w1,w2,w3,w4
อันชาติยักษ์มักหอมเนื้อมนุษย์,เป็นแสนสุดที่จะอยากน้ำลายไหล,นึกจะหักคอกินให้สิ้นใจ,แล้วอาลัยรักรูปทั้งสององค์
ลุกขึ้นนั่งตั้งจิตพินิจโฉม,ยิ่งประโลมลานจิตพิศวง,ก็ลืมอยากราคร้อนด้วยรูปทรง,ทั้งสององค์ดูละม้ายคล้ายคลึงกัน
โอ้เสียดายด้วยกายกูเป็นยักษ์,พระยอดรักแจ้งจิตจะบิดผัน,นึกหันหวนป่วนใจอาลัยครัน,สุดจะกลั้นแล้วเข้ากอดพระยอดฟ้า
จูบพระน้องต้องแก้มอร่อยรื่น,แล้วจูบพี่หอมชื่นในนาสา,แต่อึดอัดผลัดไพล่กันไปมา,ดังกุลาส่ายคว้างอยู่กลางลม
พระรูปหล่อพ่อคุณของน้องเอ๋ย,ไม่ตอบรักบ้างเลยเท่าเส้นผม,น้องกอดจูบลูบต้องประคองชม,พระบรรทมเสียทั้งคู่ไม่รู้เลย
พระโคบุตรสุริยาผวาตื่น,ไม่พลิกฟื้นทำนิ่งอิงเขนย,อียักษ์หลงเคลิ้มตัวยังมัวเชย,เฝ้ากอดเกยก่ายต้องประคองกร
ได้กลิ่นปากรากโษสก็เหม็นสาบ,พระทรงทราบแจ้งประจักษ์ว่ายักษา,มันจำแลงแกล้งลวงเราหลงมา,อันพารามิใช่ที่บูรีคน
จึ่งเสียงน้ำลำธารสะท้านลั่น,จักจั่นเรไรในไพรสณฑ์,ดำริพลางทางนึกรู้สึกตน,อีแสนกลนอนนิ่งไม่ติงกาย
พระถอยถดปลดเปลื้องเอาเครื่องทรง,มาสวมองค์น้องไว้เหมือนใจหมาย,อนุชานั้นก็นึกรู้สึกกาย,เห็นสร้อยสายสวมองค์พระทรงธรรม
เชิงฉลาดชาติเชื้อประยูรศักดิ์,รู้ประจักษ์แจ้งตามเนื้อความขำ,ทำผุดลุกเรียกพี่ว่าผีอำ,แล้วคลานคลำเข้าไปใกล้พระพี่ยา
พระโคบุตรพูดเบาเบาเล่าแถลง,พี่นึกแคลงในจิตคิดกังขา,อันนารีนี้เป็นอสุรา,พี่นิทรามันเฝ้าจูบจนตกใจ
บ้านเมืองนี้วิปริตพี่คิดเห็น,อันจะเป็นธานีนั้นมิใช่,สนั่นเสียงเสือสางเหมือนกลางไพร,ประหลาดใจแล้วเจ้าเราหลงมา
อรุณน้อยค่อยสะกิดผิดแล้วพี่,เราหลบหนีไปเถิดหรือพระเชษฐา,พระโลมเล้าเอาใจพระน้องยา,ว่าช้าช้าอีกสักหน่อยจึ่งค่อยไป
ขินีมารร่านร้อนกำเริบราค,ทำอ้าปากหาวตื่นขึ้นปราศรัย,ฟ้าผี่เถิดวันนี้ประหลาดใจ,หนาวกระไรเหมือนรดด้วยวารี
แล้วแอบองค์วิงวอนฉะอ้อนพลอด,โปรดช่วยกอดน้องสักหน่อยพระโฉมศรี,พระฟังคำซ้ำแค้นแสนทวี,นึกจะล้างชีวีให้มรณา
แล้วหยุดยั้งรั้งรอพระทัยนิ่ง,มันเป็นหญิงฆ่าตายก็ขายหน้า,พอสอนใจไว้จำเป็นตำรา,จะเข่นฆ่ายักษ์ร้ายคงวายวาง
แล้วยิ้มเยื้อนเอื้อนอรรถตรัสประภาษ,สายสวาทนิ่มน้องอย่าหมองหมาง,พี่เป็นชายจะเอากายไปกอดนาง,ไม่มีอย่างเขาจะเย้ยทั้งพารา
พี่จะต้องลาเจ้าจวนจะรุ่ง,พระหัตถ์จูงอรุณน้อยเสน่หา,อียักษ์ฟังคั่งแค้นแน่นอุรา,พิโรธว่าไปกับองค์พระทรงฤทธิ์
เสียแรงรักชักชวนมาเชยชื่น,ไม่ถึงคืนก็มาทำให้ช้ำจิต,จะขืนไปก็ไม่ไว้ซึ่งชีวิต,แล้วแผลงฤทธิ์กลับร่างอย่างขินี
ทั้งปรางค์มาศราชวังเป็นหิมเวศ,สำแดงเดชเหยียบยอดคิรีศรี,โลดถลาถาโถมเข้าโจมตี,ดังเสียงสายอสุนีสนั่นครัน
พระโคบุตรหยุดยืนขยับรับ,กระโจนจับด้วยกำลังดังกังหัน,ฤทธิรอนกรจิกเกศกุมภัณฑ์,พระบาทยันเหยียบยักขินีมาร
อสุรินทร์สิ้นแรงจะแผลงฤทธิ์,ขอชีวิตร้องก้องทั้งไพรสาณฑ์,พระทรงเดชสังเวชอีนางมาร,ยักษ์ก้มกรานกราบกับพระบาทา
ประทานโทษเถิดองค์พระทรงฤทธิ์,ข้าหลงผิดเพราะความเสน่หา,อย่าฆ่าเสียให้ตายวายชีวา,ขอเป็นข้ากว่าจะม้วยด้วยสัจจัง
พระแย้มยิ้มพริ้มพรายภิปรายโปรด,ถ้างดโทษแล้วอย่าทำเหมือนหนหลัง,กระทิงถึกมฤคาในป่ารัง,ชีวิตยังแล้วอย่าทำให้จำตาย
จงถือมั่นขันตีเป็นที่สุด,เมื่อม้วยมุดจะไปเกิดให้เฉิดฉาย,วันนี้มึงจะถึงชีวาวาย,ได้รอดตายแล้วอุตส่าห์รักษาตน
นางยักษ์รับอัพภิวาทถวายสัตย์,จะบำหยัด[๑]บาปกรรมทำกุศล,ไม่ฆ่าสัตว์ตัดชีวิตให้วายชนม์,ประจวบจนชีวันนั้นบรรลัย
พระโฉมยงสงสารอีมารนัก,เป็นครู่พักรุ่งแจ้งปัจจุสมัย,ทั้งดวงเดือนเลื่อนลับพยับไพร,สำเนียงไก่ขันขานประสานกัน
พระเชษฐานำหน้าอรุณน้อย,ละลิ่วลอยมาในห้องพระเวหา,ยักษ์ชะแง้แลตามจนลับตา,ก็โศกายกหัตถ์มัสการ
พระพี่น้องสองเสด็จระเห็จเหิน,งามเจริญเลิศลบจบสงสาร,ละลิ่วลมแลชมจักรวาล,เห็นถิ่นฐานแว่นแคว้นแดนบูรี
เป็นเกาะน้อยนัคราคงคารอบ,เกิดประกอบในทวีปชมพูศรี,เหมือนจอกน้อยลอยอยู่กลางวารี,พระหัตถ์ชี้ชวนน้องให้ชมชล
ยมนาสาครกระฉ่อนคลื่น,เสียงครึกครื้นโครมฉ่าเป็นห่าฝน,มัจฉาชาติกลาดเกลื่อนอยู่กลางชล,บ้างผุดพ่นฟองน้ำแล้วดำจร
มัติมิงค์กลิ้งกลอกระลอกซัด,หางกระหวัดว่ายเวียนเศียรสลอน,พระชมชลพ้นฝั่งชโลทร,ทินกรร้อนกายขึ้นพรายพรรณ
พระโคบุตรสุดสวาทกับน้องรัก,ครั้นเหนื่อยนักผ่อนลงตรงไพรสัณฑ์,หยุดพักเพิงเชิงผาศิลาชัน,แล้วชมพรรณมิ่งไม้ที่ในดง
ดูไม้ตั้งดังดัดมาจัดปลูก,บ้างมีลูกสุกห่ามงามระหง,ระยะยอดสอดแซงแกล้งบรรจง,เหมือนไม้องค์ท้าวไทในพระโรง
ที่ไม้โกร๋นยอดโอนมีต่อแอบ,ใบแฉลบลับพุ่มปุ่มตะโขง,กาฝากแฝงกล้วยไม้ขึ้นในโพรง,ที่กิ่งโกงกอดเกี่ยวประกับกัน
พฤกษาโศกยูงยางที่กลางชัฏ,วายุพัดกิ่งแกว่งดังกังหัน,ที่ไม้พุ่มรุ่มรกเถาวัลย์พัน,เป็นฉัตรชั้นช่อดอกออกระคน
มะเดื่อดกนกจับจิกผลสุก,ต้นมะดูกเต็งรังมะสังสน,กันเกราไกรกร่างกรวยริมห้วยชล,ใบร่มต้นราบรื่นเหมือนพื้นทราย
โศกระบัดผลัดใบลอออ่อน,ใบแก่ก่อนหล่นหลามมาตามสาย,เห็นงูเหลือมเลื่อมแลดูหลายลาย,กระหวัดกายกอดโศกชะโงกงัน
กระบือเปลี่ยวเดินตรงลงกินน้ำ,ทั้งที่ดำเรี่ยวแรงแข็งขยัน,งูเหลือมโลภโอบกระหวัดเข้ารัดพัน,กระบือดันดันดึงกันตึงตัง
พฤกษาโศกโยกโยนอยู่ยวบยาบ,งูเหลือมคาบควายดึงทะลึ่งถลัน[๒],ควายฉกรรจ์ดันโดดพัลวัน,งูเหลือมดันขาดผางออกกลางตัว
หางกระหวัดรัดไม้ก็คลายหลุด,ศีรษะมุดมัดควายไม่คลายหัว,สองสัตว์สิ้นชีวังทั้งสองตัว,ดูน่ากลัวต่างต่างกลางพนม
สองกระษัตริย์ทัศนาแสนสนุก,เป็นผาสุกที่ในเชิงคิรีสม,พระเอนอิงพิงแผ่นศิลาชม,ระเรื่อยลมรื่นรื่นชื่นพระทัย
พฤกษโศกโยกโยนอยู่ยวบยาบ,งูเหลือมคาบควายดึงอยู่ขึงขัง,ควายฉกรรจ์ดันโดดสุดกำลัง,งูเหลือมยังไม่วางขาดกลางตัว
