wak,syllables,flag,guess,a,b,c
ฝ่ายพระจอมราชัยอภัยนุสิน,9,word straddles a beat boundary,ฝ่ายพระจอม | ราชัยอภัย | นุสิน,,,
ให้หม่อมหม่อมสาวสุรางค์ในปรางค์ศรี,10,10 syllables — likely shatter/miscount,ให้หม่อมหม่อมสาวสุรางค์ในปรางค์ศรี,,,
ทั้งนายมุลตามเสด็จพระเชษฐา,10,10 syllables — likely shatter/miscount,ทั้งนายมุลตามเสด็จพระเชษฐา,,,
กับหน่อกษัตริย์ครูวิเศษรู้เหตุผล,10,10 syllables — likely shatter/miscount,กับหน่อกษัตริย์ครูวิเศษรู้เหตุผล,,,
ให้พระญาติรีบออกมาที่หน้าฉาน,10,10 syllables — likely shatter/miscount,ให้พระญาติรีบออกมาที่หน้าฉาน,,,
วัจนาทูลพลันไปทันที,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วัจนาทูล | พลันไป | ทันที,,,
รู้ไสยศาสตร์ล้ำเลิศประเสริฐศรี,9,word straddles a beat boundary,รู้ไสยศาสตร์ | ล้ำเลิศ | ประเสริฐศรี,,,
รักษาได้เหมือนช่วยชุบอุปถัมภ์,10,10 syllables — likely shatter/miscount,รักษาได้เหมือนช่วยชุบอุปถัมภ์,,,
ฝ่ายพระจอมเวียงชัยอภัยนุสิน,9,word straddles a beat boundary,ฝ่ายพระจอม | เวียงชัยอภัย | นุสิน,,,
หมอเขารับพยาบาลพระมารดร,10,10 syllables — likely shatter/miscount,หมอเขารับพยาบาลพระมารดร,,,
แม้นสมหมายหายแท้แน่เหมือนกล่าว,10,10 syllables — likely shatter/miscount,แม้นสมหมายหายแท้แน่เหมือนกล่าว,,,
ละลายโอสถที่สองทองเนื้องาม,10,10 syllables — likely shatter/miscount,ละลายโอสถที่สองทองเนื้องาม,,,
ไปดูตำรับจะทำยามาถวาย,10,10 syllables — likely shatter/miscount,ไปดูตำรับจะทำยามาถวาย,,,
ดูกิริยาน่าจะรองประคองสงวน,11,11 syllables — likely shatter/miscount,ดูกิริยาน่าจะรองประคองสงวน,,,
กำดัดหนุ่มกลุ้มฤทัยให้รัญจวน,10,10 syllables — likely shatter/miscount,กำดัดหนุ่มกลุ้มฤทัยให้รัญจวน,,,
แต่อักอ่วนพลางชะม้ายชายหางตา,10,10 syllables — likely shatter/miscount,แต่อักอ่วนพลางชะม้ายชายหางตา,,,
ต่างตะลึงไปเป็นครู่เหมือนสุริยา,11,11 syllables — likely shatter/miscount,ต่างตะลึงไปเป็นครู่เหมือนสุริยา,,,
ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,,,
สมเหมือนยังที่ประสงค์จำนงปอง,10,10 syllables — likely shatter/miscount,สมเหมือนยังที่ประสงค์จำนงปอง,,,
ไม่เหมือนสายสวาทนี้ไม่มีสอง,10,10 syllables — likely shatter/miscount,ไม่เหมือนสายสวาทนี้ไม่มีสอง,,,
ขอบารมีที่พึ่งเหมือนหนึ่งตรอง,10,10 syllables — likely shatter/miscount,ขอบารมีที่พึ่งเหมือนหนึ่งตรอง,,,
ไปร่วมวงศ์ร่วมญาติเหมือนมาดมา,9,word straddles a beat boundary,ไปร่วมวงศ์ | ร่วมญาติเหมือน | มาดมา,,,
ท่านหมอจัดแจงโอสถบดถวาย,10,10 syllables — likely shatter/miscount,ท่านหมอจัดแจงโอสถบดถวาย,,,
จนเยาวมาลย์ดวงประภาสุมาลัย,10,10 syllables — likely shatter/miscount,จนเยาวมาลย์ดวงประภาสุมาลัย,,,
พระบิตุเรศมาตุรงค์ไม่สงสัย,10,10 syllables — likely shatter/miscount,พระบิตุเรศมาตุรงค์ไม่สงสัย,,,
ก็ตรงไปตรงมาเหมือนวาจัง,9,4-syllable word not at วรรค edge,ก็ตรงไปตรงมาเหมือนวาจัง,,,
รู้ไสยเวทดีหนักหนาหยูกยาขลัง,10,10 syllables — likely shatter/miscount,รู้ไสยเวทดีหนักหนาหยูกยาขลัง,,,
อย่าเพิ่งตามภูวไนยกลับไปวัง,10,10 syllables — likely shatter/miscount,อย่าเพิ่งตามภูวไนยกลับไปวัง,,,
พ่อเหมือนแก้วแจ่มจำรัสประภัสสร,10,10 syllables — likely shatter/miscount,พ่อเหมือนแก้วแจ่มจำรัสประภัสสร,,,
ชีวิตรอดครั้งนี้เหมือนเกิดใหม่,9,word straddles a beat boundary,ชีวิตรอด | ครั้งนี้เหมือน | เกิดใหม่,,,
ฝ่ายพระจอมนครินทร์ปิ่นเหมราช,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมนครินทร์ปิ่นเหมราช,,,
พระมาตุราชจงภิญโญสโมสร,10,10 syllables — likely shatter/miscount,พระมาตุราชจงภิญโญสโมสร,,,
พระมารดรตรัสว่าอย่ากังวล,9,word straddles a beat boundary,พระมารดร | ตรัสว่า | อย่ากังวล,,,
จะปรนนิบัติให้สุขาสถาผล,10,10 syllables — likely shatter/miscount,จะปรนนิบัติให้สุขาสถาผล,,,
จงจรดลไปก่อนอย่าร้อนใจ,9,word straddles a beat boundary,จงจรดล | ไปก่อน | อย่าร้อนใจ,,,
เมื่อหายดีแล้วจะกรีพยุหบาตร,10,10 syllables — likely shatter/miscount,เมื่อหายดีแล้วจะกรีพยุหบาตร,,,
ขอเดี๋ยวนี้เขาจะว่ามารยาผู้ใหญ่,10,10 syllables — likely shatter/miscount,ขอเดี๋ยวนี้เขาจะว่ามารยาผู้ใหญ่,,,
พระทรงฟังสังรเสริญท่านว่าชอบ,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญท่านว่าชอบ,,,
แล้วท้าวอภัยนุสินนรินทร์ราช,9,word straddles a beat boundary,แล้วท้าวอภัย | นุสิน | นรินทร์ราช,,,
อึกทึกแล่นไปในมหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกแล่น | ไปใน | มหา,,,
ฝ่ายกษัตริย์ส่งเสร็จเสด็จกลับ,9,word straddles a beat boundary,ฝ่ายกษัตริย์ | ส่งเสร็จเสด็จ | กลับ,,,
เจ้าพาราชื่อกาลิดมุหงิดแขก,10,10 syllables — likely shatter/miscount,เจ้าพาราชื่อกาลิดมุหงิดแขก,,,
แจ้งรหัสตัวสั่นเหมือนฝันเห็น,9,word straddles a beat boundary,แจ้งรหัส | ตัวสั่นเหมือน | ฝันเห็น,,,
อ้ายโจรดาษดามาทั้งหน้าหลัง,9,word straddles a beat boundary,อ้ายโจรดาษดา | มา | ทั้งหน้าหลัง,,,
องค์ราเมศกับท่านครูรู้นิสัย,10,10 syllables — likely shatter/miscount,องค์ราเมศกับท่านครูรู้นิสัย,,,
ให้สูญสิ้นย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้สูญสิ้น | ย่อยยับ | อัปรา,,,
ให้ราษฎร์เย็นปรีดิ์เปรมเกษมศานต์,10,10 syllables — likely shatter/miscount,ให้ราษฎร์เย็นปรีดิ์เปรมเกษมศานต์,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
ข้าจะตั้งพิธีพลีกรรม์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ข้าจะตั้ง | พิธี | พลีกรรม์,,,
ที่อิดโรยโหยละห้อยค่อยมีแรง,10,10 syllables — likely shatter/miscount,ที่อิดโรยโหยละห้อยค่อยมีแรง,,,
ลงนั่งเหงาหนาวในใจทำไฟผิง,10,10 syllables — likely shatter/miscount,ลงนั่งเหงาหนาวในใจทำไฟผิง,,,
ฝ่ายท้าวไทอภัยนุสินปิ่นกษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายท้าวไทอภัยนุสินปิ่นกษัตริย์,,,
ทั้งอัปสรสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,ทั้งอัปสรสาวสุรางค์นางกำนัล,,,
สะอื้นอั้นอ่อนอารมณ์ระทมทวี,10,10 syllables — likely shatter/miscount,สะอื้นอั้นอ่อนอารมณ์ระทมทวี,,,
ขึ้นกัณฐัศว์เรียกทหารแล้วขานไข,10,10 syllables — likely shatter/miscount,ขึ้นกัณฐัศว์เรียกทหารแล้วขานไข,,,
ใส่เงินทองของข้าวจะเอาไป,9,word straddles a beat boundary,ใส่เงินทอง | ของข้าวจะ | เอาไป,,,
เสียงอึดอัดแล้วก็หยิบเอาหีบหนัง,10,10 syllables — likely shatter/miscount,เสียงอึดอัดแล้วก็หยิบเอาหีบหนัง,,,
เอากิจจาบอกเข้าไปดั่งใจประสงค์,10,10 syllables — likely shatter/miscount,เอากิจจาบอกเข้าไปดั่งใจประสงค์,,,
จากบรรจถรณ์ออกนั่งยังพระโรง,9,word straddles a beat boundary,จากบรรจถรณ์ | ออกนั่ง | ยังพระโรง,,,
ป่างพระจอมนครามหากษัตริย์,10,10 syllables — likely shatter/miscount,ป่างพระจอมนครามหากษัตริย์,,,
ฝ่ายอาจารย์พรหเมศได้สดับ,10,10 syllables — likely shatter/miscount,ฝ่ายอาจารย์พรหเมศได้สดับ,,,
มันก็กลับดีไปไม่เป็นพาล,9,word straddles a beat boundary,มันก็กลับ | ดีไป | ไม่เป็นพาล,,,
ว่าโทษทัณฑ์ผิดพลั้งแต่หลังมา,9,word straddles a beat boundary,ว่าโทษทัณฑ์ | ผิดพลั้ง | แต่หลังมา,,,
เที่ยวปล้นชิงนครังเหมือนหลังมา,9,word straddles a beat boundary,เที่ยวปล้นชิง | นครังเหมือน | หลังมา,,,
จะให้สัตย์ปฏิญาณสาบานถวาย,10,10 syllables — likely shatter/miscount,จะให้สัตย์ปฏิญาณสาบานถวาย,,,
กว่าชีวาข้าจะวายทำลายลาญ,10,10 syllables — likely shatter/miscount,กว่าชีวาข้าจะวายทำลายลาญ,,,
ข้าจะขอเป็นทัพหน้าเหมือนว่าขาน,10,10 syllables — likely shatter/miscount,ข้าจะขอเป็นทัพหน้าเหมือนว่าขาน,,,
เข้าข้างในแจ้งยุบลพระชนนี,10,10 syllables — likely shatter/miscount,เข้าข้างในแจ้งยุบลพระชนนี,,,
สรรเสริญท่านครูผู้วิเศษ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สรรเสริญท่าน | ครูผู้ | วิเศษ,,,
ให้ไพรีย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้ไพรี | ย่อยยับ | อัปรา,,,
จะหาสิ่งไรให้สมปรารถนา,10,10 syllables — likely shatter/miscount,จะหาสิ่งไรให้สมปรารถนา,,,
ทั้งรักษาพยาบาลในการไข้,9,4-syllable word not at วรรค edge,ทั้งรักษาพยาบาลในการไข้,,,
ยังมิได้แทนคุณการุญสนอง,9,word straddles a beat boundary,ยังมิได้ | แทนคุณการุญ | สนอง,,,
ให้สมการในที่เขามีคุณ,9,word straddles a beat boundary,ให้สมการ | ในที่ | เขามีคุณ,,,
เหมือนการุญให้เขาพึ่งจึ่งจะควร,10,10 syllables — likely shatter/miscount,เหมือนการุญให้เขาพึ่งจึ่งจะควร,,,
กลืนไม่เข้าคายไม่ออกต้องกลอกหน้า,9,word straddles a beat boundary,กลืนไม่เข้าคายไม่ออก | ต้อ | งกลอกหน้า,,,
พระชนนีตอบคำเขาร่ำว่า,9,word straddles a beat boundary,พระชนนี | ตอบคำ | เขาร่ำว่า,,,
จะจัดหาของที่ชั่วเป็นตัวขมวน,10,10 syllables — likely shatter/miscount,จะจัดหาของที่ชั่วเป็นตัวขมวน,,,
นางรจนาเห็นเหมาะจึ่งเกิดเข็ญ,10,10 syllables — likely shatter/miscount,นางรจนาเห็นเหมาะจึ่งเกิดเข็ญ,,,
บอกว่าข้าสุริย์วงศ์เป็นหงส์เหม,11,11 syllables — likely shatter/miscount,บอกว่าข้าสุริย์วงศ์เป็นหงส์เหม,,,
วิสัยเพชรแล้วจะสึกอย่านึกหมาย,10,10 syllables — likely shatter/miscount,วิสัยเพชรแล้วจะสึกอย่านึกหมาย,,,
พระจอมวังฟังชนนีตรัส,8,word straddles a beat boundary,พระจอมวัง | ฟังชนนี | ตรัส,,,
พระชนนีปรีดาว่าข้าเห็น,9,word straddles a beat boundary,พระชนนี | ปรีดา | ว่าข้าเห็น,,,
ภิเษกสองให้เขาครองเป็นคู่ชื่น,10,10 syllables — likely shatter/miscount,ภิเษกสองให้เขาครองเป็นคู่ชื่น,,,
ป่างพระจอมภพไกรอภัยนุสิน,9,word straddles a beat boundary,ป่างพระจอม | ภพไกรอภัย | นุสิน,,,
ว่าบัดนี้จะภิเษกพระราเมศ,11,11 syllables — likely shatter/miscount,ว่าบัดนี้จะภิเษกพระราเมศ,,,
เสด็จสถิตพร้อมพรั่งดั่งประสงค์,9,word straddles a beat boundary,เสด็จสถิต | พร้อมพรั่ง | ดั่งประสงค์,,,
การภิเษกเอกฉัตรขัตติย์วงศ์,9,word straddles a beat boundary,การภิเษก | เอกฉัตร | ขัตติย์วงศ์,,,
จะพรรณนาไปทุกแห่งเหมือนแกงเย็น,11,11 syllables — likely shatter/miscount,จะพรรณนาไปทุกแห่งเหมือนแกงเย็น,,,
เชิญสมรแม่อย่าหมางระคางแคง,10,10 syllables — likely shatter/miscount,เชิญสมรแม่อย่าหมางระคางแคง,,,
พลางเชยช้อนกรกระหวัดสัมผัสต้อง,10,10 syllables — likely shatter/miscount,พลางเชยช้อนกรกระหวัดสัมผัสต้อง,,,
จึงพลิกแพลงผลักหัตถ์กษัตรา,9,word straddles a beat boundary,จึงพลิกแพลง | ผลักหัตถ์ | กษัตรา,,,
ให้หวั่นจิตสั่นระรัวกลัวนักหนา,10,10 syllables — likely shatter/miscount,ให้หวั่นจิตสั่นระรัวกลัวนักหนา,,,
พระต้องเต้าเคล้าเคล้นเหมือนเช่นเคย,9,word straddles a beat boundary,พระต้องเต้า | เคล้าเคล้นเหมือน | เช่นเคย,,,
พระนุชอ่อนผ่อนพองามตามอารมณ์,10,10 syllables — likely shatter/miscount,พระนุชอ่อนผ่อนพองามตามอารมณ์,,,
ก้องสะท้านธรนินทร์ฝั่นสินธู,9,word straddles a beat boundary,ก้องสะท้าน | ธรนินทร์ฝั่น | สินธู,,,
ฉนากฉลามตามกันว่ายฟันคลื่น,9,word straddles a beat boundary,ฉนากฉลาม | ตามกัน | ว่ายฟันคลื่น,,,
เมขลาโยนแก้วอยู่แวววับ,8,word straddles a beat boundary,เมขลาโยนแก้ว | อยู่ | แวววับ,,,
บุษบันยังไม่ทันขยายกลีบ,10,10 syllables — likely shatter/miscount,บุษบันยังไม่ทันขยายกลีบ,,,
เหมือนแป้งสดซ่านกระเซ็นที่เย็นใส,10,10 syllables — likely shatter/miscount,เหมือนแป้งสดซ่านกระเซ็นที่เย็นใส,,,
ฝ่ายกษัตริย์แต่บรรดามาอภิเษก,10,10 syllables — likely shatter/miscount,ฝ่ายกษัตริย์แต่บรรดามาอภิเษก,,,
กลับนครคืนเขตนิเวศน์วัง,9,word straddles a beat boundary,กลับนคร | คืนเขต | นิเวศน์วัง,,,
หยิบกระบี่คู่นิเวศน์เขตจังหวัด,10,10 syllables — likely shatter/miscount,หยิบกระบี่คู่นิเวศน์เขตจังหวัด,,,
สำหรับกษัตริย์ขัตติยามหาศาล,10,10 syllables — likely shatter/miscount,สำหรับกษัตริย์ขัตติยามหาศาล,,,
ให้กษัตริย์ขัตติยาพระราเมศ,10,10 syllables — likely shatter/miscount,ให้กษัตริย์ขัตติยาพระราเมศ,,,
ผ่านนิเวศน์เวียงชัยเหมือนใจหวัง,9,word straddles a beat boundary,ผ่านนิเวศน์ | เวียงชัยเหมือน | ใจหวัง,,,
รับพระราชโองการผ่านนคร,9,4-syllable word not at วรรค edge,รับพระราชโองการผ่านนคร,,,
ครั้นเสร็จการท่านพฤฒาทูลลากลับ,10,10 syllables — likely shatter/miscount,ครั้นเสร็จการท่านพฤฒาทูลลากลับ,,,
ไปรัตนานคเรศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,ไปรัตนานคเรศนิเวศน์วัง,,,
จะไปสวรรค์ชั้นบนพ้นอบาย,9,word straddles a beat boundary,จะไปสวรรค์ | ชั้นบน | พ้นอบาย,,,
รู้กลัวเกรงสารพัดแกหัดปรือ,10,10 syllables — likely shatter/miscount,รู้กลัวเกรงสารพัดแกหัดปรือ,,,
เองช่วยเอาเป็นธุระปะทะปะทัง,10,10 syllables — likely shatter/miscount,เองช่วยเอาเป็นธุระปะทะปะทัง,,,
แต่ไม่สุขในใจเหมือนไฟฟืน,9,word straddles a beat boundary,แต่ไม่สุข | ในใจเหมือน | ไฟฟืน,,,
ในน้ำเนื้อเอาให้สมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,ในน้ำเนื้อเอาให้สมอารมณ์ถวิล,,,
ให้สานุศิษย์เอาธุระการสะสม,10,10 syllables — likely shatter/miscount,ให้สานุศิษย์เอาธุระการสะสม,,,
แล้วเป็นชาติฝรั่งใหญ่ใจมุหงิด,10,10 syllables — likely shatter/miscount,แล้วเป็นชาติฝรั่งใหญ่ใจมุหงิด,,,
ให้ตัวข้ากลับเป็นหนุ่มให้พุ่มพวง,10,10 syllables — likely shatter/miscount,ให้ตัวข้ากลับเป็นหนุ่มให้พุ่มพวง,,,
ข้าพเจ้าเล่าก็เป็นถึงสังฆราช,10,10 syllables — likely shatter/miscount,ข้าพเจ้าเล่าก็เป็นถึงสังฆราช,,,
ช่วยผ่อนผันเอาชราพากลับไป,10,10 syllables — likely shatter/miscount,ช่วยผ่อนผันเอาชราพากลับไป,,,
ให้ครัดเคร่งเปล่งปลั่งเหมือนยังหนุ่ม,9,word straddles a beat boundary,ให้ครัดเคร่ง | เปล่งปลั่งเหมือน | ยังหนุ่ม,,,
เล่นอาจารย์ย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เล่นอาจารย์ | ย่อยยับ | อัปรา,,,
เดชะบุญหนุนนำเหมือนคำว่า,9,word straddles a beat boundary,เดชะบุญ | หนุนนำเหมือน | คำว่า,,,
ควรจะให้วิทยาตำราตำรับ,10,10 syllables — likely shatter/miscount,ควรจะให้วิทยาตำราตำรับ,,,
จะกล่าวย้อนถึงลังกามหาสวรรค์,10,10 syllables — likely shatter/miscount,จะกล่าวย้อนถึงลังกามหาสวรรค์,,,
ประไพพักตร์เพียงเทพอัปสร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ประไพพักตร์ | เพียงเทพ | อัปสร,,,
ชื่อสาคเรศเพราะนิเวศน์มเหสี,10,10 syllables — likely shatter/miscount,ชื่อสาคเรศเพราะนิเวศน์มเหสี,,,
แต่สินสมุทรกับผกาสุดากนิษฐ์,11,11 syllables — likely shatter/miscount,แต่สินสมุทรกับผกาสุดากนิษฐ์,,,
แต่บุตรไม่มีมาเข้าครรภ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แต่บุตรไม่ | มีมา | เข้าครรภ์,,,
ถึงอรุณรัศมีที่ภิเษก,10,10 syllables — likely shatter/miscount,ถึงอรุณรัศมีที่ภิเษก,,,
