wak,syllables,flag,guess,a,b,c
เสด็จจรขึ้นบัลลังก์ทรง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสด็จจร | ขึ้นบัล | ลังก์ทรง,,,
จะมิให้ชิงชังมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะมิให้ | ชิงชัง | มังคลา,,,
อย่าช้าเลยให้เหมือนหินถูกดินหู,10,10 syllables — likely shatter/miscount,อย่าช้าเลยให้เหมือนหินถูกดินหู,,,
ช่วยกันยกศาสนาเหมือนตราชู,10,10 syllables — likely shatter/miscount,ช่วยกันยกศาสนาเหมือนตราชู,,,
ฝ่ายไทท้าวเจ้าพาราก็ลากลับ,10,10 syllables — likely shatter/miscount,ฝ่ายไทท้าวเจ้าพาราก็ลากลับ,,,
เป็นแต่ตัวย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นแต่ตัว | ย่อยยับ | อัปรา,,,
บอกว่าเสือแกก็คงลงไปหา,9,word straddles a beat boundary,บอกว่า | เสือแกก็คงลง | ไปหา,,,
ทุกตำแหน่งแจ้งข้อราชการ,8,word straddles a beat boundary,ทุกตำแหน่ง | แจ้งข้อราชการ,,,
ภิปรายปราศรัยนางพลางสุนทร,8,word straddles a beat boundary,ภิปรายปราศรัย | นาง | พลางสุนทร,,,
สักเมื่อไรจะได้กลับเห็นนับปี,10,10 syllables — likely shatter/miscount,สักเมื่อไรจะได้กลับเห็นนับปี,,,
ไม่กลัวยากกรากกรำเหมือนคำเจ้า,11,11 syllables — likely shatter/miscount,ไม่กลัวยากกรากกรำเหมือนคำเจ้า,,,
จะได้จรไปกำปั่นเหมือนสัญญา,10,10 syllables — likely shatter/miscount,จะได้จรไปกำปั่นเหมือนสัญญา,,,
พระชนนีเห็นองค์โอรสา,9,word straddles a beat boundary,พระชนนี | เห็นองค์ | โอรสา,,,
ฝ่ายโฉมยงองค์ชนนีนาฏ,8,word straddles a beat boundary,ฝ่ายโฉมยง | องค์ชนนี | นาฏ,,,
ที่ตัวน้องมิใช่การของมารดร,10,10 syllables — likely shatter/miscount,ที่ตัวน้องมิใช่การของมารดร,,,
ถึงบิตุรงค์เธอก็คงจะไปด้วย,10,10 syllables — likely shatter/miscount,ถึงบิตุรงค์เธอก็คงจะไปด้วย,,,
พระมารดรอวยชัยให้เป็นสุข,9,word straddles a beat boundary,พระมารดร | อวยชัย | ให้เป็นสุข,,,
ทั้งบุษบงองค์พระมังคลา,8,word straddles a beat boundary,ทั้งบุษบง | องค์ | พระมังคลา,,,
สองกษัตริย์รับพระพรอ่อนศิโรตม์,10,10 syllables — likely shatter/miscount,สองกษัตริย์รับพระพรอ่อนศิโรตม์,,,
พระเหน็บกริชฤทธิรงค์ทรงมาลา,10,10 syllables — likely shatter/miscount,พระเหน็บกริชฤทธิรงค์ทรงมาลา,,,
เสด็จตามจรจรัลรีบผันผาย,10,10 syllables — likely shatter/miscount,เสด็จตามจรจรัลรีบผันผาย,,,
คาดปั้นเหน่งเปล่งเม็ดเพชรรัตน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คาดปั้นเหน่ง | เปล่งเม็ด | เพชรรัตน์,,,
มาทรงรถพระที่นั่งอลังการ,9,4-syllable word not at วรรค edge,มาทรงรถพระที่นั่งอลังการ,,,
ที่ดุดันหายหมดเหมือนมดแดง,9,word straddles a beat boundary,ที่ดุดัน | หายหมดเหมือน | มดแดง,,,
ก็ต้องโคลงตามไปเหมือนไก่ชน,9,word straddles a beat boundary,ก็ต้องโคลง | ตามไปเหมือน | ไก่ชน,,,
เอิกเกริกนาวาโกลาหล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกนา | วาโก | ลาหล,,,
พระมังคลาสานุศิษย์สนิทสนอง,10,10 syllables — likely shatter/miscount,พระมังคลาสานุศิษย์สนิทสนอง,,,
ให้ศรีสวัสดิ์ชมละเมาะมีเกาะขวาง,10,10 syllables — likely shatter/miscount,ให้ศรีสวัสดิ์ชมละเมาะมีเกาะขวาง,,,
ดูดาษดื่นล้วนฉลามตามกระสินธุ์,11,11 syllables — likely shatter/miscount,ดูดาษดื่นล้วนฉลามตามกระสินธุ์,,,
ทั้งเงือกน้ำหางเหมือนปลาหน้าเหมือนคน,11,11 syllables — likely shatter/miscount,ทั้งเงือกน้ำหางเหมือนปลาหน้าเหมือนคน,,,
จนสุริเยศลับเงาเขาไศล,9,word straddles a beat boundary,จนสุริเยศ | ลับเงา | เขาไศล,,,
พื้นอำพนนภางค์เหมือนอย่างเขียน,9,word straddles a beat boundary,พื้นอำพน | นภางค์เหมือน | อย่างเขียน,,,
พิศเพี้ยนเพชรพลอยนับร้อยพัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิศเพี้ยนเพชร | พลอยนับ | ร้อยพัน,,,
จะพรรณนาเรื่องดาวก็ยาวยืด,9,word straddles a beat boundary,จะพรรณนา | เรื่องดาว | ก็ยาวยืด,,,
นักขัตฤกษ์ยังไม่หมดในบทกลอน,10,10 syllables — likely shatter/miscount,นักขัตฤกษ์ยังไม่หมดในบทกลอน,,,
พี่พรรณนาแต่พอเจ้าได้เข้าใจ,10,10 syllables — likely shatter/miscount,พี่พรรณนาแต่พอเจ้าได้เข้าใจ,,,
รูปเหมือนครุฑเบื้องหางเหมือนอย่างหอย,10,10 syllables — likely shatter/miscount,รูปเหมือนครุฑเบื้องหางเหมือนอย่างหอย,,,
นามกรชื่อมหากาลวาต,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นามกรชื่อ | มหา | กาลวาต,,,
จนเกิดไฟประลัยทั่วทั้งจักรวาล,10,10 syllables — likely shatter/miscount,จนเกิดไฟประลัยทั่วทั้งจักรวาล,,,
อย่าแล่นอ้อมตัดไปทางข้างฝ่ายเหนือ,10,10 syllables — likely shatter/miscount,อย่าแล่นอ้อมตัดไปทางข้างฝ่ายเหนือ,,,
อวดฉลาดร่ำไรเหมือนไก่อู,9,word straddles a beat boundary,อวดฉลาด | ร่ำไรเหมือน | ไก่อู,,,
พูดตะโกรงชุลมุนออกวุ่นวาย,10,10 syllables — likely shatter/miscount,พูดตะโกรงชุลมุนออกวุ่นวาย,,,
เหมือนเสือเฒ่าเจ้าเล่ห์เพทุบาย,9,4-syllable word not at วรรค edge,เหมือนเสือเฒ่าเจ้าเล่ห์เพทุบาย,,,
จะกล่าวถึงอสุรีผีเสื้อสมุทร,10,10 syllables — likely shatter/miscount,จะกล่าวถึงอสุรีผีเสื้อสมุทร,,,
ก็ยุรยาตรเยื้องย่างไปข้างหัว,9,word straddles a beat boundary,ก็ยุรยาตร | เยื้องย่าง | ไปข้างหัว,,,
แล้วแกว่งไฟโตยิ่งกว่าสิงขร,8,word straddles a beat boundary,แล้วแกว่งไฟ | โตยิ่งกว่า | สิงขร,,,
จึงว่าเหวยอ้ายมนุษย์ปุถุชน,10,10 syllables — likely shatter/miscount,จึงว่าเหวยอ้ายมนุษย์ปุถุชน,,,
แล้วถาโถมโจมลากกระชากใบ,9,word straddles a beat boundary,แล้วถาโถม | โจมลากกระชาก | ใบ,,,
ตรัสประภาษแก่กุมภัณฑ์กระนั้นหรือ,10,10 syllables — likely shatter/miscount,ตรัสประภาษแก่กุมภัณฑ์กระนั้นหรือ,,,
กินแต่ปลาในมหาสมุทรไท,9,4-syllable word not at วรรค edge,กินแต่ปลาในมหาสมุทรไท,,,
ใช่จะเกรงกลัวกันใช่ว่านเครือ,8,word straddles a beat boundary,ใช่จะเกรงกลัว | กัน | ใช่ว่านเครือ,,,
กำลังถอยไม่เหมือนจิตที่คิดหวัง,10,10 syllables — likely shatter/miscount,กำลังถอยไม่เหมือนจิตที่คิดหวัง,,,
มันหนีไปสูญตัวกลัวนักหนา,9,word straddles a beat boundary,มันหนีไป | สูญตัวกลัว | นักหนา,,,
พลางเชยชมบุญญาบารมี,8,word straddles a beat boundary,พลางเชยชม | บุญญาบารมี,,,
เสกกำจัดผีเสื้อเหมือนเงื้อศร,9,word straddles a beat boundary,เสกกำจัด | ผีเสื้อเหมือน | เงื้อศร,,,
ฝ่ายโฉมยงองค์พระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายโฉมยง | องค์พระ | มังคลา,,,
