wak,syllables,flag,guess,a,b,c
ขอศักดิ์สิทธิ์ฤทธิรงค์องค์พระกาฬ,10,10 syllables — likely shatter/miscount,ขอศักดิ์สิทธิ์ฤทธิรงค์องค์พระกาฬ,,,
อันแว่นแคว้นแดนดินที่ถิ่นร้าย,9,word straddles a beat boundary,อันแว่นแคว้น | แดนดิน | ที่ถิ่นร้าย,,,
จะคอยรับเครื่องสังเวยเช่นเคยถวาย,10,10 syllables — likely shatter/miscount,จะคอยรับเครื่องสังเวยเช่นเคยถวาย,,,
ไยงดงามกว่าแต่ก่อนร่อนชะไร,10,10 syllables — likely shatter/miscount,ไยงดงามกว่าแต่ก่อนร่อนชะไร,,,
จึงบอกว่าของอยู่ในใต้แผ่นดิน,10,10 syllables — likely shatter/miscount,จึงบอกว่าของอยู่ในใต้แผ่นดิน,,,
เกิดตรงไหนไอเหงื่อเหมือนเกลือกิน,9,word straddles a beat boundary,เกิดตรงไหน | ไอเหงื่อเหมือน | เกลือกิน,,,
ได้ผลกินกลิ่นเนื้อเหมือนเจือจันทน์,9,word straddles a beat boundary,ได้ผลกิน | กลิ่นเนื้อเหมือน | เจือจันทน์,,,
เป็นข้อความตามธุระพระอภัย,10,10 syllables — likely shatter/miscount,เป็นข้อความตามธุระพระอภัย,,,
สืบกษัตริย์ศาสนาภาษาสยาม,10,10 syllables — likely shatter/miscount,สืบกษัตริย์ศาสนาภาษาสยาม,,,
เพราะมีความเสน่หาให้อาวรณ์,9,4-syllable word not at วรรค edge,เพราะมีความเสน่หาให้อาวรณ์,,,
มิรู้สิ้นกลิ่นเนื้อเหมือนเจือจันทน์,9,word straddles a beat boundary,มิรู้สิ้น | กลิ่นเนื้อเหมือน | เจือจันทน์,,,
แต่จวนตัวกลัวกำลังจะพลั้งเพลี่ยง,10,10 syllables — likely shatter/miscount,แต่จวนตัวกลัวกำลังจะพลั้งเพลี่ยง,,,
มันหลงตายติดกับเหมือนหลับตา,9,word straddles a beat boundary,มันหลงตาย | ติดกับเหมือน | หลับตา,,,
แต่ความรักมักจะออกกระบอกตา,10,10 syllables — likely shatter/miscount,แต่ความรักมักจะออกกระบอกตา,,,
ว่าอวยพรภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,ว่าอวยพรภูวเรศพระเชษฐา,,,
ไม่มีที่กีดขวางเหมือนอย่างนั้น,9,word straddles a beat boundary,ไม่มีที่ | กีดขวางเหมือน | อย่างนั้น,,,
เชิญพระบาทบรเมศวร์มาเขตขัณฑ์,10,10 syllables — likely shatter/miscount,เชิญพระบาทบรเมศวร์มาเขตขัณฑ์,,,
เป็นปิ่นเกล้าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,เป็นปิ่นเกล้าสาวสุรางค์นางกำนัล,,,
เหมือนฉัตรแก้วกั้นเกศประเทศสถาน,10,10 syllables — likely shatter/miscount,เหมือนฉัตรแก้วกั้นเกศประเทศสถาน,,,
มิได้ปริโอษฐ์เอกเขนกเขนย,10,10 syllables — likely shatter/miscount,มิได้ปริโอษฐ์เอกเขนกเขนย,,,
จะกินดีกว่าฝรั่งกระมังหนา,9,word straddles a beat boundary,จะกินดีกว่า | ฝรั่ง | กระมังหนา,,,
กลศึกลึกล้ำล้วนสำคัญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกลึก | ล้ำล้วน | สำคัญ,,,
อยู่ที่นี่อีละเวงเก่งกว่าเสือ,10,10 syllables — likely shatter/miscount,อยู่ที่นี่อีละเวงเก่งกว่าเสือ,,,
แต่เกรงน้องข้องขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แต่เกรงน้อง | ข้องขัด | หัทยา,,,
ทั้งทัพหนุนขุนพลรณยุทธ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งทัพหนุน | ขุนพล | รณยุทธ์,,,
ชวนพูดจาการุญเหมือนคุ้นเคย,9,word straddles a beat boundary,ชวนพูดจา | การุญเหมือน | คุ้นเคย,,,
ชื่ออิเรนเจนประจญคนโบราณ,10,10 syllables — likely shatter/miscount,ชื่ออิเรนเจนประจญคนโบราณ,,,
ต้องกินหยูกยาฝาดไม่ปรารถนา,10,10 syllables — likely shatter/miscount,ต้องกินหยูกยาฝาดไม่ปรารถนา,,,
กรมการเกณฑ์ตรวจกันกวดขัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กรมการเกณฑ์ | ตรวจกัน | กวดขัน,,,
ฝ่ายอิเรนเกณฑ์ทหารชาญฉกรรจ์,10,10 syllables — likely shatter/miscount,ฝ่ายอิเรนเกณฑ์ทหารชาญฉกรรจ์,,,
ฝ่ายอิเรนเกณฑ์ปลัดให้จัดทัพ,10,10 syllables — likely shatter/miscount,ฝ่ายอิเรนเกณฑ์ปลัดให้จัดทัพ,,,
เหวยพวกเราเอาสิหวาอย่าละมือ,10,10 syllables — likely shatter/miscount,เหวยพวกเราเอาสิหวาอย่าละมือ,,,
เสียงฉะฉาดฉาดฉับกลับตลบ,9,word straddles a beat boundary,เสียงฉะฉาด | ฉาดฉับกลับ | ตลบ,,,
แล้วเลี้ยวกลับขวาซ้ายไล่ตลบ,9,word straddles a beat boundary,แล้วเลี้ยวกลับ | ขวาซ้าย | ไล่ตลบ,,,
เข้าสู้ชายกลัวจะแพ้เข้าแก้กัน,10,10 syllables — likely shatter/miscount,เข้าสู้ชายกลัวจะแพ้เข้าแก้กัน,,,
พอฝรั่งบังอลูมูรหุ่ม,8,word straddles a beat boundary,พอฝรั่ง | บังอลู | มูรหุ่ม,,,
ฝ่ายสินสมุทรกับสามเจ้าพราหมณ์พร้อม,9,word straddles a beat boundary,ฝ่ายสินสมุทร | กับสาม | เจ้าพราหมณ์พร้อม,,,
เปรียบเหมือนดังโรคตัดอัติสาร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เปรียบเหมือนดัง | โรคตัด | อัติสาร,,,
แม้เสียด่านก็เหมือนดังเสียลังกา,10,10 syllables — likely shatter/miscount,แม้เสียด่านก็เหมือนดังเสียลังกา,,,
คงจะนอนหลับมากเหมือนซากผี,9,word straddles a beat boundary,คงจะนอน | หลับมากเหมือน | ซากผี,,,
หัศเกนเจนจบเข้ารบรับ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัศเกนเจน | จบเข้า | รบรับ,,,
อยู่โอบหลังล้อมไว้เหมือนใจหมาย,9,word straddles a beat boundary,อยู่โอบหลัง | ล้อมไว้เหมือน | ใจหมาย,,,
ต่างตามนายหมายมั่นเหมือนสัญญา,9,word straddles a beat boundary,ต่างตามนาย | หมายมั่นเหมือน | สัญญา,,,
ฝ่ายฝรั่งบังอลูมูรหุ่ม,8,word straddles a beat boundary,ฝ่ายฝรั่ง | บังอลู | มูรหุ่ม,,,
เจ้าวิเชียรฆ่ามูรหุ่มตาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจ้าวิเชียร | ฆ่ามูร | หุ่มตาย,,,
ใครไม่สู้กูจะโปรดซึ่งโทษทัณฑ์,10,10 syllables — likely shatter/miscount,ใครไม่สู้กูจะโปรดซึ่งโทษทัณฑ์,,,
