wak,syllables,flag,guess,a,b,c
ขอพึ่งบุญกรุณาเหมือนวาจัง,10,10 syllables — likely shatter/miscount,ขอพึ่งบุญกรุณาเหมือนวาจัง,,,
หอยอีรมนมนางสล้างสลอน,10,10 syllables — likely shatter/miscount,หอยอีรมนมนางสล้างสลอน,,,
บ้างเป็นสีต่างต่างเหมือนอย่างแล,9,word straddles a beat boundary,บ้างเป็นสี | ต่างต่างเหมือน | อย่างแล,,,
จะนับแต่ฝูงหอยกว่าร้อยพัน,9,word straddles a beat boundary,จะนับแต่ | ฝูงหอยกว่า | ร้อยพัน,,,
สืบพันธุ์ตั้งร้อยไม่น้อยเลย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สืบพันธุ์ตั้ง | ร้อยไม่ | น้อยเลย,,,
ทำเล่ห์กลมารยาคิดฆ่าผัว,10,10 syllables — likely shatter/miscount,ทำเล่ห์กลมารยาคิดฆ่าผัว,,,
อันบาปกรรมเป็นอย่างไรมันไม่กลัว,11,11 syllables — likely shatter/miscount,อันบาปกรรมเป็นอย่างไรมันไม่กลัว,,,
ไว้ความชั่วน่าชังเหมือนอย่างปู,9,word straddles a beat boundary,ไว้ความชั่ว | น่าชังเหมือน | อย่างปู,,,
ไปหาเหยื่อเผื่อกันกตัญญู,9,word straddles a beat boundary,ไปหาเหยื่อ | เผื่อกัน | กตัญญู,,,
พิเคราะห์ดูเหมือนคนจนปัญญา,8,word straddles a beat boundary,พิเคราะห์ดูเหมือน | คน | จนปัญญา,,,
พวกมนุษย์เมียแช่งเหมือนแมงดา,9,word straddles a beat boundary,พวกมนุษย์ | เมียแช่งเหมือน | แมงดา,,,
เป็นคลื่นใหญในกระสินธุ์ทุกถิ่นที่,10,10 syllables — likely shatter/miscount,เป็นคลื่นใหญในกระสินธุ์ทุกถิ่นที่,,,
ฤทธิรุทรเขาเขินเนินไศล,10,10 syllables — likely shatter/miscount,ฤทธิรุทรเขาเขินเนินไศล,,,
ขอพระอัยกาตรองให้ต้องตาม,9,word straddles a beat boundary,ขอพระอัยกา | ตรอง | ให้ต้องตาม,,,
เกือบจะใกล้เกาะมหากาลวาต,8,word straddles a beat boundary,เกือบจะใกล้ | เกาะมหา | กาลวาต,,,
เที่ยวละเมาะตามแผ่นดินกระสินธุ์สาย,10,10 syllables — likely shatter/miscount,เที่ยวละเมาะตามแผ่นดินกระสินธุ์สาย,,,
ลูกค้ากลัวความขยาดไม่อาจเดิน,10,10 syllables — likely shatter/miscount,ลูกค้ากลัวความขยาดไม่อาจเดิน,,,
กับไทท้าวเจ้าพาราชวาฉวี,10,10 syllables — likely shatter/miscount,กับไทท้าวเจ้าพาราชวาฉวี,,,
จะแล่นอ้อมไปก็ตกกระหกระเหิน,10,10 syllables — likely shatter/miscount,จะแล่นอ้อมไปก็ตกกระหกระเหิน,,,
แล้วจุดธูปเทียนบูชากระยาสังเวย,10,10 syllables — likely shatter/miscount,แล้วจุดธูปเทียนบูชากระยาสังเวย,,,
พอรื่นเริงแล้วจะได้ไล่เอาความ,10,10 syllables — likely shatter/miscount,พอรื่นเริงแล้วจะได้ไล่เอาความ,,,
ให้สมความปรารถนาข้าทั้งปวง,9,4-syllable word not at วรรค edge,ให้สมความปรารถนาข้าทั้งปวง,,,
มือหนึ่งจับไก่ดิบหยิบกระชาก,10,10 syllables — likely shatter/miscount,มือหนึ่งจับไก่ดิบหยิบกระชาก,,,
กระดูกกระเดี้ยวเคี้ยวป่นไม่ทนฟัน,10,10 syllables — likely shatter/miscount,กระดูกกระเดี้ยวเคี้ยวป่นไม่ทนฟัน,,,
เองจะแยกไปข้างใต้หรือฝ่ายเหนือ,10,10 syllables — likely shatter/miscount,เองจะแยกไปข้างใต้หรือฝ่ายเหนือ,,,
จักจั่นหวั่นหวาดดาษเดียร,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",จักจั่นหวั่น | หวาดดาษเดียร,,,
บ้างกระเดาะปากเดินบนเนินไศล,10,10 syllables — likely shatter/miscount,บ้างกระเดาะปากเดินบนเนินไศล,,,
ฝีโป่งป่ามาประชุมกันกลุ้มเกลื่อน,10,10 syllables — likely shatter/miscount,ฝีโป่งป่ามาประชุมกันกลุ้มเกลื่อน,,,
ทั้งภูตพรายดาษดาริมสาชล,10,10 syllables — likely shatter/miscount,ทั้งภูตพรายดาษดาริมสาชล,,,
เห็นแต่เงาหรุบหรู่คล้ายผู้คน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นแต่เงา | หรุบหรู่คล้าย | ผู้คน,,,
สมคะเนบินขึ้นเพลาเสากระโดง,10,10 syllables — likely shatter/miscount,สมคะเนบินขึ้นเพลาเสากระโดง,,,
แล้วสั่งเหล่าพวกพหลพลไพร่,8,word straddles a beat boundary,แล้วสั่งเหล่า | พวกพหล | พลไพร่,,,
จะปรนนิบัติตามประสงค์จงแถลง,10,10 syllables — likely shatter/miscount,จะปรนนิบัติตามประสงค์จงแถลง,,,
จงช่วยกันทำกุฏิ์พออุดหนุน,8,word straddles a beat boundary,จงช่วยกัน | ทำกุฏิ์พอ | อุดหนุน,,,
รีบใช้ใบไปเหมือนนึกที่ตรึกตรอง,10,10 syllables — likely shatter/miscount,รีบใช้ใบไปเหมือนนึกที่ตรึกตรอง,,,
พวกม้าน้ำทำท่าเหมือนม้าเผ่น,9,word straddles a beat boundary,พวกม้าน้ำ | ทำท่าเหมือน | ม้าเผ่น,,,
ขึ้นโดดเต้นในกระสินธุ์ถิ่นวิถี,10,10 syllables — likely shatter/miscount,ขึ้นโดดเต้นในกระสินธุ์ถิ่นวิถี,,,
เมื่อไรเลยจะได้กลับไปดับร้อน,10,10 syllables — likely shatter/miscount,เมื่อไรเลยจะได้กลับไปดับร้อน,,,
แล้วจะกลับเดินไปในไพรสณฑ์,10,10 syllables — likely shatter/miscount,แล้วจะกลับเดินไปในไพรสณฑ์,,,
ถึงมุลนายเขาจะรู้ก็สู้ทน,10,10 syllables — likely shatter/miscount,ถึงมุลนายเขาจะรู้ก็สู้ทน,,,
ขย่อนโขยกเต็มใบลมชายเขา,9,word straddles a beat boundary,ขย่อนโขยก | เต็มใบ | ลมชายเขา,,,
ด้วยอำนาจแก้วเก็จเพชรรัตน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ด้วยอำนาจ | แก้วเก็จ | เพชรรัตน์,,,
ด้วยอำนาจจินดามหาวิเศษ,9,word straddles a beat boundary,ด้วยอำนาจ | จินดามหา | วิเศษ,,,
