wak,syllables,flag,guess,a,b,c
เห็นสมปรารถนาจิตจะคิดหนี,10,10 syllables — likely shatter/miscount,เห็นสมปรารถนาจิตจะคิดหนี,,,
ตามภาษามลายูทูลภูธร,9,4-syllable word not at วรรค edge,ตามภาษามลายูทูลภูธร,,,
เอาไม้ขว้างไปในค่ายดั่งใจประสงค์,10,10 syllables — likely shatter/miscount,เอาไม้ขว้างไปในค่ายดั่งใจประสงค์,,,
รบอย่าติดตามไปเหมือนใจหมาย,9,word straddles a beat boundary,รบอย่าติด | ตามไปเหมือน | ใจหมาย,,,
แม้นกองทัพมันจะกลับถอยลงไป,10,10 syllables — likely shatter/miscount,แม้นกองทัพมันจะกลับถอยลงไป,,,
ถึงยาเบื่อจะได้กลับออกจับเขา,10,10 syllables — likely shatter/miscount,ถึงยาเบื่อจะได้กลับออกจับเขา,,,
ปรารถนาเหมือนแกคิดจิตนิยม,10,10 syllables — likely shatter/miscount,ปรารถนาเหมือนแกคิดจิตนิยม,,,
พลปืนโตมรศรกำซาบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลปืนโต | มรศร | กำซาบ,,,
ฝ่ายพระจอมนครามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมนครามหากษัตริย์,,,
ควบกัณฐัศว์ตรงเข้ามาไม่ฝ่าฝืน,10,10 syllables — likely shatter/miscount,ควบกัณฐัศว์ตรงเข้ามาไม่ฝ่าฝืน,,,
ให้ทหารดูเล่นเหมือนเจรจา,10,10 syllables — likely shatter/miscount,ให้ทหารดูเล่นเหมือนเจรจา,,,
ฤทธิรุทรต่อแย้งต่างแข็งขัน,10,10 syllables — likely shatter/miscount,ฤทธิรุทรต่อแย้งต่างแข็งขัน,,,
ให้โบกธงสัญญาเหมือนว่าขาน,9,word straddles a beat boundary,ให้โบกธง | สัญญาเหมือน | ว่าขาน,,,
ดูก็จริงรบกันเหมือนมั่นหมาย,9,word straddles a beat boundary,ดูก็จริง | รบกันเหมือน | มั่นหมาย,,,
ชักปีกกาสองข้างสล้างสลับ,9,word straddles a beat boundary,ชักปีกกา | สองข้างสล้าง | สลับ,,,
ก็หลีกลัดมาทั้งเหล่าวิ่งเข้าหา,10,10 syllables — likely shatter/miscount,ก็หลีกลัดมาทั้งเหล่าวิ่งเข้าหา,,,
ทั่งไพร่นายห้าพันเหมือนสัญญา,9,word straddles a beat boundary,ทั่งไพร่นาย | ห้าพันเหมือน | สัญญา,,,
ตรงเข้ามากราบประณตบทบงสุ์,8,word straddles a beat boundary,ตรงเข้ามา | กราบประณต | บทบงสุ์,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
แกง่วงเหงาแล้วก็ฟื้นเหมือนตื่นนอน,10,10 syllables — likely shatter/miscount,แกง่วงเหงาแล้วก็ฟื้นเหมือนตื่นนอน,,,
การที่คิดไว้ไม่สมปรารถนา,10,10 syllables — likely shatter/miscount,การที่คิดไว้ไม่สมปรารถนา,,,
มันกลับเล่นเอาเสียก่อนอ่อนอุรา,10,10 syllables — likely shatter/miscount,มันกลับเล่นเอาเสียก่อนอ่อนอุรา,,,
พวกในกรุงกลับเข้าเขตประเทศสถาน,11,11 syllables — likely shatter/miscount,พวกในกรุงกลับเข้าเขตประเทศสถาน,,,
จึงบอกว่าพวกไพร่หนีไปกราว,9,word straddles a beat boundary,จึงบอกว่า | พวกไพร่ | หนีไปกราว,,,
จงไปตามหากันให้ทันที,8,word straddles a beat boundary,จงไปตามหา | กัน | ให้ทันที,,,
คิดเข่นฆ่าอ้ายคนชั่วกลัวมันไย,10,10 syllables — likely shatter/miscount,คิดเข่นฆ่าอ้ายคนชั่วกลัวมันไย,,,
แม้นกูตีมิได้ยับไม่กลับเมือง,10,10 syllables — likely shatter/miscount,แม้นกูตีมิได้ยับไม่กลับเมือง,,,
คงประมาทลงสักวันเหมือนมั่นหมาย,10,10 syllables — likely shatter/miscount,คงประมาทลงสักวันเหมือนมั่นหมาย,,,
หยิบกระดาษเขียนตำหรับฉบับขาว,10,10 syllables — likely shatter/miscount,หยิบกระดาษเขียนตำหรับฉบับขาว,,,
จึงต้องเอาของบูราณออกต้านต่อ,10,10 syllables — likely shatter/miscount,จึงต้องเอาของบูราณออกต้านต่อ,,,
เอาให้สมปรารถนาเหมือนยาแก้,11,11 syllables — likely shatter/miscount,เอาให้สมปรารถนาเหมือนยาแก้,,,
ที่บาดแผลใส่จำเพาะให้เหมาะเหมง,11,11 syllables — likely shatter/miscount,ที่บาดแผลใส่จำเพาะให้เหมาะเหมง,,,
ปัญญามีอยู่กับตัวอย่ากลัวเกรง,10,10 syllables — likely shatter/miscount,ปัญญามีอยู่กับตัวอย่ากลัวเกรง,,,
แกสอนตัวอย่าได้กลัวซึ่งเวทมนตร์,10,10 syllables — likely shatter/miscount,แกสอนตัวอย่าได้กลัวซึ่งเวทมนตร์,,,
