wak,syllables,flag,guess,a,b,c
กว่าองค์พระภูวไนยจะกลับมา,11,11 syllables — likely shatter/miscount,กว่าองค์พระภูวไนยจะกลับมา,,,
ครั้นสั่งเสร็จเสด็จกลับผู้รับสั่ง,10,10 syllables — likely shatter/miscount,ครั้นสั่งเสร็จเสด็จกลับผู้รับสั่ง,,,
กระหนาบกระหนกนกคาบเขียนภาพหาญ,11,11 syllables — likely shatter/miscount,กระหนาบกระหนกนกคาบเขียนภาพหาญ,,,
ครั้นพร้อมพรั่งตั้งกระบวนพยุหทัพ,10,10 syllables — likely shatter/miscount,ครั้นพร้อมพรั่งตั้งกระบวนพยุหทัพ,,,
สลอนสลับสล้างลำล้วนกำปั่น,10,10 syllables — likely shatter/miscount,สลอนสลับสล้างลำล้วนกำปั่น,,,
นาคกระหนาบสามเกลียวเลี้ยวเกี่ยวกัน,9,word straddles a beat boundary,นาคกระหนาบ | สามเกลียว | เลี้ยวเกี่ยวกัน,,,
นางนั่งตักหน่อนาถฉลาดฉลอง,9,word straddles a beat boundary,นางนั่งตัก | หน่อนาถฉลาด | ฉลอง,,,
เออนี่แน่แม่วันชายา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เออนี่แน่ | แม่วัน | ชายา,,,
หรือบาปกรรมธรรมดาใครว่าไว้,10,10 syllables — likely shatter/miscount,หรือบาปกรรมธรรมดาใครว่าไว้,,,
หัสกันตันใจเห็นไม่ปล่อย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัสกันตัน | ใจเห็น | ไม่ปล่อย,,,
นางว่าจ๊ะจะถวายไม่วายเสวย,10,10 syllables — likely shatter/miscount,นางว่าจ๊ะจะถวายไม่วายเสวย,,,
เถ้าแก่แซงสองฝ่ายถวายพระกลด,9,word straddles a beat boundary,เถ้าแก่แซง | สองฝ่ายถวาย | พระกลด,,,
เสด็จบทจรมายืนหน้าแพ,9,word straddles a beat boundary,เสด็จบทจร | มา | ยืนหน้าแพ,,,
เหมือนมนุษย์ทุจริตผิดวิสัย,10,10 syllables — likely shatter/miscount,เหมือนมนุษย์ทุจริตผิดวิสัย,,,
พวกไพร่ฟ้าข้าแผ่นดินจะนินทา,9,4-syllable word not at วรรค edge,พวกไพร่ฟ้าข้าแผ่นดินจะนินทา,,,
เพราะพระมังคลาพาให้ยาก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพราะพระมัง | คลาพา | ให้ยาก,,,
กลัวแต่พระสังฆราชจะกราดกริ้ว,10,10 syllables — likely shatter/miscount,กลัวแต่พระสังฆราชจะกราดกริ้ว,,,
วายุพัฒน์ตัดสินเหมือนสินสมุทร,10,10 syllables — likely shatter/miscount,วายุพัฒน์ตัดสินเหมือนสินสมุทร,,,
ด้วยจงรักภักดีไม่มีเสมอ,9,4-syllable word not at วรรค edge,ด้วยจงรักภักดีไม่มีเสมอ,,,
จะเลื่องลืออื้ออึงอึกทึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะเลื่องลือ | อื้ออึง | อึกทึก,,,
ถึงกรุงตรงขึ้นลังกามหาสวรรย์,10,10 syllables — likely shatter/miscount,ถึงกรุงตรงขึ้นลังกามหาสวรรย์,,,
ว่าพระวลาเจ้าบุรินทร์เมืองสินชัย,10,10 syllables — likely shatter/miscount,ว่าพระวลาเจ้าบุรินทร์เมืองสินชัย,,,
วายุพัฒน์นัดดาวราราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วายุพัฒน์ | นัดดาว | ราราช,,,
เป็นอุปราชเมืองเซ็นได้เป็นใหญ่,9,word straddles a beat boundary,เป็นอุปราช | เมืองเซ็น | ได้เป็นใหญ่,,,
พระปิตุราชมาตุรงค์พระวงศ์วาน,10,10 syllables — likely shatter/miscount,พระปิตุราชมาตุรงค์พระวงศ์วาน,,,
ให้ยศศักดิ์สืบวงศ์เผ่าพงศา,9,word straddles a beat boundary,ให้ยศศักดิ์ | สืบวงศ์ | เผ่าพงศา,,,
เพราะเบาความตามพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพราะเบาความ | ตามพระ | มังคลา,,,
จึงหลบลี้หนีตัวกลัวพระเดช,9,word straddles a beat boundary,จึงหลบลี้ | หนีตัวกลัว | พระเดช,,,
หรือมารดรมาระแวงว่าแต่งทัพ,10,10 syllables — likely shatter/miscount,หรือมารดรมาระแวงว่าแต่งทัพ,,,
หวังจะดับศึกพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หวังจะดับ | ศึกพระ | มังคลา,,,
กลับมาฆ่าคนสมัครที่ภักดี,10,10 syllables — likely shatter/miscount,กลับมาฆ่าคนสมัครที่ภักดี,,,
จึงสั่งอัครมหาเสนาใน,9,word straddles a beat boundary,จึงสั่งอัคร | มหา | เสนาใน,,,
ไปเมืองผลึกทูลแจ้งแถลงไข,9,word straddles a beat boundary,ไปเมืองผลึก | ทูลแจ้ง | แถลงไข,,,
แล้วเกณฑ์ฝรั่งทั้งหลายนายทหาร,9,word straddles a beat boundary,แล้วเกณฑ์ฝรั่ง | ทั้งหลาย | นายทหาร,,,
พระดาบสมิได้ว่าบัญชาไฉน,10,10 syllables — likely shatter/miscount,พระดาบสมิได้ว่าบัญชาไฉน,,,
แต่องค์พระกฤษณาพะว้าพะวัง,10,10 syllables — likely shatter/miscount,แต่องค์พระกฤษณาพะว้าพะวัง,,,
พระพูดพลอดกอดตรีพลำน้อย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระพูดพลอด | กอดตรี | พลำน้อย,,,
เอาชายสไบเช็ดพระชลนา,9,word straddles a beat boundary,เอาชายสไบ | เช็ดพระ | ชลนา,,,
พระกฤษณาอาลัยเสียใจจริง,9,word straddles a beat boundary,พระกฤษณา | อาลัย | เสียใจจริง,,,
ได้เจ็ดเดือนเหมือนกำหนดไม่ลดใบ,10,10 syllables — likely shatter/miscount,ได้เจ็ดเดือนเหมือนกำหนดไม่ลดใบ,,,
เหมือนหินแตกแหลกระยำใช้สำริด,10,10 syllables — likely shatter/miscount,เหมือนหินแตกแหลกระยำใช้สำริด,,,
เหมือนหลอมหล่อก็พอเห็นจะเป็นการ,10,10 syllables — likely shatter/miscount,เหมือนหลอมหล่อก็พอเห็นจะเป็นการ,,,
กลัวเจ้าคุณสังฆราชไม่อาจเถียง,10,10 syllables — likely shatter/miscount,กลัวเจ้าคุณสังฆราชไม่อาจเถียง,,,
ประเพณีมีพ่อเหมือนคอแขน,9,word straddles a beat boundary,ประเพณี | มีพ่อเหมือน | คอแขน,,,
ทั้งสามองค์ทรงเห็นเหมือนเช่นว่า,9,word straddles a beat boundary,ทั้งสามองค์ | ทรงเห็นเหมือน | เช่นว่า,,,
แล้วพี่น้องอำลากลับมาเรือ,9,word straddles a beat boundary,แล้วพี่น้อง | อำลากลับ | มาเรือ,,,
ตามบังคับขึ้นไปรายอยู่ฝ่ายเหนือ,10,10 syllables — likely shatter/miscount,ตามบังคับขึ้นไปรายอยู่ฝ่ายเหนือ,,,
แต่งหนังสือชื่อหน่อวรนาถ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แต่งหนังสือ | ชื่อหน่อ | วรนาถ,,,
คงทนทานพราะว่ามือถือเหล็กเป็น,10,10 syllables — likely shatter/miscount,คงทนทานพราว่ามือถือเหล็กเป็น,,,
อ่อนเหมือนเช่นชิ้นตะกั่วมันกลัวกัน,11,11 syllables — likely shatter/miscount,อ่อนเหมือนเช่นชิ้นตะกั่วมันกลัวกัน,,,
ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,10,10 syllables — likely shatter/miscount,ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,,,
