wak,syllables,flag,guess,a,b,c
เราเด็กกว่าอายุก็ยังอ่อน,9,word straddles a beat boundary,เราเด็กกว่า | อายุ | ก็ยังอ่อน,,,
พระธิดาการะเวกภิเษกลับ,10,10 syllables — likely shatter/miscount,พระธิดาการะเวกภิเษกลับ,,,
นางเสาวคนธ์ฟังคำยิ่งซ้ำแค้น,9,word straddles a beat boundary,นางเสาวคนธ์ | ฟังคำ | ยิ่งซ้ำแค้น,,,
มึงพากลับเข้าไปขังไว้วังหลวง,10,10 syllables — likely shatter/miscount,มึงพากลับเข้าไปขังไว้วังหลวง,,,
จึงยิงน้องของมึงแถมให้แก้มกลวง,10,10 syllables — likely shatter/miscount,จึงยิงน้องของมึงแถมให้แก้มกลวง,,,
นางเสาวคนธ์รนร้อนอ่อนกำลัง,9,word straddles a beat boundary,นางเสาวคนธ์ | รนร้อน | อ่อนกำลัง,,,
กลับเข้าค่ายให้ทหารออกต้านตี,10,10 syllables — likely shatter/miscount,กลับเข้าค่ายให้ทหารออกต้านตี,,,
วิ่งเสลือกสลนมาหน้าสนาม,9,4-syllable word not at วรรค edge,วิ่งเสลือกสลนมาหน้าสนาม,,,
มันดิ้นหงายใจริกริกเข้าจิกหัว,10,10 syllables — likely shatter/miscount,มันดิ้นหงายใจริกริกเข้าจิกหัว,,,
ไปผูกไว้ในค่ายเหมือนควายวัว,9,word straddles a beat boundary,ไปผูกไว้ | ในค่ายเหมือน | ควายวัว,,,
ย่องตอดกลัวนอนนิ่งไม่ติงกาย,9,word straddles a beat boundary,ย่องตอดกลัว | นอนนิ่ง | ไม่ติงกาย,,,
ฝ่ายสามพราหมณ์ตามท้าวรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายสามพราหมณ์ | ตามท้าว | รมจักร,,,
ละล่ำละลักวิ่งเสือกเสลือกสลน,10,10 syllables — likely shatter/miscount,ละล่ำละลักวิ่งเสือกเสลือกสลน,,,
เจ้าพราหมณ์กลับขับม้ารบฝรั่ง,9,word straddles a beat boundary,เจ้าพราหมณ์กลับ | ขับม้า | รบฝรั่ง,,,
เจ้าพราหมณ์หลบรบรุมเข้ากลุ้มกลัด,10,10 syllables — likely shatter/miscount,เจ้าพราหมณ์หลบรบรุมเข้ากลุ้มกลัด,,,
แกล้งสกัดกั้นหน้ารำภาสะหรี,10,10 syllables — likely shatter/miscount,แกล้งสกัดกั้นหน้ารำภาสะหรี,,,
จึงแก้แค้นแทนบ้างเหมือนอย่างนี้,9,word straddles a beat boundary,จึงแก้แค้น | แทนบ้างเหมือน | อย่างนี้,,,
มาพร้อมกันอัคเรศเกศสตรี,10,10 syllables — likely shatter/miscount,มาพร้อมกันอัคเรศเกศสตรี,,,
จะพ้นราชอาชญารำภาสะหรี,11,11 syllables — likely shatter/miscount,จะพ้นราชอาชญารำภาสะหรี,,,
ไม่ไหว้นางอัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ไม่ไหว้นางอัคเรศเกษรา,,,
เป็นอุปราชราชวังอยู่ลังกา,9,word straddles a beat boundary,เป็นอุปราช | ราชวัง | อยู่ลังกา,,,
มีชื่อเสียงศักดินาเจ้าธานี,10,10 syllables — likely shatter/miscount,มีชื่อเสียงศักดินาเจ้าธานี,,,
อันพวกเจ้าเหลาวิเรนเป็นเดนห้าม,10,10 syllables — likely shatter/miscount,อันพวกเจ้าเหลาวิเรนเป็นเดนห้าม,,,
นางหม่อมห้ามเห็นจะยับไม่กลับหลัง,10,10 syllables — likely shatter/miscount,นางหม่อมห้ามเห็นจะยับไม่กลับหลัง,,,
แต่สองยามตามกษัตริย์หัสไชย,8,word straddles a beat boundary,แต่สองยาม | ตามกษัตริย์ | หัสไชย,,,
จะกลับถอยหลีกลัดก็ขัดขวาง,10,10 syllables — likely shatter/miscount,จะกลับถอยหลีกลัดก็ขัดขวาง,,,
พระมาตุรงค์ทรงพระแสงแกว่งระวัง,10,10 syllables — likely shatter/miscount,พระมาตุรงค์ทรงพระแสงแกว่งระวัง,,,
แม่ยกให้ไว้เป็นน้องทั้งสองรา,10,10 syllables — likely shatter/miscount,แม่ยกให้ไว้เป็นน้องทั้งสองรา,,,
ต่างหัวร่อหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,ต่างหัวร่อ | หน่อกษัตริย์ | หัสไชย,,,
เหมือนลูกไก่กระจ้อยร่อยมาพลอยตาย,10,10 syllables — likely shatter/miscount,เหมือนลูกไก่กระจ้อยร่อยมาพลอยตาย,,,
เที่ยวเลี้ยวลดหลบพัลวันมา,8,word straddles a beat boundary,เที่ยวเลี้ยวลด | หลบพัลวัน | มา,,,
พระหัสไชยไม่กลัวกลับหัวเราะ,10,10 syllables — likely shatter/miscount,พระหัสไชยไม่กลัวกลับหัวเราะ,,,
ถึงโกฏิแสนแน่นมากเหมือนหยากเยื่อ,9,word straddles a beat boundary,ถึงโกฏิแสน | แน่นมากเหมือน | หยากเยื่อ,,,
พาโลเขาเอาแต่โทษมาโจทนา,11,11 syllables — likely shatter/miscount,พาโลเขาเอาแต่โทษมาโจทนา,,,
ฝรั่งรุมกลุ้มกลัดสกัดตี,10,10 syllables — likely shatter/miscount,ฝรั่งรุมกลุ้มกลัดสกัดตี,,,
ต่างตื่นแตกแยกย้ายกลัววายปราณ,9,word straddles a beat boundary,ต่างตื่นแตก | แยกย้ายกลัว | วายปราณ,,,
ฝ่ายข้าเฝ้าชาวผลึกรมจักร,8,word straddles a beat boundary,ฝ่ายข้าเฝ้า | ชาวผลึก | รมจักร,,,
กลับฮึกฮักโห่ลั่นด้วยหรรษา,10,10 syllables — likely shatter/miscount,กลับฮึกฮักโห่ลั่นด้วยหรรษา,,,
