wak,syllables,flag,guess,a,b,c
ด้วยภูมีเหมือนฝรั่งเมืองลังกา,10,10 syllables — likely shatter/miscount,ด้วยภูมีเหมือนฝรั่งเมืองลังกา,,,
พระบิดานะพุคะพระชนนี,10,10 syllables — likely shatter/miscount,พระบิดานะพุคะพระชนนี,,,
เหมือนเสี้ยนยอกเนตรสลายทั้งซ้ายขวา,10,10 syllables — likely shatter/miscount,เหมือนเสี้ยนยอกเนตรสลายทั้งซ้ายขวา,,,
พระชลนัยน์ไหลซกตกกระเซ็น,9,word straddles a beat boundary,พระชลนัยน์ | ไหลซก | ตกกระเซ็น,,,
พระอภัยได้เห็นพักตร์อัคเรศ,10,10 syllables — likely shatter/miscount,พระอภัยได้เห็นพักตร์อัคเรศ,,,
ข้านี้กลัวเจ้าแล้วเจ้านางเฒ่ารึง,10,10 syllables — likely shatter/miscount,ข้านี้กลัวเจ้าแล้วเจ้านางเฒ่ารึง,,,
อกมิหักแล้วหรือกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,อกมิหักแล้วหรือกรรมจะทำไฉน,,,
เสียแรงน้องปองจิตเหมือนบิตุรงค์,10,10 syllables — likely shatter/miscount,เสียแรงน้องปองจิตเหมือนบิตุรงค์,,,
เคยพึ่งบุญทูลกระหม่อมเหมือนฉัตรแก้ว,10,10 syllables — likely shatter/miscount,เคยพึ่งบุญทูลกระหม่อมเหมือนฉัตรแก้ว,,,
ละเวงเป่ามนต์เสียวกลับเหลียวหลัง,9,word straddles a beat boundary,ละเวงเป่า | มนต์เสียวกลับ | เหลียวหลัง,,,
กลับมาค่อนขอดขุดถึงอุศเรน,11,11 syllables — likely shatter/miscount,กลับมาค่อนขอดขุดถึงอุศเรน,,,
พระชนนีภิเษกให้ภูวไนย,11,11 syllables — likely shatter/miscount,พระชนนีภิเษกให้ภูวไนย,,,
ไม่เหมือนเจ้าองค์เอกภิเษกดิบ,10,10 syllables — likely shatter/miscount,ไม่เหมือนเจ้าองค์เอกภิเษกดิบ,,,
ขึ้นจนลิบลอยเหลิงกว่าเชิงเทิน,9,word straddles a beat boundary,ขึ้นจนลิบ | ลอยเหลิงกว่า | เชิงเทิน,,,
แต่สาวฝึกฉอเลาะไว้เหมาะเหมง,10,10 syllables — likely shatter/miscount,แต่สาวฝึกฉอเลาะไว้เหมาะเหมง,,,
จึงต้องฟั่นเฝือผดุงบำรุงบำเรอ,10,10 syllables — likely shatter/miscount,จึงต้องฟั่นเฝือผดุงบำรุงบำเรอ,,,
ขึ้นอ้ายอีออกทะเลาะล้วนเหมาะเหมง,11,11 syllables — likely shatter/miscount,ขึ้นอ้ายอีออกทะเลาะล้วนเหมาะเหมง,,,
จึงเท้งเต้งต้องอดเหมือนมดตะนอย,10,10 syllables — likely shatter/miscount,จึงเท้งเต้งต้องอดเหมือนมดตะนอย,,,
ไปเซ่นศพอุศเรนกับบิตุเรศ,11,11 syllables — likely shatter/miscount,ไปเซ่นศพอุศเรนกับบิตุเรศ,,,
ช่วยคลึงเคล้าคลอเคลียเหมือนเสียขวง,9,word straddles a beat boundary,ช่วยคลึงเคล้า | คลอเคลียเหมือน | เสียขวง,,,
เธอทดแทนถึงที่กลับดีหรือ,9,word straddles a beat boundary,เธอทดแทน | ถึงที่กลับ | ดีหรือ,,,
พอจวนพลบกลับเข้าไปเสียในวัง,10,10 syllables — likely shatter/miscount,พอจวนพลบกลับเข้าไปเสียในวัง,,,
ทรุดลงนั่งนวดเพลาพระเสาวนีย์,10,10 syllables — likely shatter/miscount,ทรุดลงนั่งนวดเพลาพระเสาวนีย์,,,
ร้องเรียกเหล่าสาวสุรางค์ขึ้นข้างรถ,10,10 syllables — likely shatter/miscount,ร้องเรียกเหล่าสาวสุรางค์ขึ้นข้างรถ,,,
สิ้นเสียแล้วลมริกริกไม่พลิกไหว,10,10 syllables — likely shatter/miscount,สิ้นเสียแล้วลมริกริกไม่พลิกไหว,,,
พอเหลียวเห็นหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,พอเหลียวเห็น | หน่อกษัตริย์ | หัสไชย,,,
รู้หยูกยาอย่างไรมั่งช่วยสั่งสอน,10,10 syllables — likely shatter/miscount,รู้หยูกยาอย่างไรมั่งช่วยสั่งสอน,,,
ขึ้นรถทรงตรงเข้านวดพระเพลาพลาง,10,10 syllables — likely shatter/miscount,ขึ้นรถทรงตรงเข้านวดพระเพลาพลาง,,,
ยุดพระศอหน่อกษัตริย์หัสไชย,8,word straddles a beat boundary,ยุดพระศอ | หน่อกษัตริย์ | หัสไชย,,,
ขึ้นพลับพลาอาศัยฤทัยระทด,11,11 syllables — likely shatter/miscount,ขึ้นพลับพลาอาศัยฤทัยระทด,,,
โศกกำสรดไสยาสน์เหนืออาสน์ทอง,9,word straddles a beat boundary,โศกกำสรด | ไสยาสน์เหนือ | อาสน์ทอง,,,
มันไม่โศกลึกซึ้งเหมือนหึงผัว,9,word straddles a beat boundary,มันไม่โศก | ลึกซึ้งเหมือน | หึงผัว,,,
ค่อยยังชั่วไม่เสียดายเหมือนชายเชือน,10,10 syllables — likely shatter/miscount,ค่อยยังชั่วไม่เสียดายเหมือนชายเชือน,,,
พระชลนาคลอคลอท้อพระทัย,9,word straddles a beat boundary,พระชลนา | คลอคลอ | ท้อพระทัย,,,
ไปฝั่งน้ำตำบลถนนพระราม,9,word straddles a beat boundary,ไปฝั่งน้ำ | ตำบลถนน | พระราม,,,
กับองค์อัครชายามารศรี,9,4-syllable word not at วรรค edge,กับองค์อัครชายามารศรี,,,
ทั้งพระญาติใหญ่น้อยละห้อยหา,9,word straddles a beat boundary,ทั้งพระญาติ | ใหญ่น้อย | ละห้อยหา,,,
ผัวหากลับมาไม่ก็ใจหาย,9,word straddles a beat boundary,ผัวหากลับ | มาไม่ | ก็ใจหาย,,,
น้ำตากระเด็นดังหนึ่งกายจะวายวาง,10,10 syllables — likely shatter/miscount,น้ำตากระเด็นดังหนึ่งกายจะวายวาง,,,
เหลือจะป้องปิดกันเหมือนควันโขมง,10,10 syllables — likely shatter/miscount,เหลือจะป้องปิดกันเหมือนควันโขมง,,,
บ้างคิดถึงหึงผัวกลัวจะโกง,9,word straddles a beat boundary,บ้างคิดถึง | หึงผัวกลัว | จะโกง,,,
ไปลงโรงเรือนใหม่เหมือนไฟรุม,9,word straddles a beat boundary,ไปลงโรง | เรือนใหม่เหมือน | ไฟรุม,,,
อึกทึกถามเหตุทั้งเขตขัณฑ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกถาม | เหตุทั้ง | เขตขัณฑ์,,,
หยิบสารตรงขึ้นปราสาทนั่งอาสน์ทอง,10,10 syllables — likely shatter/miscount,หยิบสารตรงขึ้นปราสาทนั่งอาสน์ทอง,,,
จะมัวมอมผอมซูบทั้งรูปทรง,9,word straddles a beat boundary,จะมัวมอม | ผอมซูบ | ทั้งรูปทรง,,,
พระชนนีขี้หึงเหมือนหนึ่งเสือ,10,10 syllables — likely shatter/miscount,พระชนนีขี้หึงเหมือนหนึ่งเสือ,,,
หน่อนรินทร์สินสมุทรเหมือนบุตรเรา,10,10 syllables — likely shatter/miscount,หน่อนรินทร์สินสมุทรเหมือนบุตรเรา,,,
ล้วนพงศ์เผ่าภัสดาเจ้าอย่ากลัว,10,10 syllables — likely shatter/miscount,ล้วนพงศ์เผ่าภัสดาเจ้าอย่ากลัว,,,
เมื่อหายคลั่งแล้วคงกลับมากับเรา,10,10 syllables — likely shatter/miscount,เมื่อหายคลั่งแล้วคงกลับมากับเรา,,,
แม้มีผัวกลัววิวาทแล้วชาตินี้,10,10 syllables — likely shatter/miscount,แม้มีผัวกลัววิวาทแล้วชาตินี้,,,
เหมือนอย่างเป็นปีกหางระยางไสว,10,10 syllables — likely shatter/miscount,เหมือนอย่างเป็นปีกหางระยางไสว,,,
จนย่ำฆ้องคบกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,จนย่ำฆ้องคบกระจ่างสว่างไสว,,,
ข้าหลวงเหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,ข้าหลวงเหล่าสาวสุรางค์นางน้อยน้อย,,,
พระธำมรงค์วงรายพรอยพรายพราว,10,10 syllables — likely shatter/miscount,พระธำมรงค์วงรายพรอยพรายพราว,,,
ดูเหมือนสาวสุดสะอาดระวาดระไว,10,10 syllables — likely shatter/miscount,ดูเหมือนสาวสุดสะอาดระวาดระไว,,,
พร้อมห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,พร้อมห้ามแหน | แสนสนม | กรมใน,,,
ที่ไหนเลยลูกจะได้กลับไปวัง,10,10 syllables — likely shatter/miscount,ที่ไหนเลยลูกจะได้กลับไปวัง,,,
จะกลับกล่าวเจ้าพาราการะเวก,10,10 syllables — likely shatter/miscount,จะกลับกล่าวเจ้าพาราการะเวก,,,
พอราชมัลนำผู้ถือหนังสือมา,10,10 syllables — likely shatter/miscount,พอราชมัลนำผู้ถือหนังสือมา,,,
โหรบังคมก้มตรึกรำลึกโฉลก,10,10 syllables — likely shatter/miscount,โหรบังคมก้มตรึกรำลึกโฉลก,,,
ผู้ทรงธรรมสมณะจะอนุกูล,10,10 syllables — likely shatter/miscount,ผู้ทรงธรรมสมณะจะอนุกูล,,,
สงสารแต่เดี๋ยวนี้กรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,สงสารแต่เดี๋ยวนี้กรรมจะทำไฉน,,,
จึงบอกองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,จึงบอกองค์ | นงลักษณ์อัค | เรศ,,,
ด้วยพระอภัยเข้าไปอยู่ในบูรี,10,10 syllables — likely shatter/miscount,ด้วยพระอภัยเข้าไปอยู่ในบูรี,,,
แต่นงลักษณ์อัคเรศอยู่เขตค่าย,10,10 syllables — likely shatter/miscount,แต่นงลักษณ์อัคเรศอยู่เขตค่าย,,,
ผู้วิเศษสัตย์ซื่อเหมือนฤๅษี,9,word straddles a beat boundary,ผู้วิเศษ | สัตย์ซื่อเหมือน | ฤๅษี,,,
ชันษากว่าร้อยยี่สิบปี,8,word straddles a beat boundary,ชันษากว่า | ร้อย | ยี่สิบปี,,,
เห็นท่วงทีท่านจะรู้เรื่องบูราณ,10,10 syllables — likely shatter/miscount,เห็นท่วงทีท่านจะรู้เรื่องบูราณ,,,
ให้ตึกอยู่ตามควรในสวนหลวง,10,10 syllables — likely shatter/miscount,ให้ตึกอยู่ตามควรในสวนหลวง,,,
จะไปหามาเหมือนเหล่าเขาทั้งปวง,10,10 syllables — likely shatter/miscount,จะไปหามาเหมือนเหล่าเขาทั้งปวง,,,
ดูสัตย์ซื่อถือเหมือนสาวคราวโบราณ,10,10 syllables — likely shatter/miscount,ดูสัตย์ซื่อถือเหมือนสาวคราวโบราณ,,,
จะทัดทานก็เหมือนสอนให้งอนความ,10,10 syllables — likely shatter/miscount,จะทัดทานก็เหมือนสอนให้งอนความ,,,
ผู้วิเศษไสยศาสตร์ฉลาดเฉลียว,10,10 syllables — likely shatter/miscount,ผู้วิเศษไสยศาสตร์ฉลาดเฉลียว,,,
มาลอยแลคั่งคับสลับสลอน,9,word straddles a beat boundary,มาลอยแล | คั่งคับสลับ | สลอน,,,
มาตามทางหว่างฉนวนถึงสวนหลวง,11,11 syllables — likely shatter/miscount,มาตามทางหว่างฉนวนถึงสวนหลวง,,,
เข้าในสวนล้วนแผ่นศิลารอง,10,10 syllables — likely shatter/miscount,เข้าในสวนล้วนแผ่นศิลารอง,,,
มีสมบัติพัสถานพานอุดม,9,4-syllable word not at วรรค edge,มีสมบัติพัสถานพานอุดม,,,
ตึกประทานบ้านตั้งหลังสวนหลวง,10,10 syllables — likely shatter/miscount,ตึกประทานบ้านตั้งหลังสวนหลวง,,,
เห็นแต่อาจารย์เจ้าเหมือนเผ่าพงศ์,9,word straddles a beat boundary,เห็นแต่อา | จารย์เจ้าเหมือน | เผ่าพงศ์,,,
เพราะพระองค์ทรงธรรม์ทศพิธ,8,word straddles a beat boundary,เพราะพระองค์ | ทรงธรรม์ทศพิธ,,,
นรลักษณ์อัคเรศเกศกรุงไกร,9,word straddles a beat boundary,นรลักษณ์อัค | เรศ | เกศกรุงไกร,,,
จะกระกรกกระกรำระส่ำระสาย,12,12 syllables — likely shatter/miscount,จะกระกรกกระกรำระส่ำระสาย,,,
พึ่งรุ่นราวไม่รู้ว่าประสาประสี,10,10 syllables — likely shatter/miscount,พึ่งรุ่นราวไม่รู้ว่าประสาประสี,,,
แล้วโอภาปราศรัยอภัยโทษ,9,4-syllable word not at วรรค edge,แล้วโอภาปราศรัยอภัยโทษ,,,
สระสรงโซมมุรธากระยาสนาน,12,12 syllables — likely shatter/miscount,สระสรงโซมมุรธากระยาสนาน,,,
เหมือนชายชาญเชิงณรงค์ทรงสำอาง,10,10 syllables — likely shatter/miscount,เหมือนชายชาญเชิงณรงค์ทรงสำอาง,,,
น้องจะพาไปเป็นเพื่อนเหมือนชีวัน,10,10 syllables — likely shatter/miscount,น้องจะพาไปเป็นเพื่อนเหมือนชีวัน,,,
นางสิงห์ร้องเหมือนจะรับขยับหัน,10,10 syllables — likely shatter/miscount,นางสิงห์ร้องเหมือนจะรับขยับหัน,,,
ฝ่ายพระองค์ทรงศักดิ์กับอัคเรศ,10,10 syllables — likely shatter/miscount,ฝ่ายพระองค์ทรงศักดิ์กับอัคเรศ,,,
จะมาให้ฤกษ์พาสถาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะมาให้ | ฤกษ์พาส | ถาผล,,,
ลงฉนวนส่วนสมเด็จพระภูวดล,10,10 syllables — likely shatter/miscount,ลงฉนวนส่วนสมเด็จพระภูวดล,,,
บ้างแอบเพื่อนเหมือนหนึ่งน้องประคองปลอบ,10,10 syllables — likely shatter/miscount,บ้างแอบเพื่อนเหมือนหนึ่งน้องประคองปลอบ,,,
อยู่แท่นทองห้องกลางกระจ่างกระจก,10,10 syllables — likely shatter/miscount,อยู่แท่นทองห้องกลางกระจ่างกระจก,,,
เหมือนมาเดียวดังจะพาน้ำตาไหล,10,10 syllables — likely shatter/miscount,เหมือนมาเดียวดังจะพาน้ำตาไหล,,,
ป่านฉะนี้พี่จะนึกรำลึกเหมือน,10,10 syllables — likely shatter/miscount,ป่านฉะนี้พี่จะนึกรำลึกเหมือน,,,
เป็นดวงแดงวงกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,เป็นดวงแดงวงกระจ่างสว่างไสว,,,
พอบรรจบรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พอบรรจบ | รมจักร | นัครา,,,
นางเสาวคนธ์ขึ้นประทับอยู่พลับพลา,10,10 syllables — likely shatter/miscount,นางเสาวคนธ์ขึ้นประทับอยู่พลับพลา,,,
องค์เอกอัครธิดาอัชฌาสัย,9,word straddles a beat boundary,องค์เอกอัคร | ธิดา | อัชฌาสัย,,,
สมเด็จท้าวเจ้าเมืองรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สมเด็จท้าว | เจ้าเมือง | รมจักร,,,
เห็นนงลักษณ์เลิศล้วนนวลหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นนงลักษณ์ | เลิศล้วน | นวลหง,,,
ฝ่ายนงลักษณ์อัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ฝ่ายนงลักษณ์อัคเรศเกษรา,,,
แม่อ่อนกว่าอรุณรัศมี,9,word straddles a beat boundary,แม่อ่อนกว่า | อรุณ | รัศมี,,,
ด้วยความรักร่วมจิตเหมือนธิดา,9,word straddles a beat boundary,ด้วยความรัก | ร่วมจิตเหมือน | ธิดา,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
รู้โอนอ่อนฝากองค์เหมือนวงศา,9,word straddles a beat boundary,รู้โอนอ่อน | ฝากองค์เหมือน | วงศา,,,
สมทบเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,สมทบเหล่าสาวสุรางค์นางกำนัล,,,
ท้าวทศวงศ์ทรงรถกับอัคเรศ,10,10 syllables — likely shatter/miscount,ท้าวทศวงศ์ทรงรถกับอัคเรศ,,,
นั่งพับเพียบพิงพนักเยี่ยมพักตร์สลอน,10,10 syllables — likely shatter/miscount,นั่งพับเพียบพิงพนักเยี่ยมพักตร์สลอน,,,
งอนแปรกเพลาพนักแตกหักโผง,9,word straddles a beat boundary,งอนแปรกเพลา | พนัก | แตกหักโผง,,,
เสียงระเบงเซงแซ่กลบแตรสังข์,10,10 syllables — likely shatter/miscount,เสียงระเบงเซงแซ่กลบแตรสังข์,,,
นางห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,นางห้ามแหน | แสนสนม | กรมใน,,,
ต่างคว้าไขว่ปริงปรางไปข้างรถ,10,10 syllables — likely shatter/miscount,ต่างคว้าไขว่ปริงปรางไปข้างรถ,,,
ประทานให้โฉลมเฉลาเสาวคนธ์,10,10 syllables — likely shatter/miscount,ประทานให้โฉลมเฉลาเสาวคนธ์,,,
นางเสาวคนธ์ร้อยจอนซ้อนดอกจันทน์,9,word straddles a beat boundary,นางเสาวคนธ์ | ร้อยจอน | ซ้อนดอกจันทน์,,,
ทั้งอัคเรศเกษรามาบนรถ,11,11 syllables — likely shatter/miscount,ทั้งอัคเรศเกษรามาบนรถ,,,
