wak,syllables,flag,guess,a,b,c
จะชิงชัยเอาให้สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,จะชิงชัยเอาให้สมอารมณ์ประสงค์,,,
ฤทธิรุทรดูสง่าล้วนกล้าแข็ง,11,11 syllables — likely shatter/miscount,ฤทธิรุทรดูสง่าล้วนกล้าแข็ง,,,
เอิกเกริกกษัตริย์ศรีเข้าที่สรง,8,word straddles a beat boundary,เอิกเกริกกษัตริย์ | ศรี | เข้าที่สรง,,,
ทั้งสององค์ขึ้นทรงอัศวราช,9,word straddles a beat boundary,ทั้งสององค์ | ขึ้นทรงอัศว | ราช,,,
ฝ่ายท่านครูผู้ชำนาญการประจญ,9,4-syllable word not at วรรค edge,ฝ่ายท่านครูผู้ชำนาญการประจญ,,,
เอิกเกริกก้องกึกเสียงฮึกโหม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกก้อง | กึกเสียง | ฮึกโหม,,,
สดับอรรถแล้วจึ่งถามตามนุสนธิ์,10,10 syllables — likely shatter/miscount,สดับอรรถแล้วจึ่งถามตามนุสนธิ์,,,
อันธรรมดานารีก็มีถม,9,word straddles a beat boundary,อันธรรมดา | นารี | ก็มีถม,,,
จะมางมกันชิงชู้เหมือนปูหอย,10,10 syllables — likely shatter/miscount,จะมางมกันชิงชู้เหมือนปูหอย,,,
เห็นน้ำอ้อยคราวอดเหมือนมดโซ,9,word straddles a beat boundary,เห็นน้ำอ้อย | คราวอดเหมือน | มดโซ,,,
ยังเด็กน้อยกระจิหริดทำอิศโร,10,10 syllables — likely shatter/miscount,ยังเด็กน้อยกระจิหริดทำอิศโร,,,
เหมือนหิ่งห้อยจะมาสู้สุริย์ฉาน,10,10 syllables — likely shatter/miscount,เหมือนหิ่งห้อยจะมาสู้สุริย์ฉาน,,,
พระราเมศสุริย์วงศ์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระราเมศสุริย์วงศ์พงศ์กษัตริย์,,,
พระตรัสพลางทางชักอัศวราช,9,word straddles a beat boundary,พระตรัสพลาง | ทางชักอัศว | ราช,,,
เลี้ยวตลบชักม้าทีท่าสวน,10,10 syllables — likely shatter/miscount,เลี้ยวตลบชักม้าทีท่าสวน,,,
พระราเมศสุริย์วงศ์ก็ทรงทวน,10,10 syllables — likely shatter/miscount,พระราเมศสุริย์วงศ์ก็ทรงทวน,,,
เปิดทวารพาทหารออกพร้อมพรั่ง,10,10 syllables — likely shatter/miscount,เปิดทวารพาทหารออกพร้อมพรั่ง,,,
แต่ราเมศรู้ตำราอาชาชาญ,10,10 syllables — likely shatter/miscount,แต่ราเมศรู้ตำราอาชาชาญ,,,
เห็นกำลังยังไม่อ่อนค่อยผ่อนขยาย,10,10 syllables — likely shatter/miscount,เห็นกำลังยังไม่อ่อนค่อยผ่อนขยาย,,,
พระเยื้องกลับรับหันด้วยคันทวน,9,word straddles a beat boundary,พระเยื้องกลับ | รับหัน | ด้วยคันทวน,,,
ต่างเข้าค่ายของตัวกลัวเสียที,9,word straddles a beat boundary,ต่างเข้าค่าย | ของตัวกลัว | เสียที,,,
ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,,,
พ่อจะรักเจ้าเหมือนบุตรสุดอาลัย,10,10 syllables — likely shatter/miscount,พ่อจะรักเจ้าเหมือนบุตรสุดอาลัย,,,
ถวายกษัตริย์หยุดพักตำหนักขวา,9,word straddles a beat boundary,ถวายกษัตริย์ | หยุดพัก | ตำหนักขวา,,,
พระยุรยาตรนำไปศรรไลหงส์,10,10 syllables — likely shatter/miscount,พระยุรยาตรนำไปศรรไลหงส์,,,
กับบุตรีศรีสวัสดึ๋ประภัสสร,10,10 syllables — likely shatter/miscount,กับบุตรีศรีสวัสดึ๋ประภัสสร,,,
พระมารดรรับหัตถ์กษัตรา,9,word straddles a beat boundary,พระมารดร | รับหัตถ์ | กษัตรา,,,
ช่วยภูวดลพอให้คลายวายอาวรณ์,10,10 syllables — likely shatter/miscount,ช่วยภูวดลพอให้คลายวายอาวรณ์,,,
รบประจามิตรไม่ยับไม่กลับหลัง,10,10 syllables — likely shatter/miscount,รบประจามิตรไม่ยับไม่กลับหลัง,,,
พร้อมด้วยกันรักสนิทเหมือนบิตุรงค์,11,11 syllables — likely shatter/miscount,พร้อมด้วยกันรักสนิทเหมือนบิตุรงค์,,,
ด้วยรู้แท้ว่าประยูรสกูลวงศ์,10,10 syllables — likely shatter/miscount,ด้วยรู้แท้ว่าประยูรสกูลวงศ์,,,
ปราบอรินทร์เสียให้ได้เหมือนใจจง,10,10 syllables — likely shatter/miscount,ปราบอรินทร์เสียให้ได้เหมือนใจจง,,,
บอกว่ากูจะรบรับกับพระยา,10,10 syllables — likely shatter/miscount,บอกว่ากูจะรบรับกับพระยา,,,
ให้พวกไพรียับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้พวกไพ | รียับ | อัปรา,,,
ท่านพรหเมศยกเมฆตามลัทธิ,10,10 syllables — likely shatter/miscount,ท่านพรหเมศยกเมฆตามลัทธิ,,,
คงตายตามเหมือนแมงเม่าบินเข้าไฟ,10,10 syllables — likely shatter/miscount,คงตายตามเหมือนแมงเม่าบินเข้าไฟ,,,
พลางจัดแจงแต่งพหลพลรบ,8,word straddles a beat boundary,พลางจัดแจง | แต่งพหล | พลรบ,,,
คชไกรดั้งกันอันบรรจง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คชไกรดั้ง | กันอัน | บรรจง,,,
หน่อกษัตริย์ฤทธิไกรไสหัตถี,10,10 syllables — likely shatter/miscount,หน่อกษัตริย์ฤทธิไกรไสหัตถี,,,
แม้นรักตัวเลิกทัพกลับไปเมือง,9,word straddles a beat boundary,แม้นรักตัว | เลิกทัพกลับ | ไปเมือง,,,
ก็จะป่นปี้เปื้อนเหมือนขนม,9,word straddles a beat boundary,ก็จะป่น | ปี้เปื้อนเหมือน | ขนม,,,
พลไพร่แตกยับวิ่งสับสน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่แตก | ยับวิ่ง | สับสน,,,
ต่างก็วิ่งทิ้งนายกลัววายชนม์,9,word straddles a beat boundary,ต่างก็วิ่ง | ทิ้งนายกลัว | วายชนม์,,,
พากษัตริย์สองทัพกลับเข้าเวียง,9,word straddles a beat boundary,พากษัตริย์ | สองทัพกลับ | เข้าเวียง,,,
พราหมณ์พรหเมศไปมนเทียรวิเชียรฉาย,11,11 syllables — likely shatter/miscount,พราหมณ์พรหเมศไปมนเทียรวิเชียรฉาย,,,
กับโหรเฒ่าราชครูดูฤกษ์ยาม,10,10 syllables — likely shatter/miscount,กับโหรเฒ่าราชครูดูฤกษ์ยาม,,,
ทั้งเจ็บป่วยแจกให้สมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,ทั้งเจ็บป่วยแจกให้สมอารมณ์ถวิล,,,
ฝ่ายนิกรพรหเมศแกเห็นชอบ,10,10 syllables — likely shatter/miscount,ฝ่ายนิกรพรหเมศแกเห็นชอบ,,,
ทำเหมือนทีเดินทัพจะกลับหลัง,10,10 syllables — likely shatter/miscount,ทำเหมือนทีเดินทัพจะกลับหลัง,,,
พวกข้าศึกเห็นทัพกลับไปสิ้น,9,word straddles a beat boundary,พวกข้าศึก | เห็นทัพกลับ | ไปสิ้น,,,
เห็นจะได้สมหวังเหมือนยังคิด,9,word straddles a beat boundary,เห็นจะได้ | สมหวังเหมือน | ยังคิด,,,
พลางจัดแจงแต่งพหลพลไกร,8,word straddles a beat boundary,พลางจัดแจง | แต่งพหล | พลไกร,,,
ใส่เสื้อกันเกราะกันสาตราเคยราวี,10,10 syllables — likely shatter/miscount,ใส่เสื้อกันเกราะกันสาตราเคยราวี,,,
ทั้งนอกในตามตำราม้ากินสวน,11,11 syllables — likely shatter/miscount,ทั้งนอกในตามตำราม้ากินสวน,,,
ผูกคชสารพระที่นั่งอลังกรณ์,10,10 syllables — likely shatter/miscount,ผูกคชสารพระที่นั่งอลังกรณ์,,,
วิ่งพ่านเพ่นไปแต่ตัวยังมัวนอน,10,10 syllables — likely shatter/miscount,วิ่งพ่านเพ่นไปแต่ตัวยังมัวนอน,,,
รับพระแสงแกว่งต้อนพลไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",รับพระแสง | แกว่งต้อน | พลไกร,,,
ฝ่ายท่านท้าวจักรวรรดิขึ้นอัศวราช,11,11 syllables — likely shatter/miscount,ฝ่ายท่านท้าวจักรวรรดิขึ้นอัศวราช,,,
ล้วนโคลนตมเหลือเป็นทุกข์บุกไม่ไหว,10,10 syllables — likely shatter/miscount,ล้วนโคลนตมเหลือเป็นทุกข์บุกไม่ไหว,,,
ระดมตีออกให้ได้ดั่งใจถวิล,10,10 syllables — likely shatter/miscount,ระดมตีออกให้ได้ดั่งใจถวิล,,,
คิดแปลงกายเป็นไพร่เหมือนใจปอง,9,word straddles a beat boundary,คิดแปลงกาย | เป็นไพร่เหมือน | ใจปอง,,,
ท้าวจักรวรรดิเห็นความตามทำนอง,9,word straddles a beat boundary,ท้าวจักรวรรดิ | เห็นความ | ตามทำนอง,,,
กลับสถานกรุงไกรในกลางคืน,9,word straddles a beat boundary,กลับสถาน | กรุงไกร | ในกลางคืน,,,
พากันกลับเข้านิเวศน์เขตมหา,10,10 syllables — likely shatter/miscount,พากันกลับเข้านิเวศน์เขตมหา,,,
สถิตแท่นแว่นฟ้าทิพอาสน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สถิตแท่น | แว่นฟ้า | ทิพอาสน์,,,
พร้อมพระญาติมเหสีบุตรีสนอง,11,11 syllables — likely shatter/miscount,พร้อมพระญาติมเหสีบุตรีสนอง,,,
