wak,syllables,flag,guess,a,b,c
สลับสีที่ขาวเหมือนร้าวราน,9,word straddles a beat boundary,สลับสี | ที่ขาวเหมือน | ร้าวราน,,,
เหมือนน้ำยาเขียวลายอยู่พรายพรอย,10,10 syllables — likely shatter/miscount,เหมือนน้ำยาเขียวลายอยู่พรายพรอย,,,
ถือว่าบวชได้บุญเหมือนมุนี,9,word straddles a beat boundary,ถือว่าบวช | ได้บุญเหมือน | มุนี,,,
แต่อกใจสั่นรัวกลัวจะตาย,9,word straddles a beat boundary,แต่อกใจ | สั่นรัวกลัว | จะตาย,,,
เราไม่ทำให้ชีวันเป็นอันตราย,10,10 syllables — likely shatter/miscount,เราไม่ทำให้ชีวันเป็นอันตราย,,,
กำลังกลัวพูดพร่ำร่ำพิไร,9,word straddles a beat boundary,กำลังกลัว | พูดพร่ำ | ร่ำพิไร,,,
มันพูดจาไม่เป็นส่ำกลัวความตาย,10,10 syllables — likely shatter/miscount,มันพูดจาไม่เป็นส่ำกลัวความตาย,,,
เลียบลงยังวังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เลียบลงยัง | วังวน | ชลสาย,,,
หอมเกสรแก้วผกามณฑาสวรรค์,10,10 syllables — likely shatter/miscount,หอมเกสรแก้วผกามณฑาสวรรค์,,,
แจ้วแจ้วแว่วเสียงจังหรีดเรื่อย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แจ้วแจ้วแว่ว | เสียงจัง | หรีดเรื่อย,,,
เหมือนเสียงสองขนิษฐาพะงางอน,10,10 syllables — likely shatter/miscount,เหมือนเสียงสองขนิษฐาพะงางอน,,,
หริ่งหริ่งเรไรลองในร้อง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หริ่งหริ่งเร | ไรลอง | ในร้อง,,,
บริสุทธิ์แสงเดือนเหมือนสมร,9,word straddles a beat boundary,บริสุทธิ์ | แสงเดือนเหมือน | สมร,,,
เหมือนสมรปรุงปนสุคนธา,9,word straddles a beat boundary,เหมือนสมร | ปรุงปน | สุคนธา,,,
ต้องกรากกรำร่ำมาในสาคเรศ,10,10 syllables — likely shatter/miscount,ต้องกรากกรำร่ำมาในสาคเรศ,,,
แสนเทวษตั้งแต่ไปไม่วายโหย,10,10 syllables — likely shatter/miscount,แสนเทวษตั้งแต่ไปไม่วายโหย,,,
ดีกว่านี้สักเท่าไรกูไม่กลัว,10,10 syllables — likely shatter/miscount,ดีกว่านี้สักเท่าไรกูไม่กลัว,,,
กูร้องไห้ใช่จะกลัวเมื่อไรหวา,10,10 syllables — likely shatter/miscount,กูร้องไห้ใช่จะกลัวเมื่อไรหวา,,,
ความรู้ยิ่งอยู่กับตัวกลัวมันไย,10,10 syllables — likely shatter/miscount,ความรู้ยิ่งอยู่กับตัวกลัวมันไย,,,
มันพรรณนาหลอกไปพอได้การ,9,word straddles a beat boundary,มันพรรณนา | หลอกไป | พอได้การ,,,
กับกัณฐัศว์ถึงเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,กับกัณฐัศว์ถึงเขตประเทศสถาน,,,
เสด็จลีลาศมาเฝ้าปิ่นบดินทร์สูร,10,10 syllables — likely shatter/miscount,เสด็จลีลาศมาเฝ้าปิ่นบดินทร์สูร,,,
เหวยเสนาลงไปด่านชานบุรี,10,10 syllables — likely shatter/miscount,เหวยเสนาลงไปด่านชานบุรี,,,
กับองค์เอกกัลยามณฑาสวรรค์,10,10 syllables — likely shatter/miscount,กับองค์เอกกัลยามณฑาสวรรค์,,,
ทั้งสร้อยสุวรรณจันทร์สุดาลีลาจร,10,10 syllables — likely shatter/miscount,ทั้งสร้อยสุวรรณจันทร์สุดาลีลาจร,,,
เรื่องอิเหนาเข้าถ้ำโหยสำเนียง,9,word straddles a beat boundary,เรื่องอิเหนา | เข้าถ้ำโหย | สำเนียง,,,
ประสานรับไพเราะล้วนเหมาะเหมง,10,10 syllables — likely shatter/miscount,ประสานรับไพเราะล้วนเหมาะเหมง,,,
ฝ่ายนางนาฏอัยกีมาที่เสวย,10,10 syllables — likely shatter/miscount,ฝ่ายนางนาฏอัยกีมาที่เสวย,,,
แม้นกลับไปจึงจะหามาทำขวัญ,10,10 syllables — likely shatter/miscount,แม้นกลับไปจึงจะหามาทำขวัญ,,,
ไม่ได้มาเรือแพเหมือนแต่ก่อน,9,word straddles a beat boundary,ไม่ได้มา | เรือแพเหมือน | แต่ก่อน,,,
ฝ่ายพระจอมลังกามหาสถาน,9,word straddles a beat boundary,ฝ่ายพระจอม | ลังกามหา | สถาน,,,
จะลากลับไปนิเวศน์เขตนคร,10,10 syllables — likely shatter/miscount,จะลากลับไปนิเวศน์เขตนคร,,,
พระมารดรบิตุรงค์พร้อมวงศ์วาน,10,10 syllables — likely shatter/miscount,พระมารดรบิตุรงค์พร้อมวงศ์วาน,,,
อย่ามีอันตรายมาจงถาวร,9,word straddles a beat boundary,อย่ามีอันตราย | มา | จงถาวร,,,
ให้เหมือนพรที่ประสิทธิ์ของบิดา,10,10 syllables — likely shatter/miscount,ให้เหมือนพรที่ประสิทธิ์ของบิดา,,,
ชันษาพ่อจงยืนกว่าหมื่นปี,9,word straddles a beat boundary,ชันษาพ่อ | จงยืนกว่า | หมื่นปี,,,
ต่างยินดีพร้อมพระญาติมาตุรงค์,10,10 syllables — likely shatter/miscount,ต่างยินดีพร้อมพระญาติมาตุรงค์,,,
ประทับเกยพร้อมประยูรสกูลหงส์,10,10 syllables — likely shatter/miscount,ประทับเกยพร้อมประยูรสกูลหงส์,,,
จรจรัลขึ้นประทับบนพลับพลา,10,10 syllables — likely shatter/miscount,จรจรัลขึ้นประทับบนพลับพลา,,,
ขอบารมีคุ้มกันอันตราย,9,word straddles a beat boundary,ขอบารมี | คุ้มกัน | อันตราย,,,
มิได้ไปกราบประณตบทบงสุ์,8,word straddles a beat boundary,มิได้ไป | กราบประณต | บทบงสุ์,,,
ห้ากษัตริย์สั่งเสร็จเสด็จกลับ,9,word straddles a beat boundary,ห้ากษัตริย์ | สั่งเสร็จเสด็จ | กลับ,,,
ถวิลนุชเหมือนดอกไม้ไม่วายโหย,11,11 syllables — likely shatter/miscount,ถวิลนุชเหมือนดอกไม้ไม่วายโหย,,,
ส่งสำเนียงเสียงก้องเหมือนร้องวอน,9,word straddles a beat boundary,ส่งสำเนียง | เสียงก้องเหมือน | ร้องวอน,,,
ไม่หยุดยั้งจะเข้าเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,ไม่หยุดยั้งจะเข้าเขตประเทศสถาน,,,
มาอ้างว้างวิญญาณ์อนาโถ,8,word straddles a beat boundary,มาอ้างว้าง | วิญญาณ์อ | นาโถ,,,
ขอให้สมปรารถนาอย่าช้าที,10,10 syllables — likely shatter/miscount,ขอให้สมปรารถนาอย่าช้าที,,,
จนสุริเยศแจ้งกระจ่างสว่างศรี,10,10 syllables — likely shatter/miscount,จนสุริเยศแจ้งกระจ่างสว่างศรี,,,
ก็แล่นดัดข้ามวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ก็แล่นดัด | ข้ามวน | ชลสาย,,,
เป็นชาติแขกมุระหงิดติดชวา,11,11 syllables — likely shatter/miscount,เป็นชาติแขกมุระหงิดติดชวา,,,
นายเภตราชื่อวะหลำดำทมิฬ,10,10 syllables — likely shatter/miscount,นายเภตราชื่อวะหลำดำทมิฬ,,,
เสด็จลีลาศตามสิงขรชะง่อนหิน,10,10 syllables — likely shatter/miscount,เสด็จลีลาศตามสิงขรชะง่อนหิน,,,
ตลิงปริงลิงโลดโดดลงมา,10,10 syllables — likely shatter/miscount,ตลิงปริงลิงโลดโดดลงมา,,,
หวังจะจับกินเป็นเหยื่อเสือสมิง,10,10 syllables — likely shatter/miscount,หวังจะจับกินเป็นเหยื่อเสือสมิง,,,
กระชากชักช้างเสือกเสลือกสลน,10,10 syllables — likely shatter/miscount,กระชากชักช้างเสือกเสลือกสลน,,,
อมเรศสาบซ้ำระกำโกย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อมเรศสาบ | ซ้ำระ | กำโกย,,,
ไม่กลัวบาปจิตนิยมเหมือนลมหวน,11,11 syllables — likely shatter/miscount,ไม่กลัวบาปจิตนิยมเหมือนลมหวน,,,
เห็นเกาะใหญ่ชายกระสินธุ์ก็ยินดี,10,10 syllables — likely shatter/miscount,เห็นเกาะใหญ่ชายกระสินธุ์ก็ยินดี,,,
แต่ตาหูดูมันกลอกเหมือนหลอกหลอน,10,10 syllables — likely shatter/miscount,แต่ตาหูดูมันกลอกเหมือนหลอกหลอน,,,
เห็นจะไม่ร้ายดอกหวาเองอย่ากลัว,10,10 syllables — likely shatter/miscount,เห็นจะไม่ร้ายดอกหวาเองอย่ากลัว,,,
จับให้ได้เอาไปกรากไว้ปากกำปั่น,10,10 syllables — likely shatter/miscount,จับให้ได้เอาไปกรากไว้ปากกำปั่น,,,
ฝ่ายพระปิ่นนครามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายพระปิ่นนครามหากษัตริย์,,,
สัตว์ตัวนี้ที่มาอยู่รู้เหมือนคน,10,10 syllables — likely shatter/miscount,สัตว์ตัวนี้ที่มาอยู่รู้เหมือนคน,,,
เหมือนคนเมาพูดมากถลากไถล,10,10 syllables — likely shatter/miscount,เหมือนคนเมาพูดมากถลากไถล,,,
จะผูกพันเอาไปเหมือนใจหมาย,9,word straddles a beat boundary,จะผูกพัน | เอาไปเหมือน | ใจหมาย,,,
คงจะสมปรารถนาไม่ช้าที,10,10 syllables — likely shatter/miscount,คงจะสมปรารถนาไม่ช้าที,,,
ฝ่ายพระจอมลังกามหาสวรรค์,9,word straddles a beat boundary,ฝ่ายพระจอม | ลังกามหา | สวรรค์,,,
เราอยากยกให้ปันเหมือนขานไข,9,word straddles a beat boundary,เราอยากยก | ให้ปันเหมือน | ขานไข,,,
ทำหันหุนให้วิตกระหกระเหิน,10,10 syllables — likely shatter/miscount,ทำหันหุนให้วิตกระหกระเหิน,,,
ไปคอยท่าน้องอยู่พลางที่ข้างเหนือ,10,10 syllables — likely shatter/miscount,ไปคอยท่าน้องอยู่พลางที่ข้างเหนือ,,,
ไปข้างเหนือทางแท้เป็นแน่นอน,9,word straddles a beat boundary,ไปข้างเหนือ | ทางแท้ | เป็นแน่นอน,,,
มาส่งให้อ้ายโจรพเนจร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มาส่งให้ | อ้ายโจร | พเนจร,,,
อัสดรทำดีเหมือนทีกลัว,10,10 syllables — likely shatter/miscount,อัสดรทำดีเหมือนทีกลัว,,,
สมปรารถนากรุ่มกริ่มพลางยิ้มหัว,10,10 syllables — likely shatter/miscount,สมปรารถนากรุ่มกริ่มพลางยิ้มหัว,,,
รีบลงมาชายวารินกระสินธุ์ใส,11,11 syllables — likely shatter/miscount,รีบลงมาชายวารินกระสินธุ์ใส,,,
ไมใช่เสือแข้งขาเหมือนม้าดง,9,word straddles a beat boundary,ไมใช่เสือ | แข้งขาเหมือน | ม้าดง,,,
สัตว์อะไรหนอมันเฉิดระเหิดระหง,10,10 syllables — likely shatter/miscount,สัตว์อะไรหนอมันเฉิดระเหิดระหง,,,
มันงามกว่าม้าเทศหลายสถาน,9,word straddles a beat boundary,มันงามกว่า | ม้าเทศ | หลายสถาน,,,
พลางรีบรัดเสด็จไปข้างฝ่ายเหนือ,10,10 syllables — likely shatter/miscount,พลางรีบรัดเสด็จไปข้างฝ่ายเหนือ,,,
มาอยู่เหนือเกาะใหญ่ดั่งใจจง,9,word straddles a beat boundary,มาอยู่เหนือ | เกาะใหญ่ | ดั่งใจจง,,,
พระชื่นบานจรจรัลด้วยหรรษา,10,10 syllables — likely shatter/miscount,พระชื่นบานจรจรัลด้วยหรรษา,,,
ฝ่ายพระจอมขัตติยามหาสวรรค์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมขัตติยามหาสวรรค์,,,
ภูวนาถจรจรัลเสร็จผันผาย,10,10 syllables — likely shatter/miscount,ภูวนาถจรจรัลเสร็จผันผาย,,,
บรรเทาทุกข์เหมือนได้ผ่านวิมานสวรรค์,11,11 syllables — likely shatter/miscount,บรรเทาทุกข์เหมือนได้ผ่านวิมานสวรรค์,,,
ความทุกข์ยากที่ลำบากในกระสินธุ์,10,10 syllables — likely shatter/miscount,ความทุกข์ยากที่ลำบากในกระสินธุ์,,,
จนกลับมาถึงประเทศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,จนกลับมาถึงประเทศนิเวศน์วัง,,,
นางสุดาเสนอนาถบาทยุคล,10,10 syllables — likely shatter/miscount,นางสุดาเสนอนาถบาทยุคล,,,
พระอิงแอบแนบชิดสนิทสนอม,9,word straddles a beat boundary,พระอิงแอบ | แนบชิดสนิท | สนอม,,,
เมขลาโยนแก้วอยู่แววไว,8,word straddles a beat boundary,เมขลาโยนแก้ว | อยู่ | แววไว,,,
นทีนองท้องมหาสมุทรไท,9,4-syllable word not at วรรค edge,นทีนองท้องมหาสมุทรไท,,,
เพชรรัตน์แก้วเก้าวาวเวหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์แก้ว | เก้าวาว | เวหา,,,
เสด็จออกหน้าพระโรงคัลด้วยทันที,10,10 syllables — likely shatter/miscount,เสด็จออกหน้าพระโรงคัลด้วยทันที,,,
เถลิงอาสน์เศวตฉัตรประภัสสร,10,10 syllables — likely shatter/miscount,เถลิงอาสน์เศวตฉัตรประภัสสร,,,
เทียมกัณฐัศว์ตัวประเสริฐระเหิดระหง,11,11 syllables — likely shatter/miscount,เทียมกัณฐัศว์ตัวประเสริฐระเหิดระหง,,,
คณานกร่อนร้องก้องกังวาน,8,word straddles a beat boundary,คณานกร่อน | ร้อง | ก้องกังวาน,,,
อันเมียลูกชื่นชมเหมือนลมหวน,9,word straddles a beat boundary,อันเมียลูก | ชื่นชมเหมือน | ลมหวน,,,
ทรมาสัตว์หลงให้วงเวียน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทรมาสัตว์ | หลงให้ | วงเวียน,,,
สลัดสละราคาอันพาเหียร,9,word straddles a beat boundary,สลัดสละ | ราคา | อันพาเหียร,,,
คือตัวสังสารวัฏตัดไม่ขาด,9,4-syllable word not at วรรค edge,คือตัวสังสารวัฏตัดไม่ขาด,,,
อันปัญญาเหมือนพระขรรค์ค่อยฟันไป,10,10 syllables — likely shatter/miscount,อันปัญญาเหมือนพระขรรค์ค่อยฟันไป,,,
กว่าจะได้ทางประโยชน์โพธิญาณ,10,10 syllables — likely shatter/miscount,กว่าจะได้ทางประโยชน์โพธิญาณ,,,
พวกศิษย์พากันไปหลับนอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พวกศิษย์พา | กันไป | หลับนอน,,,
กากะเหว่าเร้าเร่งพระสุริยง,10,10 syllables — likely shatter/miscount,กากะเหว่าเร้าเร่งพระสุริยง,,,
เออเจ้าหายไม่เห็นมาก็กว่าปี,10,10 syllables — likely shatter/miscount,เออเจ้าหายไม่เห็นมาก็กว่าปี,,,
แล้วทูลความตามชนนีนาถ,8,word straddles a beat boundary,แล้วทูลความ | ตามชนนี | นาถ,,,
ไม่บริสุทธ์สารพัดจะบัดสี,10,10 syllables — likely shatter/miscount,ไม่บริสุทธ์สารพัดจะบัดสี,,,
กว่าชีวีจะวอดวายทำลายลาญ,10,10 syllables — likely shatter/miscount,กว่าชีวีจะวอดวายทำลายลาญ,,,
จงเรืองสิทธ์ฤทธิไกรขจายขจร,11,11 syllables — likely shatter/miscount,จงเรืองสิทธ์ฤทธิไกรขจายขจร,,,
ได้ปรากฏสืบไปเหมือนใจหมาย,9,word straddles a beat boundary,ได้ปรากฏ | สืบไปเหมือน | ใจหมาย,,,
พลางกราบกรานจะกลับวังดั่งถวิล,10,10 syllables — likely shatter/miscount,พลางกราบกรานจะกลับวังดั่งถวิล,,,
ทั้งเสียงพลเสียงรถอัศวราช,9,word straddles a beat boundary,ทั้งเสียงพล | เสียงรถอัศว | ราช,,,
