wak,syllables,flag,guess,a,b,c
การสำเร็จเสร็จสรรพกลับมาเฝ้า,9,word straddles a beat boundary,การสำเร็จ | เสร็จสรรพกลับ | มาเฝ้า,,,
ทุกหมู่กรมสาวสุรางค์พวกนางใน,10,10 syllables — likely shatter/miscount,ทุกหมู่กรมสาวสุรางค์พวกนางใน,,,
พระยุรยาตรตรงมายังหน้าฉาน,9,word straddles a beat boundary,พระยุรยาตร | ตรงมา | ยังหน้าฉาน,,,
ล่วงลีลาศชายป่าพนาระหง,9,word straddles a beat boundary,ล่วงลีลาศ | ชายป่าพนา | ระหง,,,
ท่านนิกรมพรหเมศทูลเหตุพลัน,10,10 syllables — likely shatter/miscount,ท่านนิกรมพรหเมศทูลเหตุพลัน,,,
เป็นควันพลุ่งรุ่งโรจน์โชตินา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นควันพลุ่ง | รุ่งโรจน์ | โชตินา,,,
สักครู่หนึ่งเป็นพายุระบุระบัด,10,10 syllables — likely shatter/miscount,สักครู่หนึ่งเป็นพายุระบุระบัด,,,
เว้นแต่อาโปกสิณอภิญญาณ,9,4-syllable word not at วรรค edge,เว้นแต่อาโปกสิณอภิญญาณ,,,
ไปหาท่านพรหเมศฟังเหตุการณ์,10,10 syllables — likely shatter/miscount,ไปหาท่านพรหเมศฟังเหตุการณ์,,,
ฝ่ายท่านครูผู้ชำนาญการกสิณ,9,4-syllable word not at วรรค edge,ฝ่ายท่านครูผู้ชำนาญการกสิณ,,,
เจริญอาโปกสิณอภิญญาณ,9,4-syllable word not at วรรค edge,เจริญอาโปกสิณอภิญญาณ,,,
เข้าดงรังแรมป่าพฤกษาไสว,9,word straddles a beat boundary,เข้าดงรัง | แรมป่าพฤกษา | ไสว,,,
จนแจ่มแจ้งแสงสุริโยทัย,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",จนแจ่มแจ้ง | แสงสุริโยทัย,,,
กลัวโยธีวิ่งเตลิดระเสิดระสัง,10,10 syllables — likely shatter/miscount,กลัวโยธีวิ่งเตลิดระเสิดระสัง,,,
ไม่วายวอดแล้วจะไหว้ถวายหมู,10,10 syllables — likely shatter/miscount,ไม่วายวอดแล้วจะไหว้ถวายหมู,,,
จะมีละครเจ้าบุญยังเหมือนดังว่า,11,11 syllables — likely shatter/miscount,จะมีละครเจ้าบุญยังเหมือนดังว่า,,,
เป็นการร้อนแกว่งไกวอยู่ไปมา,10,10 syllables — likely shatter/miscount,เป็นการร้อนแกว่งไกวอยู่ไปมา,,,
แปลงเป็นไพร่ชายชนพเนจร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แปลงเป็นไพร่ | ชายชน | พเนจร,,,
เหมือนราษฎรนายเรือเป็นเชื้อพราหมณ์,10,10 syllables — likely shatter/miscount,เหมือนราษฎรนายเรือเป็นเชื้อพราหมณ์,,,
มิได้หยุดตามวารินกระสินธุ์สาย,10,10 syllables — likely shatter/miscount,มิได้หยุดตามวารินกระสินธุ์สาย,,,
ให้ร้อนรุ่มกลุ้มกลัดอัดอุรา,10,10 syllables — likely shatter/miscount,ให้ร้อนรุ่มกลุ้มกลัดอัดอุรา,,,
แม้นชีวิตยังอยู่เหมือนงูพิษ,9,word straddles a beat boundary,แม้นชีวิต | ยังอยู่เหมือน | งูพิษ,,,
ไม่กระดากทิ่มตำกันหยำเหยอ,10,10 syllables — likely shatter/miscount,ไม่กระดากทิ่มตำกันหยำเหยอ,,,
สองสถานเหมือนอย่างว่าอย่าได้แหนง,10,10 syllables — likely shatter/miscount,สองสถานเหมือนอย่างว่าอย่าได้แหนง,,,
เราทั้งสามอธิษฐานการที่ควร,10,10 syllables — likely shatter/miscount,เราทั้งสามอธิษฐานการที่ควร,,,
แล้วจึงชวนกันจับเหมือนปรับปรุง,9,word straddles a beat boundary,แล้วจึงชวน | กันจับเหมือน | ปรับปรุง,,,
ตามกุศลของใครเหมือนได้ทรัพย์,9,word straddles a beat boundary,ตามกุศล | ของใครเหมือน | ได้ทรัพย์,,,
ต่างเห็นจริงอย่างตำหรับเหมือนปรับปรุง,10,10 syllables — likely shatter/miscount,ต่างเห็นจริงอย่างตำหรับเหมือนปรับปรุง,,,
จะกลับกล่าวเจ้าบุรินทร์เหมราช,10,10 syllables — likely shatter/miscount,จะกลับกล่าวเจ้าบุรินทร์เหมราช,,,
ทั้งราเมศสุริย์วงศ์ผู้ทรงชัย,10,10 syllables — likely shatter/miscount,ทั้งราเมศสุริย์วงศ์ผู้ทรงชัย,,,
พระตรัสพลางทางสั่งพยุหทัพ,9,word straddles a beat boundary,พระตรัสพลาง | ทางสั่งพยุห | ทัพ,,,
เราจะกลับเวียงวังสั่งพหล,9,word straddles a beat boundary,เราจะกลับ | เวียงวัง | สั่งพหล,,,
จัตุรงคเสนาพลาพล,9,word straddles a beat boundary,จัตุรงค | เสนา | พลาพล,,,
พลไพร่เดินเท้ากุมเกาทัณฑ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่เดิน | เท้ากุม | เกาทัณฑ์,,,
คชไกรพลายพังทั้งดั้งกัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คชไกรพลาย | พังทั้ง | ดั้งกัน,,,
เสียงก้องกึกเป็นลำดับสลับสลอน,10,10 syllables — likely shatter/miscount,เสียงก้องกึกเป็นลำดับสลับสลอน,,,
