wak,syllables,flag,guess,a,b,c
เด็กมันหลอกลวงได้ไม่รู้ถึง,8,word straddles a beat boundary,เด็กมันหลอกลวง | ได้ | ไม่รู้ถึง,,,
ดูประหนึ่งโง่เง่าเหมือนเต่าตาย,9,word straddles a beat boundary,ดูประหนึ่ง | โง่เง่าเหมือน | เต่าตาย,,,
เจ็บอยู่ป่าห้าเดือนเหมือนจะม้วย,9,word straddles a beat boundary,เจ็บอยู่ป่า | ห้าเดือนเหมือน | จะม้วย,,,
แล้วจัดแจงแต่งตัวกลัวจะช้า,9,word straddles a beat boundary,แล้วจัดแจง | แต่งตัวกลัว | จะช้า,,,
ทุกบ้านถิ่นนับถือเหมือนฤๅษี,9,word straddles a beat boundary,ทุกบ้านถิ่น | นับถือเหมือน | ฤๅษี,,,
มาดาษดื่นยื่นไหว้แล้วไต่ถาม,9,word straddles a beat boundary,มาดาษดื่น | ยื่นไหว้ | แล้วไต่ถาม,,,
ฝ่ายลูกสาวเจ้าลังกาเวลาอรุณ,10,10 syllables — likely shatter/miscount,ฝ่ายลูกสาวเจ้าลังกาเวลาอรุณ,,,
แล้วเชิญองค์ทรงยศบทบาท,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วเชิญองค์ | ทรงยศ | บทบาท,,,
ศิษย์ทั้งปวงบอกว่านางมาข้างหน้า,10,10 syllables — likely shatter/miscount,ศิษย์ทั้งปวงบอกว่านางมาข้างหน้า,,,
ศรีสุวรรณเคียงหน้ารำภาสะหรี,10,10 syllables — likely shatter/miscount,ศรีสุวรรณเคียงหน้ารำภาสะหรี,,,
อีลาลีอีผการำภาสะหรี,11,11 syllables — likely shatter/miscount,อีลาลีอีผการำภาสะหรี,,,
เพราะมึงกลับกลายแกล้งไปแปลงความ,8,word straddles a beat boundary,เพราะมึงกลับกลาย | แกล้ง | ไปแปลงความ,,,
อีลูกเสือลูกจระเข้เนรคุณ,10,10 syllables — likely shatter/miscount,อีลูกเสือลูกจระเข้เนรคุณ,,,
ไม่ทิ้งพระศาสนาหามิได้,9,4-syllable word not at วรรค edge,ไม่ทิ้งพระศาสนาหามิได้,,,
รีบหลบพักตร์ท่านผู้เฒ่าเดินเหย่าเหยาะ,11,11 syllables — likely shatter/miscount,รีบหลบพักตร์ท่านผู้เฒ่าเดินเหย่าเหยาะ,,,
ยังมีหน้ามาทะเลาะล้วนเหมาะเหมง,11,11 syllables — likely shatter/miscount,ยังมีหน้ามาทะเลาะล้วนเหมาะเหมง,,,
กลับมายกโทษทัณฑ์ให้พันพัว,10,10 syllables — likely shatter/miscount,กลับมายกโทษทัณฑ์ให้พันพัว,,,
ท้าวทรงยศขึ้นพลับพลาหลังคาสี,11,11 syllables — likely shatter/miscount,ท้าวทรงยศขึ้นพลับพลาหลังคาสี,,,
พาบุตรีกับกษัตริย์หัสไชย,8,word straddles a beat boundary,พาบุตรี | กับกษัตริย์ | หัสไชย,,,
ใครเข้าไปก็เป็นสิทธิ์เหมือนติดตัง,10,10 syllables — likely shatter/miscount,ใครเข้าไปก็เป็นสิทธิ์เหมือนติดตัง,,,
จะแก้คลั่งเสียให้หายเหมือนหมายใจ,10,10 syllables — likely shatter/miscount,จะแก้คลั่งเสียให้หายเหมือนหมายใจ,,,
มาถึงคงจะออกมาเฝ้าฝ่าธุลี,10,10 syllables — likely shatter/miscount,มาถึงคงจะออกมาเฝ้าฝ่าธุลี,,,
ต้องรอท่ากว่าจะได้ไขทวาร,10,10 syllables — likely shatter/miscount,ต้องรอท่ากว่าจะได้ไขทวาร,,,
มีตำรารู้จบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มีตำรา | รู้จบ | ภพไตร,,,
ทำทดแทนจึงจะถูกสิลูกรัก,10,10 syllables — likely shatter/miscount,ทำทดแทนจึงจะถูกสิลูกรัก,,,
สุมาลีลากลับคืนพลับพลา,8,word straddles a beat boundary,สุมาลี | ลากลับคืน | พลับพลา,,,
จึงว่าราชพิธีบัตรพลีศาล,10,10 syllables — likely shatter/miscount,จึงว่าราชพิธีบัตรพลีศาล,,,
เขาทรงครรภ์ฝันร้ายกลัววายปราณ,9,word straddles a beat boundary,เขาทรงครรภ์ | ฝันร้ายกลัว | วายปราณ,,,
ทั้งหยูกยาสารพัดให้หัสไชย,10,10 syllables — likely shatter/miscount,ทั้งหยูกยาสารพัดให้หัสไชย,,,
พราหมณ์พฤฒาว่ากระนั้นวันพรุ่งนี้,10,10 syllables — likely shatter/miscount,พราหมณ์พฤฒาว่ากระนั้นวันพรุ่งนี้,,,
อย่ารอรั้งพามานี่ขมีขมัน,10,10 syllables — likely shatter/miscount,อย่ารอรั้งพามานี่ขมีขมัน,,,
ยื่นดอกไม้ให้กุมารเหมือนหลานชาย,10,10 syllables — likely shatter/miscount,ยื่นดอกไม้ให้กุมารเหมือนหลานชาย,,,
กลีบเป็นเลขลงอักษรซ้อนไสว,10,10 syllables — likely shatter/miscount,กลีบเป็นเลขลงอักษรซ้อนไสว,,,
ต่างถามทักทุกคนเหมือนหนหลัง,9,word straddles a beat boundary,ต่างถามทัก | ทุกคนเหมือน | หนหลัง,,,
พระมาตุรงค์ทรงมหาอานุภาพ,10,10 syllables — likely shatter/miscount,พระมาตุรงค์ทรงมหาอานุภาพ,,,
กระหม่อมฉันกลัวพระราชอาชญา,10,10 syllables — likely shatter/miscount,กระหม่อมฉันกลัวพระราชอาชญา,,,
เป็นขุนนางช่างโง่เหมือนโคกระบือ,10,10 syllables — likely shatter/miscount,เป็นขุนนางช่างโง่เหมือนโคกระบือ,,,
เธอรอบคอบกล่าวเพราะช่างเหมาะเหมง,10,10 syllables — likely shatter/miscount,เธอรอบคอบกล่าวเพราะช่างเหมาะเหมง,,,
จะเปิดเองก็ขยาดพระอาชญา,10,10 syllables — likely shatter/miscount,จะเปิดเองก็ขยาดพระอาชญา,,,
เหมือนวาจาหน่อกษัตริย์หัสไชย,9,word straddles a beat boundary,เหมือนวา | จาหน่อกษัตริย์ | หัสไชย,,,
หยิบบุปผามาพินิจพิศดูดอก,11,11 syllables — likely shatter/miscount,หยิบบุปผามาพินิจพิศดูดอก,,,
รู้สึกตัวกลัวจะช้ารีบพาน้อง,10,10 syllables — likely shatter/miscount,รู้สึกตัวกลัวจะช้ารีบพาน้อง,,,
เข้าในห้องบิตุรงค์ยื่นธงถวาย,10,10 syllables — likely shatter/miscount,เข้าในห้องบิตุรงค์ยื่นธงถวาย,,,
พลอยว่าจริงเหมือนแม่ว่าน่าอดสู,10,10 syllables — likely shatter/miscount,พลอยว่าจริงเหมือนแม่ว่าน่าอดสู,,,
ทะลวงทะลึ่งตึงตังมาพรั่งพรู,9,4-syllable word not at วรรค edge,ทะลวงทะลึ่งตึงตังมาพรั่งพรู,,,
พระมารดรดีใจวิ่งไปรับ,9,word straddles a beat boundary,พระมารดร | ดีใจ | วิ่งไปรับ,,,
พระชนนีตีอกตกประหม่า,9,word straddles a beat boundary,พระชนนี | ตีอก | ตกประหม่า,,,
พร้อมพระญาติวงศาอัชฌาสัย,9,word straddles a beat boundary,พร้อมพระญาติ | วงศา | อัชฌาสัย,,,
ผู้หญิงมันคุมตัวกลัวจะหนี,9,word straddles a beat boundary,ผู้หญิงมัน | คุมตัวกลัว | จะหนี,,,
นางเกษราว่าสงสารพระผ่านเกล้า,10,10 syllables — likely shatter/miscount,นางเกษราว่าสงสารพระผ่านเกล้า,,,
จะสมัครอยู่เป็นข้าเหมือนทาสี,10,10 syllables — likely shatter/miscount,จะสมัครอยู่เป็นข้าเหมือนทาสี,,,
แต่สินสมุทรสุดสาครหล่อนมาได้,10,10 syllables — likely shatter/miscount,แต่สินสมุทรสุดสาครหล่อนมาได้,,,
ได้ยศศักดิ์สมคะเนมเหสี,10,10 syllables — likely shatter/miscount,ได้ยศศักดิ์สมคะเนมเหสี,,,
พระบิตุราชมาตุรงค์ทรงโศกี,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ทรงโศกี,,,
พระร่ำพลางทางระทดระทวยองค์,9,4-syllable word not at วรรค edge,พระร่ำพลางทางระทดระทวยองค์,,,
พระญาติวงศ์ทรงพระสรวลไม่ควรโกรธ,10,10 syllables — likely shatter/miscount,พระญาติวงศ์ทรงพระสรวลไม่ควรโกรธ,,,
สินสมุทรพูดกลับไม่อัประมาน,10,10 syllables — likely shatter/miscount,สินสมุทรพูดกลับไม่อัประมาน,,,
อันหยูกยาของมันขลังทั้งรังควาน,10,10 syllables — likely shatter/miscount,อันหยูกยาของมันขลังทั้งรังควาน,,,
ด้วยผีทั้งจักรวาลกลัวท่านหมด,10,10 syllables — likely shatter/miscount,ด้วยผีทั้งจักรวาลกลัวท่านหมด,,,
แล้วร่ำเล่าคราวกระนั้นตกบรรพต,10,10 syllables — likely shatter/miscount,แล้วร่ำเล่าคราวกระนั้นตกบรรพต,,,
