wak,syllables,flag,guess,a,b,c
พระภูมินทร์เสด็จมารับประคับประคอง,11,11 syllables — likely shatter/miscount,พระภูมินทร์เสด็จมารับประคับประคอง,,,
ฝ่ายโฉมยงองค์มังคลาราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายโฉมยง | องค์มัง | คลาราช,,,
ขอเป็นบุตรสุจริตเหมือนจิตใจ,10,10 syllables — likely shatter/miscount,ขอเป็นบุตรสุจริตเหมือนจิตใจ,,,
มาอัญชลีองค์กษัตริย์ขัตติยา,10,10 syllables — likely shatter/miscount,มาอัญชลีองค์กษัตริย์ขัตติยา,,,
ให้เสียวซาบวาบหวามในวิญญาณ์,10,10 syllables — likely shatter/miscount,ให้เสียวซาบวาบหวามในวิญญาณ์,,,
อุระปิ้มจะทำลายไม่วายโหย,10,10 syllables — likely shatter/miscount,อุระปิ้มจะทำลายไม่วายโหย,,,
เหมือนเพลิงติดคิดระงับดับด้วยโคลน,10,10 syllables — likely shatter/miscount,เหมือนเพลิงติดคิดระงับดับด้วยโคลน,,,
กับบิตุเรศชนนีทั้งสี่องค์,10,10 syllables — likely shatter/miscount,กับบิตุเรศชนนีทั้งสี่องค์,,,
ท่านปรานีแล้วก็คิดเหมือนบิดร,10,10 syllables — likely shatter/miscount,ท่านปรานีแล้วก็คิดเหมือนบิดร,,,
ฝ่ายบุษบงนงคราญเจ้ามารยา,9,word straddles a beat boundary,ฝ่ายบุษบง | นงคราญ | เจ้ามารยา,,,
กอดกระหวัดพลางประโลมนางโฉมฉาย,10,10 syllables — likely shatter/miscount,กอดกระหวัดพลางประโลมนางโฉมฉาย,,,
สู้แล่นล่องมาในท้องมหรณพ,10,10 syllables — likely shatter/miscount,สู้แล่นล่องมาในท้องมหรณพ,,,
แต่อัศจรรย์จะต้องมีเป็นที่ฟัง,10,10 syllables — likely shatter/miscount,แต่อัศจรรย์จะต้องมีเป็นที่ฟัง,,,
พระจะตั้งเคี่ยวเข็ญเหมือนเป็นนาย,9,word straddles a beat boundary,พระจะตั้ง | เคี่ยวเข็ญเหมือน | เป็นนาย,,,
ไม่กลัวเกรงพระจะริบให้ฉิบหาย,10,10 syllables — likely shatter/miscount,ไม่กลัวเกรงพระจะริบให้ฉิบหาย,,,
นุชนาฏหวาดหวั่นกระสันเสียว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นุชนาฏหวาด | หวั่นกระ | สันเสียว,,,
ทั้งสององค์เชยชิดสนิทสนอง,9,word straddles a beat boundary,ทั้งสององค์ | เชยชิดสนิท | สนอง,,,
ทะเลลมยมนาในสาชล,10,10 syllables — likely shatter/miscount,ทะเลลมยมนาในสาชล,,,
ราชสีห์โลดโผนโจนทะยาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ราชสีห์โลด | โผนโจน | ทะยาน,,,
นรสิงห์สิงหนัศฉวัดเฉวียน,8,word straddles a beat boundary,นรสิงห์สิงห | นัศฉวัด | เฉวียน,,,
ทั้งบุษบงมังคลาก็กว่าเดือน,10,10 syllables — likely shatter/miscount,ทั้งบุษบงมังคลาก็กว่าเดือน,,,
เร่งเอาไปให้มังคลาราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เร่งเอาไป | ให้มัง | คลาราช,,,
หรือติดตอต้องขัวเหมือนอย่างลิง,9,word straddles a beat boundary,หรือติดตอ | ต้องขัวเหมือน | อย่างลิง,,,
เอ็งจะมาใช้ปากเหมือนทากปลิง,9,word straddles a beat boundary,เอ็งจะมา | ใช้ปากเหมือน | ทากปลิง,,,
เร่งออกไปแล้วจะได้คิดแก้แค้น,10,10 syllables — likely shatter/miscount,เร่งออกไปแล้วจะได้คิดแก้แค้น,,,
ไม่มีสุขเหมือนหนึ่งเอาภูเขาถม,10,10 syllables — likely shatter/miscount,ไม่มีสุขเหมือนหนึ่งเอาภูเขาถม,,,
แต่พอชอบใจชุ่มเหมือนพุ่มเสน,9,word straddles a beat boundary,แต่พอชอบ | ใจชุ่มเหมือน | พุ่มเสน,,,
แล้วส่งหนังสือให้เหมือนใจปอง,9,word straddles a beat boundary,แล้วส่งหนัง | สือให้เหมือน | ใจปอง,,,
ตามเรื่องสารข้อคดีขมีขมัน,10,10 syllables — likely shatter/miscount,ตามเรื่องสารข้อคดีขมีขมัน,,,
ครั้นจะกลับออกมาก็น่าเกลียด,9,word straddles a beat boundary,ครั้นจะกลับ | ออกมา | ก็น่าเกลียด,,,
จะเสียเกียรติยศตนต้องขวนขวาย,9,word straddles a beat boundary,จะเสียเกียรติยศ | ตน | ต้องขวนขวาย,,,
ตามธรรมเนียมสงเคราะห์ให้เหมาะเหมง,10,10 syllables — likely shatter/miscount,ตามธรรมเนียมสงเคราะห์ให้เหมาะเหมง,,,
ถนอมเฟ้นเหมือนแมงผึ้งคลึงบุปผา,10,10 syllables — likely shatter/miscount,ถนอมเฟ้นเหมือนแมงผึ้งคลึงบุปผา,,,
กับโฉมนุชบุษบงด้วยจงใจ,10,10 syllables — likely shatter/miscount,กับโฉมนุชบุษบงด้วยจงใจ,,,
ขอฝากรักกับอนงค์ช่วยส่งเสริม,10,10 syllables — likely shatter/miscount,ขอฝากรักกับอนงค์ช่วยส่งเสริม,,,
คิดแยบคายเหมือนเป็นไข้มาหลายวัน,10,10 syllables — likely shatter/miscount,คิดแยบคายเหมือนเป็นไข้มาหลายวัน,,,
ฝ่ายโฉมนุชบุษบงทรงสนอง,10,10 syllables — likely shatter/miscount,ฝ่ายโฉมนุชบุษบงทรงสนอง,,,
แกแสนจินตนาจิตข้างอิจฉา,9,word straddles a beat boundary,แกแสนจินต | นาจิต | ข้างอิจฉา,,,
ไปหลงอยู่กับผู้หญิงเหมือนปลิงเกาะ,10,10 syllables — likely shatter/miscount,ไปหลงอยู่กับผู้หญิงเหมือนปลิงเกาะ,,,
อึกทึกเดินหลามไปตามหลัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกเดิน | หลามไป | ตามหลัง,,,
แกขึ้นรถลายกระหนกกระจกบัง,10,10 syllables — likely shatter/miscount,แกขึ้นรถลายกระหนกกระจกบัง,,,
ด้วยว่าเรามาพักเหมือนหลักลอย,9,word straddles a beat boundary,ด้วยว่าเรา | มาพักเหมือน | หลักลอย,,,
ช่วยเป่าปัดโรคภัยเหมือนใจหวัง,9,word straddles a beat boundary,ช่วยเป่าปัด | โรคภัยเหมือน | ใจหวัง,,,
เองจงตั้งใจดูเหมือนกูสอน,8,word straddles a beat boundary,เองจงตั้ง | ใจดูเหมือน | กูสอน,,,
เองเร่งแก้เสียให้หายสวายสวิง,10,10 syllables — likely shatter/miscount,เองเร่งแก้เสียให้หายสวายสวิง,,,
แล้วเชิญสังฆราชาผู้อาจารย์,9,word straddles a beat boundary,แล้วเชิญสังฆ | ราชา | ผู้อาจารย์,,,
ก็รีบด่วนกลับไปด่านชานชลา,10,10 syllables — likely shatter/miscount,ก็รีบด่วนกลับไปด่านชานชลา,,,
ลงตรองตรึกนึกไปเหมือนไม้โกร๋น,9,word straddles a beat boundary,ลงตรองตรึก | นึกไปเหมือน | ไม้โกร๋น,,,
เป็นสิ้นอยากที่จะไปไอศวรรย์,10,10 syllables — likely shatter/miscount,เป็นสิ้นอยากที่จะไปไอศวรรย์,,,
สนอมสนิทติดต้องของสำคัญ,9,word straddles a beat boundary,สนอมสนิท | ติดต้อง | ของสำคัญ,,,
