wak,syllables,flag,guess,a,b,c
เห็นไก่ดิบหยิบปีกฉีกกระชาก,10,10 syllables — likely shatter/miscount,เห็นไก่ดิบหยิบปีกฉีกกระชาก,,,
แล้วว่าจอมจักรพรรดิให้จัดถวาย,10,10 syllables — likely shatter/miscount,แล้วว่าจอมจักรพรรดิให้จัดถวาย,,,
ช่วยชี้คุ้งกรุงผลึกเหมือนนึกไว้,10,10 syllables — likely shatter/miscount,ช่วยชี้คุ้งกรุงผลึกเหมือนนึกไว้,,,
เทพไทเทวาจงปรานี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทเท | วาจง | ปรานี,,,
ชื่อว่านาควารินสินธุ์สมุทร,9,word straddles a beat boundary,ชื่อว่านาค | วารินสินธุ์ | สมุทร,,,
ทูลโฉมยงองค์อัครเทวี,8,word straddles a beat boundary,ทูลโฉมยง | องค์อัคร | เทวี,,,
จึงสั่งให้โหราพยากรณ์,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",จึงสั่งให้ | โหราพยากรณ์,,,
จงพินิจพิศดูพระภูวนาถ,10,10 syllables — likely shatter/miscount,จงพินิจพิศดูพระภูวนาถ,,,
วันศุกรเศษเสาร์สถิตถึงดิถี,10,10 syllables — likely shatter/miscount,วันศุกรเศษเสาร์สถิตถึงดิถี,,,
นางฟังโหรเฒ่าทายค่อยคลายโศก,9,word straddles a beat boundary,นางฟังโหร | เฒ่าทาย | ค่อยคลายโศก,,,
ฝ่ายมหาอำมาตย์ฉลาดฉลอง,9,word straddles a beat boundary,ฝ่ายมหา | อำมาตย์ฉลาด | ฉลอง,,,
ตามแว่นแคว้นเกาะเกียนเที่ยวเหียนหัน,9,word straddles a beat boundary,ตามแว่นแคว้น | เกาะเกียน | เที่ยวเหียนหัน,,,
ฝ่ายองค์ท้าวเจ้าลังกามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายองค์ท้าวเจ้าลังกามหากษัตริย์,,,
จึงสั่งบุตรอุศเรนให้เกณฑ์คน,10,10 syllables — likely shatter/miscount,จึงสั่งบุตรอุศเรนให้เกณฑ์คน,,,
ให้ทรงธรรม์หมายมาดเหมือนญาติวงศ์,9,word straddles a beat boundary,ให้ทรงธรรม์ | หมายมาดเหมือน | ญาติวงศ์,,,
จะขอเจ้าอุศเรนเกณฑ์ณรงค์,10,10 syllables — likely shatter/miscount,จะขอเจ้าอุศเรนเกณฑ์ณรงค์,,,
จึงตรัสบอกราชบุตรอุศเรน,10,10 syllables — likely shatter/miscount,จึงตรัสบอกราชบุตรอุศเรน,,,
ข้างนี้เล่าเขาก็คิดเหมือนเขยขวัญ,10,10 syllables — likely shatter/miscount,ข้างนี้เล่าเขาก็คิดเหมือนเขยขวัญ,,,
อุศเรนแสนสลดระทดท้อ,10,10 syllables — likely shatter/miscount,อุศเรนแสนสลดระทดท้อ,,,
จะกลับหลังยังลังกาน่าอดสู,10,10 syllables — likely shatter/miscount,จะกลับหลังยังลังกาน่าอดสู,,,
เสียสวาทมาดหมายเหมือนวายวาง,9,word straddles a beat boundary,เสียสวาท | มาดหมายเหมือน | วายวาง,,,
จะตามนางกว่าจะพบประสบกัน,10,10 syllables — likely shatter/miscount,จะตามนางกว่าจะพบประสบกัน,,,
จะทัดทานกลัวจะขัดอัชฌาสัย,10,10 syllables — likely shatter/miscount,จะทัดทานกลัวจะขัดอัชฌาสัย,,,
ฝ่ายข้างพวกอุศเรนเกณฑ์กำปั่น,10,10 syllables — likely shatter/miscount,ฝ่ายข้างพวกอุศเรนเกณฑ์กำปั่น,,,
