wak,syllables,flag,guess,a,b,c
อย่าควรคิดขัดขวางเหมือนอย่างนาย,9,word straddles a beat boundary,อย่าควรคิด | ขัดขวางเหมือน | อย่างนาย,,,
ช่วยแก้แค้นแทนนายเหมือนหมายมาด,9,word straddles a beat boundary,ช่วยแก้แค้น | แทนนายเหมือน | หมายมาด,,,
ปลัดทัพรับลากลับมาค่าย,9,word straddles a beat boundary,ปลัดทัพ | รับลากลับ | มาค่าย,,,
โห่สนั่นลั่นเลื่อนสะเทื้อนสะทึก,9,word straddles a beat boundary,โห่สนั่น | ลั่นเลื่อนสะเทื้อน | สะทึก,,,
แตกกระจัดกระจายเวียนวิ่งเหียนหัน,9,4-syllable word not at วรรค edge,แตกกระจัดกระจายเวียนวิ่งเหียนหัน,,,
ต่างเสียท่วงทีทัพอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ต่างเสียท่วง | ทีทัพ | อัปรา,,,
มันโหยกเหยกสาหัสจะตัดหัว,10,10 syllables — likely shatter/miscount,มันโหยกเหยกสาหัสจะตัดหัว,,,
กูไม่กลัวดอกจะจับมาสับฟัน,10,10 syllables — likely shatter/miscount,กูไม่กลัวดอกจะจับมาสับฟัน,,,
อึกทึกกึกก้องฆ้องกลองตี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกกึก | ก้องฆ้อง | กลองตี,,,
ให้รู้กลการณรงค์ในสงคราม,10,10 syllables — likely shatter/miscount,ให้รู้กลการณรงค์ในสงคราม,,,
ทิ้งทวนหลุดสุดกำลังกลับหลังหลบ,10,10 syllables — likely shatter/miscount,ทิ้งทวนหลุดสุดกำลังกลับหลังหลบ,,,
ลองกำลังภูวนาถเหมือนมาดหมาย,10,10 syllables — likely shatter/miscount,ลองกำลังภูวนาถเหมือนมาดหมาย,,,
อ้ายเดรฉานชาติโกหกยกฤๅษี,10,10 syllables — likely shatter/miscount,อ้ายเดรฉานชาติโกหกยกฤๅษี,,,
นายด่านกลับทัพประจบรบประจัญ,10,10 syllables — likely shatter/miscount,นายด่านกลับทัพประจบรบประจัญ,,,
อ้ายโว้เว้กลับไปถือพวกฤๅษี,10,10 syllables — likely shatter/miscount,อ้ายโว้เว้กลับไปถือพวกฤๅษี,,,
ไม่ชื่นชมสมบัติพัสถาน,8,word straddles a beat boundary,ไม่ชื่นชม | สมบัติ | พัสถาน,,,
พลอยโหยกเหยกเอกกะระอ้ายขบถ,11,11 syllables — likely shatter/miscount,พลอยโหยกเหยกเอกกะระอ้ายขบถ,,,
กลับมาขู่กูให้ยอมน้อมประณต,10,10 syllables — likely shatter/miscount,กลับมาขู่กูให้ยอมน้อมประณต,,,
ไม่ทำอันตรายสบายดี,8,word straddles a beat boundary,ไม่ทำอันตราย | สบาย | ดี,,,
ถึงกรุงไกรเตรียมทัพกลับมารบ,9,word straddles a beat boundary,ถึงกรุงไกร | เตรียมทัพกลับ | มารบ,,,
เข้าหยุดพักพุ่มไม้เหมือนใจหวัง,9,word straddles a beat boundary,เข้าหยุดพัก | พุ่มไม้เหมือน | ใจหวัง,,,
ไล่เข้าใกล้กลัวสง่าจะฆ่าฟัน,10,10 syllables — likely shatter/miscount,ไล่เข้าใกล้กลัวสง่าจะฆ่าฟัน,,,
พวกทัพล้อมห้อมหุ้มเข้ากลุ้มกลัด,10,10 syllables — likely shatter/miscount,พวกทัพล้อมห้อมหุ้มเข้ากลุ้มกลัด,,,
พระนักสิทธ์พิศดูท้าวเจ้าบูรี,10,10 syllables — likely shatter/miscount,พระนักสิทธ์พิศดูท้าวเจ้าบูรี,,,
ให้แก้มัดมิให้ช้ำระส่ำระสาย,10,10 syllables — likely shatter/miscount,ให้แก้มัดมิให้ช้ำระส่ำระสาย,,,
ค่อยหายโกรธตรึกตราอัชฌาสัย,9,word straddles a beat boundary,ค่อยหายโกรธ | ตรึกตรา | อัชฌาสัย,,,
จึงตรัสเทศนาว่าวิตถาร,8,word straddles a beat boundary,จึงตรัสเทศนา | ว่า | วิตถาร,,,
จงกลับไปให้สำราญผ่านสมบัติ,10,10 syllables — likely shatter/miscount,จงกลับไปให้สำราญผ่านสมบัติ,,,
รักชีวิตเหมือนไม่รักยศศักดิ์ศรี,10,10 syllables — likely shatter/miscount,รักชีวิตเหมือนไม่รักยศศักดิ์ศรี,,,
ว่าพ่อไปรบรับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่าพ่อไป | รบรับ | อัปรา,,,
มิได้พบภูวนาถเหมือนมาดหมาย,10,10 syllables — likely shatter/miscount,มิได้พบภูวนาถเหมือนมาดหมาย,,,
อย่างกษัตริย์สูงชาติราชหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่างกษัตริย์ | สูงชาติ | ราชหงส์,,,
เกษรสดรดรื่นค่อยฟื้นองค์,9,4-syllable word not at วรรค edge,เกษรสดรดรื่นค่อยฟื้นองค์,,,
ไม่รั้งรอเลยหนอกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,ไม่รั้งรอเลยหนอกรรมจะทำไฉน,,,
โอ้อุราเหมือนจะต้องพุพองพัง,10,10 syllables — likely shatter/miscount,โอ้อุราเหมือนจะต้องพุพองพัง,,,
เคยพึ่งบุญพูนสวัสดิ์เหมือนฉัตรแก้ว,10,10 syllables — likely shatter/miscount,เคยพึ่งบุญพูนสวัสดิ์เหมือนฉัตรแก้ว,,,
ละลูกรักอัคเรศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,ละลูกรักอัคเรศนิเวศน์วัง,,,
นางครวญคร่ำร่ำสะอึกสะอื้นไห้,9,4-syllable word not at วรรค edge,นางครวญคร่ำร่ำสะอึกสะอื้นไห้,,,
นิมนต์พระไปประเทศนิเวศน์สถาน,10,10 syllables — likely shatter/miscount,นิมนต์พระไปประเทศนิเวศน์สถาน,,,
ช่วยสั่งสอนอ่อนบ้างเหมือนอย่างบุตร,9,word straddles a beat boundary,ช่วยสั่งสอน | อ่อนบ้างเหมือน | อย่างบุตร,,,
เคยพร้อมเหล่าสาวสุรางค์ในปรางค์มาศ,10,10 syllables — likely shatter/miscount,เคยพร้อมเหล่าสาวสุรางค์ในปรางค์มาศ,,,
ต่างแก้ไขค่อยสว่างสร่างวิญญาณ์,10,10 syllables — likely shatter/miscount,ต่างแก้ไขค่อยสว่างสร่างวิญญาณ์,,,
มยุราฉัตรพัชนีวี,8,word straddles a beat boundary,มยุรา | ฉัตรพัชนี | วี,,,
พระลูกรักอัคเรศอยู่รถหลัง,10,10 syllables — likely shatter/miscount,พระลูกรักอัคเรศอยู่รถหลัง,,,
คอยนะบีมีบุญกรุณัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คอยนะบี | มีบุญ | กรุณัง,,,
แล้วเชิญองค์พระอัคนีศรีสวัสดิ์,10,10 syllables — likely shatter/miscount,แล้วเชิญองค์พระอัคนีศรีสวัสดิ์,,,
อันแว่นแคว้นแดนทมิฬถิ่นประเทศ,10,10 syllables — likely shatter/miscount,อันแว่นแคว้นแดนทมิฬถิ่นประเทศ,,,
จะกลับไปในทะเลลงเภตรา,10,10 syllables — likely shatter/miscount,จะกลับไปในทะเลลงเภตรา,,,
เหลือรำคาญคิดจะกลับก็อับอาย,10,10 syllables — likely shatter/miscount,เหลือรำคาญคิดจะกลับก็อับอาย,,,
