wak,syllables,flag,a,b,c
จำสำเนียงอุศเรนได้เจนใจ,10,10 syllables — likely shatter/miscount,จำสำเนียงอุศเรนได้เจนใจ,,
จำสำเนียงอุศเรนได้เจนใจ,10,10 syllables — likely shatter/miscount,จำสำเนียงอุศเรนได้เจนใจ,,
อุ้มประคับประคองพาขึ้นมาได้,9,4-syllable word not at วรรค edge,อุ้มประคับประคองพาขึ้นมาได้,,
หยุดโยธาถอยทัพกลับเข้าเมือง,9,word straddles a beat boundary,หยุดโยธา,ถอยทัพกลับ,เข้าเมือง
เมื่อจับอุศเรนได้มิให้หมอง,10,10 syllables — likely shatter/miscount,เมื่อจับอุศเรนได้มิให้หมอง,,
สงสารสุดอุศเรนเมื่อรู้สึก,10,10 syllables — likely shatter/miscount,สงสารสุดอุศเรนเมื่อรู้สึก,,
เขาก็เก็บเสียเมื่อพบสลบไสล,10,10 syllables — likely shatter/miscount,เขาก็เก็บเสียเมื่อพบสลบไสล,,
เราเหมือนญาติกันดอกน้องอย่างหมองศรี,10,10 syllables — likely shatter/miscount,เราเหมือนญาติกันดอกน้องอย่างหมองศรี,,
จะคืนกลับให้ไปเหมือนใจหมาย,10,10 syllables — likely shatter/miscount,จะคืนกลับให้ไปเหมือนใจหมาย,,
อุศเรนเอนเอกเขนกสนอง,10,10 syllables — likely shatter/miscount,อุศเรนเอนเอกเขนกสนอง,,
จะกลับดีด้วยศัตรูอดสูเหลือ,10,10 syllables — likely shatter/miscount,จะกลับดีด้วยศัตรูอดสูเหลือ,,
จะไปเกิดมาใหม่เหมือนใจหมาย,9,word straddles a beat boundary,จะไปเกิด,มาใหม่เหมือน,ใจหมาย
เกินศรัทธาที่จะให้เหมือนใจคิด,10,10 syllables — likely shatter/miscount,เกินศรัทธาที่จะให้เหมือนใจคิด,,
ว่าพระจะส่งองค์อุศเรนไป,10,10 syllables — likely shatter/miscount,ว่าพระจะส่งองค์อุศเรนไป,,
จระเข้ใหญ่ไปถึงน้ำมีกำลัง,10,10 syllables — likely shatter/miscount,จระเข้ใหญ่ไปถึงน้ำมีกำลัง,,
เหมือนเสือขังเข้าถึงดงก็คงร้าย,10,10 syllables — likely shatter/miscount,เหมือนเสือขังเข้าถึงดงก็คงร้าย,,
ต้องตำรับจับให้มั่นคั้นให้ตาย,8,word straddles a beat boundary,ต้องตำรับ,จับให้มั่นคั้นให้ตาย,
เหน็บกริชคร่ำด้ามประดับสำหรับทหาร,10,10 syllables — likely shatter/miscount,เหน็บกริชคร่ำด้ามประดับสำหรับทหาร,,
สงสารสุดอุศเรนพระน้องยา,10,10 syllables — likely shatter/miscount,สงสารสุดอุศเรนพระน้องยา,,
ทำเงยเงยเหมือนจะดูว่าอยู่ไหน,10,10 syllables — likely shatter/miscount,ทำเงยเงยเหมือนจะดูว่าอยู่ไหน,,
ให้แสนแค้นคำพร้องสนองเสนอ,9,word straddles a beat boundary,ให้แสนแค้น,คำพร้องสนอง,เสนอ
ยิ่งหาวเรอโรครุมกลุ้มอุรา,9,word straddles a beat boundary,ยิ่งหาวเรอ,โรครุมกลุ้ม,อุรา
แสนระกำช้ำอกเหมือนตกเหว,9,word straddles a beat boundary,แสนระกำ,ช้ำอกเหมือน,ตกเหว
อีหญิงเลวแลเหมือนเงาะมาเยาะหยัน,10,10 syllables — likely shatter/miscount,อีหญิงเลวแลเหมือนเงาะมาเยาะหยัน,,
เป็นวันพุธอุศเรนถึงเวรตาย,10,10 syllables — likely shatter/miscount,เป็นวันพุธอุศเรนถึงเวรตาย,,
เหมือนเล่นงิ้วเต้นโลดกระโดดโหยง,10,10 syllables — likely shatter/miscount,เหมือนเล่นงิ้วเต้นโลดกระโดดโหยง,,
ไม่รู้หรือคืออุศเรนราช,10,10 syllables — likely shatter/miscount,ไม่รู้หรือคืออุศเรนราช,,
ฝ่ายวาลีผีทับกลับมาตึก,10,10 syllables — likely shatter/miscount,ฝ่ายวาลีผีทับกลับมาตึก,,
กายระรัวกลัวฝรั่งให้คลั่งไคล้,10,10 syllables — likely shatter/miscount,กายระรัวกลัวฝรั่งให้คลั่งไคล้,,
สะอื้นอ้อนอ่อนอารมณ์ค่อยสมประดี,10,10 syllables — likely shatter/miscount,สะอื้นอ้อนอ่อนอารมณ์ค่อยสมประดี,,
ทั้งองค์อัครชายามารศรี,9,4-syllable word not at วรรค edge,ทั้งองค์อัครชายามารศรี,,
ชันษาข้าบาทนี้ขาดแล้ว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ชันษาข้า,บาทนี้,ขาดแล้ว
สะอื้นฮักเห็นกระดิกริกริกไหว,10,10 syllables — likely shatter/miscount,สะอื้นฮักเห็นกระดิกริกริกไหว,,
จงพ้นทุกข์สุโขอโหสิ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จงพ้นทุกข์,สุโข,อโหสิ
พระชลนัยน์ผอยเผาะเหยาะเหยาะย้อย,11,11 syllables — likely shatter/miscount,พระชลนัยน์ผอยเผาะเหยาะเหยาะย้อย,,
ถึงมิงามก็แต่งอนเหมือนช้อนหอย,10,10 syllables — likely shatter/miscount,ถึงมิงามก็แต่งอนเหมือนช้อนหอย,,
ตามจริตไสยศาสตร์ในราชฐาน,10,10 syllables — likely shatter/miscount,ตามจริตไสยศาสตร์ในราชฐาน,,
จะกลับกล่าวเจ้าลังกาล่าสงคราม,10,10 syllables — likely shatter/miscount,จะกลับกล่าวเจ้าลังกาล่าสงคราม,,
จะปิดหยูกยาอย่างไรก็ไม่หาย,10,10 syllables — likely shatter/miscount,จะปิดหยูกยาอย่างไรก็ไม่หาย,,
ให้เคลิ้มเห็นเป็นว่าอุศเรนราช,11,11 syllables — likely shatter/miscount,ให้เคลิ้มเห็นเป็นว่าอุศเรนราช,,
แต่อกแตกแปลกซูบกว่ารูปเป็น,9,word straddles a beat boundary,แต่อกแตก,แปลกซูบกว่า,รูปเป็น
ประคองบุตรอุศเรนไว้ริมตัก,10,10 syllables — likely shatter/miscount,ประคองบุตรอุศเรนไว้ริมตัก,,
มิได้กลับทวนทบมาพบเห็น,9,word straddles a beat boundary,มิได้กลับ,ทวนทบ,มาพบเห็น
ท้าวก็เลยล่วงสวรรคครรไล,8,word straddles a beat boundary,ท้าวก็เลย,ล่วงสวรรค,ครรไล
เหมือนจันทราภาณุมาศลีลาศลับ,10,10 syllables — likely shatter/miscount,เหมือนจันทราภาณุมาศลีลาศลับ,,
ทั้งสิ้นสุดพระสุเมรุเกณฑ์สิงขร,10,10 syllables — likely shatter/miscount,ทั้งสิ้นสุดพระสุเมรุเกณฑ์สิงขร,,
เหมือนแผ่นดินสิ้นกษัตริย์ฉัตรนคร,10,10 syllables — likely shatter/miscount,เหมือนแผ่นดินสิ้นกษัตริย์ฉัตรนคร,,
อุตส่าห์ฝืนขืนอารมณ์ดมโอสถ,10,10 syllables — likely shatter/miscount,อุตส่าห์ฝืนขืนอารมณ์ดมโอสถ,,
กราบพระบาทบิดาบูชาฉลอง,10,10 syllables — likely shatter/miscount,กราบพระบาทบิดาบูชาฉลอง,,
กำพร้าแม่แต่ได้อยู่กับภูวไนย,10,10 syllables — likely shatter/miscount,กำพร้าแม่แต่ได้อยู่กับภูวไนย,,
ไม่เปลี่ยวใจลูกยาเหมือนครานี้,9,word straddles a beat boundary,ไม่เปลี่ยวใจ,ลูกยาเหมือน,ครานี้
เป็นมนุษย์สุดจะอายไม่วายกลัว,10,10 syllables — likely shatter/miscount,เป็นมนุษย์สุดจะอายไม่วายกลัว,,
อันคนอื่นพื้นแต่ไพร่มิใช่กษัตริย์,10,10 syllables — likely shatter/miscount,อันคนอื่นพื้นแต่ไพร่มิใช่กษัตริย์,,
เป็นของคู่ขัตติยาเทวาถวาย,10,10 syllables — likely shatter/miscount,เป็นของคู่ขัตติยาเทวาถวาย,,
อร่ามเหลืองรัศมีเหมือนสีไฟ,10,10 syllables — likely shatter/miscount,อร่ามเหลืองรัศมีเหมือนสีไฟ,,
ตามขนบมาอย่างไรก็ให้เหมือน,10,10 syllables — likely shatter/miscount,ตามขนบมาอย่างไรก็ให้เหมือน,,
วิสัชนาว่าจะให้ไปสวรรค์,10,10 syllables — likely shatter/miscount,วิสัชนาว่าจะให้ไปสวรรค์,,
ว่ารูปเหมือนเรือนโรคโสโครกครัน,9,word straddles a beat boundary,ว่ารูปเหมือน,เรือนโรค,โสโครกครัน
แต่พอจุศพถุงเหมือนปรุงปรับ,9,word straddles a beat boundary,แต่พอจุ,ศพถุงเหมือน,ปรุงปรับ
พระบาทบงสุ์ตรงฟ้าศิลาทัพ,9,word straddles a beat boundary,พระบาทบงสุ์,ตรงฟ้า,ศิลาทัพ
เพชรรัตน์รุ้งพร่างสว่างไสว,8,word straddles a beat boundary,เพชรรัตน์รุ้ง,พร่างสว่าง,ไสว
อุศเรนบิตุราชไปพลาดพลั้ง,10,10 syllables — likely shatter/miscount,อุศเรนบิตุราชไปพลาดพลั้ง,,
ช่วยโปรดสั่งสอนให้เหมือนใจนึก,9,word straddles a beat boundary,ช่วยโปรดสั่ง,สอนให้เหมือน,ใจนึก
บอกเป็นปริศนาว่าวิตถาร,9,4-syllable word not at วรรค edge,บอกเป็นปริศนาว่าวิตถาร,,
แล้วลุกลาคลาไคลกลับไปกุฏิ์,9,word straddles a beat boundary,แล้วลุกลา,คลาไคลกลับ,ไปกุฏิ์
จะให้ยิ่งยังไม่เห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,จะให้ยิ่งยังไม่เห็นว่าเป็นไฉน,,
แม้นโฉมยงองค์ละเวงวัณฬาพะงา,10,10 syllables — likely shatter/miscount,แม้นโฉมยงองค์ละเวงวัณฬาพะงา,,
ด้วยผูกพันพยาบาทดังชาติทมิฬ,10,10 syllables — likely shatter/miscount,ด้วยผูกพันพยาบาทดังชาติทมิฬ,,
