wak,syllables,flag,guess,a,b,c
เหมือนเพชรล้วนควรบำรุงให้รุ่งเรือง,10,10 syllables — likely shatter/miscount,เหมือนเพชรล้วนควรบำรุงให้รุ่งเรือง,,,
เหมือนชมเพลงเพลินประทมภิรมยา,11,11 syllables — likely shatter/miscount,เหมือนชมเพลงเพลินประทมภิรมยา,,,
สท้อนถอนหฤทัยอาลัยลาน,10,10 syllables — likely shatter/miscount,สท้อนถอนหฤทัยอาลัยลาน,,,
ให้มืดมึนเหมือนจะพาเลือดตาไหล,10,10 syllables — likely shatter/miscount,ให้มืดมึนเหมือนจะพาเลือดตาไหล,,,
ตั้งแต่นี้มิได้เห็นเหมือนเช่นเคย,10,10 syllables — likely shatter/miscount,ตั้งแต่นี้มิได้เห็นเหมือนเช่นเคย,,,
ไม่เหมือนแม้นทูลกระหม่อมจอมเกศา,10,10 syllables — likely shatter/miscount,ไม่เหมือนแม้นทูลกระหม่อมจอมเกศา,,,
กินน้ำตาต่างข้าวทุกเช้าเย็น,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",กินน้ำตาต่างข้าว | ทุก | เช้าเย็น,,,
มิได้กลับทวนทบมาพบเห็น,9,word straddles a beat boundary,มิได้กลับ | ทวนทบ | มาพบเห็น,,,
เหมือนตัดรักหักสวาทขาดกระเด็น,10,10 syllables — likely shatter/miscount,เหมือนตัดรักหักสวาทขาดกระเด็น,,,
เหมือนน้ำท่วมปากเปี่ยมต้องเจียมตัว,10,10 syllables — likely shatter/miscount,เหมือนน้ำท่วมปากเปี่ยมต้องเจียมตัว,,,
จะทรงตัวมิใคร่ไหวฤทัยระทวย,10,10 syllables — likely shatter/miscount,จะทรงตัวมิใคร่ไหวฤทัยระทวย,,,
จะกลับวังให้ผเอิญเดินไม่ไหว,10,10 syllables — likely shatter/miscount,จะกลับวังให้ผเอิญเดินไม่ไหว,,,
เรียกสาวสาวเหล่าสนมกรมใน,8,word straddles a beat boundary,เรียกสาวสาว | เหล่าสนม | กรมใน,,,
สะอื้นอ้อนอ่อนอารมณ์ระทมทวี,10,10 syllables — likely shatter/miscount,สะอื้นอ้อนอ่อนอารมณ์ระทมทวี,,,
เสียพระทัยในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,เสียพระทัยในอารมณ์ไม่สมประดี,,,
ทั้งลูกรักอัคเรศมาในรถ,10,10 syllables — likely shatter/miscount,ทั้งลูกรักอัคเรศมาในรถ,,,
แกล้งเหลียวแลแก้เก้อชะเง้อเงย,9,word straddles a beat boundary,แกล้งเหลียวแล | แก้เก้อ | ชะเง้อเงย,,,
จะเหลียวกลับลับทางวังนิเวศน์,9,word straddles a beat boundary,จะเหลียวกลับ | ลับทาง | วังนิเวศน์,,,
พระชลเนตรคลอคลอชะลอไหล,9,word straddles a beat boundary,พระชลเนตร | คลอคลอ | ชะลอไหล,,,
หมายมิให้อัคเรศรู้เหตุการณ์,10,10 syllables — likely shatter/miscount,หมายมิให้อัคเรศรู้เหตุการณ์,,,
เห็นหมองมัวเหมือนจะหลงก็สงสาร,10,10 syllables — likely shatter/miscount,เห็นหมองมัวเหมือนจะหลงก็สงสาร,,,
กลัวว่าพระจะรัญจวนประชวรลม,10,10 syllables — likely shatter/miscount,กลัวว่าพระจะรัญจวนประชวรลม,,,
หยิบยาดมยอบถวายชม้ายเมิน,10,10 syllables — likely shatter/miscount,หยิบยาดมยอบถวายชม้ายเมิน,,,
นกสาลิกาจิกตะโกโน่นโนรี,10,10 syllables — likely shatter/miscount,นกสาลิกาจิกตะโกโน่นโนรี,,,
ฝ่ายอัคเรศเวทนาพระสามี,11,11 syllables — likely shatter/miscount,ฝ่ายอัคเรศเวทนาพระสามี,,,
เมื่อหล่อนเคยเชยชิดสนิทสนอง,9,word straddles a beat boundary,เมื่อหล่อนเคย | เชยชิดสนิท | สนอง,,,
มาพร้อมพรักจักได้ชมภิรมยา,10,10 syllables — likely shatter/miscount,มาพร้อมพรักจักได้ชมภิรมยา,,,
กราบถวายบังคมลาไปธานี,9,4-syllable word not at วรรค edge,กราบถวายบังคมลาไปธานี,,,
ลงเรือกลับข้ามคุ้งไปกรุงศรี,9,word straddles a beat boundary,ลงเรือกลับ | ข้ามคุ้ง | ไปกรุงศรี,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
ลูกผิดพลั้งครั้งนี้เหมือนชีวิต,9,word straddles a beat boundary,ลูกผิดพลั้ง | ครั้งนี้เหมือน | ชีวิต,,,
สุธาสะเทื้อนโคลงเคลงน่าเกรงขาม,10,10 syllables — likely shatter/miscount,สุธาสะเทื้อนโคลงเคลงน่าเกรงขาม,,,
ฝ่ายปาโมกข์โลกเชษฐรู้เหตุใหญ่,10,10 syllables — likely shatter/miscount,ฝ่ายปาโมกข์โลกเชษฐรู้เหตุใหญ่,,,
