wak,syllables,flag,guess,a,b,c
แจ้งคดีเสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,แจ้งคดีเสาวคนธ์วิมลสมร,,,
พระมารดรร้อนพระทัยดังไฟเผา,10,10 syllables — likely shatter/miscount,พระมารดรร้อนพระทัยดังไฟเผา,,,
นางเสาวคนธ์นิ่งอึ้งตะลึงคิด,9,word straddles a beat boundary,นางเสาวคนธ์ | นิ่งอึ้ง | ตะลึงคิด,,,
จากพระคันธกุฎีที่ทำนอง,9,4-syllable word not at วรรค edge,จากพระคันธกุฎีที่ทำนอง,,,
ทั้งเสาวคนธ์โฉมงามทรามสงวน,9,word straddles a beat boundary,ทั้งเสาวคนธ์ | โฉมงาม | ทรามสงวน,,,
เสร็จทรงเครื่องรบครบกระบวน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสร็จทรงเครื่อง | รบครบ | กระบวน,,,
แล้วตรัสชวนสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,แล้วตรัสชวนสาวสุรางค์นางกำนัล,,,
พลช้างไสช้างให้ย่างเดิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลช้างไส | ช้างให้ | ย่างเดิน,,,
สลับสลอนดั้งดาบปราบปัจจา,9,word straddles a beat boundary,สลับสลอน | ดั้งดาบ | ปราบปัจจา,,,
รีบเดินทัพขับพยุหยาตรา,9,word straddles a beat boundary,รีบเดินทัพ | ขับพยุห | ยาตรา,,,
ลงกัณฐัศว์เยื้องย่างทางถนน,9,word straddles a beat boundary,ลงกัณฐัศว์ | เยื้องย่าง | ทางถนน,,,
พฤหัสเล็งลัคนาว่าวิเศษ,10,10 syllables — likely shatter/miscount,พฤหัสเล็งลัคนาว่าวิเศษ,,,
ถึงติดตามข้ามมหามหรณพ,10,10 syllables — likely shatter/miscount,ถึงติดตามข้ามมหามหรณพ,,,
เห็นไม่พบภูวนาถเหมือนปรารถนา,11,11 syllables — likely shatter/miscount,เห็นไม่พบภูวนาถเหมือนปรารถนา,,,
พอรุ่งรางสว่างแสงพระสุริยง,10,10 syllables — likely shatter/miscount,พอรุ่งรางสว่างแสงพระสุริยง,,,
ฟังโหรทายค่อยประทังแต่ยังแคลง,10,10 syllables — likely shatter/miscount,ฟังโหรทายค่อยประทังแต่ยังแคลง,,,
แม้มิจรมาเหมือนยามต้องตามหา,10,10 syllables — likely shatter/miscount,แม้มิจรมาเหมือนยามต้องตามหา,,,
สุมาลีชีละเวงวัณฬาพะงา,10,10 syllables — likely shatter/miscount,สุมาลีชีละเวงวัณฬาพะงา,,,
ครบสามวันแล้วจะลาพระอาจารย์,10,10 syllables — likely shatter/miscount,ครบสามวันแล้วจะลาพระอาจารย์,,,
ถวายบุญพูนสวัสดิ์พระภัสดา,10,10 syllables — likely shatter/miscount,ถวายบุญพูนสวัสดิ์พระภัสดา,,,
คงจะสมจิตหวังให้ยั่งยืน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คงจะสม | จิตหวัง | ให้ยั่งยืน,,,
จงปรารถนาเถิดอนงค์คงจะสม,10,10 syllables — likely shatter/miscount,จงปรารถนาเถิดอนงค์คงจะสม,,,
กว่าจะสิ้นชีวิตเหมือนจิตปอง,10,10 syllables — likely shatter/miscount,กว่าจะสิ้นชีวิตเหมือนจิตปอง,,,
ขอทูลลาพระสามิศดังจิตปอง,10,10 syllables — likely shatter/miscount,ขอทูลลาพระสามิศดังจิตปอง,,,
ฝ่ายองค์พระภูวไนยอภัยมณี,10,10 syllables — likely shatter/miscount,ฝ่ายองค์พระภูวไนยอภัยมณี,,,
ขอลาบาทเจ้าประคุณการุญสนอง,10,10 syllables — likely shatter/miscount,ขอลาบาทเจ้าประคุณการุญสนอง,,,
จนเที่ยงคืนไก่ขันสนั่นเสนาะ,9,word straddles a beat boundary,จนเที่ยงคืน | ไก่ขันสนั่น | เสนาะ,,,
สรรเสริญคุณครูผู้อาจารย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สรรเสริญคุณ | ครูผู้ | อาจารย์,,,
ก็จรดลจากที่ศรีไสยา,9,word straddles a beat boundary,ก็จรดล | จากที่ | ศรีไสยา,,,
ก็ยุรยาตรจากอาสน์ก้อนเมฆา,9,word straddles a beat boundary,ก็ยุรยาตร | จากอาสน์ | ก้อนเมฆา,,,
ต่างยินดีที่พระองค์เสด็จกลับ,10,10 syllables — likely shatter/miscount,ต่างยินดีที่พระองค์เสด็จกลับ,,,
เจ้าจะไปทางชลาในสาชล,10,10 syllables — likely shatter/miscount,เจ้าจะไปทางชลาในสาชล,,,
อนัตตาสูญเปล่าเหมือนเราท่าน,9,word straddles a beat boundary,อนัตตา | สูญเปล่าเหมือน | เราท่าน,,,
พร้อมพระญาติกลับหลังยังสิงหล,10,10 syllables — likely shatter/miscount,พร้อมพระญาติกลับหลังยังสิงหล,,,
