wak,syllables,flag,guess,a,b,c
พระชนนีชี้แจงให้แจ้งจิต,9,word straddles a beat boundary,พระชนนี | ชี้แจง | ให้แจ้งจิต,,,
ฝ่ายกองทัพอุศเรนเห็นกำปั่น,10,10 syllables — likely shatter/miscount,ฝ่ายกองทัพอุศเรนเห็นกำปั่น,,,
มีต้นไม้หมากมะพร้าวราวกับสวน,11,11 syllables — likely shatter/miscount,มีต้นไม้หมากมะพร้าวราวกับสวน,,,
ให้แจ้งจิตแล้วจะได้เป็นไมตรี,10,10 syllables — likely shatter/miscount,ให้แจ้งจิตแล้วจะได้เป็นไมตรี,,,
องค์พระราชโอรสยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",องค์พระราช | โอรส | ยศไกร,,,
ทรงพระนามอุศเรนเกณฑ์ทหาร,10,10 syllables — likely shatter/miscount,ทรงพระนามอุศเรนเกณฑ์ทหาร,,,
จึงเที่ยวตามข้ามมหามหรณพ,10,10 syllables — likely shatter/miscount,จึงเที่ยวตามข้ามมหามหรณพ,,,
จึงว่าเหวยอ้ายฝรั่งชาวลังกา,10,10 syllables — likely shatter/miscount,จึงว่าเหวยอ้ายฝรั่งชาวลังกา,,,
อย่าฮึกฮักจ้วงจาบทำหยาบหยาม,9,word straddles a beat boundary,อย่าฮึกฮัก | จ้วงจาบ | ทำหยาบหยาม,,,
จะมีความสุขสบายไม่วายปราณ,9,4-syllable word not at วรรค edge,จะมีความสุขสบายไม่วายปราณ,,,
จงคิดอ่านเลิกทัพกลับธานี,9,word straddles a beat boundary,จงคิดอ่าน | เลิกทัพกลับ | ธานี,,,
มาทดแทนทำศึกเหมือนนึกหมาย,9,word straddles a beat boundary,มาทดแทน | ทำศึกเหมือน | นึกหมาย,,,
พลไพร่ใหญ่น้อยจะพลอยตาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่ใหญ่ | น้อยจะ | พลอยตาย,,,
ทั้งลูกเล่าเขาก็ว่าเป็นมารดร,10,10 syllables — likely shatter/miscount,ทั้งลูกเล่าเขาก็ว่าเป็นมารดร,,,
จึงทุกข์ร้อนกลัวจะมีราคีคาว,10,10 syllables — likely shatter/miscount,จึงทุกข์ร้อนกลัวจะมีราคีคาว,,,
อันศึกเสือเหนือใต้ฉันไม่พรั่น,8,word straddles a beat boundary,อันศึกเสือเหนือใต้ | ฉัน | ไม่พรั่น,,,
เมื่อกลับเห็นว่าเป็นศึกนึกทะนง,10,10 syllables — likely shatter/miscount,เมื่อกลับเห็นว่าเป็นศึกนึกทะนง,,,
ผัวข้ามาข้าจะกลับไปกับเขา,10,10 syllables — likely shatter/miscount,ผัวข้ามาข้าจะกลับไปกับเขา,,,
พอเป็นข้าช่วงใช้เหมือนใจปอง,9,word straddles a beat boundary,พอเป็นข้า | ช่วงใช้เหมือน | ใจปอง,,,
ช่างเหน็บแหนมนี่กระไรใครจะเหมือน,10,10 syllables — likely shatter/miscount,ช่างเหน็บแหนมนี่กระไรใครจะเหมือน,,,
แล้วเชิญองค์พระอภัยมณีนาถ,9,4-syllable word not at วรรค edge,แล้วเชิญองค์พระอภัยมณีนาถ,,,
หักให้หายเหือดไปเหมือนไฟดับ,9,word straddles a beat boundary,หักให้หาย | เหือดไปเหมือน | ไฟดับ,,,
อย่าเวียนวนวาจาเหมือนงาช้าง,9,word straddles a beat boundary,อย่าเวียนวน | วาจาเหมือน | งาช้าง,,,
ถ้าแม้นได้เหมือนอย่างนั้นขยันดี,10,10 syllables — likely shatter/miscount,ถ้าแม้นได้เหมือนอย่างนั้นขยันดี,,,
สถิตนั่งเหนือบัลลังก์ลอยวิไล,10,10 syllables — likely shatter/miscount,สถิตนั่งเหนือบัลลังก์ลอยวิไล,,,
เรื่อยเรื่อยเฉื่อยวายุพัดแผ้ว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เรื่อยเรื่อยเฉื่อย | วายุ | พัดแผ้ว,,,
เหมือนใกล้ใกล้เข้ามาแล้วแก้วพี่เอย,10,10 syllables — likely shatter/miscount,เหมือนใกล้ใกล้เข้ามาแล้วแก้วพี่เอย,,,
เขาบอกว่ามาในลำเรือกำปั่น,10,10 syllables — likely shatter/miscount,เขาบอกว่ามาในลำเรือกำปั่น,,,
แม้นอยู่ลำกำปั่นเหมือนมั่นหมาย,9,word straddles a beat boundary,แม้นอยู่ลำ | กำปั่นเหมือน | มั่นหมาย,,,
