wak,syllables,flag,guess,a,b,c
ใส่โต๊ะกลมแต่งตั้งนั่งบูชา,9,word straddles a beat boundary,ใส่โต๊ะกลม | แต่งตั้ง | นั่งบูชา,,,
ที่ระวางบุรพทิศเหมือนจิตปอง,10,10 syllables — likely shatter/miscount,ที่ระวางบุรพทิศเหมือนจิตปอง,,,
เทพไทออกพ้นจากคนทรง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทออก | พ้นจาก | คนทรง,,,
กลัวชาวเมืองจะสงสัยพร้อมใจกัน,10,10 syllables — likely shatter/miscount,กลัวชาวเมืองจะสงสัยพร้อมใจกัน,,,
จึ่งแย้มแยกส่งภาษาชวาฉวี,10,10 syllables — likely shatter/miscount,จึ่งแย้มแยกส่งภาษาชวาฉวี,,,
อยู่กำปั่นทั้งสามนามกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อยู่กำปั่น | ทั้งสาม | นามกร,,,
พระภูธรที่สามรามวงศ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระภูธร | ที่สาม | รามวงศ์,,,
มาจังหวัดนครามหาสถาน,10,10 syllables — likely shatter/miscount,มาจังหวัดนครามหาสถาน,,,
เร่งแต่งเรือพระที่นั่งบัลลังก์ชัย,9,4-syllable word not at วรรค edge,เร่งแต่งเรือพระที่นั่งบัลลังก์ชัย,,,
กลับไปทูลหน่อนรินทร์ปิ่นประชา,10,10 syllables — likely shatter/miscount,กลับไปทูลหน่อนรินทร์ปิ่นประชา,,,
ปางพระหน่ออธิบดินทร์ปิ่นสกล,10,10 syllables — likely shatter/miscount,ปางพระหน่ออธิบดินทร์ปิ่นสกล,,,
ทราบว่าท้าวรายาเสด็จมาถึง,9,word straddles a beat boundary,ทราบว่าท้าว | รายาเสด็จ | มาถึง,,,
แล้วจะได้ตามติดพระบิตุเรศ,10,10 syllables — likely shatter/miscount,แล้วจะได้ตามติดพระบิตุเรศ,,,
ขึ้นปรางค์รัตน์เชื้องข้ายชายเฉลียง,10,10 syllables — likely shatter/miscount,ขึ้นปรางค์รัตน์เชื้องข้ายชายเฉลียง,,,
พิศเพียงจันทราดาราราย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิศเพียงจัน | ทราดา | ราราย,,,
ฝ่ายองค์ท้าวเจ้าชวารายากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายองค์ท้าวเจ้าชวารายากษัตริย์,,,
ได้พร้อมมิตรขัตติเยศพระเชษฐา,10,10 syllables — likely shatter/miscount,ได้พร้อมมิตรขัตติเยศพระเชษฐา,,,
พระเทวสินธุ์จินดาทั้งราเมศ,10,10 syllables — likely shatter/miscount,พระเทวสินธุ์จินดาทั้งราเมศ,,,
จะกลับมาเหมือนคิดดั่งจิตจง,10,10 syllables — likely shatter/miscount,จะกลับมาเหมือนคิดดั่งจิตจง,,,
ขจรจบในพาราชวาฉวี,10,10 syllables — likely shatter/miscount,ขจรจบในพาราชวาฉวี,,,
ทั้งสนมสาวสุรางค์นางบำเรอ,10,10 syllables — likely shatter/miscount,ทั้งสนมสาวสุรางค์นางบำเรอ,,,
ท้าวตรัสถามโหราพยากรณ์,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",ท้าวตรัสถาม | โหราพยากรณ์,,,
ฟังโหรทักทายชะตาในราศี,10,10 syllables — likely shatter/miscount,ฟังโหรทักทายชะตาในราศี,,,
พยายามกว่าจะพบประสบกัน,10,10 syllables — likely shatter/miscount,พยายามกว่าจะพบประสบกัน,,,
พร้อมสะพรั่งทั้งพหลพลไกร,8,word straddles a beat boundary,พร้อมสะพรั่ง | ทั้งพหล | พลไกร,,,
