wak,syllables,flag,a,b,c
แล้วไปแวะรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วไปแวะ,รมจักร,นัครา
เคยเป็นราชทูตไปเคยใช้สอย,9,word straddles a beat boundary,เคยเป็นราชทูต,ไป,เคยใช้สอย
ไปตามท้องวังวนชลใส,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปตามท้อง,วังวน,ชลใส
ปากอ่าวใหญ่รมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ปากอ่าวใหญ่,รมจักร,นัครา
พากันกลับมาถึงด่านเอาการสนอง,11,11 syllables — likely shatter/miscount,พากันกลับมาถึงด่านเอาการสนอง,,
เป็นเรื่องข้อราชการเขาขานไข,9,4-syllable word not at วรรค edge,เป็นเรื่องข้อราชการเขาขานไข,,
เนาวรัตน์เรืองอุไรมไหสวรรย์,10,10 syllables — likely shatter/miscount,เนาวรัตน์เรืองอุไรมไหสวรรย์,,
ทั้งชีพราหมณ์สมณาประชาราษฎร์,9,word straddles a beat boundary,ทั้งชีพราหมณ์,สมณา,ประชาราษฎร์
ฝ่ายท่านผู้จัตุสดมภ์กรมท่า,9,4-syllable word not at วรรค edge,ฝ่ายท่านผู้จัตุสดมภ์กรมท่า,,
หยิบบอกมาอ่านถวายลายอักษร,10,10 syllables — likely shatter/miscount,หยิบบอกมาอ่านถวายลายอักษร,,
กำปั่นจรเข้ามาทอดจอตเภตรา,10,10 syllables — likely shatter/miscount,กำปั่นจรเข้ามาทอดจอตเภตรา,,
ผู้รับสั่งเร่งพหลพลพาย,8,word straddles a beat boundary,ผู้รับสั่ง,เร่งพหล,พลพาย
ต่างก้มกรานภูวไนยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,ต่างก้มกรานภูวไนยเจ้าไอศวรรย์,,
สารพัดธัญญาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สารพัด,ธัญญา,ผลาผล
ทั้งชีพราหมณ์เหล่าอาณาประชาชน,10,10 syllables — likely shatter/miscount,ทั้งชีพราหมณ์เหล่าอาณาประชาชน,,
ขอเชิญเสด็จภูวไนยพระอัยกา,11,11 syllables — likely shatter/miscount,ขอเชิญเสด็จภูวไนยพระอัยกา,,
ขอสารภาพกราบก้มประนมกร,9,word straddles a beat boundary,ขอสารภาพ,กราบก้ม,ประนมกร
พระทรงฟังสังรเสริญหน่อกษัตริย์,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญหน่อกษัตริย์,,
มาอยู่ในเหมราชบุรีศรี,10,10 syllables — likely shatter/miscount,มาอยู่ในเหมราชบุรีศรี,,
ไม่ข้องขัดหมายจำนงเหมือนวงศา,10,10 syllables — likely shatter/miscount,ไม่ข้องขัดหมายจำนงเหมือนวงศา,,
จะอภิเษกให้เป็นเอกในพารา,10,10 syllables — likely shatter/miscount,จะอภิเษกให้เป็นเอกในพารา,,
ช่วยประทานพรประสิทธิ์เหมือนอิศเรศ,11,11 syllables — likely shatter/miscount,ช่วยประทานพรประสิทธิ์เหมือนอิศเรศ,,
องค์เทเวศในสถานพิมานสวรรค์,10,10 syllables — likely shatter/miscount,องค์เทเวศในสถานพิมานสวรรค์,,
พระทรงฟังสังรเสริญเจริญยศ,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญเจริญยศ,,
กรมท่าพาทูตไปกินเลี้ยง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กรมท่าพา,ทูตไป,กินเลี้ยง
พักกันอยู่สองทิวาทูลลากลับ,10,10 syllables — likely shatter/miscount,พักกันอยู่สองทิวาทูลลากลับ,,
อันเรื่องราวเล่าก็เหมือนไปรมจักร,10,10 syllables — likely shatter/miscount,อันเรื่องราวเล่าก็เหมือนไปรมจักร,,
ขอเป็นสัมพันธมิตรดั่งจิตปอง,9,4-syllable word not at วรรค edge,ขอเป็นสัมพันธมิตรดั่งจิตปอง,,
ไปสำหรับจะประทานพระสุณิสา,10,10 syllables — likely shatter/miscount,ไปสำหรับจะประทานพระสุณิสา,,
ในสำนักกรุงลังกามหาสถาน,10,10 syllables — likely shatter/miscount,ในสำนักกรุงลังกามหาสถาน,,
ทูลลากลับไปสถานเหมรา,10,10 syllables — likely shatter/miscount,ทูลลากลับไปสถานเหมรา,,
พวกลำหนึ่งไปผลึกกรุงการะเวก,10,10 syllables — likely shatter/miscount,พวกลำหนึ่งไปผลึกกรุงการะเวก,,
เรื่องภิเษกทูลถวายลายเลขา,10,10 syllables — likely shatter/miscount,เรื่องภิเษกทูลถวายลายเลขา,,
ทุกนิเวศน์จะเสด็จให้ทันกำหนด,10,10 syllables — likely shatter/miscount,ทุกนิเวศน์จะเสด็จให้ทันกำหนด,,
จะกล่าวข้างรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะกล่าวข้าง,รมจักร,นัครา
ท่าจะวอนทีจะว่าข้าเข้าใจ,10,10 syllables — likely shatter/miscount,ท่าจะวอนทีจะว่าข้าเข้าใจ,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์,ผู้ดำรง,รมจักร
สวมมงกุฎบุษราจินดาประดับ,10,10 syllables — likely shatter/miscount,สวมมงกุฎบุษราจินดาประดับ,,
พระกฤษณามาคอยตามเสด็จ,9,word straddles a beat boundary,พระกฤษณา,มาคอย,ตามเสด็จ
พร้อมกันเสร็จคั่งคับสลับสลอน,9,word straddles a beat boundary,พร้อมกันเสร็จ,คั่งคับสลับ,สลอน
เสด็จประทับแท่นระบายท้ายบาหลี,10,10 syllables — likely shatter/miscount,เสด็จประทับแท่นระบายท้ายบาหลี,,
พระสุริยงลงลับพยับโพยม,10,10 syllables — likely shatter/miscount,พระสุริยงลงลับพยับโพยม,,
เสด็จลีลาศไปทูลแจ้งแห่งนุสนธิ์,10,10 syllables — likely shatter/miscount,เสด็จลีลาศไปทูลแจ้งแห่งนุสนธิ์,,
ทั้งพระชนนีสองฉลองการ,9,word straddles a beat boundary,ทั้งพระชนนี,สอง,ฉลองการ
ทูลลาบาทสามมุนินทร์กลับถิ่นฐาน,10,10 syllables — likely shatter/miscount,ทูลลาบาทสามมุนินทร์กลับถิ่นฐาน,,
ทั้งพระเต้าเบญจครรภสำหรับกษัตริย์,12,12 syllables — likely shatter/miscount,ทั้งพระเต้าเบญจครรภสำหรับกษัตริย์,,
ขอกล่าวกลับจับความไปตามเรื่อง,9,word straddles a beat boundary,ขอกล่าวกลับ,จับความ,ไปตามเรื่อง
ฉนากฉลามตามกันเที่ยวสัญจร,9,word straddles a beat boundary,ฉนากฉลาม,ตามกัน,เที่ยวสัญจร
มีงวงงาฟาดวารินกระสินธุ์ใส,10,10 syllables — likely shatter/miscount,มีงวงงาฟาดวารินกระสินธุ์ใส,,
ไปรับเสด็จธิบดินทร์ปิ่นเวียงชัย,10,10 syllables — likely shatter/miscount,ไปรับเสด็จธิบดินทร์ปิ่นเวียงชัย,,
พระอัยกาอาลุงกรุงกษัตริย์,9,word straddles a beat boundary,พระอัยกา,อาลุง,กรุงกษัตริย์
สมน้ำเนื้อในสกูลประยูรหงส์,10,10 syllables — likely shatter/miscount,สมน้ำเนื้อในสกูลประยูรหงส์,,
เป็นมหาสัมพันธมิตรดั่งจิตปอง,10,10 syllables — likely shatter/miscount,เป็นมหาสัมพันธมิตรดั่งจิตปอง,,
ถึงวันดีสี่ค่ำโหรกำหนด,9,word straddles a beat boundary,ถึงวันดี,สี่ค่ำโหร,กำหนด
ทั้งนายบ่าวเรียกกันมาเสียงหวาโหวย,10,10 syllables — likely shatter/miscount,ทั้งนายบ่าวเรียกกันมาเสียงหวาโหวย,,
ปลาโหมงโกรยทอดน้ำมันใส่จานเชิง,10,10 syllables — likely shatter/miscount,ปลาโหมงโกรยทอดน้ำมันใส่จานเชิง,,
คอยรับเสด็จจักรพงศ์ผู้ทรงนาม,9,word straddles a beat boundary,คอยรับเสด็จ,จักรพงศ์,ผู้ทรงนาม
พอยานุมาศถึงประทับกับเกยพลัน,10,10 syllables — likely shatter/miscount,พอยานุมาศถึงประทับกับเกยพลัน,,
พระอัยกาสองพระองค์ทรงจูงหัตถ์,10,10 syllables — likely shatter/miscount,พระอัยกาสองพระองค์ทรงจูงหัตถ์,,
พระบิตุเรศสองพระองค์ทั้งวงศ์วาน,10,10 syllables — likely shatter/miscount,พระบิตุเรศสองพระองค์ทั้งวงศ์วาน,,
คาคเข็มขัดลายกุดั่นประจำยาม,10,10 syllables — likely shatter/miscount,คาคเข็มขัดลายกุดั่นประจำยาม,,
แต่บรรดาอยู่ที่บนมนเทียรสถาน,10,10 syllables — likely shatter/miscount,แต่บรรดาอยู่ที่บนมนเทียรสถาน,,
เธอแก่กว่าทุกพระองค์พวกวงศ์วาน,10,10 syllables — likely shatter/miscount,เธอแก่กว่าทุกพระองค์พวกวงศ์วาน,,
จงหมอบกรานอย่าไปนั่งฟังมารดร,10,10 syllables — likely shatter/miscount,จงหมอบกรานอย่าไปนั่งฟังมารดร,,
ถึงบรรจถรณ์ปรางค์มาศปราสาทชัย,9,word straddles a beat boundary,ถึงบรรจถรณ์,ปรางค์มาศ,ปราสาทชัย
แล้วยกวางกลางพระเพลาพระภูธร,10,10 syllables — likely shatter/miscount,แล้วยกวางกลางพระเพลาพระภูธร,,
พวกพระญาติรับเวียนเทียนพระขวัญ,9,word straddles a beat boundary,พวกพระญาติ,รับเวียน,เทียนพระขวัญ
เป็นลำดับแล้วก็ส่งไปให้เสนา,10,10 syllables — likely shatter/miscount,เป็นลำดับแล้วก็ส่งไปให้เสนา,,
พระบิตุลาบิตุรงค์พวกพงศา,10,10 syllables — likely shatter/miscount,พระบิตุลาบิตุรงค์พวกพงศา,,
ทั้งสององค์ทรงสดับแล้วอภิวาท,10,10 syllables — likely shatter/miscount,ทั้งสององค์ทรงสดับแล้วอภิวาท,,
พระนักสิทธ์เสด็จกลับไปยับยั้ง,10,10 syllables — likely shatter/miscount,พระนักสิทธ์เสด็จกลับไปยับยั้ง,,
ให้แห่กลับไปพลับพลาที่อาศัย,10,10 syllables — likely shatter/miscount,ให้แห่กลับไปพลับพลาที่อาศัย,,
ขึ้นพระแท่นแว่นฟ้ากระยาสนาน,10,10 syllables — likely shatter/miscount,ขึ้นพระแท่นแว่นฟ้ากระยาสนาน,,
พระอัยกาอาลุงทั้งบิตุเรศ,10,10 syllables — likely shatter/miscount,พระอัยกาอาลุงทั้งบิตุเรศ,,
พระชนนีเกิดเกศทั้งสองศรี,9,word straddles a beat boundary,พระชนนี,เกิดเกศ,ทั้งสองศรี
เจริญศรีสวัสดิชัยให้ทุกองค์,10,10 syllables — likely shatter/miscount,เจริญศรีสวัสดิชัยให้ทุกองค์,,
ครั้นแล้วเสด็จพระเสด็จยุรยาตร,10,10 syllables — likely shatter/miscount,ครั้นแล้วเสด็จพระเสด็จยุรยาตร,,
ฝ่ายข้างในอัยกีรมจักร,8,word straddles a beat boundary,ฝ่ายข้างใน,อัยกี,รมจักร
ประโรหิตถวายพรถาวรสวัสดิ์,10,10 syllables — likely shatter/miscount,ประโรหิตถวายพรถาวรสวัสดิ์,,
เหมือนอย่างคนพลเรือนว่ากล่อมหอ,10,10 syllables — likely shatter/miscount,เหมือนอย่างคนพลเรือนว่ากล่อมหอ,,
ฝ่ายกษัตริย์ทุกพารามาอภิเษก,10,10 syllables — likely shatter/miscount,ฝ่ายกษัตริย์ทุกพารามาอภิเษก,,
ให้จัดหีบไหว้ใส่ภูษา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้จัดหีบ,ไหว้ใส่,ภูษา
ให้อิจฉิตังปัฏฐิตังยังอุทิศ,10,10 syllables — likely shatter/miscount,ให้อิจฉิตังปัฏฐิตังยังอุทิศ,,
เจริญศรีสุขังมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจริญศรี,สุขัง,มังคลา
ถึงวันดีที่จะส่งอนงค์สมร,10,10 syllables — likely shatter/miscount,ถึงวันดีที่จะส่งอนงค์สมร,,
พระมารดรเสด็จมาแล้วปราศรัย,10,10 syllables — likely shatter/miscount,พระมารดรเสด็จมาแล้วปราศรัย,,
พลางสั่งสอนพระบุตรีพิรี้พิไร,10,10 syllables — likely shatter/miscount,พลางสั่งสอนพระบุตรีพิรี้พิไร,,
จงจำไว้ในอุราเหมือนวาที,10,10 syllables — likely shatter/miscount,จงจำไว้ในอุราเหมือนวาที,,
พระรับรสพจนารถฉลาดฉลอง,10,10 syllables — likely shatter/miscount,พระรับรสพจนารถฉลาดฉลอง,,
