wak,syllables,flag,guess,a,b,c
พระเร่งทัพขับพหลพลแสน,8,word straddles a beat boundary,พระเร่งทัพ | ขับพหล | พลแสน,,,
อเนกแน่นมาในป่าพนาระหง,10,10 syllables — likely shatter/miscount,อเนกแน่นมาในป่าพนาระหง,,,
พลรบทวยหาญชาญกำแหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบทวย | หาญชาญ | กำแหง,,,
ที่แค้นจิตหายพลันกลับหรรษา,9,word straddles a beat boundary,ที่แค้นจิต | หายพลันกลับ | หรรษา,,,
พลดั้งคั่งคับก็นับแสน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลดั้งคั่ง | คับก็ | นับแสน,,,
ฝ่ายตัวท่านครูพักตร์จักรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายตัวท่าน | ครูพักตร์ | จักรา,,,
โองการตรัสแก่เสนาบดีศรี,9,4-syllable word not at วรรค edge,โองการตรัสแก่เสนาบดีศรี,,,
เกือบจะสว่างรังสีรวีวร,9,word straddles a beat boundary,เกือบจะสว่าง | รังสี | รวีวร,,,
ออกบินรายเสียงเพราะดูเหมาะเหมง,10,10 syllables — likely shatter/miscount,ออกบินรายเสียงเพราะดูเหมาะเหมง,,,
ทั้งสองท้าวเจ้าชวาเสนาบดี,10,10 syllables — likely shatter/miscount,ทั้งสองท้าวเจ้าชวาเสนาบดี,,,
ที่ชั้นลดมีเสนาเป็นสารถี,10,10 syllables — likely shatter/miscount,ที่ชั้นลดมีเสนาเป็นสารถี,,,
คาดเข็มขัดเพชรพราวเหมือนเจ้าเมือง,9,word straddles a beat boundary,คาดเข็มขัด | เพชรพราวเหมือน | เจ้าเมือง,,,
ฝรั่งรับขับพหลพลรบ,8,word straddles a beat boundary,ฝรั่งรับ | ขับพหล | พลรบ,,,
พลไพร่บางเบาบรรเทาลง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่บาง | เบาบรร | เทาลง,,,
ขออุบายครูจักราศี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ขออุบาย | ครูจัก | ราศี,,,
ฝ่ายครูเฒ่าเจ้าตำราปรีชาฉลาด,10,10 syllables — likely shatter/miscount,ฝ่ายครูเฒ่าเจ้าตำราปรีชาฉลาด,,,
ที่คิดมาดยังไม่สมปรารถนา,10,10 syllables — likely shatter/miscount,ที่คิดมาดยังไม่สมปรารถนา,,,
ตีให้กลับแตกไปเข้าไพรสาณฑ์,9,word straddles a beat boundary,ตีให้กลับ | แตกไป | เข้าไพรสาณฑ์,,,
ทีเหมือนจะล่าทัพกลับเข้าด่าน,10,10 syllables — likely shatter/miscount,ทีเหมือนจะล่าทัพกลับเข้าด่าน,,,
