wak,syllables,flag,guess,a,b,c
พระอัคนีดีใจปราศรัยสนอง,10,10 syllables — likely shatter/miscount,พระอัคนีดีใจปราศรัยสนอง,,,
เมื่อเดิมทีมีธรรมาสน์ไปราธนา,11,11 syllables — likely shatter/miscount,เมื่อเดิมทีมีธรรมาสน์ไปราธนา,,,
ขับไล่ซ้ำว่าคนโซทำโอหัง,10,10 syllables — likely shatter/miscount,ขับไล่ซ้ำว่าคนโซทำโอหัง,,,
พวกทมิฬมาดหมายกลับตายหมด,9,word straddles a beat boundary,พวกทมิฬ | มาดหมายกลับ | ตายหมด,,,
มาถือพุทธสุดดีไม่มีภัย,9,word straddles a beat boundary,มาถือพุทธ | สุดดี | ไม่มีภัย,,,
ใครรักมีฝีมือเหมือนฤๅษี,9,word straddles a beat boundary,ใครรักมี | ฝีมือเหมือน | ฤๅษี,,,
เห็นแปลกตากว่าทมิฬสิ้นทั้งนั้น,10,10 syllables — likely shatter/miscount,เห็นแปลกตากว่าทมิฬสิ้นทั้งนั้น,,,
เราจะช่วยชุบชีวิตเหมือนคิดหมาย,10,10 syllables — likely shatter/miscount,เราจะช่วยชุบชีวิตเหมือนคิดหมาย,,,
จะลือชาปรากฏยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะลือชา | ปรากฏ | ยศไกร,,,
ให้รู้สวดศักราชพระศาสนา,10,10 syllables — likely shatter/miscount,ให้รู้สวดศักราชพระศาสนา,,,
เนื้อความกลับทัพยั้งหยุดรั้งรา,9,word straddles a beat boundary,เนื้อความกลับ | ทัพยั้ง | หยุดรั้งรา,,,
พระเนตรแดงแสงปลั่งเหมือนดังชาด,9,word straddles a beat boundary,พระเนตรแดง | แสงปลั่งเหมือน | ดังชาด,,,
สอดฉลองบาทอย่างงอนหางหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สอดฉลอง | บาทอย่าง | งอนหางหงส์,,,
ฆ่าเสียให้สิ้นโคตรตามโทษทัณฑ์,10,10 syllables — likely shatter/miscount,ฆ่าเสียให้สิ้นโคตรตามโทษทัณฑ์,,,
แม้ขับออกควบวิ่งเหมือนจิ้งเหลน,9,word straddles a beat boundary,แม้ขับออก | ควบวิ่งเหมือน | จิ้งเหลน,,,
จนพูดเป็นเช่นทมิฬเหมือนจินดา,10,10 syllables — likely shatter/miscount,จนพูดเป็นเช่นทมิฬเหมือนจินดา,,,
น้องชื่อว่าโอรสยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",น้องชื่อว่า | โอรส | ยศไกร,,,
สองเดือนเศษจนสนิทกับศิษยหา,11,11 syllables — likely shatter/miscount,สองเดือนเศษจนสนิทกับศิษยหา,,,
ให้สิ้นโคตรคนที่ถือพระฤๅษี,10,10 syllables — likely shatter/miscount,ให้สิ้นโคตรคนที่ถือพระฤๅษี,,,
จะฆ่าโคตรพลอยถูกทั้งลูกหลาน,9,word straddles a beat boundary,จะฆ่าโคตร | พลอยถูก | ทั้งลูกหลาน,,,
ทำไมกับทัพทมิฬเหมือนริ้นล่อง,10,10 syllables — likely shatter/miscount,ทำไมกับทัพทมิฬเหมือนริ้นล่อง,,,
จริงกระนั้นคุณว่าไม่น่าตาย,9,word straddles a beat boundary,จริงกระนั้น | คุณว่า | ไม่น่าตาย,,,
เหมือนแมลงเม่าเข้าในกองไฟฮือ,10,10 syllables — likely shatter/miscount,เหมือนแมลงเม่าเข้าในกองไฟฮือ,,,
อย่าทำร้ายกันเลยกลับกองทัพไป,10,10 syllables — likely shatter/miscount,อย่าทำร้ายกันเลยกลับกองทัพไป,,,
ตัวเป็นข้าถ้าไม่สู้กับภูวไนย,10,10 syllables — likely shatter/miscount,ตัวเป็นข้าถ้าไม่สู้กับภูวไนย,,,
จะตายหมดเหมือนอย่างเบื่อไม่เหลือหลง,10,10 syllables — likely shatter/miscount,จะตายหมดเหมือนอย่างเบื่อไม่เหลือหลง,,,
ท่านร่ำว่าปรานีเหมือนพี่น้อง,9,word straddles a beat boundary,ท่านร่ำว่า | ปรานีเหมือน | พี่น้อง,,,
ท่านไปเฝ้าหากมิโปรดต้องโทษทัณฑ์,10,10 syllables — likely shatter/miscount,ท่านไปเฝ้าหากมิโปรดต้องโทษทัณฑ์,,,
จัดสำเร็จเสร็จสรรพกลับไปสั่ง,9,word straddles a beat boundary,จัดสำเร็จ | เสร็จสรรพกลับ | ไปสั่ง,,,
อย่าน้อยจิตเจ้าเลยกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,อย่าน้อยจิตเจ้าเลยกรรมจะทำไฉน,,,
มาให้การสรรเสริญจนเกินดี,8,word straddles a beat boundary,มาให้การสรรเสริญ | จน | เกินดี,,,
พวกตรวจตรัดพัศดีเดินตีฆ้อง,10,10 syllables — likely shatter/miscount,พวกตรวจตรัดพัศดีเดินตีฆ้อง,,,
ถึงนึกกลัวก็ต้องเฉยไม่เวยวาย,12,12 syllables — likely shatter/miscount,ถึงนึกกลัวก็ต้องเฉยไม่เวยวาย,,,
นายด่านกลับกล้าใจเหมือนไฟสุม,10,10 syllables — likely shatter/miscount,นายด่านกลับกล้าใจเหมือนไฟสุม,,,
เดิมให้หามาเฝ้ากลับเอาโทษ,9,word straddles a beat boundary,เดิมให้หา | มาเฝ้ากลับ | เอาโทษ,,,
ให้เหมือนว่าแต่สักหนจะบนหมู,10,10 syllables — likely shatter/miscount,ให้เหมือนว่าแต่สักหนจะบนหมู,,,
กลัวแต่พระจะไม่แน่พูดแต่ปาก,10,10 syllables — likely shatter/miscount,กลัวแต่พระจะไม่แน่พูดแต่ปาก,,,
