wak,syllables,flag,guess,a,b,c
ไล่ข้างหน้ามาข้างหลังเหมือนดังมด,10,10 syllables — likely shatter/miscount,ไล่ข้างหน้ามาข้างหลังเหมือนดังมด,,,
ฝ่ายพี่น้องสองกุมารอยู่ด่านสมุทร,10,10 syllables — likely shatter/miscount,ฝ่ายพี่น้องสองกุมารอยู่ด่านสมุทร,,,
ไม่เห็นกลับคืนมายิ่งอาวรณ์,8,word straddles a beat boundary,ไม่เห็นกลับคืน | มา | ยิ่งอาวรณ์,,,
พระพี่น้องสองกษัตริย์ทรงอัสดร,10,10 syllables — likely shatter/miscount,พระพี่น้องสองกษัตริย์ทรงอัสดร,,,
ให้สนิทหายแผลเหมือนแต่หลัง,9,word straddles a beat boundary,ให้สนิท | หายแผลเหมือน | แต่หลัง,,,
มาทรงอัศวราชผาดผยอง,9,word straddles a beat boundary,มาทรงอัศว | ราช | ผาดผยอง,,,
กุเวนทั้งวิลยาชวาฉวี,10,10 syllables — likely shatter/miscount,กุเวนทั้งวิลยาชวาฉวี,,,
เจ้าเมืองเงาะกระเดาะปากลากกระบอง,10,10 syllables — likely shatter/miscount,เจ้าเมืองเงาะกระเดาะปากลากกระบอง,,,
ฝ่ายทัพท้าวเจ้าวลาชวาฉวี,10,10 syllables — likely shatter/miscount,ฝ่ายทัพท้าวเจ้าวลาชวาฉวี,,,
อยู่กรุงรัตนพารามหาสถาน,11,11 syllables — likely shatter/miscount,อยู่กรุงรัตนพารามหาสถาน,,,
พระฉวยพลาดพลิ้วโจนกลับโผนโผ,9,word straddles a beat boundary,พระฉวยพลาด | พลิ้วโจนกลับ | โผนโผ,,,
ให้สุรางค์นางกำนัลไปอัญชลี,10,10 syllables — likely shatter/miscount,ให้สุรางค์นางกำนัลไปอัญชลี,,,
สินสมุทรสุดรักพระอัคเรศ,10,10 syllables — likely shatter/miscount,สินสมุทรสุดรักพระอัคเรศ,,,
กับลูกรักอัคเรศสังเกตแน่,10,10 syllables — likely shatter/miscount,กับลูกรักอัคเรศสังเกตแน่,,,
กลับเคลิ้มเห็นเป็นว่าพากันมามอง,10,10 syllables — likely shatter/miscount,กลับเคลิ้มเห็นเป็นว่าพากันมามอง,,,
พระชลนัยน์ไหลหลั่งลงคั่งคลอ,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงคั่งคลอ,,,
ไล่ทุ่มทิ้งทุบพัลวันไป,8,word straddles a beat boundary,ไล่ทุ่มทิ้ง | ทุบพัลวัน | ไป,,,
โหรเขาดูภูวไนยว่าไม่ม้วย,10,10 syllables — likely shatter/miscount,โหรเขาดูภูวไนยว่าไม่ม้วย,,,
ก็บอกว่าเป็นโอรสยศไกร,9,word straddles a beat boundary,ก็บอกว่า | เป็นโอ | รสยศไกร,,,
โอรสรับกลับออกมานอกพระลาน,10,10 syllables — likely shatter/miscount,โอรสรับกลับออกมานอกพระลาน,,,
อันเสนีรี้พลพหลทหาร,9,word straddles a beat boundary,อันเสนี | รี้พลพหล | ทหาร,,,
อนุชาว่ากระนั้นอย่าหวั่นหวาด,10,10 syllables — likely shatter/miscount,อนุชาว่ากระนั้นอย่าหวั่นหวาด,,,
กระนั้นพระน้องเข้าไปช่วยไล่ผี,10,10 syllables — likely shatter/miscount,กระนั้นพระน้องเข้าไปช่วยไล่ผี,,,
ไม่ผิดพักตร์ภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,ไม่ผิดพักตร์ภูวเรศพระเชษฐา,,,
ได้เป็นเอกโอรสมียศศักดิ์,10,10 syllables — likely shatter/miscount,ได้เป็นเอกโอรสมียศศักดิ์,,,
จะไล่ผีมิให้อยู่ที่ภูวไนย,10,10 syllables — likely shatter/miscount,จะไล่ผีมิให้อยู่ที่ภูวไนย,,,
นางพระยาว่ากระนั้นขยันนัก,10,10 syllables — likely shatter/miscount,นางพระยาว่ากระนั้นขยันนัก,,,
เครื่องหยูกยาหาบ้างหรืออย่างไร,9,word straddles a beat boundary,เครื่องหยูกยา | หาบ้าง | หรืออย่างไร,,,
ให้ไปคอยลักกระดาษดังปรารถนา,10,10 syllables — likely shatter/miscount,ให้ไปคอยลักกระดาษดังปรารถนา,,,
คงจะปลดเปลื้องวิบัติปัถไหม,8,word straddles a beat boundary,คงจะปลด | เปลื้องวิบัติ | ปัถไหม,,,
เห็นลูกรักอัคเรศร่วมอารมณ์,10,10 syllables — likely shatter/miscount,เห็นลูกรักอัคเรศร่วมอารมณ์,,,
พระชนนีแนะความให้ตามมา,9,word straddles a beat boundary,พระชนนี | แนะความ | ให้ตามมา,,,
พูนสวัสดิ์หวังพระองค์เหมือนวงศา,10,10 syllables — likely shatter/miscount,พูนสวัสดิ์หวังพระองค์เหมือนวงศา,,,
จึงได้มาอภิวาทบาทยุคล,10,10 syllables — likely shatter/miscount,จึงได้มาอภิวาทบาทยุคล,,,
ลูกอยู่เคยหักหาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลูกอยู่เคย | หักหา | ผลาผล,,,
แล้วสั่งมาว่าแม้นพบพระภูวนาถ,10,10 syllables — likely shatter/miscount,แล้วสั่งมาว่าแม้นพบพระภูวนาถ,,,
แต่องค์พระอนุชาอ่อนกว่าฉัน,10,10 syllables — likely shatter/miscount,แต่องค์พระอนุชาอ่อนกว่าฉัน,,,
นางเสาวคนธ์บ่นว่าน่ารำคาญ,9,word straddles a beat boundary,นางเสาวคนธ์ | บ่นว่า | น่ารำคาญ,,,
ชวนน้องรักอัคเรศโอรสราช,10,10 syllables — likely shatter/miscount,ชวนน้องรักอัคเรศโอรสราช,,,
ให้เป็นปัญจเสนาสง่างาม,9,word straddles a beat boundary,ให้เป็นปัญจ | เสนา | สง่างาม,,,
เป็นกองหลังตั้งตามพยุหทัพ,9,word straddles a beat boundary,เป็นกองหลัง | ตั้งตามพยุห | ทัพ,,,
เสียงฆ้องกลองก้องสะท้านสะเทื้อนสุธา,10,10 syllables — likely shatter/miscount,เสียงฆ้องกลองก้องสะท้านสะเทื้อนสุธา,,,
พระทรงราชรถทองกึกก้องเสียง,9,word straddles a beat boundary,พระทรงราชรถ | ทอง | กึกก้องเสียง,,,
ที่อยู่เก่าเจ้าลยาชวาฉวี,10,10 syllables — likely shatter/miscount,ที่อยู่เก่าเจ้าลยาชวาฉวี,,,
แต่ล้วนตีเมืองไม่ได้ก็ไม่กลับ,10,10 syllables — likely shatter/miscount,แต่ล้วนตีเมืองไม่ได้ก็ไม่กลับ,,,
ซึ่งจะชนะจะแพ้เพราะแม่ทัพ,9,word straddles a beat boundary,ซึ่งจะชนะ | จะแพ้ | เพราะแม่ทัพ,,,
ใครผลาญเราเจ้าบูรินทร์สิ้นชีวัน,10,10 syllables — likely shatter/miscount,ใครผลาญเราเจ้าบูรินทร์สิ้นชีวัน,,,
มาต่อตีตามพนันเหมือนสัญญา,10,10 syllables — likely shatter/miscount,มาต่อตีตามพนันเหมือนสัญญา,,,
ขับสิงโตรำทวนสวนถลา,10,10 syllables — likely shatter/miscount,ขับสิงโตรำทวนสวนถลา,,,
ถูกหน่อนาถฉาดฉับกลับทะยาน,9,word straddles a beat boundary,ถูกหน่อนาถ | ฉาดฉับกลับ | ทะยาน,,,
กระหวัดสายกวินทรงเข้ายงยุทธ์,10,10 syllables — likely shatter/miscount,กระหวัดสายกวินทรงเข้ายงยุทธ์,,,
ฝ่ายองค์ท้าวเจ้าละเมดวิเศษสุด,10,10 syllables — likely shatter/miscount,ฝ่ายองค์ท้าวเจ้าละเมดวิเศษสุด,,,
ชื่อภุขันฟันใครเหมือนไฟฟ้า,9,word straddles a beat boundary,ชื่อภุขัน | ฟันใครเหมือน | ไฟฟ้า,,,
มรณาเนื้อเผือดเลือดไม่มี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มรณาเนื้อ | เผือดเลือด | ไม่มี,,,
ฤทธิรุทรรบกันเสียงหวั่นไหว,10,10 syllables — likely shatter/miscount,ฤทธิรุทรรบกันเสียงหวั่นไหว,,,
เข้ารณรงค์รบท้าวเจ้าจีนตั๋ง,9,word straddles a beat boundary,เข้ารณรงค์ | รบท้าว | เจ้าจีนตั๋ง,,,
กุมารีพี่คล่องกว่าน้องชาย,9,word straddles a beat boundary,กุมารี | พี่คล่องกว่า | น้องชาย,,,
รับแต่ศพใส่กำปั่นพากันกลับ,10,10 syllables — likely shatter/miscount,รับแต่ศพใส่กำปั่นพากันกลับ,,,
แล้วปวดตามาในค่ายไม่สมประดี,10,10 syllables — likely shatter/miscount,แล้วปวดตามาในค่ายไม่สมประดี,,,
สงสารพระอภัยฤทัยระทด,9,word straddles a beat boundary,สงสารพระ | อภัยฤทัย | ระทด,,,
ไม่เห็นฟื้นขึ้นบ้างเหมือนกลางวัน,9,word straddles a beat boundary,ไม่เห็นฟื้น | ขึ้นบ้างเหมือน | กลางวัน,,,
เคยกลับเป็นก็ไม่เห็นเหมือนเช่นเคย,11,11 syllables — likely shatter/miscount,เคยกลับเป็นก็ไม่เห็นเหมือนเช่นเคย,,,
พระชลนัยน์ไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงพรั่งพราย,,,
ก็กลับได้สมประดีค่อยมีมา,10,10 syllables — likely shatter/miscount,ก็กลับได้สมประดีค่อยมีมา,,,
ค่อยชื่นฉ่ำชีวาตม์ด้วยธาตุสินธุ์,10,10 syllables — likely shatter/miscount,ค่อยชื่นฉ่ำชีวาตม์ด้วยธาตุสินธุ์,,,
ที่สำนักกลางทัพเหมือนพลับพลา,9,word straddles a beat boundary,ที่สำนัก | กลางทัพเหมือน | พลับพลา,,,
โอรสรับกลับนึกรู้สึกสกนธ์,10,10 syllables — likely shatter/miscount,โอรสรับกลับนึกรู้สึกสกนธ์,,,
พลก็พลอยพ่ายแพ้เหมือนแต่หลัง,9,word straddles a beat boundary,พลก็พลอย | พ่ายแพ้เหมือน | แต่หลัง,,,
อย่าอาจหาญการณรงค์จงรอรั้ง,10,10 syllables — likely shatter/miscount,อย่าอาจหาญการณรงค์จงรอรั้ง,,,
เรียกกำลังลมประสาททั้งธาตุสินธุ์,10,10 syllables — likely shatter/miscount,เรียกกำลังลมประสาททั้งธาตุสินธุ์,,,
ค่อยสร่างทรวงเสร็จศึกเหมือนนึกหมาย,9,word straddles a beat boundary,ค่อยสร่างทรวง | เสร็จศึกเหมือน | นึกหมาย,,,
