wak,syllables,flag,a,b,c
พ่อเหมือนดังดวงจิตอย่าคิดไฉน,10,10 syllables — likely shatter/miscount,พ่อเหมือนดังดวงจิตอย่าคิดไฉน,,
ให้เหมือนอย่างร่วมอุทรให้ผ่อนผัน,10,10 syllables — likely shatter/miscount,ให้เหมือนอย่างร่วมอุทรให้ผ่อนผัน,,
ดูพิลึกหลายทัพสลับสลอน,9,word straddles a beat boundary,ดูพิลึก,หลายทัพสลับ,สลอน
ทั้งซ้ายขวาหน้าหลังเหมือนมังกร,9,word straddles a beat boundary,ทั้งซ้ายขวา,หน้าหลังเหมือน,มังกร
ให้สินสมุทรกับพระน้องเป็นกองหน้า,10,10 syllables — likely shatter/miscount,ให้สินสมุทรกับพระน้องเป็นกองหน้า,,
ฝ่ายบุตรท้าวเจ้าระเด่นชื่อเซ็นระด่ำ,10,10 syllables — likely shatter/miscount,ฝ่ายบุตรท้าวเจ้าระเด่นชื่อเซ็นระด่ำ,,
ทรงเหน็บกริชฤทธิไกรแล้วไคลคลา,10,10 syllables — likely shatter/miscount,ทรงเหน็บกริชฤทธิไกรแล้วไคลคลา,,
ให้สบเนตรหน่อนาถเหมือนมาดหมาย,9,word straddles a beat boundary,ให้สบเนตร,หน่อนาถเหมือน,มาดหมาย
ได้ฟังรสพจมานหวานวิญญาณ์,10,10 syllables — likely shatter/miscount,ได้ฟังรสพจมานหวานวิญญาณ์,,
สวนสำเนียงไม่รู้ว่าภาษาไหน,11,11 syllables — likely shatter/miscount,สวนสำเนียงไม่รู้ว่าภาษาไหน,,
เหมือนสวดมาลัยรับวัดสันทัดกัน,10,10 syllables — likely shatter/miscount,เหมือนสวดมาลัยรับวัดสันทัดกัน,,
พลางสัญญาว่าจะหยิบกลีบลำเจียก,11,11 syllables — likely shatter/miscount,พลางสัญญาว่าจะหยิบกลีบลำเจียก,,
จงสำเหนียกในหนังสืออย่าถือไฉน,10,10 syllables — likely shatter/miscount,จงสำเหนียกในหนังสืออย่าถือไฉน,,
แม้ปลงใจจึงค่อยหยิบกลีบผกา,11,11 syllables — likely shatter/miscount,แม้ปลงใจจึงค่อยหยิบกลีบผกา,,
ต่างผ่องแผ้วยิ้มหยิบกลีบบุปผา,10,10 syllables — likely shatter/miscount,ต่างผ่องแผ้วยิ้มหยิบกลีบบุปผา,,
ฝรั่งใหญ่ได้หนังสือเหมือนถือตรา,10,10 syllables — likely shatter/miscount,ฝรั่งใหญ่ได้หนังสือเหมือนถือตรา,,
เหมือนแมลงหวี่โว้เว้เดรฉุน,10,10 syllables — likely shatter/miscount,เหมือนแมลงหวี่โว้เว้เดรฉุน,,
แล้วลงมาท่าน้ำสั่งตำมะหงง,10,10 syllables — likely shatter/miscount,แล้วลงมาท่าน้ำสั่งตำมะหงง,,
ให้ยกธงทัพชวาโยธาไสว,10,10 syllables — likely shatter/miscount,ให้ยกธงทัพชวาโยธาไสว,,
แล้วชวนเหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,แล้วชวนเหล่าสาวสุรางค์นางน้อยน้อย,,
ฝ่ายพระหน่อบพิตรฤทธิรุทร,10,10 syllables — likely shatter/miscount,ฝ่ายพระหน่อบพิตรฤทธิรุทร,,
เป็นตอนตอนตั้งกระบวนจะสวนรบ,11,11 syllables — likely shatter/miscount,เป็นตอนตอนตั้งกระบวนจะสวนรบ,,
อึกทึกถูกล่มถล่มทลาย,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกถูก,ล่มถล่มทลาย,
แต่สินสมุทรสุดกล้าออกหน้าทัพ,9,word straddles a beat boundary,แต่สินสมุทร,สุดกล้า,ออกหน้าทัพ
ก็พะว้าพะวังถอยหลังกลับ,9,4-syllable word not at วรรค edge,ก็พะว้าพะวังถอยหลังกลับ,,
สลุบสลัดสกัดทางไว้กลางแปลง,10,10 syllables — likely shatter/miscount,สลุบสลัดสกัดทางไว้กลางแปลง,,
แล้วนึกกลับกลั้นแกล้งทำแข็งขืน,9,word straddles a beat boundary,แล้วนึกกลับ,กลั้นแกล้ง,ทำแข็งขืน
ดูดาษดื่นเดินไขว่กันไปมา,9,word straddles a beat boundary,ดูดาษดื่น,เดินไขว่,กันไปมา
คงต่อตีกว่าชีวันจะบรรลัย,10,10 syllables — likely shatter/miscount,คงต่อตีกว่าชีวันจะบรรลัย,,
ขอบุญญาบารมีศรีสวัสดิ์,9,4-syllable word not at วรรค edge,ขอบุญญาบารมีศรีสวัสดิ์,,
แต่แกล้งกลั้นกลับว่าเหมือนกล้าหาญ,10,10 syllables — likely shatter/miscount,แต่แกล้งกลั้นกลับว่าเหมือนกล้าหาญ,,
ด้วยว่าแสงเพลิงกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,ด้วยว่าแสงเพลิงกระจ่างสว่างไสว,,
ฝ่ายระเด่นเซ็นระด่ำกับตำมะหงง,11,11 syllables — likely shatter/miscount,ฝ่ายระเด่นเซ็นระด่ำกับตำมะหงง,,
กับทั้งตำมะหงงฝ่ายนายทหาร,10,10 syllables — likely shatter/miscount,กับทั้งตำมะหงงฝ่ายนายทหาร,,
สาวสุรางค์ต่างกลับขับตะคอก,10,10 syllables — likely shatter/miscount,สาวสุรางค์ต่างกลับขับตะคอก,,
แต่ระเด่นเซ็นระด่ำละล่ำละลัก,10,10 syllables — likely shatter/miscount,แต่ระเด่นเซ็นระด่ำละล่ำละลัก,,
ไปเป็นเทวดาจะมาเชย,8,word straddles a beat boundary,ไปเป็นเทวดา,จะ,มาเชย
พระพุธนั้นถึงพฤหัสสวัสดี,10,10 syllables — likely shatter/miscount,พระพุธนั้นถึงพฤหัสสวัสดี,,
แล้วพราหมณ์เฒ่าเล่าถวายว่าสายสมุทร,10,10 syllables — likely shatter/miscount,แล้วพราหมณ์เฒ่าเล่าถวายว่าสายสมุทร,,
ถ้าแม้นมิเหมือนสัญญาให้ฆ่าฟัน,10,10 syllables — likely shatter/miscount,ถ้าแม้นมิเหมือนสัญญาให้ฆ่าฟัน,,
จะแกล้วกล้ากลับเป็นเหมือนเช่นกัน,10,10 syllables — likely shatter/miscount,จะแกล้วกล้ากลับเป็นเหมือนเช่นกัน,,
พลรบโห่ลั่นสนั่นหู,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",พลรบโห่,ลั่นสนั่น,หู
พอแลเห็นเซ็นระด่ำกับตำมะหงง,11,11 syllables — likely shatter/miscount,พอแลเห็นเซ็นระด่ำกับตำมะหงง,,
แต่สินสมุทรสุดดีนี่กระไร,9,word straddles a beat boundary,แต่สินสมุทร,สุดดี,นี่กระไร
ล้วนลูกท้าวลูกพระยาเอามาถวาย,10,10 syllables — likely shatter/miscount,ล้วนลูกท้าวลูกพระยาเอามาถวาย,,
เห็นคนล้อมแต่ล้วนเหล่านางสาวศรี,10,10 syllables — likely shatter/miscount,เห็นคนล้อมแต่ล้วนเหล่านางสาวศรี,,
เข้าปนเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,เข้าปนเหล่าสาวสุรางค์นางกำนัล,,
ด้วยบุญญาบารมีเป็นที่สุด,9,4-syllable word not at วรรค edge,ด้วยบุญญาบารมีเป็นที่สุด,,
ให้สินสมุทรแลเห็นเป็นคนอื่น,9,word straddles a beat boundary,ให้สินสมุทร,แลเห็น,เป็นคนอื่น
ลุกทะลึ่งตึงตังถอยหลังกลับ,9,4-syllable word not at วรรค edge,ลุกทะลึ่งตึงตังถอยหลังกลับ,,
แล้วเลี้ยวกลับจับมะหุดบุตรฝรั่ง,10,10 syllables — likely shatter/miscount,แล้วเลี้ยวกลับจับมะหุดบุตรฝรั่ง,,
ครั้นเข้าชิดฤทธิไกรเป็นไฟฟู,10,10 syllables — likely shatter/miscount,ครั้นเข้าชิดฤทธิไกรเป็นไฟฟู,,
เมื่อหวดถูกลูกยาเหมือนฟ้าฟาด,9,word straddles a beat boundary,เมื่อหวดถูก,ลูกยาเหมือน,ฟ้าฟาด
เพราะนางนี้มีคุณการุญราษฎร์,10,10 syllables — likely shatter/miscount,เพราะนางนี้มีคุณการุญราษฎร์,,
ซึ่งตัวเจ้าเข้าไปจับให้อัปยศ,10,10 syllables — likely shatter/miscount,ซึ่งตัวเจ้าเข้าไปจับให้อัปยศ,,
ถ่มน้ำลายแล้วก็กลับนั่งหลับตา,10,10 syllables — likely shatter/miscount,ถ่มน้ำลายแล้วก็กลับนั่งหลับตา,,
จะเปลื้องปลดปล่อยไปเหมือนใจหวัง,9,word straddles a beat boundary,จะเปลื้องปลด,ปล่อยไปเหมือน,ใจหวัง
หรือไปเห็นเป็นแก่ตัวต้องกลัวดี,10,10 syllables — likely shatter/miscount,หรือไปเห็นเป็นแก่ตัวต้องกลัวดี,,
แต่เกาะติดชิดปากเหมือนทากปลิง,9,word straddles a beat boundary,แต่เกาะติด,ชิดปากเหมือน,ทากปลิง
แต่นี้ไปไม่เป็นเหมือนเช่นเคย,9,word straddles a beat boundary,แต่นี้ไป,ไม่เป็นเหมือน,เช่นเคย
ปัจจามิตรเหมือนหนึ่งไฟไหม้เวหา,10,10 syllables — likely shatter/miscount,ปัจจามิตรเหมือนหนึ่งไฟไหม้เวหา,,
ให้หักครืนครอบไว้เหมือนใจหมาย,9,word straddles a beat boundary,ให้หักครืน,ครอบไว้เหมือน,ใจหมาย
แล้วทูลลามาจัดเหมือนตรัสใช้,9,word straddles a beat boundary,แล้วทูลลา,มาจัดเหมือน,ตรัสใช้
ให้กลับพัดเข้าตลิ่งข้างสิงหล,10,10 syllables — likely shatter/miscount,ให้กลับพัดเข้าตลิ่งข้างสิงหล,,
เสียงครึกครึกครื้นโครมโพยมบน,12,12 syllables — likely shatter/miscount,เสียงครึกครึกครื้นโครมโพยมบน,,
จะคอยเผาทัพเรือเหมือนเสือแฝง,9,word straddles a beat boundary,จะคอยเผา,ทัพเรือเหมือน,เสือแฝง
ออกต่อตีต้านรับสลับสลอน,9,word straddles a beat boundary,ออกต่อตี,ต้านรับสลับ,สลอน
แล้วกลับแกล้งเลี้ยวลดล้อมรถกล,10,10 syllables — likely shatter/miscount,แล้วกลับแกล้งเลี้ยวลดล้อมรถกล,,
เห็นรูปนั่งหน้าพลับพลาเหมือนมารศรี,11,11 syllables — likely shatter/miscount,เห็นรูปนั่งหน้าพลับพลาเหมือนมารศรี,,
เข้าติดกรงกงกำเหมือนสำทับ,9,word straddles a beat boundary,เข้าติดกรง,กงกำเหมือน,สำทับ
ฝรั่งกลับล้อมไล่ไพร่ทั้งหลาย,9,word straddles a beat boundary,ฝรั่งกลับ,ล้อมไล่,ไพร่ทั้งหลาย
เห็นศึกกลับโอบอ้อมเข้าล้อมหลัง,9,word straddles a beat boundary,เห็นศึกกลับ,โอบอ้อม,เข้าล้อมหลัง
ตกพระทัยในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ตกพระทัยในอารมณ์ไม่สมประดี,,
พวกโยธีทิ้งทวนชนวนเขนง,10,10 syllables — likely shatter/miscount,พวกโยธีทิ้งทวนชนวนเขนง,,
เย็นระเยียบหย่อมหญ้าพฤกษาไสว,9,word straddles a beat boundary,เย็นระเยียบ,หย่อมหญ้าพฤกษา,ไสว
น้ำค้างพรมลมสงัดไม่กวัดไกว,10,10 syllables — likely shatter/miscount,น้ำค้างพรมลมสงัดไม่กวัดไกว,,
