wak,syllables,flag,guess,a,b,c
กลับลงตั้งอยู่ในค่ายทั้งซ้ายขวา,10,10 syllables — likely shatter/miscount,กลับลงตั้งอยู่ในค่ายทั้งซ้ายขวา,,,
พระมังคลาลอบสั่งโหรทั้งนั้น,9,word straddles a beat boundary,พระมังคลา | ลอบสั่งโหร | ทั้งนั้น,,,
จากการะเวกมาถึงถิ่นแผ่นดินไหว,10,10 syllables — likely shatter/miscount,จากการะเวกมาถึงถิ่นแผ่นดินไหว,,,
ได้เป็นใหญ่ยอดกษัตริย์ในปถพี,10,10 syllables — likely shatter/miscount,ได้เป็นใหญ่ยอดกษัตริย์ในปถพี,,,
มีโอรสรักเหมือนใจนัยนา,10,10 syllables — likely shatter/miscount,มีโอรสรักเหมือนใจนัยนา,,,
เหมือนกรหัตถ์อยู่กับกายทั้งซ้ายขวา,10,10 syllables — likely shatter/miscount,เหมือนกรหัตถ์อยู่กับกายทั้งซ้ายขวา,,,
พระเกียรติยศเฟื่องฟุ้งทั้งกรุงศรี,9,word straddles a beat boundary,พระเกียรติยศ | เฟื่องฟุ้ง | ทั้งกรุงศรี,,,
เพราะทรงธรรม์ทศพิธวิสดาร,10,10 syllables — likely shatter/miscount,เพราะทรงธรรม์ทศพิธวิสดาร,,,
รางวัลตอบตามวิสัยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,รางวัลตอบตามวิสัยเจ้าไอศวรรย์,,,
หนึ่งเลี้ยงเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,หนึ่งเลี้ยงเหล่าสาวสุรางค์นางกำนัล,,,
รักษายศอตส่าห์ทรงดำรงจิต,10,10 syllables — likely shatter/miscount,รักษายศอตส่าห์ทรงดำรงจิต,,,
เทวฤทธิ์ทุกชั้นจะสรรเสริญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทวฤทธิ์ทุก | ชั้นจะ | สรรเสริญ,,,
ขึ้นเมืองผลึกตึกสำหรับรับแขกนั้น,10,10 syllables — likely shatter/miscount,ขึ้นเมืองผลึกตึกสำหรับรับแขกนั้น,,,
ทูลเรื่องราชการแจ้งแถลงไข,9,word straddles a beat boundary,ทูลเรื่องราชการ | แจ้ง | แถลงไข,,,
รีบเข้าไปทูลยุบลพระชนนี,10,10 syllables — likely shatter/miscount,รีบเข้าไปทูลยุบลพระชนนี,,,
ฝ่ายนงลักษณ์อัคเรศเกศกษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายนงลักษณ์อัคเรศเกศกษัตริย์,,,
บังคมองค์ทรงยศทศธรรม์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บังคมองค์ | ทรงยศ | ทศธรรม์,,,
เพราะนับถือซื่อตรงเหมือนพงศ์เผ่า,9,word straddles a beat boundary,เพราะนับถือ | ซื่อตรงเหมือน | พงศ์เผ่า,,,
เหมือนผูกพันพยาบาทราชธิดา,10,10 syllables — likely shatter/miscount,เหมือนผูกพันพยาบาทราชธิดา,,,
ก็เสร็จศึกสืบวงศ์ดำรงสถาน,9,word straddles a beat boundary,ก็เสร็จศึก | สืบวงศ์ดำรง | สถาน,,,
ช่างเหมือนแม่แต่ละคนพ้นประมาณ,10,10 syllables — likely shatter/miscount,ช่างเหมือนแม่แต่ละคนพ้นประมาณ,,,
มันโหยกเหยกหยาบช้าจะอาสัญ,10,10 syllables — likely shatter/miscount,มันโหยกเหยกหยาบช้าจะอาสัญ,,,
แม่จะให้ไปเชิญเสด็จกลับ,9,word straddles a beat boundary,แม่จะให้ | ไปเชิญเสด็จ | กลับ,,,
หน่อกษัตริย์หัสไชยกลับไปห้อง,9,word straddles a beat boundary,หน่อกษัตริย์ | หัสไชยกลับ | ไปห้อง,,,
พระชลนัยน์ไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงพรั่งพราย,,,
กราบลงที่บาทาเกศาสยาย,9,word straddles a beat boundary,กราบลงที่ | บาทาเกศา | สยาย,,,
มิเหมือนหมายสายสวาทแล้วชาตินี้,10,10 syllables — likely shatter/miscount,มิเหมือนหมายสายสวาทแล้วชาตินี้,,,
พระโลมลาลุกขยับแล้วกลับยั้ง,10,10 syllables — likely shatter/miscount,พระโลมลาลุกขยับแล้วกลับยั้ง,,,
ต้องจำพรากจากยุคลพระชนนี,10,10 syllables — likely shatter/miscount,ต้องจำพรากจากยุคลพระชนนี,,,
พระเหลียวกลับลับอ่าวเปล่าวิญญาณ์,10,10 syllables — likely shatter/miscount,พระเหลียวกลับลับอ่าวเปล่าวิญญาณ์,,,
ระทวยองค์ลงเอกเขนกเขนย,9,word straddles a beat boundary,ระทวยองค์ | ลงเอกเขนก | เขนย,,,
ดูดาวเด่นเล่นด้วยกันแม่จันทร์สุดา,10,10 syllables — likely shatter/miscount,ดูดาวเด่นเล่นด้วยกันแม่จันทร์สุดา,,,
เมื่อไรเลยจะได้ชิดสนิทสนม,10,10 syllables — likely shatter/miscount,เมื่อไรเลยจะได้ชิดสนิทสนม,,,
เสนหาอาวรณ์ร้อนอารมณ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสนหาอา | วรณ์ร้อน | อารมณ์,,,
จนเดือนดับลับทวีปเข้ากลีบเมฆ,10,10 syllables — likely shatter/miscount,จนเดือนดับลับทวีปเข้ากลีบเมฆ,,,
ยิ่งเศร้าทรวงโศกสะอื้นฝืนวิญญาณ์,10,10 syllables — likely shatter/miscount,ยิ่งเศร้าทรวงโศกสะอื้นฝืนวิญญาณ์,,,
มีปีกปากคางคอเหมือนอรหัน,10,10 syllables — likely shatter/miscount,มีปีกปากคางคอเหมือนอรหัน,,,
บ้างหน้ามันเหมือนวัวตัวเหมือนงู,10,10 syllables — likely shatter/miscount,บ้างหน้ามันเหมือนวัวตัวเหมือนงู,,,
ปากเหมือนหมีซี่ฟันมันเหมือนหนู,10,10 syllables — likely shatter/miscount,ปากเหมือนหมีซี่ฟันมันเหมือนหนู,,,
บ้างน่ากลัวตัวเป็นเหมือนเช่นปู,9,word straddles a beat boundary,บ้างน่ากลัว | ตัวเป็นเหมือน | เช่นปู,,,
มังกรกระโห้โลมาในสาชล,10,10 syllables — likely shatter/miscount,มังกรกระโห้โลมาในสาชล,,,
ปลาวาฬใหญ่ไล่กระเพื่อมแลเลื่อมโล้ง,10,10 syllables — likely shatter/miscount,ปลาวาฬใหญ่ไล่กระเพื่อมแลเลื่อมโล้ง,,,
ในสารองค์อัคเรศเกศกษัตริย์,10,10 syllables — likely shatter/miscount,ในสารองค์อัคเรศเกศกษัตริย์,,,
เจริญสวัสดิ์ถึงพระน้องทั้งสองศรี,10,10 syllables — likely shatter/miscount,เจริญสวัสดิ์ถึงพระน้องทั้งสองศรี,,,
เหมือนตัดแผ่นดินขาดนอกศาสนา,10,10 syllables — likely shatter/miscount,เหมือนตัดแผ่นดินขาดนอกศาสนา,,,
อันเมืองผลึกกับพาราการะเวก,10,10 syllables — likely shatter/miscount,อันเมืองผลึกกับพาราการะเวก,,,
โดยทรงธรรม์ทศพิธสนิทใน,9,4-syllable word not at วรรค edge,โดยทรงธรรม์ทศพิธสนิทใน,,,
ตรัสชมอัครชายาจะหาไหน,9,4-syllable word not at วรรค edge,ตรัสชมอัครชายาจะหาไหน,,,
จะเกลื่อนกลบกลับกลายเมื่อภายหลัง,9,word straddles a beat boundary,จะเกลื่อนกลบ | กลับกลาย | เมื่อภายหลัง,,,
คุมขึ้นไปเฝ้าพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คุมขึ้นไป | เฝ้าพระ | มังคลา,,,
เจริญสวัสดิ์นางวัณฬามารศรี,10,10 syllables — likely shatter/miscount,เจริญสวัสดิ์นางวัณฬามารศรี,,,
ไม่ราคีเคืองขัดอัธยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไม่ราคี | เคืองขัด | อัธยา,,,
ได้สืบศักดิ์สุริยวงศ์พร้อมพงศา,10,10 syllables — likely shatter/miscount,ได้สืบศักดิ์สุริยวงศ์พร้อมพงศา,,,
แม่เสาวคนธ์มณฑากรุงการะเวก,10,10 syllables — likely shatter/miscount,แม่เสาวคนธ์มณฑากรุงการะเวก,,,
ร่วมภิเษกสืบเนื้อเป็นเชื้อไข,9,word straddles a beat boundary,ร่วมภิเษก | สืบเนื้อ | เป็นเชื้อไข,,,
กูเหลืออดอวดรู้คันหูเหือง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กูเหลืออดอวด | รู้คัน | หูเหือง,,,
เข้ากับเมืองการะเวกโหยกเหยกครัน,11,11 syllables — likely shatter/miscount,เข้ากับเมืองการะเวกโหยกเหยกครัน,,,
พระอนุชาวายุพัฒน์พ่อหัสกัน,10,10 syllables — likely shatter/miscount,พระอนุชาวายุพัฒน์พ่อหัสกัน,,,
ทั้งสามองค์ลงเนื้อเห็นเหมือนเช่นว่า,10,10 syllables — likely shatter/miscount,ทั้งสามองค์ลงเนื้อเห็นเหมือนเช่นว่า,,,
แม้กองทัพกลับมาพาราผลึก,10,10 syllables — likely shatter/miscount,แม้กองทัพกลับมาพาราผลึก,,,
มาขังไว้ให้เป็นห่วงเหมือนหน่วงศึก,10,10 syllables — likely shatter/miscount,มาขังไว้ให้เป็นห่วงเหมือนหน่วงศึก,,,
ไปรมจักรตามแต่จิตจะคิดไฉน,10,10 syllables — likely shatter/miscount,ไปรมจักรตามแต่จิตจะคิดไฉน,,,
รีบยกไปเมืองผลึกเหมือนตรึกการ,10,10 syllables — likely shatter/miscount,รีบยกไปเมืองผลึกเหมือนตรึกการ,,,
เอาเรือผลึกล่วงไปก่อนซ่อนทหาร,10,10 syllables — likely shatter/miscount,เอาเรือผลึกล่วงไปก่อนซ่อนทหาร,,,
เห็นเพลิงรอบขอบปราการสะท้านสะทึก,10,10 syllables — likely shatter/miscount,เห็นเพลิงรอบขอบปราการสะท้านสะทึก,,,
เจ้าวายุพัฒน์จัดทหารถือขวานนั้น,10,10 syllables — likely shatter/miscount,เจ้าวายุพัฒน์จัดทหารถือขวานนั้น,,,
ถ้าขืนขัดจะไม่กลับทัพทหาร,10,10 syllables — likely shatter/miscount,ถ้าขืนขัดจะไม่กลับทัพทหาร,,,
พระแม่อยู่ดูอาณาประชาราษฎร์,10,10 syllables — likely shatter/miscount,พระแม่อยู่ดูอาณาประชาราษฎร์,,,
อ่อนระทดระทวยองค์น่าสงสาร,9,4-syllable word not at วรรค edge,อ่อนระทดระทวยองค์น่าสงสาร,,,
ช่วยรักษาพยาบาลพระมารดา,9,4-syllable word not at วรรค edge,ช่วยรักษาพยาบาลพระมารดา,,,
พระชลเนตรพรั่งพรายทั้งซ้ายขวา,9,word straddles a beat boundary,พระชลเนตร | พรั่งพราย | ทั้งซ้ายขวา,,,
ครั้นทัพกลับลับลี้ต่างดีใจ,9,word straddles a beat boundary,ครั้นทัพกลับ | ลับลี้ | ต่างดีใจ,,,
จตุสดมภ์กรมวังที่ยังเหลือ,10,10 syllables — likely shatter/miscount,จตุสดมภ์กรมวังที่ยังเหลือ,,,
ที่หักพังแตกแตนกลับแน่นหนา,9,word straddles a beat boundary,ที่หักพัง | แตกแตนกลับ | แน่นหนา,,,
พากันเข้าเฝ้าเสนอพระชนนี,10,10 syllables — likely shatter/miscount,พากันเข้าเฝ้าเสนอพระชนนี,,,
สติเฟือนเหมือนยังฝันสูงชันษา,10,10 syllables — likely shatter/miscount,สติเฟือนเหมือนยังฝันสูงชันษา,,,
รำพันด่าจตุสดมภ์กรมวัง,10,10 syllables — likely shatter/miscount,รำพันด่าจตุสดมภ์กรมวัง,,,
นอนกอดเมียมุดหัวกลัวฝรั่ง,9,word straddles a beat boundary,นอนกอดเมีย | มุดหัวกลัว | ฝรั่ง,,,
พวกเสนาสารภาพกราบพระบาท,10,10 syllables — likely shatter/miscount,พวกเสนาสารภาพกราบพระบาท,,,
ราชกิจเกณฑ์รายทนายเสมียน,9,word straddles a beat boundary,ราชกิจ | เกณฑ์รายทนาย | เสมียน,,,
ต่างแล่นกลับเกลื่อนทางไปกลางหน,9,word straddles a beat boundary,ต่างแล่นกลับ | เกลื่อนทาง | ไปกลางหน,,,
พระทรงฟังสรรเสริญเจริญสวัสดิ์,9,word straddles a beat boundary,พระทรงฟัง | สรรเสริญเจริญ | สวัสดิ์,,,
ยิงปืนกลบนอากาศเกลื่อนกลาดกลุ้ม,10,10 syllables — likely shatter/miscount,ยิงปืนกลบนอากาศเกลื่อนกลาดกลุ้ม,,,
ด้วยมืดคลุ้มกลุ้มกลบพอพลบค่ำ,10,10 syllables — likely shatter/miscount,ด้วยมืดคลุ้มกลุ้มกลบพอพลบค่ำ,,,
บ้างหัวตำตอไม้ไหว้ปลก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บ้างหัวตำ | ตอไม้ | ไหว้ปลก,,,
เหยียบกระจกหวีแตกแหลกกระจาย,9,word straddles a beat boundary,เหยียบกระจก | หวีแตก | แหลกกระจาย,,,
บ้างกลัวตายต้องคุดคู้อยู่ในมุ้ง,10,10 syllables — likely shatter/miscount,บ้างกลัวตายต้องคุดคู้อยู่ในมุ้ง,,,
สาวสุรางค์นางพระยาอุส่าห์พยุง,11,11 syllables — likely shatter/miscount,สาวสุรางค์นางพระยาอุส่าห์พยุง,,,
ทั้งชายหญิงวิ่งอึงอึกทึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งชายหญิง | วิ่งอึง | อึกทึก,,,
ที่ลูกยาสานนอุบลนั้น,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ที่ลูกยา | สานน | อุบลนั้น,,,
ชื่อยุขันความคิดเหมือนบิดร,9,word straddles a beat boundary,ชื่อยุขัน | ความคิดเหมือน | บิดร,,,
เมื่อศรีสุวรรณนั้นจะไปมิได้สั่ง,10,10 syllables — likely shatter/miscount,เมื่อศรีสุวรรณนั้นจะไปมิได้สั่ง,,,
พระกฤษณาว่าทัพพึ่งกลับดอก,10,10 syllables — likely shatter/miscount,พระกฤษณาว่าทัพพึ่งกลับดอก,,,
ลงเรือรบครบสรรพอาวุธ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลงเรือรบ | ครบสรรพ | อาวุธ,,,
ต่างตกใจในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ต่างตกใจในอารมณ์ไม่สมประดี,,,
เร่งคืนองค์ส่งสองกษัตริย์กลับ,9,word straddles a beat boundary,เร่งคืนองค์ | ส่งสองกษัตริย์ | กลับ,,,
เรียกอัยกาว่าขานเหมือนหลานชาย,10,10 syllables — likely shatter/miscount,เรียกอัยกาว่าขานเหมือนหลานชาย,,,
เกิดกับครรภ์มารดารำภาสะหรี,10,10 syllables — likely shatter/miscount,เกิดกับครรภ์มารดารำภาสะหรี,,,
แม้จริงจังดังว่าเหมือนพาที,9,word straddles a beat boundary,แม้จริงจัง | ดังว่าเหมือน | พาที,,,
จะใคร่ไปอภิวาทบาทยุคล,10,10 syllables — likely shatter/miscount,จะใคร่ไปอภิวาทบาทยุคล,,,
กลับมาส่งนคเรศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,กลับมาส่งนคเรศนิเวศน์วัง,,,
พี่กลับไปไอศวรรย์ฟังฉันว่า,10,10 syllables — likely shatter/miscount,พี่กลับไปไอศวรรย์ฟังฉันว่า,,,
เหมือนคราวนี้พี่ประมาทจึงพลาดพลั้ง,10,10 syllables — likely shatter/miscount,เหมือนคราวนี้พี่ประมาทจึงพลาดพลั้ง,,,
พระแค้นคั่งสั่งพหลพลรบ,8,word straddles a beat boundary,พระแค้นคั่ง | สั่งพหล | พลรบ,,,
เตือนยุขันนั้นให้คิดในกิจการ,10,10 syllables — likely shatter/miscount,เตือนยุขันนั้นให้คิดในกิจการ,,,
นภากาศวิปริตเห็นผิดผัน,10,10 syllables — likely shatter/miscount,นภากาศวิปริตเห็นผิดผัน,,,
โพยมพยับเป็นพายุขึ้นปัจจุบัน,11,11 syllables — likely shatter/miscount,โพยมพยับเป็นพายุขึ้นปัจจุบัน,,,
ต่างหลีกลัดแล่นรายไปซ้ายขวา,9,word straddles a beat boundary,ต่างหลีกลัด | แล่นราย | ไปซ้ายขวา,,,
ขึ้นเหนือลมสมคะเนสั่งเสนา,10,10 syllables — likely shatter/miscount,ขึ้นเหนือลมสมคะเนสั่งเสนา,,,
ติดใบเพลาเสากระโดงระโยงระยาง,11,11 syllables — likely shatter/miscount,ติดใบเพลาเสากระโดงระโยงระยาง,,,
พระกฤษณากล้ารบแกว่งคบไฟ,9,word straddles a beat boundary,พระกฤษณา | กล้ารบ | แกว่งคบไฟ,,,
ฝรั่งกลุ้มรุมดับบ้างรับรบ,9,word straddles a beat boundary,ฝรั่งกลุ้ม | รุมดับ | บ้างรับรบ,,,
เรือกระทบกระแทกข้างเสียงผางโผง,10,10 syllables — likely shatter/miscount,เรือกระทบกระแทกข้างเสียงผางโผง,,,
แตกกระจัดกระจายกันเสียงหวั่นไหว,9,4-syllable word not at วรรค edge,แตกกระจัดกระจายกันเสียงหวั่นไหว,,,
สักสองยามพราหมณ์ยุขันกลับพรั่นใจ,10,10 syllables — likely shatter/miscount,สักสองยามพราหมณ์ยุขันกลับพรั่นใจ,,,
หัวหมื่นมหาดเล็กเจ้ากรมรมจักร,9,word straddles a beat boundary,หัวหมื่นมหาด | เล็กเจ้า | กรมรมจักร,,,
แล้วเล่าความตามจริงเหมือนชิงชัย,9,word straddles a beat boundary,แล้วเล่าความ | ตามจริงเหมือน | ชิงชัย,,,
ทั้งสองท้าวสาวสุรางค์นางสนม,11,11 syllables — likely shatter/miscount,ทั้งสองท้าวสาวสุรางค์นางสนม,,,
คงจะได้อัยกากลับมาเมือง,10,10 syllables — likely shatter/miscount,คงจะได้อัยกากลับมาเมือง,,,
กลับไปเมืองจะได้คิดกิจการ,10,10 syllables — likely shatter/miscount,กลับไปเมืองจะได้คิดกิจการ,,,
ไปทูลสารสองกษัตริย์กรุงรัตนา,10,10 syllables — likely shatter/miscount,ไปทูลสารสองกษัตริย์กรุงรัตนา,,,
เมื่อลมหวนป่วนปัดตุหนัดตุเหน่ง,10,10 syllables — likely shatter/miscount,เมื่อลมหวนป่วนปัดตุหนัดตุเหน่ง,,,
เรือโคลงเคลงคลื่นปั่นให้หันเห,9,word straddles a beat boundary,เรือโคลงเคลง | คลื่นปั่น | ให้หันเห,,,
นางพระยาว่ามันโคลงกะโตงกะเตง,10,10 syllables — likely shatter/miscount,นางพระยาว่ามันโคลงกะโตงกะเตง,,,
อนิจจังอนัตตมไม่สมประดี,12,12 syllables — likely shatter/miscount,อนิจจังอนัตตมไม่สมประดี,,,
ห้าสิบลำมิได้เห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,ห้าสิบลำมิได้เห็นว่าเป็นไฉน,,,
พระกฤษณาข้าเฝ้าชาวบุรี,9,word straddles a beat boundary,พระกฤษณา | ข้าเฝ้า | ชาวบุรี,,,
