wak,syllables,flag,guess,a,b,c
แล้วก็กลับพลิกฟื้นตื่นเผยอ,9,word straddles a beat boundary,แล้วก็กลับ | พลิกฟื้น | ตื่นเผยอ,,,
ร้องเรียกลูกผัวเฟือนเหมือนละเมอ,9,word straddles a beat boundary,ร้องเรียกลูก | ผัวเฟือนเหมือน | ละเมอ,,,
จะตามหักคอกินเหมือนชิ้นหมู,9,word straddles a beat boundary,จะตามหัก | คอกินเหมือน | ชิ้นหมู,,,
อลหม่านขึ้นมาหาในสาชล,10,10 syllables — likely shatter/miscount,อลหม่านขึ้นมาหาในสาชล,,,
ฝ่ายพระอภัยมณีซึ่งหนียักษ์,9,4-syllable word not at วรรค edge,ฝ่ายพระอภัยมณีซึ่งหนียักษ์,,,
ด้วยเดชนางยักษ์ขินีมีกำลัง,10,10 syllables — likely shatter/miscount,ด้วยเดชนางยักษ์ขินีมีกำลัง,,,
แม้นนางยักษ์จะมารับจงกลับหลัง,10,10 syllables — likely shatter/miscount,แม้นนางยักษ์จะมารับจงกลับหลัง,,,
สินสมุทรมิได้กลัวกลับหัวร่อ,11,11 syllables — likely shatter/miscount,สินสมุทรมิได้กลัวกลับหัวร่อ,,,
ครั้นลุยอ่อนอุตส่าห์ว่ายสายกระสินธุ์,10,10 syllables — likely shatter/miscount,ครั้นลุยอ่อนอุตส่าห์ว่ายสายกระสินธุ์,,,
ฝ่ายนางอสุรีผีเสื้อน้ำ,8,word straddles a beat boundary,ฝ่ายนางอสุ | รี | ผีเสื้อน้ำ,,,
รูปจึงผิดไปกว่าเก่าเจ้าจึงแหนง,10,10 syllables — likely shatter/miscount,รูปจึงผิดไปกว่าเก่าเจ้าจึงแหนง,,,
ถ้าเป็นแม่แน่กระนั้นจงกรุณา,11,11 syllables — likely shatter/miscount,ถ้าเป็นแม่แน่กระนั้นจงกรุณา,,,
เห็นมารดรซ่อนตัวด้วยกลัวตาย,10,10 syllables — likely shatter/miscount,เห็นมารดรซ่อนตัวด้วยกลัวตาย,,,
ยังซ้ำหลอกลวงแม่พูดแก้ไข,8,word straddles a beat boundary,ยังซ้ำหลอกลวง | แม่ | พูดแก้ไข,,,
น้อยหรือยังโหยกเหยกเด็กเกเร,10,10 syllables — likely shatter/miscount,น้อยหรือยังโหยกเหยกเด็กเกเร,,,
เหมือนเล่นไล่ตามละเมาะทุกเกาะเกียน,10,10 syllables — likely shatter/miscount,เหมือนเล่นไล่ตามละเมาะทุกเกาะเกียน,,,
เออกระนั้นมันจึงทบตลบมา,10,10 syllables — likely shatter/miscount,เออกระนั้นมันจึงทบตลบมา,,,
พิลึกล้ำกว่าคิรีที่ไหนไหน,10,10 syllables — likely shatter/miscount,พิลึกล้ำกว่าคิรีที่ไหนไหน,,,
แล้วพิศดูภูผาศิลาเสื่อม,9,word straddles a beat boundary,แล้วพิศดู | ภูผา | ศิลาเสื่อม,,,
ชะโงกเงื้อมน้ำวลชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ชะโงกเงื้อม | น้ำวล | ชลสาย,,,
จะรองบาทประดิพัทธ์จนตัดษัย,10,10 syllables — likely shatter/miscount,จะรองบาทประดิพัทธ์จนตัดษัย,,,
นี่จนใจเสียด้วยนางต่างกระกูล,10,10 syllables — likely shatter/miscount,นี่จนใจเสียด้วยนางต่างกระกูล,,,
อย่าโศกศัลย์แคล้วคลาดเหมือนชาตินี้,9,word straddles a beat boundary,อย่าโศกศัลย์ | แคล้วคลาดเหมือน | ชาตินี้,,,
เป็นเพื่อนม้วยเหมือนสุดามารศรี,10,10 syllables — likely shatter/miscount,เป็นเพื่อนม้วยเหมือนสุดามารศรี,,,
ระบมมือเหมือนกระดูกลูกจะหัก,10,10 syllables — likely shatter/miscount,ระบมมือเหมือนกระดูกลูกจะหัก,,,
จึงสิ้นบุญวาสนาสีกาเอ๋ย,9,4-syllable word not at วรรค edge,จึงสิ้นบุญวาสนาสีกาเอ๋ย,,,
รูปก็กากปากก็เปราะไม่เหมาะเหมง,11,11 syllables — likely shatter/miscount,รูปก็กากปากก็เปราะไม่เหมาะเหมง,,,
ผีเสื้อกลัวตัวสั่นเพียงบรรลัย,9,word straddles a beat boundary,ผีเสื้อกลัว | ตัวสั่น | เพียงบรรลัย,,,
