wak,syllables,flag,guess,a,b,c
หน้าเหมือนบัวบังร่มด้วยสมหมาย,10,10 syllables — likely shatter/miscount,หน้าเหมือนบัวบังร่มด้วยสมหมาย,,,
แต่ซ่อนเงื่อนเหมือนรังเกียจเกลียดผู้ชาย,10,10 syllables — likely shatter/miscount,แต่ซ่อนเงื่อนเหมือนรังเกียจเกลียดผู้ชาย,,,
แต่จะให้ไปเป็นเหมือนเช่นนี้,9,word straddles a beat boundary,แต่จะให้ | ไปเป็นเหมือน | เช่นนี้,,,
กลัวทำไมมีผัวอย่ากลัวเลย,10,10 syllables — likely shatter/miscount,กลัวทำไมมีผัวอย่ากลัวเลย,,,
ชื่นอะไรนั้นไม่รื่นเหมือนชื่นเชย,10,10 syllables — likely shatter/miscount,ชื่นอะไรนั้นไม่รื่นเหมือนชื่นเชย,,,
กลัวจะเคยเสียหนักอีกอย่าหลีกตัว,10,10 syllables — likely shatter/miscount,กลัวจะเคยเสียหนักอีกอย่าหลีกตัว,,,
นางนงลักษณ์ออกมานั่งสั่งขรัวนาย,10,10 syllables — likely shatter/miscount,นางนงลักษณ์ออกมานั่งสั่งขรัวนาย,,,
พิศวงหวั่นไหวฤทัยสะเทิน,9,word straddles a beat boundary,พิศวง | หวั่นไหวฤทัย | สะเทิน,,,
วังไม่รกเหมือนหนึ่งป่ารุกขาขวาง,10,10 syllables — likely shatter/miscount,วังไม่รกเหมือนหนึ่งป่ารุกขาขวาง,,,
งามเหมือนหุ่นหนอเจ้าหนอเสียงจ๋อแจ๋,10,10 syllables — likely shatter/miscount,งามเหมือนหุ่นหนอเจ้าหนอเสียงจ๋อแจ๋,,,
จะเยี่ยมเยือนเหมือนพระบาทมาตุรงค์,10,10 syllables — likely shatter/miscount,จะเยี่ยมเยือนเหมือนพระบาทมาตุรงค์,,,
แต่ไม่รักนัคเรศนิเวศน์สถาน,10,10 syllables — likely shatter/miscount,แต่ไม่รักนัคเรศนิเวศน์สถาน,,,
นางรู้ว่ายาหยูกมิถูกต้อง,10,10 syllables — likely shatter/miscount,นางรู้ว่ายาหยูกมิถูกต้อง,,,
ดำริพลางนางบอกว่าบิตุรงค์,10,10 syllables — likely shatter/miscount,ดำริพลางนางบอกว่าบิตุรงค์,,,
เอาไม้เท้าดาวบสจรดอุระ,9,word straddles a beat boundary,เอาไม้เท้า | ดาวบสจรด | อุระ,,,
จึงร่ายพระคาถามหาจำกัด,8,word straddles a beat boundary,จึงร่ายพระ | คาถามหา | จำกัด,,,
แต่ตัวเขาเจ้าตำราทำยาหยูก,11,11 syllables — likely shatter/miscount,แต่ตัวเขาเจ้าตำราทำยาหยูก,,,
ให้อยู่วังฝังปลูกเหมือนลูกเต้า,9,word straddles a beat boundary,ให้อยู่วัง | ฝังปลูกเหมือน | ลูกเต้า,,,
เออก็เจ้าควรหรือกลับถือผี,9,word straddles a beat boundary,เออก็เจ้า | ควรหรือกลับ | ถือผี,,,
ทั้งสาวแก่แม่ม่ายเหมือนไก่ชน,9,word straddles a beat boundary,ทั้งสาวแก่ | แม่ม่ายเหมือน | ไก่ชน,,,
จะละพุทธเสียแล้วหรือมาถือไสย,10,10 syllables — likely shatter/miscount,จะละพุทธเสียแล้วหรือมาถือไสย,,,
เล่าก็ไม่ควรตัวกลัวพระองค์,9,word straddles a beat boundary,เล่าก็ไม่ | ควรตัวกลัว | พระองค์,,,
ลูกเกิดมาอาภัพอัปภาคย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลูกเกิดมา | อาภัพ | อัปภาคย์,,,
ได้สืบขัตติยราชพระศาสนา,10,10 syllables — likely shatter/miscount,ได้สืบขัตติยราชพระศาสนา,,,
ต้องยุ่งยิ่งยุคเข็ญเหมือนเห็นมา,9,word straddles a beat boundary,ต้องยุ่งยิ่ง | ยุคเข็ญเหมือน | เห็นมา,,,
เป็นดาบสอยู่ริมหิมพานต์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นดาบส | อยู่ริม | หิมพานต์,,,
เพราะเชื่อตัวว่าไม่ขาดคนปรารถนา,10,10 syllables — likely shatter/miscount,เพราะเชื่อตัวว่าไม่ขาดคนปรารถนา,,,
มีเมียเดียวเจียวจึงหาที่กลเม็ด,10,10 syllables — likely shatter/miscount,มีเมียเดียวเจียวจึงหาที่กลเม็ด,,,
ทั้งวงศาสุจริตสนิมสนม,10,10 syllables — likely shatter/miscount,ทั้งวงศาสุจริตสนิมสนม,,,
เห็นจะกลับเสื่อมมนต์ดลคาถา,9,word straddles a beat boundary,เห็นจะกลับ | เสื่อมมนต์ | ดลคาถา,,,
ถึงเนื้อเลือดเชือดถวายเหมือนหมายมาด,10,10 syllables — likely shatter/miscount,ถึงเนื้อเลือดเชือดถวายเหมือนหมายมาด,,,
พอมืดกลุ้มคลุ้มค่ำเขาย่ำฆ้อง,9,word straddles a beat boundary,พอมืดกลุ้ม | คลุ้มค่ำ | เขาย่ำฆ้อง,,,
สุดสาครร้อนตัวกลัวผู้หญิง,9,word straddles a beat boundary,สุดสาคร | ร้อนตัวกลัว | ผู้หญิง,,,
เวลานี้มิได้เห็นเหมือนเช่นเคย,10,10 syllables — likely shatter/miscount,เวลานี้มิได้เห็นเหมือนเช่นเคย,,,
ให้นึกกลุ้มกลัดใจด้วยไม่เคย,10,10 syllables — likely shatter/miscount,ให้นึกกลุ้มกลัดใจด้วยไม่เคย,,,
นางลีวันนั้นเอาเครื่องมาเทียบถวาย,10,10 syllables — likely shatter/miscount,นางลีวันนั้นเอาเครื่องมาเทียบถวาย,,,
โน่นหล่อนดีดอกไม่เป็นเหมือนเช่นตัว,10,10 syllables — likely shatter/miscount,โน่นหล่อนดีดอกไม่เป็นเหมือนเช่นตัว,,,
ครั้นหญิงใกล้กลับเป็นงูไล่ผู้หญิง,10,10 syllables — likely shatter/miscount,ครั้นหญิงใกล้กลับเป็นงูไล่ผู้หญิง,,,
นางหวีดวิ่งวุ่นวายกลับหายวับ,9,word straddles a beat boundary,นางหวีดวิ่ง | วุ่นวายกลับ | หายวับ,,,
น่าเหียนรากรังเกียจเกลียดใจหาย,9,word straddles a beat boundary,น่าเหียนราก | รังเกียจ | เกลียดใจหาย,,,
นึกเหมือนไพร่มันว่าตำราบุราณ,10,10 syllables — likely shatter/miscount,นึกเหมือนไพร่มันว่าตำราบุราณ,,,
อยู่ไหนไหนได้เป็นสุขสนุกสนาน,10,10 syllables — likely shatter/miscount,อยู่ไหนไหนได้เป็นสุขสนุกสนาน,,,
เหมือนตัวเราเล่าจะถูกเข้าผูกโรง,10,10 syllables — likely shatter/miscount,เหมือนตัวเราเล่าจะถูกเข้าผูกโรง,,,
ทำแกล้งเดินเมินหน้าเหมือนตามัว,9,word straddles a beat boundary,ทำแกล้งเดิน | เมินหน้าเหมือน | ตามัว,,,
นึกว่าอยู่แล้วเหมือนถูกเล่นลูกศร,10,10 syllables — likely shatter/miscount,นึกว่าอยู่แล้วเหมือนถูกเล่นลูกศร,,,
จึงต้องนั่งคุมตัวกลัวจะหนี,9,word straddles a beat boundary,จึงต้องนั่ง | คุมตัวกลัว | จะหนี,,,
กระหม่อมฉันมันตอแหลกระแตวับ,10,10 syllables — likely shatter/miscount,กระหม่อมฉันมันตอแหลกระแตวับ,,,
มาลูบต้องเหมือนเช่นชู้ได้อยู่หรือ,10,10 syllables — likely shatter/miscount,มาลูบต้องเหมือนเช่นชู้ได้อยู่หรือ,,,
นางเสาวคนธ์มณฑาจะมาหึง,9,word straddles a beat boundary,นางเสาวคนธ์ | มณฑา | จะมาหึง,,,
อะลิ้มเอลี่ยลูบต้องประคองโลม,9,word straddles a beat boundary,อะลิ้มเอลี่ย | ลูบต้อง | ประคองโลม,,,
จึงมีเมียจะได้ขาดพระศาสนา,10,10 syllables — likely shatter/miscount,จึงมีเมียจะได้ขาดพระศาสนา,,,
ด้วยพระเดชะพระกุศลเข้าดลใจ,10,10 syllables — likely shatter/miscount,ด้วยพระเดชะพระกุศลเข้าดลใจ,,,
อย่ากลับกลายแกล้งว่าทารกรรม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่ากลับกลาย | แกล้งว่า | ทารกรรม,,,
ถึงนักสิทธ์ฤทธิรงค์ทั้งทรงไตร,10,10 syllables — likely shatter/miscount,ถึงนักสิทธ์ฤทธิรงค์ทั้งทรงไตร,,,
พอแจ่มแจ้งแสงสีรวีจำรัส,9,word straddles a beat boundary,พอแจ่มแจ้ง | แสงสีรวี | จำรัส,,,
ถามว่ายังไสยาสน์อนาถไฉน,9,word straddles a beat boundary,ถามว่ายัง | ไสยาสน์อนาถ | ไฉน,,,
ด้วยแรกตื่นฝืนอารมณ์ได้สมประดี,10,10 syllables — likely shatter/miscount,ด้วยแรกตื่นฝืนอารมณ์ได้สมประดี,,,
อยู่ก็เชือนเฟือนฟั่นเหมือนฝันเห็น,9,word straddles a beat boundary,อยู่ก็เชือน | เฟือนฟั่นเหมือน | ฝันเห็น,,,
ข้างพระชนนีคงจะหลงคอย,9,word straddles a beat boundary,ข้างพระชนนี | คง | จะหลงคอย,,,
พอบิตุรงค์องค์ละเวงวัณฬาราช,10,10 syllables — likely shatter/miscount,พอบิตุรงค์องค์ละเวงวัณฬาราช,,,
พระจะกลับไปประทับที่พลับพลา,10,10 syllables — likely shatter/miscount,พระจะกลับไปประทับที่พลับพลา,,,
นางละเวงเกรงไม่กลับกำชับสั่ง,10,10 syllables — likely shatter/miscount,นางละเวงเกรงไม่กลับกำชับสั่ง,,,
หน่อกษัตริย์หัสไชยฤทัยระทด,9,word straddles a beat boundary,หน่อกษัตริย์ | หัสไชยฤทัย | ระทด,,,
