wak,syllables,flag,guess,a,b,c
ฝ่ายสามองค์ทรงฟังสังรเสริญ,10,10 syllables — likely shatter/miscount,ฝ่ายสามองค์ทรงฟังสังรเสริญ,,,
ล้วนน่ารักศักดิ์สิทธิ์ฤทธิรุทร,10,10 syllables — likely shatter/miscount,ล้วนน่ารักศักดิ์สิทธิ์ฤทธิรุทร,,,
เหมือนต้นไม้ในทะเลเทียมเมฆิน,10,10 syllables — likely shatter/miscount,เหมือนต้นไม้ในทะเลเทียมเมฆิน,,,
ข้านี้คือชื่อเทพเทพิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ข้านี้คือ | ชื่อเทพ | เทพิน,,,
น้องชื่อนิลกัณฐีตรีพลำ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",น้องชื่อนิล | กัณฐี | ตรีพลำ,,,
ไม่เห็นรวีดาวเดือนเหมือนจะค่ำ,10,10 syllables — likely shatter/miscount,ไม่เห็นรวีดาวเดือนเหมือนจะค่ำ,,,
คือมณฑลต้นกัลปังหา,8,word straddles a beat boundary,คือมณฑล | ต้นกัลปังหา,,,
เหมือนเรือท่านฉันก็เห็นไม่เป็นการ,10,10 syllables — likely shatter/miscount,เหมือนเรือท่านฉันก็เห็นไม่เป็นการ,,,
จึงตรัสเทศนาคำธรรมขันธ์,9,word straddles a beat boundary,จึงตรัสเทศนา | คำ | ธรรมขันธ์,,,
ตายแล้วกลิ้งกลิ่นเหม็นกลับเป็นผี,9,word straddles a beat boundary,ตายแล้วกลิ้ง | กลิ่นเหม็นกลับ | เป็นผี,,,
ถึงเทพบุตรครุฑาวาสุกรี,9,word straddles a beat boundary,ถึงเทพบุตร | ครุฑา | วาสุกรี,,,
ย่อมเวียนว่ายในวัฏสงสาร,8,word straddles a beat boundary,ย่อมเวียนว่าย | ในวัฏสงสาร,,,
ไม่นิยมสมบัติพัสถาน,8,word straddles a beat boundary,ไม่นิยม | สมบัติ | พัสถาน,,,
ผู้ใดนิมนต์ปรนนิบัติอัธิษฐาน,10,10 syllables — likely shatter/miscount,ผู้ใดนิมนต์ปรนนิบัติอัธิษฐาน,,,
วิสัชนามาก็ครบจบศีลห้า,10,10 syllables — likely shatter/miscount,วิสัชนามาก็ครบจบศีลห้า,,,
สละสลัดตัดบ่วงที่ห่วงใย,9,word straddles a beat boundary,สละสลัด | ตัดบ่วง | ที่ห่วงใย,,,
เทพไทไหว้ว่าสาธุสะ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทไหว้ | ว่าสา | ธุสะ,,,
จงโปรดตามใจให้เหมือนใจจง,9,word straddles a beat boundary,จงโปรดตาม | ใจให้เหมือน | ใจจง,,,
โตใหญ่กว่าโยชน์ตั้งครั้งประถม,9,word straddles a beat boundary,โตใหญ่กว่า | โยชน์ตั้ง | ครั้งประถม,,,
ตรีพลำกำลังดั่งสิงหะ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตรีพลำกำ | ลังดั่ง | สิงหะ,,,
ประคองทั้งสองพระเพลาแบกเบาหวิว,10,10 syllables — likely shatter/miscount,ประคองทั้งสองพระเพลาแบกเบาหวิว,,,
ชมโตรกเตริ่นตรวยโตรกชะโงกชะง้ำ,10,10 syllables — likely shatter/miscount,ชมโตรกเตริ่นตรวยโตรกชะโงกชะง้ำ,,,
บ้างงุ้มเงื้อมเลื่อมเหลือบเหมือนเคลือบขลับ,9,word straddles a beat boundary,บ้างงุ้มเงื้อม | เลื่อมเหลือบเหมือน | เคลือบขลับ,,,
เหมือนเม่นหมูงูเนื้อเหมือนเสือหมี,10,10 syllables — likely shatter/miscount,เหมือนเม่นหมูงูเนื้อเหมือนเสือหมี,,,
ครั้นฝักแก่กระแตกระรอกก็ออกสิ้น,10,10 syllables — likely shatter/miscount,ครั้นฝักแก่กระแตกระรอกก็ออกสิ้น,,,
เสียงแซ่ซ้องเอื้อยอ้อเหมือนซอสี,9,word straddles a beat boundary,เสียงแซ่ซ้อง | เอื้อยอ้อเหมือน | ซอสี,,,
ลูกพฤกษาหน้านั้นดูเหมือนผู้หญิง,9,word straddles a beat boundary,ลูกพฤกษา | หน้านั้นดูเหมือน | ผู้หญิง,,,
ครั้นเย็นพยับกลับมาหน้าสิงขร,10,10 syllables — likely shatter/miscount,ครั้นเย็นพยับกลับมาหน้าสิงขร,,,
มีท่อนกัลปังหาที่ท่าน้ำ,9,4-syllable word not at วรรค edge,มีท่อนกัลปังหาที่ท่าน้ำ,,,
เจ้าตรีพลำว่าจะทำกำปั่นถวาย,10,10 syllables — likely shatter/miscount,เจ้าตรีพลำว่าจะทำกำปั่นถวาย,,,
ลากกิ่งกัลปังหานั้นมาทำ,9,4-syllable word not at วรรค edge,ลากกิ่งกัลปังหานั้นมาทำ,,,
ล้วนแต่กัลปังหามีฝาบัง,9,4-syllable word not at วรรค edge,ล้วนแต่กัลปังหามีฝาบัง,,,
ถึงเดือนสี่มีลมพัดซัดขึ้นเหนือ,10,10 syllables — likely shatter/miscount,ถึงเดือนสี่มีลมพัดซัดขึ้นเหนือ,,,
ทำเหมือนเช่นเรือสลักไม่ขัดสน,10,10 syllables — likely shatter/miscount,ทำเหมือนเช่นเรือสลักไม่ขัดสน,,,
ยืนเยี่ยมหน้าให้เห็นเหมือนเช่นเคย,9,word straddles a beat boundary,ยืนเยี่ยมหน้า | ให้เห็นเหมือน | เช่นเคย,,,
ถึงเกาะคังคาวโขดเขาสำเภาทลาย,10,10 syllables — likely shatter/miscount,ถึงเกาะคังคาวโขดเขาสำเภาทลาย,,,
เหมือนโขดเขาเสาสล้างอยู่กลางชล,10,10 syllables — likely shatter/miscount,เหมือนโขดเขาเสาสล้างอยู่กลางชล,,,
ไกลเขตคนเขานั้นอยู่ข้างบูรพา,10,10 syllables — likely shatter/miscount,ไกลเขตคนเขานั้นอยู่ข้างบูรพา,,,
กลับกลัวกัลปังหาสง่ามี,11,11 syllables — likely shatter/miscount,กลับกลัวกัลปังหาสง่ามี,,,
ดูเกลื่อนกลางเวหาถลาไถล,9,word straddles a beat boundary,ดูเกลื่อนกลาง | เวหาถลา | ไถล,,,
ยังเหลือน้อยกว่าพันตามกันมา,8,word straddles a beat boundary,ยังเหลือน้อยกว่า | พัน | ตามกันมา,,,
ให้ใช้สอยสุจริตสนิทสนม,10,10 syllables — likely shatter/miscount,ให้ใช้สอยสุจริตสนิทสนม,,,
หาโหรเฒ่าเข้ามาถามตามสงสัย,10,10 syllables — likely shatter/miscount,หาโหรเฒ่าเข้ามาถามตามสงสัย,,,
กราบทูลทั้งรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กราบทูลทั้ง | รมจักร | นัครา,,,
ทั้งเสาวคนธ์หม่นหมองทั้งสองศรี,9,word straddles a beat boundary,ทั้งเสาวคนธ์ | หม่นหมอง | ทั้งสองศรี,,,
แขกฝรั่งอังกฤษมุหงิดพราหมณ์,9,word straddles a beat boundary,แขกฝรั่ง | อังกฤษมุหงิด | พราหมณ์,,,
อรอบหรุ่มรุมวิสัยไซร้สุหรัด,10,10 syllables — likely shatter/miscount,อรอบหรุ่มรุมวิสัยไซร้สุหรัด,,,
โรมพัฒน์กาหลังมังกะหล่า,7,"7 syllables — ambiguous, [3,2,2] is only a guess",โรมพัฒน์กา | หลังมัง | กะหล่า,,,
มีแรงเรี่ยวร้ายเหลือเหมือนเสือหมี,9,word straddles a beat boundary,มีแรงเรี่ยว | ร้ายเหลือเหมือน | เสือหมี,,,
สะกัดทางที่จะไปทั้งใต้เหนือ,10,10 syllables — likely shatter/miscount,สะกัดทางที่จะไปทั้งใต้เหนือ,,,
ทั้งพวกผลึกกรูมาจับฟ้าฝืน,9,word straddles a beat boundary,ทั้งพวกผลึก | กรูมา | จับฟ้าฝืน,,,
แย่งอาวุธฉุดชิงเหมือนลิงโลน,9,word straddles a beat boundary,แย่งอาวุธ | ฉุดชิงเหมือน | ลิงโลน,,,
สามนักสิทธ์พิจารณาศพ,8,word straddles a beat boundary,สามนักสิทธ์ | พิจารณา | ศพ,,,
ปลงอนิจจังบังสุกุลตามมุนี,10,10 syllables — likely shatter/miscount,ปลงอนิจจังบังสุกุลตามมุนี,,,
โหมดตาดต่วนล้วนแต่ดีมีราคา,10,10 syllables — likely shatter/miscount,โหมดตาดต่วนล้วนแต่ดีมีราคา,,,
กับสร้อยสุวรรณจันทร์สุดาดวงสมร,10,10 syllables — likely shatter/miscount,กับสร้อยสุวรรณจันทร์สุดาดวงสมร,,,
ตรีพลำนวลเนื้อเหลือหวนหอม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตรีพลำนวล | เนื้อเหลือ | หวนหอม,,,
พระการุญคุณลบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระการุญ | คุณลบ | ภพไตร,,,
ฝ่ายพระกฤษณานุชารุ่น,8,word straddles a beat boundary,ฝ่ายพระกฤษณา | นุ | ชารุ่น,,,
ให้หวิดหวิดไหวไหวฤทัยถวิล,9,word straddles a beat boundary,ให้หวิดหวิด | ไหวไหวฤทัย | ถวิล,,,
ต่างเหลียวเหลียวแลหาด้วยอาวรณ์,9,word straddles a beat boundary,ต่างเหลียวเหลียวแล | หา | ด้วยอาวรณ์,,,
