wak,syllables,flag,guess,a,b,c
ด้วยน้ำจิตสั่นรัวกลัวจะตาย,9,word straddles a beat boundary,ด้วยน้ำจิต | สั่นรัวกลัว | จะตาย,,,
แล้วมันกลับมาตอแยเป็นแหพาน,10,10 syllables — likely shatter/miscount,แล้วมันกลับมาตอแยเป็นแหพาน,,,
เหวยเสนีตีประทับจับให้ได้,10,10 syllables — likely shatter/miscount,เหวยเสนีตีประทับจับให้ได้,,,
ทั้งเรือแขกเรือไทยเพลาใบหัก,9,word straddles a beat boundary,ทั้งเรือแขก | เรือไทยเพลา | ใบหัก,,,
คลื่นระลอกตีพวกไทยไปฝ่ายเหนือ,10,10 syllables — likely shatter/miscount,คลื่นระลอกตีพวกไทยไปฝ่ายเหนือ,,,
ไม่ขึ้นเหนือลงข้างใต้ย้ายกันไป,10,10 syllables — likely shatter/miscount,ไม่ขึ้นเหนือลงข้างใต้ย้ายกันไป,,,
ทั้งรำคาญที่ไม่สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,ทั้งรำคาญที่ไม่สมอารมณ์ประสงค์,,,
บาทหลวงหยิบข้าวตากใส่ปากป้อน,9,word straddles a beat boundary,บาทหลวงหยิบ | ข้าวตาก | ใส่ปากป้อน,,,
อย่าใจอ่อนคิดให้มากถลากไถล,10,10 syllables — likely shatter/miscount,อย่าใจอ่อนคิดให้มากถลากไถล,,,
ปรากฏนามพราหมณ์คาวุตภุชพงศ์,8,word straddles a beat boundary,ปรากฏนาม | พราหมณ์คาวุต | ภุชพงศ์,,,
กินว่านยาอายุวัฒนะ,8,word straddles a beat boundary,กินว่านยาอายุวัฒนะ,,,
สลัดสละละเพศกิเลสมูล,9,word straddles a beat boundary,สลัดสละ | ละเพศ | กิเลสมูล,,,
กินลูกไม้เผือกมันพรรณผลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กินลูกไม้ | เผือกมัน | พรรณผลา,,,
ถึงสัตว์สีห์มิได้กลัวทั่วทุกคน,10,10 syllables — likely shatter/miscount,ถึงสัตว์สีห์มิได้กลัวทั่วทุกคน,,,
ตามท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ตามท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
อันสัตว์ร้ายในกระสินธุ์ถิ่นชลา,10,10 syllables — likely shatter/miscount,อันสัตว์ร้ายในกระสินธุ์ถิ่นชลา,,,
กลัวฤทธาผู้วิเศษด้วยเวทมนตร์,10,10 syllables — likely shatter/miscount,กลัวฤทธาผู้วิเศษด้วยเวทมนตร์,,,
เห็นสุริยันแจ่มกระจ่างสว่างศรี,10,10 syllables — likely shatter/miscount,เห็นสุริยันแจ่มกระจ่างสว่างศรี,,,
เผยลุกเรียกหาพระยาแขก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เผยลุกเรียก | หาพระ | ยาแขก,,,
จะให้จรกลับพาราไปหาเมีย,10,10 syllables — likely shatter/miscount,จะให้จรกลับพาราไปหาเมีย,,,
ดูคล้ายคล้ายหรุบหรู่เหมือนผู้คน,8,word straddles a beat boundary,ดูคล้ายคล้าย | หรุบหรู่เหมือน | ผู้คน,,,
เห็นสุดฤทธิ์สุดรู้ดูแฉว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นสุดฤทธิ์ | สุดรู้ | ดูแฉว,,,
ที่ตำราว่าสาชลในวนนี้,10,10 syllables — likely shatter/miscount,ที่ตำราว่าสาชลในวนนี้,,,
พวกพหลพลคนที่นั่งอยู่ทั้งนี้,10,10 syllables — likely shatter/miscount,พวกพหลพลคนที่นั่งอยู่ทั้งนี้,,,
เห็นไรไรเหมือนกำปั่นสักพันลำ,10,10 syllables — likely shatter/miscount,เห็นไรไรเหมือนกำปั่นสักพันลำ,,,
จึงบอกศิษย์หาว่าเราจำ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จึงบอกศิษย์ | หาว่า | เราจำ,,,
จนตกวนนี้แหละชื่อสะดือทะเล,10,10 syllables — likely shatter/miscount,จนตกวนนี้แหละชื่อสะดือทะเล,,,
หอบขึ้นได้จากวนชลใส,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หอบขึ้นได้ | จากวน | ชลใส,,,
ช่วยให้พ้นวนวังเหมือนดังหมาย,9,word straddles a beat boundary,ช่วยให้พ้น | วนวังเหมือน | ดังหมาย,,,
เหมือนหยิบทุกข์ขึ้นไปทิ้งบนสิงขร,11,11 syllables — likely shatter/miscount,เหมือนหยิบทุกข์ขึ้นไปทิ้งบนสิงขร,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิรอน,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิรอน,,,
เกิดเป็นลมสลาตันให้ปั่นปัด,9,4-syllable word not at วรรค edge,เกิดเป็นลมสลาตันให้ปั่นปัด,,,
หลุดออกพ้นจากกระสินธุ์ถิ่นมังกร,10,10 syllables — likely shatter/miscount,หลุดออกพ้นจากกระสินธุ์ถิ่นมังกร,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
จึ่งแจ้งเหตุอาหารขาดไม่ปรารถนา,10,10 syllables — likely shatter/miscount,จึ่งแจ้งเหตุอาหารขาดไม่ปรารถนา,,,
เสพย์ผลาผลไม้ในไพรวัน,8,word straddles a beat boundary,เสพย์ผลาผลไม้ | ใน | ไพรวัน,,,
พระสุริยนจวนจะค่ำชอ่ำมัว,10,10 syllables — likely shatter/miscount,พระสุริยนจวนจะค่ำชอ่ำมัว,,,
ค่อยสิ้นกลัวความตายสบายใจ,9,word straddles a beat boundary,ค่อยสิ้นกลัว | ความตาย | สบายใจ,,,
เองจงกลับใจมาเถิดหวาดี,9,word straddles a beat boundary,เองจงกลับ | ใจมา | เถิดหวาดี,,,
