wak,syllables,flag,guess,a,b,c
หรือเราเลี้ยงข้าวปลาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หรือเราเลี้ยง | ข้าวปลา | ผลาผล,,,
อเนกนับเหมือนเราว่าใช่พาเหียร,10,10 syllables — likely shatter/miscount,อเนกนับเหมือนเราว่าใช่พาเหียร,,,
เหมือนจุดเทียนแสงสว่างกระจ่างตา,10,10 syllables — likely shatter/miscount,เหมือนจุดเทียนแสงสว่างกระจ่างตา,,,
จะลาเลยกลับไปพาเมียมาพลัน,10,10 syllables — likely shatter/miscount,จะลาเลยกลับไปพาเมียมาพลัน,,,
ไม่เป็นไรคงจะสมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,ไม่เป็นไรคงจะสมอารมณ์ถวิล,,,
จะไปเยี่ยมญาติวงศ์เหมือนจงใจ,9,word straddles a beat boundary,จะไปเยี่ยม | ญาติวงศ์เหมือน | จงใจ,,,
เสร็จทรงราชรถทองอันผ่อนใส,9,word straddles a beat boundary,เสร็จทรงราชรถ | ทอง | อันผ่อนใส,,,
เสด็จในบุษบกกระจกบัง,10,10 syllables — likely shatter/miscount,เสด็จในบุษบกกระจกบัง,,,
ขนุนขนันกันเกรากระเบากระเบียน,10,10 syllables — likely shatter/miscount,ขนุนขนันกันเกรากระเบากระเบียน,,,
ทั้งปริงปรางลางสาดผลกลาดกลุ้ม,11,11 syllables — likely shatter/miscount,ทั้งปริงปรางลางสาดผลกลาดกลุ้ม,,,
แลเป็นกลุ่มสุกดีล้วนสีเหลือง,9,word straddles a beat boundary,แลเป็นกลุ่ม | สุกดี | ล้วนสีเหลือง,,,
ทั้งโคตรเพรียวดาษดาล้วนงางอน,10,10 syllables — likely shatter/miscount,ทั้งโคตรเพรียวดาษดาล้วนงางอน,,,
นรสิงห์สิงหนัศสัตว์ทั้งหลาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นรสิงห์สิงห | นัศสัตว์ | ทั้งหลาย,,,
พวกกวางทรายถึกกระทิงวิ่งตะเพิ่น,10,10 syllables — likely shatter/miscount,พวกกวางทรายถึกกระทิงวิ่งตะเพิ่น,,,
ฝูงสัตว์เกรงกลัววิ่งเป็นสิงคลี,8,word straddles a beat boundary,ฝูงสัตว์เกรงกลัว | วิ่ง | เป็นสิงคลี,,,
พอสุริเยศรอนรอนจะอ่อนสี,9,word straddles a beat boundary,พอสุริเยศ | รอนรอน | จะอ่อนสี,,,
อนิจจังสังสารวัฏเอ๋ย,8,word straddles a beat boundary,อนิจจัง | สังสารวัฏ | เอ๋ย,,,
ดูอาเกียรณ์ถ้าจะเปรียบเหมือนเหยียบตม,9,word straddles a beat boundary,ดูอาเกียรณ์ | ถ้าจะเปรียบเหมือน | เหยียบตม,,,
ก็เสียทางเหมือนไม่รักซึ่งมรรคผล,10,10 syllables — likely shatter/miscount,ก็เสียทางเหมือนไม่รักซึ่งมรรคผล,,,
ฝ่ายดาบสสองยุพาสุดาสมร,10,10 syllables — likely shatter/miscount,ฝ่ายดาบสสองยุพาสุดาสมร,,,
ขึ้นบรรจถรณ์ที่ในเก๋งเคร่งใจหาย,10,10 syllables — likely shatter/miscount,ขึ้นบรรจถรณ์ที่ในเก๋งเคร่งใจหาย,,,
ดาบสินีที่ปฐมพรหมวิหาร,10,10 syllables — likely shatter/miscount,ดาบสินีที่ปฐมพรหมวิหาร,,,
ท่านเทศนาชี้แจงแห่งบาลี,9,word straddles a beat boundary,ท่านเทศนา | ชี้แจง | แห่งบาลี,,,
ถ้าแม้นเห็นชอบผิดเหมือนจิตเรา,9,word straddles a beat boundary,ถ้าแม้นเห็น | ชอบผิดเหมือน | จิตเรา,,,
ฝ่ายเสาวคนธ์มณฑาพะงางอน,9,word straddles a beat boundary,ฝ่ายเสาวคนธ์ | มณฑา | พะงางอน,,,
พลางจัดแจงแต่งเครี่องสุพรรณภาชน์,10,10 syllables — likely shatter/miscount,พลางจัดแจงแต่งเครี่องสุพรรณภาชน์,,,
ทั้งสามองค์ทรงราชรถา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งสามองค์ | ทรงรา | ชรถา,,,
ขุนอำมาตย์คั่งคับสลับสลอน,9,word straddles a beat boundary,ขุนอำมาตย์ | คั่งคับสลับ | สลอน,,,
พวกขอบขัณฑเสมาประชากร,9,word straddles a beat boundary,พวกขอบขัณฑ | เสมา | ประชากร,,,
พระทรงฟังราษฎรสุนทรเฉลย,10,10 syllables — likely shatter/miscount,พระทรงฟังราษฎรสุนทรเฉลย,,,
กองกิเลสพาให้หลงเหมือนกงจักร,10,10 syllables — likely shatter/miscount,กองกิเลสพาให้หลงเหมือนกงจักร,,,
แก่ภูวดลรมจักรนัครา,8,word straddles a beat boundary,แก่ภูวดล | รม | จักรนัครา,,,
พร้อมพระญาติสุริย์วงศ์ทรงไอศูรย์,10,10 syllables — likely shatter/miscount,พร้อมพระญาติสุริย์วงศ์ทรงไอศูรย์,,,
ภิปรายปราศรัยพระวงศ์พงศ์ประยูร,9,word straddles a beat boundary,ภิปรายปราศรัย | พระวงศ์ | พงศ์ประยูร,,,
หรีอมทุกข์บ้างหรือพระฤๅษี,10,10 syllables — likely shatter/miscount,หรีอมทุกข์บ้างหรือพระฤๅษี,,,
หรีอไม่มีที่ในกายสบายบาน,11,11 syllables — likely shatter/miscount,หรีอไม่มีที่ในกายสบายบาน,,,
เจริญเรียนไตรลักษณ์มรรคญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจริญเรียน | ไตรลักษณ์ | มรรคญาณ,,,
อยู่ในป่าหาผลไม้ฉัน,8,word straddles a beat boundary,อยู่ในป่า | หาผลไม้ | ฉัน,,,
ครั้นจะเอาตัวรอดเหมือนทอดทิ้ง,9,word straddles a beat boundary,ครั้นจะเอา | ตัวรอดเหมือน | ทอดทิ้ง,,,
จะบากบั่นไปแต่ตัวกลัวนินทา,10,10 syllables — likely shatter/miscount,จะบากบั่นไปแต่ตัวกลัวนินทา,,,
ก็บาปกรรมใครเขารู้ดูไม่ดี,10,10 syllables — likely shatter/miscount,ก็บาปกรรมใครเขารู้ดูไม่ดี,,,
ก็ช่างเถิดทำไม่รู้เหมือนหูหนวก,10,10 syllables — likely shatter/miscount,ก็ช่างเถิดทำไม่รู้เหมือนหูหนวก,,,
เดชะบุญเสร็จศึกเหมือนนึกปอง,9,word straddles a beat boundary,เดชะบุญ | เสร็จศึกเหมือน | นึกปอง,,,
จะเชิญน้องไปสิงคุตรอยู่กุฎี,10,10 syllables — likely shatter/miscount,จะเชิญน้องไปสิงคุตรอยู่กุฎี,,,
