wak,syllables,flag,guess,a,b,c
ท่านจงได้กรุณาเหมือนพาที,10,10 syllables — likely shatter/miscount,ท่านจงได้กรุณาเหมือนพาที,,,
อึกทึกรบพุ่งในกรุงศรี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกรบ | พุ่งใน | กรุงศรี,,,
คือพระมังคลามาราวี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คือพระมัง | คลามา | ราวี,,,
เหมือนอย่างว่าเห็นไม่ได้ดั่งใจปอง,10,10 syllables — likely shatter/miscount,เหมือนอย่างว่าเห็นไม่ได้ดั่งใจปอง,,,
ที่จะปล่อยให้ไปเหมือนใจปอง,9,word straddles a beat boundary,ที่จะปล่อย | ให้ไปเหมือน | ใจปอง,,,
ขอลากลับไปประณตบทบงสุ์,9,word straddles a beat boundary,ขอลากลับ | ไปประณต | บทบงสุ์,,,
พระเทวสินธุ์ปรึกษาเจ้าตาเลี้ยง,9,word straddles a beat boundary,พระเทวสินธุ์ | ปรึกษา | เจ้าตาเลี้ยง,,,
ท้าวรายาว่าพ่อคิดเหมือนจิตปอง,10,10 syllables — likely shatter/miscount,ท้าวรายาว่าพ่อคิดเหมือนจิตปอง,,,
พระเทวสินธุ์ยินคำท้าวร่ำสอน,9,word straddles a beat boundary,พระเทวสินธุ์ | ยินคำ | ท้าวร่ำสอน,,,
ประนมกรสมหวังสังรเสริญ,10,10 syllables — likely shatter/miscount,ประนมกรสมหวังสังรเสริญ,,,
เอาเพศไทยทำจริตสถิตเสถียร,10,10 syllables — likely shatter/miscount,เอาเพศไทยทำจริตสถิตเสถียร,,,
ไม่ระวังเพราะเห็นมาแต่ป่าระหง,10,10 syllables — likely shatter/miscount,ไม่ระวังเพราะเห็นมาแต่ป่าระหง,,,
พอสุริยาเย็นพยับจะลับลง,10,10 syllables — likely shatter/miscount,พอสุริยาเย็นพยับจะลับลง,,,
เสด็จประพาสตรวจทหารชาญชัยศรี,10,10 syllables — likely shatter/miscount,เสด็จประพาสตรวจทหารชาญชัยศรี,,,
มาประทับพลนิกายอยู่ชายสมุทร,10,10 syllables — likely shatter/miscount,มาประทับพลนิกายอยู่ชายสมุทร,,,
สืบให้แม่นมั่นคงเหมือนจงหมาย,9,word straddles a beat boundary,สืบให้แม่น | มั่นคงเหมือน | จงหมาย,,,
เราดีใจราวกับได้โอสถทิพย์,10,10 syllables — likely shatter/miscount,เราดีใจราวกับได้โอสถทิพย์,,,
บอกให้แจ้งโอรสยศยง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บอกให้แจ้ง | โอรส | ยศยง,,,
แล้วอ่านในเรื่องลิขิตของบิตุรงค์,10,10 syllables — likely shatter/miscount,แล้วอ่านในเรื่องลิขิตของบิตุรงค์,,,
มาทำศึกนึกไว้เหมือนใจจง,9,word straddles a beat boundary,มาทำศึก | นึกไว้เหมือน | ใจจง,,,
