w1,w2,w3,w4
บาทหลวงฟังเดือดด่าว่าอุเหม่,อ้ายเจ้าเล่ห์จะกระจุยเป็นผุยผง,อย่าพูดจาสามารถทำอาจอง,ลังกาคงแรกเริ่มเดิมของใคร
ฝรั่งเป็นจอมเจิมเฉลิมภพ,ขจรจบเขาไม่ลือหรือไฉน,จะมาพูดจองหองว่าของไทย,ใครยกให้พวกมึงมาพึ่งพิง
แล้วพาโลโสวัดกำจัดเสีย,เที่ยวเคาะเขี่ยอวดดีให้ผีสิง,เองก็มาอวดฉลาดพูดพาดพิง,อย่าเย่อหยิ่งฮึกเหิมเหมือนเดิมมา
ถือว่าดีมีชัยได้สิงหล,กับอ้ายคนถูกยาแฝดแพศยา,พระเป็นเจ้าจะบันดาลผลาญชีวา,พิฆาตฆ่าพวกมึงให้ถึงใจ
เพราะคิดอ่านการชั่วให้มัวหมอง,ทั้งพวกพ้องทุจริตผิดวิสัย,ให้เขาพลัดศาสนาว่าไปไย,มึงเป็นไทยจะมาตั้งไม่บังควร
พวกคนใช้ได้ฟังสังฆราช,แกกริ้วกราดโกโรโมโหหึง,นัยน์ตาเขียวชี้หน้าด่าออกอึง,มึงก็มึงกูก็กูได้ดูดี
ชีวิตกูอยู่แล้วอย่าพึงนึก,จะทำศึกร่ำไปไม่หน่ายหนี,กูก็ชาติทองคำน้ำมณี,จะเป็นที่บำรุงแก่ฝูงชน
ที่จะไม่ทำศึกอย่านึกหมาย,ไปบอกนายมึงให้แจ้งแห่งนุสนธิ์,จะตั้งรับทัพไทยจนวายชนม์,ไม่ย่อย่นกลัวเจ็บจนเย็บตา
พวกคนใช้กลับไปไม่รอรั้ง,ครั้งถึงยังกำปั่นด้วยหรรษา,ทูลข้อความตามได้ไปพูดจา,บาทหลวงมาดุดันเป็นควันไป
แล้วชี้หน้าท้าทายเห็นร้ายกาจ,ขู่ตวาดด่าว่าไม่ปราศรัย,แล้วก็ว่ามาข่มเหงไม่เกรงใจ,อันกรุงไกรลังกาของตายาย
ประเดี๋ยวนี้พวกไทยมาไล่ขับ,แล้วก็กลับมาริบเอาฉิบหาย,พลางกราบทูลรำพันบรรยาย,เล่าถวายหกพระองค์ให้ทรงฟัง
สินสมุทรสุดแสนแค้นบาทหลวง,มันจาบจ้วงโยโสทั้งโอหัง,เมื่อคราวโน้นแทบจะตายวายชีวัง,หนีไปทั้งไพร่พลอ้ายคนโกง
ยังกลับมาว่าขานพาลทะเลาะ,อ้ายเจ้าเคราะห์วุ่นวายจะตายโหง,ทุดอ้ายคนปากกล้าบ้าลำโพง,มันโป้งโหยงอวดอ้างทางสำนวน
แล้วทูลกับพระเจ้าอาว่าอ้ายนี่,มันถือดีเป็นอย่างไรเร่งไต่สวน,อย่ารอรั้งตั้งทัพจับกระบวน,กาลก็จวนจะเป็นฝนคนระอา
แม้นเกิดเป็นพายุระบุระบัด,จะแล่นตัดเข้าลำบากยากนักหนา,พวกข้าศึกมันก็ร้ายชายคงคา,แม้นลมกล้าตีออกนอกสันดอน
จะเสียทีหลีกหลบประจบยาก,ครั้นจะบากเข้าไปใกล้สิงขร,แล้วก็เป็นหินผาหน้าสันดอน,แต่ละก้อนมิใช่น้อยตั้งร้อยพัน
ป่างพระองค์ผู้ดำรงรมจักร,ฟังหลานรักทูลชี้ดีขยัน,จึ่งว่าเจ้าจะเข้ารบสมทบกัน,ตีประจญอานะได้เกณฑ์ไพร่พล
ทั้งเรือรบเรือไล่ใส่อาวุธ,ปืนคาบชุดถือให้ทั่วตัวพหล,แล้วตรัสสั่งนายทัพกำกับพล,เร่งตรวจคนให้ประจำทุกลำเรือ
วายุพัฒน์หัสกันเป็นกองหนุน,พวกญี่ปุ่นเกณฑ์ให้เป็นฝ่ายเหนือ,หัสไชยปีกขวาพวกกล้าเรือ,ทหารเสือเข้มเข็งแรงกำลัง
เป็นทัพหลวงล่วงมหาสาคเรศ,ดังเทเวศร์ออกสงครามงามนักหนา,พร้อมพระองค์พงศ์กษัตริย์ขัตติยา,ออกเภตราโห่เร้าจะเอาชัย
เรือกระบวนถ้วนทั่วตัวพหล,แล้วยกพลธงทิวปลิวไสว,ออกกำปั่นครั่นครื้นยิงปืนไฟ,ให้คลี่ใบแล่นหลามไปตามกัน
จำจะคิดผ่อนปรนพลไพร่,กำปั่นใหญ่คอยรับกองทัพเหนือ,ทั้งห้าร้อยคอยประจำทุกลำเรือ,จัดข้าวเกลือเครื่องเสบียงไว้เลี้ยงพล
ฉวยข้าศึกฮึกฮักเข้าหักหาญ,คงกันดารสารพัดจะขัดสน,จำจะคิดถ่ายเทด้วยเล่ห์กล,ผูกหุ่นมนต์ไว้รับกองทัพมัน
จะกล่าวถึงเทวสินธุ์นรินทร์รัตน์,สามกษัตริย์รีบร้นพลขันธ์,พร้อมกระบวนเรือที่นั่งทั้งดั้งกัน,อีกสามวันจะกระทั่งถึงลังกา
ข้ามประเทศเขตแคว้นแดนสุหรัด,สามกษัตริย์พร้อมกันต่างหรรษา,แล้วทูลถามท้าวไทอัยกา,นี่พาราขอบเขตประเทศใด
ย่ำมะหวาดต่างสีเขามีมาก,แล้วมักฝากกำปั่นใหญ่เอาไปขาย,ในเมืองไทยได้ราคาขายผ้าลาย,ทั้งหญิงชายซื้อกันทุกวันคืน
เรือก็แล่นเลยมาในสาคเรศ,พ้นประเทศลมกล้าเหลือฝ่าฝืน,พอเย็นย่ำคล้ำนภางค์เป็นกลางคืน,บังเกิดคลื่นลมกล้าสลาตัน
ให้รอราซาใบไว้แต่ห่าง,พอเดือนสางลมอ่อนจึงผ่อนผัน,ท้องทะเลก็ค่อยสร่างกระจ่างจันทร์,ดาวก็ดั้นเด่นรายจับสายชล
สามกษัตริย์ทัศนาดารารัตน์,แจ่มจำรัสห้องฟ้าเวหาหน,ท้าวรายาเธอก็รู้ดูฤกษ์บน,เห็นพิกลดาวพฤหัสสวัสดี
เข้าเคียงกับกติกาตำราบอก,ว่าเดินออกมาร่วมจักรราศี,พวกอาจารย์จะต้องวิ่งเป็นสิงคลี,เพราะดาวนี้บอกตรงพ่อจงฟัง
อสุนีฤกษ์หนึ่งแม้นถึงเข้า,โหราเฒ่าว่าไว้ดังใจหมาย,มักเกิดยุคทุกข์ภัยไม่สบาย,เขาทำนายในตำราพยากรณ์
ฝ่ายท่านท้าวเจ้าพาราอาณาจักร,บอกหลานรักดูดาราตาจะสอน,สามกษัตริย์ยินดีชุลีกร,เรือก็จรมาในทางกลางทะเล
น้ำค้างย้อยพรอยพรมเป็นลมว่าว,ให้แล่นก้าวเรือกำปั่นออกหันเห,พวกนายท้ายหมายทิศอาคเนย์,ในทะเลแล่นเรื่อยเฉื่อยเฉื่อยมา
กำดัดตึกเดือนสว่างกระจ่างเมฆ,การเวกร่อนร้องก้องเวหา,หัสดินบินชมยมนา,ในเวลาเที่ยงดินพื้นโพยม
เสียงเหมหงส์ส่งเสียงสำเนียงแจ้ว,ดั่งปี่แก้วก้องกึกโห่ฮึกโหม,เหมือนสังคีตดีดสีตีประโคม,ที่ทุกข์โทมนัสนั้นค่อยบรรเทา
สถิตแท่นพรรณรายท้ายบาหลี,บนเก้าอี้ลายปรุฉลุเฉลา,จวนจะแจ้งสุริย์ฉายขึ้นพรายเพรา,เสด็จเข้าไสยาสน์บนอาสน์ทอง
แสนคะนึงถึงชนกที่ปกเกล้า,จะโศกเศร้าทุกข์ในพระทัยหมอง,หรือจะไม่สมนึกเหมือนตรึกตรอง,เสร็จอยู่ห้องแห่งหนตำบลใด
ไหม้ข้างทิศบูรพาเวหาหน,ทั้งมืดมนตะวันปิดจนมิดแสง,แต่สีไฟในอากาศยิ่งดาดแดง,ประเทืองแสงรุ่งโรจน์โชตินา
แล้วเกิดฝนบนฟ้าวลาหก,บันดาลตกดับไฟในเวหา,แล้วก็เห็นนงคราญผู้มารดา,เสด็จมาอุ้มแอบแนบอุทร
พระพลิกฟื้นตื่นจากที่ไสยาสน์,ให้หวั่นหวาดในพระทัยนั้นใหญ่หลวง,เสด็จออกพร้อมพหลพลทั้งปวง,ตามกระทรวงแต่บรรดาเสนานาย
เสด็จนั่งแท่นสบายท้ายบาหลี,พระภูมีคิดไปพระทัยหาย,พอท่านท้าวเจ้าพระยาเสนานาย,มาพร้อมท้ายเภตราสภาวร
ฝ่ายพระหน่อเทวสินธุ์นรินทร์ราช,จึงทูลบาทบพิตรอดิศร,ว่าคืนนี้หลานคิดสนิทนอน,บนบรรจถรณ์แท่นรัตน์ชัชวาล
เกิดนิมิตผิดประหลาดอนาถนัก,พระทรงศักดิ์กรุณาเมตตาหลาน,ให้โหรทายรายดีที่รำคาญ,ในอาการความฝันที่รัญจวน
แล้วเห็นไฟไหม้อยู่ข้างบูรพทิศ,เป็นควันปิดสุริย์ฉายให้หายสูญ,จะได้แก่น้ำเนื้อเชื้อตระกูล,ดังข้าทูลบาทบงสุ์พระทรงธรรม
ซึ่งฝันว่าตกลงมาจากอากาศ,ด้วยอำนาจเทพไทในสวรรค์,สำแดงบุพนิมิตประสิทธิ์ครัน,ช่วยป้องกันอันตรายเมื่อปลายมือ
ซึ่งว่าองค์ชนนีมีพระเดช,มาโปรดเกศรับรองประคองถือ,แล้วประทานเครื่องประดับให้กับมือ,จะเลื่องลืออานุภาพปราบณรงค์
ข้อที่ได้กษิรามาเสวย,แล้วก็เลยตื่นประทมสมประสงค์,จะได้รู้จักเชื้อในเนื้อวงศ์,คงดำรงเกียรติยศปรากฏไป
เหมือนคำข้ากราบทูลทำนายฝัน,ข้างต้นนั้นร้ายแรงแถลงไข,ต่อปลายมือนั้นจะดีทั้งมีชัย,ประเสริฐในสุริย์วงศ์ดำรงวัง
ให้เตรียมคนพลรบสมทบไว้,กำปั่นใหญ่ทหารหมื่นถือปืนผา,เกือบจะใกล้เขตแคว้นแดนลังกา,ท้าวรายาก็บังคับกำชับพล
จะกล่าวฝ่ายหกพระองค์พงศ์กษัตริย์,แล่นมาอัดเรือแพแลไสว,พวกทหารโห่ร้องออกก้องไป,ยิงปืนใหญ่ยักกะตราขานกยาง
ฝ่ายบาทหลวงจัดกำปั่นไว้พันร้อย,ให้ออกลอยแล่นลัดสกัดขวาง,ปะทะทัพรับรองแหวกช่องทาง,ทั้งสองข้างคอยสกัดตัดกระบวน
สินสมุทรเธอชำนาญในการรบ,ให้สมทบยิงระดมเมื่อลมหวน,จะได้ทิ้งก้อนหินดินชนวน,เมื่อเรือจวนจะปะทะเข้าปะกัน
ฝ่ายบาทหลวงเห็นเรือมาเหลือหลาม,แล่นมาตามชายทะเลบ้างเหหัน,ที่เปิดช่องร่องน้ำนั้นสำคัญ,มันไม่หันเข้าไปจนใจจริง
กูเปิดซ่องร่องไว้มันไม่เข้า,เห็นจะเปล่าเสียทีดั่งผีสิง,ค่อยบอกกล่าวสั่งสอนคอยค้อนติง,แกให้ยิงปืนสัญญาที่หน้าเรือ
สินสมุทรเห็นกำปั่นฝรั่งออก,แล้วตรัสบอกพวกพหลพลอาสา,ให้ปล่อยปืนครื้นครั่นตามสัญญา,แล่นเข้ามาใกล้กันประจัญบาน
ปล่อยปืนใหญ่ตูมตึงเสียงผึงโผง,ถูกเสากระโดงหักฟาดเสียงฉาดฉาน,ฝรั่งรับทัพขันประจัญบาน,เข้าต่อต้านยิงแย้งแทงด้วยตรี
ทหารไทยได้ช่องร้องให้รับ,ปล่อยปืนตับยืนรายท้ายบาหลี,ระดมยิงทิ้งชุดจุดอัคคี,พอลมดีพัดปะทะเข้าปะกัน
ฝรั่งพุ่งแหลนหลาวเอาง้าวฟาด,เสียงฉับฉาดฟันแทงด้วยแข็งขัน,บาทหลวงเร่งพลรบสมทบกัน,ตีประจัญดาษดาในสาคร
ทหารไทยไล่ฟันกระชั้นชิด,แทงด้วยกริชตายทับสลับสลอน,ข้างพวกไทยเจ็บป่วยบ้างม้วยมรณ์,พลนิกรสองฝ่ายตายเป็นเบือ
ยิงแตกจมล้มตายเสียหลายร้อย,ฝรั่งถอยหลังกลับขยับหนี,บาทหลวงเห็นหัสกันเข้าทันที,แกยืนชี้หน้าด่าตาเป็นมัน
อุเหม่มึงทิ้งญาติทิ้งศาสนา,มาลอยหน้ารบกับกูเป็นคู่ขัน,ไปเข้าพวกไทยสนิทเข้าติดพัน,มาช่วยกันรบกูผู้อาจารย์
พระเป็นเจ้าเยซูผู้ได้โปรด,จะลงโทษมึงให้ดิ้นสิ้นสังขาร,เพราะไม่ฟังคำกูผู้อาจารย์,จะบันดาลพวกมึงให้ถึงตาย
แล้วจะให้ไปตกนรกสิ้น,ให้มึงดิ้นดาลเดือดไม่เหือดหาย,จะตีระฆังแช่งมึงให้ถึงตาย,พวกข้างฝ่ายฝรั่งตั้งบาญชี
วายุพัฒน์ขัดใจทำไมข้า,จะมาด่ากันเล่นเป็นแขนง,เพราะเชื่อคนมุทะลุมายุแยง,จนพลัดแพลงพ่อแม่ไปแต่ตัว
ยังจะมาว่าขานเป็นการหยาบ,เอาเรื่องบาปหลอกข้ามันน่าหัว,นี่หากว่าหนีปลอดได้รอดตัว,ถ้าแม้นมัวหลงเชื่อก็เหลือตาย
อย่าว่าแต่ตีระฆังตั้งด่าแช่ง,จะนอนตะแคงนอนคว่ำคะมำหงาย,ไม่คบคนเกเรเพทุบาย,ใครทำลายศาสนามาด่าอึง
บาทหลวงฟังคั่งแค้นแสนพิโรธ,เหลือจะโกรธเต็มประดาน้ำตาไหล,น้อยหรือมันพูดข่มเหงไม่เกรงใจ,จะคิดให้คนชั่วมันกลัวเกรง
แกตรองตรึกนึกไปว่าอ้ายนี่,แม้นเสียทีมันจะรุมกันคุมเหง,จำจะต้องเพทุบายให้หลายเพลง,เอาให้เกรงกูจนได้ในวิชา
แล้วสั่งพวกต้นหนคนทั้งหลาย,เอาเรือรายตามฝั่งระวังหนา,อย่าให้มันเข้าไปได้ในลังกา,คอยรักษาปากน้ำที่สำคัญ
ค่ำวันนี้กูจะตีให้แตกยับ,เร่งกำชับทุกหมวดให้กวดขัน,พอเย็นพยับอับสีรวีวรรณ,พลขันธ์ตีฆ้องกลองสัญญา
ทั้งสองข้างต่างสงบไม่รบรับ,พากันกลับถอยหลังเข้าฝั่งฝา,บ้างก็จัดของเสบียงเลี้ยงโยธา,หุงข้าวปลากินอยู่ทุกผู้คน
ครั้นเดือนเด่นเห็นสว่างกลางอากาศ,ขุนอำมาตย์ตรวจทั่วตัวพหล,ให้ระวังนั่งอยู่ทุกผู้คน,ระวังกลข้าศึกคิดตรึกตรอง
ให้นั่งยามตามไฟในกำปั่น,จงพร้อมกันคอยฟังรับสั่งสนอง,เครื่องอาวุธสาตราขนมากอง,อย่าให้ต้องไปหาจะช้าที
ของของใครจัดไว้ให้ครบถ้วน,ตามกระบวนแต่บรรดากะลาสี,ใครประมาทราชอาญาจะฆ่าตี,ผลาญชีวีผู้นั้นให้บรรลัย
พอถึงยังลังกาอาณาเขต,ถิ่นประเทศภพไกรไอศวรรย์,เห็นเรือแพคับคั่งประดังกัน,ล้วนกำปั่นรบเรียงเคียงประดา
ให้ลดใบรั้งรอแต่พอเช้า,จะฟังข่าวพวกพหลพลอาสา,ทอดสมอรอเรียงเคียงกันมา,แต่บรรดากำปั่นทั้งพันปลาย
