w1,w2,w3,w4
พระหน่อน้อยถามองค์พระทรงเดช,จะโปรดเกศลูกยาพาไปไหน,ข้าสงสารมารดาได้ว่าไว้,ถ้าแม้นไม่พบปะพระบิดา
ให้ลูกยาพาไปเมืองผลึก,ด้วยรำลึกถึงพระแม่แลวงศา,แล้วจะมอบขอบขัณฑเสมา,ให้ลูกยาอยู่สำราญผ่านบุรี
พระบิดาว่าจะไปกรุงไกรก่อน,ลูกจงวอนพระมารดามารศรี,ไปพาราย่าปู่แม้นอยู่ดี,แล้วลูกนี้จึงจะลามากับนาง
ศรีสุวรรณกลั้นยิ้มพระหลานรัก,ไม่รู้จักใจกษัตริย์ทูลขัดขวาง,กุมาราลาสองกษัตริย์พลาง,มาหานางนอบนบอภิวันท์
แล้วเชยชมชนนีว่าดีแท้,เสียดายแต่ขาวขำไม่ล่ำสัน,แม่ผีเสื้อเนื้อตัวนั้นโตครัน,ดูมั่นตั้นตึงตังกำลังแรง
แม่เดี๋ยวนี้มีแต่งามกับความคิด,หรือมีฤทธิ์อยู่กระมังยังไม่แผลง,หรือพระแม่แก่หัดแต่จัดแจง,แล้วเสแสร้งสรวลสันต์จำนรรจา
นางกอดจูบลูบหลังสินสมุทร,ช่างแสนสุดซื่อถามตามภาษา,จึงว่าแม่แต่อยู่กับอัยกา,อ่านตำราข้างที่มิได้เว้น
ด้วยไม่มีพี่น้องเป็นชายชาติ,จะหมายมาดช่วยทุกข์เมื่อขุกเข็ญ,จึงเรียนเผื่อเมื่อธุระจะจำเป็น,พอพบเห็นเข้าก็ได้แก้ไขกัน
เออเมื่อแม่เดินมาอากับพ่อ,พูดหัวร่อว่ากระไรที่ไหนนั่น,จงแจ้งความตามจริงทุกสิ่งอัน,เธอกล่าวขวัญว่ากระไรจะใคร่ฟัง
ส่งท่านถึงจึงจะลามากับแม่,ว่ากันแน่แล้วพระองค์อย่าสงสัย,นางฟังคำร่ำเล่าก็เข้าใจ,ว่าชิชะพระอภัยกระไรเลย
แล้วตรัสกับสินสมุทรสุดสวาท,เจ้าจะขาดรักแม่แน่แล้วหรือ,แม้นบิดาพาไปอยู่ในมือ,ก็จะรื้อเกี้ยวพานรำคาญใจ
รักมิรักหักทำให้หนำจิต,เป็นสุดคิดแล้วที่แม่จะแก้ไข,อนึ่งเล่าชาวลังกาที่ล่าไป,จะรบพุ่งกรุงไกรด้วยโกรธา
แสนสงสารมารดรจะร้อนเร่า,กำสรดเศร้าสิ้นญาติวาสนา,แม้นรักแม่แน่นอนเหมือนก่อนมา,เชิญลูกยายกทัพไปดับร้อน
แม่จะมอบขอบเขตประเทศสถาน,ให้พ่อผ่านภิญโญสโมสร,สำเร็จแล้วแก้วตาพาบิดร,ไปนครลูกน้อยจึงค่อยมา
ซึ่งเดี๋ยวนี้ที่จะให้แม่ไปด้วย,คงมอดม้วยแม่นแท้แน่นักหนา,เสียแรงลูกสงสารเลี้ยงมารดา,จะแกล้งฆ่าแม่แล้วก็ตามที
พระหน่อน้อยพลอยว่าจริงหนาแม่,มันจะแก้รบพุ่งเอากรุงศรี,จำจะไปรักษาอยู่ธานี,ถ้าหาไม่ไพรีจะบีฑา
จำจะหย่อนผ่อนตามทรามสวาท,ให้สมมาดผันผ่อนด้วยอ่อนหวาน,ทำเพลงยาวน้าวโน้มประโลมลาน,คงเป็นการกูสักวันหนึ่งมั่นคง
เจ้าบอกนางอย่างคำบิดาว่า,จะพาอาเจ้าไปด้วยช่วยให้หมด,อย่าหักหาญดาลเดือดจงเงือดงด,มิให้อดสูเขาชาวลังกา
พระตรัสพลางทางถามล่ามต้นหน,ตามตำบลแผนที่ชี้ทิศา,อันขอบคุ้งกรุงผลึกพระพารา,อยู่แควขวาแขวงประจิมริมวารี
พระรู้ชัดตรัสสั่งให้ตั้งเข็ม,จะแล่นเล็มแหลมคุ้งไปกรุงศรี,ให้นายหมวดตรวจระวังสั่งโยธี,เมื่อราตรีเกรงศัตรูจะจู่มา
ให้พร้อมพรั่งตั้งถ้วนกระบวนทัพ,คอยรบรับอันตรายทั้งซ้ายขวา,ครั้นเสร็จสั่งตั้งโห่เป็นโกลา,พระก็ใช้ใบมาในสาคร
