w1,w2,w3,w4
แล้วโปรดเชิญสังฆราชไปอาสน์รัตน์,สามกษัตริย์หน่อไทอยากใคร่เห็น,ช่วยระงับดับร้อนให้ผ่อนเย็น,จะได้เห็นโรคาพยาบาล
ท้าวรายาโกสัยพระทัยหาย,ก็ผันผายไปแสดงแถลงสาร,บอกสามหน่อขัตติยากับอาจารย์,ให้แจ้งการโรคาที่ยายี
บาทหลวงฟังนั่งอึ้งตะลึงคิด,เป็นไข้พิษเจ็บจุกหรือถูกผี,นั่งเสียได้ไม่มากล่าวเล่าคดี,พลางไปที่ห้องในที่ไสยา
ทั้งสามหน่อวรนาถกับบาทหลวง,ครรไลล่วงเข้าในห้องพลางมองหา,ฝ่ายโฉมยงองค์พระมังคลา,ชักเอาผ้าคลุมประทมทำซมเซา
บาทหลวงว่าฮ้าเฮ้ยเองเจ็บไข้,เป็นอย่างไรไม่รู้มาอยู่เขา,หรือจะเป็นปีศาจมันกราดเอา,แต่ก่อนเก่าอยู่เป็นสุขทุกเวลา
เป็นเคราะห์กรรมทำกระไรไฉนหนอ,มาเกิดก่อเจ็บไข้อย่างไรหวา,จะยกไปตีด่านชานชลา,เองก็มาเจ็บไข้ไม่ได้การ
พระมังคลาว่าเจ้าคุณการุญรัก,จงหยุดพักรั้งรอแต่พอหลาน,ค่อยเสื่อมโศกโรคภัยในสันดาน,จึ่งคิดอ่านยกไปตีให้มีชัย
บาทหลวงว่าถ้าเองยังมิหาย,การอุบายข้าศึกจะนึกไฉน,ฉวยมันยกยุ่งยิ่งมาชิงชัย,จะไว้ใจได้หรือมึงถือดี
จำจะยกวกไปใส่เอาก่อน,จะมานอนนิ่งถือเหมือนฤๅษี,ถึงเอ็งเจ็บจริงหวาพ่อตามี,ยกไปตีก่อนไม่ได้หรือไรนา
กูกำหนดฤกษ์ตีวันสี่ค่ำ,จะตั้งทำพิธีดีนักหนา,จะให้เข้าตีด่านชานชลา,อ้ายพ่อตามึงทั้งสองไปลองดู
เอาลูกชายเอ็งกำกับเป็นทัพหนุน,เดชะบุญไล่ต้อนให้อ่อนหู,แม้นเข้าได้สมหวังพังประตู,ช่วยกันกรูเข้าในด่านชานบุรินทร์
มึงเจ็บไข้ใจคอยังท้อแท้,อยู่กับแม่รักดุเหว่าเฝ้าถวิล,พลางลุกจากห้องมาศาลาดิน,เรียกมาสิ้นแต่บรรดาเสนานาย
วันพรุ่งนี้จะไปตีเมืองปากน้ำ,จงคิดทำต่อแย้งให้แข็งขัน,แม้นทัพไหนแตกมาจะฆ่าฟัน,ยกให้ทันฤกษ์ดีในสึ่โมง
แกสั่งเหล่าเสนาโยธาทัพ,เสียงออกคับศาลาด่าออกโผง,ราวกับไฟไหม้ข้าวสุกลุกออกโพลง,เสียงโขมงคับศาลาหน้าคิรี
ให้เตรียมทัพนับหมื่นถือปืนผา,แขกชวากับพหลพลกาหวี,ทั้งเสนาไพร่พลพวกมนตรี,วันพรุ่งนี้พร้อมกันเหมือนสัญญา
แม้นใครขาดราชการอาญาทัพ,บทบังคับชีวังถึงสังขาร์,เอาเชือกมัดรัดคอให้มรณา,ตามอาญาข้างฝรั่งไม่ฟังกัน
ครั้นสั่งเสร็จกลับหลังขึ้นยังตึก,คิดการศึกร่ำไปจนไก่ขัน,แล้วนึกแค้นมังคลาด่าเป็นควัน,ควรหรือมันมาเจ็บเป็นเหน็บเย็น
เพราะอีเมียมาด้วยจึ่งป่วยไข้,กูเข้าใจบาดแผลพอแลเห็น,เพราะมันถึงหวานนักจึ่งมักเป็น,เหมือนกับเช่นได้อีแก่ก็แปรปรวน
ก้าแม้นมิจำกัดอีนี่เสีย,จะคลอเคลียเมามันเพราะตัณหา,เห็นไม่หายคลายเจ็บที่เหน็บชา,จะเอายาอย่างไรให้มันกิน
อ้ายมังคลาฝาหรั่งเคยตั้งแต่ง,จะแอบแฝงนอนครางอยู่ห่างแห,ที่ไหนคนเหล่านั้นจะผันแปร,กูจะแก้เห็นไม่สมอารมณ์ปอง
พลางลุกมาหน้าประตูฃู่สำทับ,ยังนอนจับไข้วุ่นจนขุ่นหมอง,อันการทัพการศึกไม่ตรึกตรอง,มาเข้าห้องกอดอีเมียจะเสียการ
จนเจ็บไข้กายสั่นเพราะตัณหา,จะมาพากันเศร้าต้องร้าวฉาน,แม้นมิไล่อีเมียจะเสียการ,ไปเมืองบ้านมันเสียก่อนคิดผ่อนปรน
แม้นขืนอยู่ด้วยกันตะบันโรค,จะวิโยคยากใจไม่เป็นผล,เองขืนอยู่กับอีเมียจะเสียตน,เร่งคิดขวนขวายไปให้ไกลกัน
ฝ่ายพระมิ่งมังคลานราราช,ฟังพระบาทหลวงขู่ดูแกหลง,เอาแต่ใจของตนพูดวนวง,เหมือนคนทรงผีสิงวิ่งกระเซอ
แล้วตอบว่าถ้าเจ้าคุณจะขับไล่,ฉันก็ไม่ทานทัดไม่ขัดขวาง,แต่จะต้องให้บิดาเขาพานาง,การมิค้างหรือที่ศึกนึกอย่างไร
แกจึ่งว่าอย่าให้มันไปด้วย,เอาไว้ช่วยดูแลคิดแก้ไข,ให้แต่พวกบ่าวข้าพามันไป,ก็จะได้ดอกหนาหวาปัญญากู
พระมังคลาว่าเช่นนั้นฉวยเกิดเหตุ,แม้นอาเพศเดือดร้อนมิอ่อนหู,แกว่าช่างมันเป็นไรทำไมกู,ทำไม่รู้ไม่เห็นจะเป็นตาย
ช่างหัวมันเป็นไรไปกับบ่าว,จะว่ากล่าวใครเขาทำให้คว่ำหงาย,มึงอย่าพูดเกเรเพทุบาย,ใช่มุลนายเป็นเมียเสียอะไร
แม้นมิคิดผ่อนผันให้มันห่าง,โรคจะสร่างเสื่อมคลายหายที่ไหน,เองจะนั่งอยู่กับหญิงไม่ชิงชัย,มันจะได้เมืองหรืออย่าถือดี
ทำไมกับลูกเมียแม้นเขี่ยไค้,มันคงได้สมรักสมศักดิ์ศรี,ชนะศึกตรึกตราสักห้าปี,รูปดีดีงามงามสักสามพัน
ไล่ไปเสียเมียนี้หนาพาให้เจ็บ,พวกอีเล็บยาวยาวอีสาวสรรค์,เป็นห่วงใยไปข้างหน้าสารพัน,ไม่เป็นอันคิดอ่านการสงคราม
พระมังคลาว่าเจ้าคุณการุญรัก,จะหาญหักเอาแต่ได้ขอไต่ถาม,ด้วยพ่อเขาเอามาใช้ในสงคราม,จะมีความน้อยใจไม่ได้การ
พระมังคลาว่าเขาช่วยเป่าปัด,ปรนนิบัติหยูกยาได้อาศัย,แต่พอโรคบางเบาบรรเทาใจ,จึ่งจะให้เขาพาพะงางาม
บาทหลวงด่าว่าอุแหม่พูดแก้ไข,จะเอาไว้ทำกรรมอ้ายซำสาม,จนโรคไม่รู้สร่างเพราะนางงาม,จนเสียความย่อยยับอัปรา
เพราะอีนี่มิหนำตัวซ้ำเจ็บ,ยังจะเก็บเอาไว้กรอล่อตัณหา,ใครขืนคว่ำจำใจให้เอามา,นั่งลอยหน้าดัดจริตทำปิดบัง
ชะนางแม่รักดุเหว่านั่งเฝ้าผัว,มาเปียปัวจนมันยุ่งออกนุงถัง,มึงจะคิดอย่างไรจะใคร่ฟัง,หรือจะนั่งอ่อนคอเฝ้าคลอเคลีย
ไม่ห่างผัวตัวนางมิ่งมเหสี,ไปบุรีเสียเถิดหวาอย่าให้เสีย,ที่การทัพคับใจเหมือนไฟเลีย,มันเป็นเมียเขาก็รู้อยู่ทุกคน
ที่เจ็บปวดรวดร้าวลงคราวนี้,มเหสีหรือมิใช่มันให้ผล,ถ้าแม้นขืนอยู่กับเมียจะเสียคน,คงจะป่นปี้ไปไหนจะคลาย
ถึงมดหมอที่จะมารักษาเจ้า,มันก็เปล่าเสียยาพาฉิบหาย,มึงอย่าทำเกเรเพทุบาย,คิดผันผายเอาไปส่งลงเภตรา
พรุ่งนี้เช้ากูจะยกทัพบกก่อน,ไม่เจ็บร้อนหรือกระไรไฉนหวา,แต่ทุกข์ทนได้ยากลำบากมา,ก็หมายว่าจะมาตีบุรีคืน
มึงก็มาเจ็บไข้ให้ลำบาก,กูเหนื่อยยากเต็มประดาเหลือฝ่าฝืน,เพราะหมายมึงเป็นที่หวังได้ยั่งยืน,จะได้คืนเมืองลังกาของตายาย
แกด่าพลางทางลุกไปจากห้อง,พอแสงทองจวนจะสางสว่างฉาย,แกเที่ยวเดินเสือกสนกระวนกระวาย,เรียกไพร่นายแสนยาพลากร
กับสองท้าวเข้ามาปรึกษาสั่ง,ดูกำลังทวยหาญชาญสมร,เป็นทัพหน้าพาพหลพลนิกร,เข้าราญรอนตีปากน้ำที่สำคัญ
อันตัวกูจะกำกับเป็นทัพหลวง,จะคอยล่วงดับร้อนคิดผ่อนผัน,แล้วได้ทีตีกลมระดมกัน,เอาให้มันแตกพ่ายกระจายพัง
ฝ่ายโฉมยงองค์พระมังคลาราช,ไม่ไสยาสน์นึกในพระทัยหวัง,เห็นวุ่นวายฟั่นเฝือเหลือกำลัง,ไม่ยับยั้งตรึกตราระอาจริง
แกยังขืนวุ่นวายจะไปรบ,เขาสมทบทุกประเทศทั่วเขตขัณฑ์,ตั้งแต่ไปรบรุกเข้าบุกบัน,แทบชีวันจะไม่รอดตลอดมา
แต่ครั้งนี้มิไปให้ได้ยาก,แสนลำบากชีวังจะสังขาร์,จึ่งต้องทำป่วยเจ็บเป็นเหน็บชา,แกก็ด่ามากมายหลายประการ
พระตรึกตรองต้องครางเหมือนอย่างไข้,บาทหลวงไปด่าเปรี้ยงแทบเสียงหลง,เป็นกระไรไข้พิษจะปลิดปลง,กอดอนงค์ไว้สิหวาอ้ายบ้ากาม
แกเคืองขุ่นหุนหันให้หมั่นไส้,แต่นี้ไปแสนเกลียดขี้เกียจถาม,พลางลุกออกจากประตูแล้วดูยาม,ยังอีกสามนาทีจะสี่โมง
แกเร่งเรียกพวกพหลพลรบ,มาสมทบทัพชวาด่าโขมง,เอิกเกริกฤกษ์ดีจะสี่โมง,ยิงปืนโผงผางผึงเสียงตึงตัง
เดินกระบวนถ้วนทั่วตัวทหาร,ก้องสะท้านเต็มประดาทัพหน้าหลัง,ออกจากเขาเจ้าประจันสนั่นดัง,บาทหลวงนั่งบนรถบทจร
สารถีตีม้าอาชาชาติ,เผ่นผงาดรีบออกนอกสิงขร,กระบวนบกยกอ้อมล้อมนคร,พลนิกรนับแสนแน่นอนันต์
ถือปืนตับคาบชุดอาวุธพร้อม,เข้าแวดล้อมรบสู้เป็นคู่ขัน,พวกที่ถือแหลนหลาวทั้งเกาทัณฑ์,เหน็บกริชสั้นหอกซัดเดินอัดแอ
จะกล่าวฝ่ายนายด่านเมืองปากน้ำ,คนประจำเรียงรายชายกระแส,เห็นข้าศึกเยียดยัดมาอัดแอ,ไปทูลแก่จอมนรินทร์ปิ่นประชา
ป่างพระศรีสุวรรณวงศ์ดำรงภพ,ขจรรบเรืองฤทธิ์ทุกทิศา,ครั้นทราบข่าวข้าศึกพระตรึกตรา,พลางปรึกษาพระเจ้าหลานในว่านเครือ
ว่าบัดนี้ข้าศึกกับฮึกหาญ,ล้อมปราการรอบรายทั้งใต้เหนือ,พระสั่งให้นายทัพสำหรับเรือ,ขึ้นมาเจือทัพบกจะยกไป
แล้วตรัสกับหน่อนรินทร์สินสมุทร,เจ้ารีบรุดออกทางท่าชลาไหล,สุดสาครต้อนพหลสกลไกร,ยกออกไปทางบกวกถึงกัน
หัสไชยไปตั้งอยู่ข้างเหนือ,เอาคนเจือนายไพร่รีบผายผัน,วลายุดาวายุพัฒน์หัสกัน,ทั้งสามนั้นออกไปอยู่บูรพา
อันตัวเราเล่าจะไปข้างทักษิณ,พร้อมกันสิ้นเผ่าพงศ์พระวงศา,แล้วตรัสถามครูพักตร์จักรา,ว่าท่านอาจารย์เจ้าช่วยเป่ามนต์
ตามวิธีที่ได้รู้ดูกำกับ,จงแต่ทัพไว้ให้ทั่วตัวพหล,จงประสิทธิ์ฤทธิ์เดชข้างเวทมนตร์,ให้คงทนแคล้วคลาดซึ่งสาตรา
ฝ่ายอาจารย์ผู้ชำนาญทางกสิณ,เอาขมิ้นมาเสกลงเลขผา,แจกไปทั่วตัวคนเป่ามนตรา,ตามตำราที่ได้รู้ทั้งอยู่คง
แล้วว่าท้าวเจ้าแผ่นดินปิ่นพิภพ,จะออกรบโดยหวังอย่างประสงค์,คงมีชัยอานุภาพปราบณรงค์,ดังพระองค์คิดไว้คงได้การ
ต่อสองโมงฤกษ์ดีกรีธาทัพ,ออกคอยรับข้าศึกที่ฮึกหาญ,จัดพหลพลขันธ์ประจัญบาน,ออกข้างด้านหรดีจะมีชัย
จะกล่าวถึงมังคลานราราช,นึกถึงบาทหลวงด่าไม่ปราศรัย,จึงจัดแจงแต่งพลสกลไกร,ยกตามไปโดยพลันมิทันนาน
แต่จำเป็นจำใจไปด้วยแค้น,แกด่าแสนเจ็บอายหลายสถาน,ครั้นมิไปเล่าก็ได้เป็นอาจารย์,จะเดือดดาลสักเท่าไรในอุรา
เดือนกระจ่างกลางฟ้าเวหาห้อง,จังหรีดร้องเรไรในไพรสัณฑ์,ระหริ่งแร่แม่ม่ายในอรัญ,กระต่ายผันเผ่นโผนโจนทะยาน
พยัคฆ์ย่องมองเมียงเคียงขยับ,กระโจนจับเป็นภักษาด้วยกล้าหาญ,ปะปีบเปรี้ยงเสียงร้องก้องกังวาน,ทั้งฝูงฟานโลดไล่ริมชายดง
ถึงทุ่งกว้างทางตรงวงเข้าด่าน,เสียงประสานพวกพหลพลขันธ์,ฟ้ากระจ่างแจ่มแจ้งด้วยแสงจันทร์,แลเห็นท่านสังฆราชเดินนาดกราย
ถือกระบี่ตรวจพลพหลหาญ,ดูอาการชุลมุนวุ่นใจหาย,กับสองท้าวพ่อตาเสนานาย,เที่ยวเดินรายล้อมรอบขอบกำแพง
พระมังคลาพากันเข้าบรรจบ,พลรบทวยหาญชาญกำแหง,พอสังฆราชแลไปเห็นไฟแดง,ยังนึกแคลงทัพใครที่ไหนมา
ครั้นเห็นพระมังคลาสานุศิษย์,ที่แค้นจิตหายพลันกลับหรรษา,เดินออกมาจูงหัตถ์กษัตรา,แล้วถามว่าเอ็งหายสบายบาน
ยกพหลพลไพร่มาในค่ำ,ช่วยกันทำศึกสิหวาดั่งว่าขาน,คงสมคิดศิษย์หายใจกูบาน,ดูอาการท้าวทั้งสองก็ว่องไว
มิเสียทีดีครันในการศึก,เห็นตรองตรึกรู้ตำราอัชฌาสัย,ถึงเป็นแขกดูมันคล่องทำนองใน,เห็นจะได้สิงหลไม่พ้นเรา
แล้วโรคเอ็งเล่าก็หายสบายจิต,สมความคิดจริงแล้วมึงพอพึ่งเขา,คงจะได้เขตแคว้นแดนของเรา,อย่าโศกเศร้าไปเลยหวาทั้งข้าไท
อันลังกาฝาหรั่งในครั้งนี้,จะเป็นที่เปรมปราได้อาศัย,คิดกำจัดสัตว์บาปปราบพวกไทย,จับเสียให้สิ้นวงศ์พงศ์ประยูร
ให้สมแค้นที่มันทำกูช้ำชอก,กูจะหลอกจับกินให้สิ้นสูญ,เอาให้หมดญาติวงศ์พงศ์ตระกูล,ให้มันสูญอย่าให้เหลือไร้เยื่อใย
พรุ่งนี้เช้ากูจะเข้าแหกเอาด่าน,สำเร็จการจับมันมาอย่าปราศรัย,ปล่อยเสียเกาะจีนตั่งช่างเป็นไร,ให้มันไปอยู่กับท้าวเจ้าละมาน
กูจะตั้งลังกาให้ผาสุก,จะดับทุกข์เอาให้เปรมเกษมศานต์,แล้วชวนพระมังคลาปรีชาชาญ,กินชัยบานเหล้าเข้มพอเต็มตึง
แล้วเข้านอนด้วยกันหมดเอารถล้อม,มีผ้าอ้อมวงม่านเพดานขึง,ให้ตีเกราะเคาะระฆังเสียงดังอึง,กลองกระดึงตีลั่นสนั่นไป
ฝ่ายพวกพลบนปราการชานสมุทร,อุตลุดเรียกกันเสียงหวั่นไหว,ถืออาวุธนับหมื่นทั้งปืนไฟ,ทั้งหน้าไม้เสโลอีกโตมร
พลดั้งคั่งคับก็นับแสน,อีกโล่แพนจัดเป็นคู่ธนูศร,ทั้งแหลนหลาวยาวสั้นเคยราญรอน,อัสดรม้ารถคชคชา
ล้วนธงเทียวเขียวแดงแสงสลับ,กระบวนทัพดาบเชลยเคยอาสา,ฝ่ายตัวท่านครูพักตร์จักรา,นั่งบูชาเทพไทในไตรตรึงส์
พลีกรรมทำศาลาอ่านพระเวท,ตามไสยเพทเสาศาลเพดานขึง,แล้วครูเฒ่าห้ามไพร่อย่าให้อึง,กว่าจะถึงฤกษ์พาเวลาดี
ป่างพระจอมนครินทร์ปิ่นกษัตริย์,โองการตรัสแก่เสนาบดีศรี,สุดแท้แต่ฤกษ์พาเวลาดี,จึ่งค่อยคลี่โยธาพลากร
ฝ่ายครูพักตร์จักราปรีชาฉลาด,ครั้นภาณุมาศแย้มเยี่ยมเหลี่ยมสิงขร,เกือบจะสว่างรังสีรวีวร,ปักษาจรจากรังร้องวังเวง
พออุทัยไตรตรัสจำรัสแสง,สว่างแจ้งในนภางค์ทางสวรรค์,ส่วนครูเฒ่าเข้าที่พิธีพลัน,เสกน้ำมันทางกสิณอภิญญาณ
แล้วเรียกพวกพลไพร่จะไปรบ,มาสมทบแจกทั่วตัวทหาร,มาพร้อมถ้วนทุกทัพรับประทาน,พระอาจารย์พรมพรำประน้ำมนต์
พอฤกษ์ดีตีฆ้องพร้อมกองทัพ,ให้โห่รับสามคราโกลาหล,ยกเขยื้อนแสนยาพลาหล,ออกเกลื่อนกล่นเกณฑ์หัดจัตุรงค์
จะกล่าวฝ่ายพระฝรั่งสังฆราช,จึงให้ฆาตกลองศึกนึกประสงค์,เรียกทหารเคยประจญรณรงค์,ให้โบกธงตามตำแหน่งแจ้งคดี
บาทหลวงสั่งแต่บรรดาโยธาหาญ,ให้เตรียมการนับหมื่นถือปืนผา,แล้วเรียกพวกหัสกันวิลันดา,แขกชวาหอกคู่ทุกหมู่กอง
ทหารพวกเขนโล่เมืองโกสัย,สองท้าวไทขี่ม้าพาผยอง,เป็นทัพหน้าเดินตรวจทุกหมวดกอง,ตามทำนองแขกชวาเคยราวี
ใส่เสื้อสีตากุ้งดูรุ้งร่วง,ปักดอกดวงไหมทองละอองเหลือง,คาดเข็มขัดเพชรพราวเหมือนเจ้าเมือง,อร่ามเรืองกรุ่งกริ่งหยิ่งพอดู
ฝ่ายองค์พระมังคลานราราช,นึกประหลาดในจิตคิดอดสู,ดูตกแต่งเกินตัวเจียวขรัวครู,จะออกสู้ข้าศึกเห็นฮึกครัน
แล้วขึ้นม้าตามหลังสั่งทหาร,ให้เตรียมการตัดรอนคิดผ่อนผัน,เห็นเสียทีหนีไปเขาเจ้าประจัน,จงบอกกันให้ทั่วทุกตัวคน
อย่าให้ข้าศึกอ้อมเข้าล้อมหลัง,ฉวยพลาดพลั้งกูก็เห็นไม่เป็นผล,คิดอุบายถ่ายเทด้วยเล่ห์กล,จงแต่งคนใช้ชิดไว้ติดตาม
พอฤกษ์ดีตีระฆังให้ตั้งโห่,สำเนียงโกลาก้องท้องสนาม,เดินทหารชาญณรงค์เข้าสงคราม,ยิงปืนหามแล่นดังเสียงตังตึง
ทหารหน้ากล้ารบสมทบทัพ,ปล่อยปืนตับพร้อมพรั่งเสียงผางผึง,พวกทัพไทยได้ทีตีตะบึง,ไล่ทะลึ่งหักหาญเข้าราญรอน
ฝรั่งรับขับพหลพลรบ,เร่งสมทบนายทหารชาญสมร,ออกคั่งคับจับกุมตะลุมบอน,เข้าฟันฟอนตายกลาดดาษดา
พวกทัพแขกกลับกลอกพุ่งหอกคู่,เป็นหมู่หมู่แน่นรายทั้งซ้ายขวา,ฝ่ายสองท้าวต้อนพหลพลชวา,เป็นทัพหน้าหักโหมเข้าโรมรัน
ฝ่ายองค์พระมังคลาปรีชาเฉลิม,คอยเพิ่มเติมทัพพหลพลขันธ์,บาทหลวงต้อนพวกอังกฤษเข้าติดพัน,ยิงปืนสั้นพร้อมเพรียงเรียงกันไป
ถูกพหลพลไทยก็ไม่เข้า,พลางโห่เร้าพร้อมกันเสียงหวั่นไหว,พวกฝรั่งตั้งพันแต่บรรลัย,พลไพร่บางเบาบรรเทาลง
บาทหลวงแค้นแน่นในใจสลด,ระทวยระทดเสียเชิงละเลิงหลง,จะได้ใครเข้าประจญรณรงค์,มันทนคงเต็มประดาฆ่าไม่ตาย
จำจะต้องถอยทัพไปยับยั้ง,ที่ริมฝั่งสาชลคิดขวนขวาย,พิเคราะห์ดูแยบยลกลอุบาย,ทั้งไพร่นายบอกกันไปอย่าได้อึง
ต่อเวลาค่ำคล้อยจะถอยทัพ,เร่งกำชับคนผู้ให้รู้ถึง,ตามบังคับบัญชาอย่าให้อึง,แม้นรู้ถึงไพรีมิเป็นการ
ฝ่ายพระศรีสุวรรณวงศ์พงศ์กษัตริย์,โองการตรัสปรึกษาบรรดาหลาน,กับท่านครูจักราปรีชาชาญ,จะคิดอ่านเอาชัยฉันใดดี
จับอ้ายพวกปัจจามิตรที่คิดร้าย,ขออุบายครูจักราศี,จะจับอ้ายตัวการผลาญชีวี,จึ่งจะมีความสุขทุกทิวา
แล้วเคราะห์เขาเล่าก็ยังไม่ถึงฆาต,ถึงจะพลาดเสียท่าสักห้าหน,ก็ยังไม่แค้นคับถึงอับจน,แต่จะป่นก็จำเพาะเพราะเคราะห์ดี
ถึงจะเข้าหักหาญในการศึก,เห็นยังลึกถึงเขาน้อยจะถอยหนี,ที่จะถึงอัปราจับฆ่าตี,ยังไม่มีเกณฑ์ลึกถึงตรึกตรอง
พระทรงฟังครูเฒ่าเล่าถวาย,เรื่องทำนายที่ประมูลทูลฉลอง,พระตรัสตอบโดยนึกที่ตรึกตรอง,หรือจะต้องคิดการสถานใด
ฝ่ายท่านครูผู้ชำนาญในการโลก,ศิษย์ปาโมกข์แจ้งเหตุข้างเพทไสย,จึงทูลความตามที่แจ้งไม่แคลงใจ,ยังไม่ได้สมประสงค์เพราะวงศ์วาน
แต่ควรจะรุกโรมเข้าโจมทัพ,ตีให้กลับแตกไปเข้าไพรสาณฑ์,เวลาค่ำใช้กลคนชำนาญ,ให้ทำคานทำสาแหรกแบกเสบียง
พวกข้าศึกคงจะนึกว่าเข้าด่าน,คงจะต้านทานไว้ดั่งใจถวิล,แล้วแต่งพวกกองทัพจับไพริน,เอาหม้อดินค่อยทิ้งเข้าชิงชัย
