w1,w2,w3,w4
แต่ทว่าราชการงานเมือง,จะสามารถปราดเปรื่องยากหนักหนา,โบราณท่านจึงตั้งคติมา,ว่าวุฒิมีสี่ประการ
หนึ่งเป็นผู้ดีมีเชื้อชาติ,กิริยามารยาทส่งสัณฐาน,หนึ่งได้ศึกษาวิชาชาญ,เป็นแก่นสารคือคุณอุดหนุนตัว
หนึ่งว่าอายุเจริญวัย,เข้าใจผิดชอบประกอบทั่ว,หนึ่งปัญญาว่องไวไม่มึนมัว,จึงจะรู้ดีชั่วในทางงาน
ท่านว่าผู้เป็นข้าฝ่าธุลี,วุฒิต้องมีทั้งสี่สถาน,เจ้านี้ดูก็มีทุกประการ,จะสู่โพธิสมภารก็ควรแล้ว
แต่ทว่าอย่าทะนงองอาจ,โดยประมาทถือว่าข้ากล้าแกล้ว,ถ้าประมาทราชภัยมักไม่แคล้ว,ลูกแก้วจงจำคำมารดา
โบราณว่าเป็นข้าจอมกษัตริย์,ราชสวัสดิ์ต้องเพียรเรียนรักษา,ท่านกำหนดจดไว้ในตำรา,มีมาแต่โบราณช้านานครัน
หนึ่งวิชาสามารถมีอย่างไร,ไม่ปิดไว้ให้ท่านทราบทุกสิ่งสรรพ์,หนึ่งกล้าหาญทำการถวายนั้น,มุ่งมั่นจนสำเร็จเจตนา
หนึ่งมิได้ประมาทราชกิจ,ชอบผิดตริตรึกหมั่นศึกษา,หนึ่งสัตย์ซื่อถือธรรมจรรยา,เหมือนสมาทานศีลไว้มั่นคง
หนึ่งไซร้ไม่ร่วมราชาอาสน์,ด้วยอุบาทว์จัญไรเป็นหนักหนา,หนึ่งเข้าเฝ้าสังเกตซึ่งกิจจา,ไม่ใกล้ไกลไปกว่าสมควรการ
หนึ่งผู้หญิงชาวในไม่พันพัว,เล่นหัวผูกรักสมัครสมาน,หนึ่งสามิภักดิ์รักใคร่ในภูบาล,ถึงถูกกริ้วทนทานไม่ตอบแทน
ราชสวัสดิ์จัดจบครบสิบข้อ,พ่อจงจำไว้ให้หนักแน่น,สัตย์ซื่อและสำคัญนั่นเป็นแดน,พ่อแผนของแม่จงใส่ใจ
จงไปดีมาดีศรีสวัสดิ์,พ้นวิบัติเสี้ยนหนามความเจ็บไข้,ให้พระองค์ผู้ทรงภพไตร,โปรดปรานประทานให้เป็นพระยา
ว่าพลางทางออกมานอกห้อง,ร้องเรียกผู้คนพวกบ่าวข้า,พ่อแผนเอาอ้ายเต่ากับอ้ายมา,ไปติดหน้าตามหลังทั้งสองคน
ขุนแผนรับพรของมารดา,แล้วมาหาลาวทองเห็นหมองหม่น,ลูบหลังสั่งเสียด้วยทำวน,จะก่นแต่ร้องไห้ทำไมน้อง
พี่ไปมิใช่จะทิ้งขว้าง,แต่พอว่างก็จะมาหาถึงห้อง,ปลอบพลางทางชวนเจ้าลาวทอง,จัดของเตรียมไว้จะไคลคลา
รุ่งเช้าขุนแผนตำรวจนั้น,ก็พากันยกออกจากเคหา,ครั้นถึงสุพรรณทันเวลา,ก็ตรงมายังเรือนเจ้าขุนช้าง
พอขุนช้างเหลือบแลเห็นขุนแผน,ลุกแล่นไปปิดประตูผาง,เข้ามากอดหมอนลงนอนคราง,บอกนางวันทองด้วยตกใจ
ขุนแผนขึ้นมาที่บนเรือน,เพื่อนพาตำรวจมาเป็นไหนไหน,เห็นจะเกิดถ้อยความลุกลามไป,มิมีรับสั่งใช้ฤๅจึงมา
ครานั้นวันทองครั้นได้ฟัง,ละล้าละลังตกใจเป็นหนักหนา,จะทำฉันใดดีนะอกอา,จะเอาหน้าฝากแฝงไว้แห่งไร
ถึงถ้อยลามความใหญ่ดังไฟเลีย,ถ้าพอเสียเงินทองหาทุกข์ไม่,กลัวจะเกาะไปศาลรำคาญใจ,จะคิดอยางไรเล่าเจ้าประคุณ
กรรมของเราแท้แม่วันทอง,ถ้าเขาฟ้องแล้วเห็นจะเล่นวุ่น,เงินทองเท่าไรไม่คิดทุน,เดชะบุญขอแต่ให้ได้ตัวน้อง
ลำพังพี่นี้จะด้านไปศาลหลวง,นี่เป็นห่วงด้วยเจ้าจึงเศร้าหมอง,น้ำตาคลอกอดคอเจ้าวันทอง,ตรองตรองแล้วขุนช้างลงครางฮือ
ตำรวจร้องเรียกเร้าเจ้าช้างเถื่อน,เข้าเรือนนอนนิ่งเสียแล้วฤๅ,ร้องเรียกเท่าไรก็ไม่อือ,จะนิ่งดื้ออยู่ได้ฤๅไรนา
รับสั่งให้มาหาตัวไป,จะพูดจาว่าไรก็ไม่ว่า,ไปเสียเห็นวันทันเวลา,ถ้าช้าจะฉุดกันรุดไป
ขุนช้างเดือดดาลรำคาญอก,ตัวสั่นงันงกจนเหงื่อไหล,ร้องตอบไปพลันในทันใด,ข้าลุกนั่งไม่ได้เจ้าขรัวนาย
หมอว่าเป็นไข้สันนิบาต,วันนี้ถึงฆาตในตอนบ่าย,เมื่อตะกี้แน่นิ่งไม่ติงกาย,อย่าเพ่อวุ่นวายจะตั้งใจ
ตำรวจว่าเห็นนั่งอยู่ตะกี้,ปิดประตูลุกหนีแล้วปดได้,เมื่อไม่ออกมาก็แล้วไป,จะไปดูข้างในให้เห็นตัว
ขุนช้างตกใจสะกิดเมีย,ลั่นดาลเข้าเสียแม่ทูนหัว,วันทองย่องมาขาสั่นรัว,ชักหัวดาลลั่นเข้าทันใด
ฝ่ายว่าขุนแผนตำรวจนั้น,ลุกเข้ามาพลันหาช้าไม่,ผลักดูประตูไม่เปิดไป,ขุนแผนเข้าใจว่าใส่กลอน
จึงเป่าคาถามหาสะเดาะ,กลอนหลุดผลุดเผลาะดังคนถอน,กรูกันเข้าไปในที่นอน,ขุนช้างฉวยหมอนขึ้นออกยักษ์
โยกตัวโคลงหัวว่าผีเข้า,กูนี้เจ้าพระประแดงกำแพงหัก,เหลือกตายักคอหัวร่อคัก,มึงรู้จักกูฤๅไม่ไอ้ขุนโรง
ตำรวจร้องชะเจ้าขุนช้าง,ทำเล่นหลายอย่างอ้ายตายโหง,ขุนช้างลุกโลดโดดโกรงโกรง,ด่าโผงซ้ำขู่กูจะหักคอ
อ้ายเหล่านี้มึงไปข้างไหนมา,อุกอาจหนักหนาไม่กลัวพ่อ,ยักคิ้วหลิ่วตาทำหน้างอ,ล้อพ่อเล่นอึงมึงต้องดี
ขุนแผนแค้นใจดังไฟกาล,จะใคร่ผลาญชีวิตให้เป็นผี,โกรธวันทองถ่อยพลอยกาลี,มีดาบจะฟาดให้ขาดกลาง
ทำเป็นกลัวเจ้าจะหักคอ,ต่อล้อโลดเล่นเต้นโผงผาง,ทำเหยียบม่านล้มพลาดขาดกลาง,ปะเตะนางวันทองล้มควํ่าไป
วันทองล้มควํ่าคะมำจุก,มือกดท้องลุกขึ้นไม่ได้,ขุนช้างตัวสั่นพรั่นตกใจ,กอดเมียเข้าไว้ว่ากรรมกรรม
ตำรวจถามว่าออกแล้วฤๅเจ้า,ทำไมไม่เข้าไปยังคํ่า,นี่คลั่งไคล้ไข้ป่านัยน์ตาดำ,ฤๅเลือดลมมันทำงกเงิ่นไป
บัดนี้รับสั่งให้เรามา,หาตัวเข้าไปอย่าช้าได้,ด้วยบิดาของนายถวายไว้,ยังมิได้ใช้สอยราชการ
จะเอาไปฝึกสอนให้เข้าใจ,นี่คิดอย่างไรทำงุ่นง่าน,ผีเข้าเจ้าออกหลอกลนลาน,ออกยักษ์ออกมารอยู่วุ่นวาย
ขุนช้างฟังไปมิใช่ฟ้อง,หายใจทั่วท้องทุกข์ร้อนหาย,ถ้าแรกมารู้ว่าไม่วุ่นวาย,เจ้านายท่านจะเข้าเราทำไม
ถ้าทำราชการนานไป,ใครตั้งใจให้ดีจะมีผล,ขุนช้างบอกลนลานดีฉานจน,ขัดสนราชการไม่เข้าใจ
เคยแต่ตวาดควายอยู่ปลายนา,เจ้านายนั้นหารู้จักไม่,เล่นแต่ไม้หึ่งอื้ออึงไป,คุกคลานอย่างไรเจ้าขรัวนาย
ยังไม่เอาเข้าไปใช้สอยก่อน,จะผันผ่อนสอนสั่งให้จำได้,ว่าแล้วเท่านั้นในทันใด,ก็ฝึกสอนกันไปทุกเวลา
ขุนแผนนั้นสอนง่ายได้ดังใจ,ขุนช้างจัญไรยากนักหนา,คุกคลานเข้าเฝ้าเหมือนเต่านา,หลายวันมาจึงได้ไปใช้เวร
มหาดเล็กเขาล้อหัวร่อฮา,ตั้งให้ไฉยาว่าขุนเถน,นานไปใช้สอยค่อยจัดเจน,เข้าเวรร่วมกันทั้งสองรา
ฝ่ายขุนเพชรขุนรามอินทรานั้น,วันหนึ่งพากันมาพร้อมหน้า,ที่เรือนพระหมื่นศรีผู้ปรีชา,จัดเหล้าข้าวปลามาเลี้ยงกัน
พระหมื่นศรีขุนเพชรขุนรามมา,เป็นห้าทั้งขุนแผนขุนช้างนั่น,กินเหล้าเมาหราตาเป็นมัน,รินเหล้าเกลือรันลงสาบาน
สารพัดสัตย์ซื่อต่อกันสิ้น,กินเมาพูดโอ้ด้วยโวหาร,สร่างเมาเหล้าหมดก็สำราญ,ต่างคนไปบ้านด้วยฉับพลัน
จะกล่าวถึงลาวทองผ่องโสภา,อยู่กับมารดาของผัวขวัญ,ล้มไข้เจียนตายมาหลายวัน,มดหมอหากันมาวางยา
ไม่หายท่านยายก็ร้อนรน,บวงบนเซ่นวักเป็นหนักหนา,แต่ประทังยังรอไม่มรณา,ทองประศรีรักษาก็สุดใจ
จึงสั่งบ่าวพลันมิทันช้า,ไปหาขุนแผนให้จงได้,บอกความให้รู้สูเร็วไว,บ่าวยกมือไหว้ลงเรือนมา
ถึงเรือนพระหมื่นศรีที่นายอยู่,อ้ายอู๋จู่รีบขึ้นไปหา,บอกนายเร็วพลันมิทันช้า,ตามในกิจจาทุกสิ่งไป
วันเสาร์ข้างเช้าเป็นยามจันทร์,ไข้นั้นหนักเจียนจะเป็นผี,แต่ยามจันทร์ท่านทายว่าคลายดี,ผู้มาบอกนั่งที่ก็ไม่ร้าย
ผิดทั้งหลาวเหล็กราหูจร,อยู่ข้างต้นศรว่าพลันหาย,ฤกษ์ยามตามตำราว่าไม่ตาย,แต่แก้วตาจะกระวายกระวนใจ
เจ็บไข้ผัวมิได้อยู่เห็นหน้า,ถึงสิบหมอจะรักษาหาเหมือนไม่,จะหมองมัวเพราะผัวนี้อยู่ไกล,โรคภัยจึงได้กลุ้มรุมร้อน
วันนี้ก็เป็นวันเวรของตัวเรา,จำจะฝากเวรเขาออกไปก่อน,คิดแล้วลุกมาด้วยอาวรณ์,นั่งถอนใจใหญ่ใกล้ขุนช้าง
เกลอเอ๋ยเมียข้าเป็นไข้เหนือ,ล้นเหลือบ่าวบอกเห็นสุดอย่าง,จะขอฝากเวรไว้กับเกลอพลาง,รับราชการต่างได้เอ็นดู
นานไปเบื้องหน้าถ้ามิตาย,เราก็ลูกผู้ชายเห็นกันอยู่,เกลอมีที่ไปจึงใช้ตู,รู้จักคุณกันจนวันตาย
ขุนช้างรับว่าเออจะเป็นไร,พอทำแทนกันได้ไม่ยากง่าย,ตามใจไปเถิดอย่าวุ่นวาย,ขุนแผนบ่าวนายก็ออกมา
กราบกับบาทามารดาเล่า,เมียเจ้าอยู่หลังนั้นล้มไข้,แม่บนบานมดหมอจนท้อใจ,รักษามิใคร่จะบรรเทา
ขุนแผนลุกลามาหาเมีย,อย่าเสียใจผัวมาแล้วนะเจ้า,เนื้อหอมผอมร่างลงบางเบา,ข้าวปลากินได้ฤๅไม่เลย
เด็กไปบอกรู้ก็รีบมา,ใช่ว่าจะบิดเบือนเชือนเฉย,ผัวประคองลาวทองค่อยเสบย,เงยหน้าแก้มนวลแต่ล้วนยา
แต่จะดับเสียไม่นับเวลาได้,น้องนี้รอใจไว้คอยท่า,ถ้าช้าไปหลายวันไม่กลับมา,หยูกยาน้องไม่กินให้ขมคอ
เห็นหน้าหม่อมมาเหมือนหายไข้,ยิ่งกว่าได้พระอินทร์มาเป็นหมอ,ขุนแผนเอนตัวหัวร่องอ,ประคองคอให้เจ้าผินมากินยา
จะกล่าวถึงพระองค์ทรงธรณี,เสด็จออกประทับที่ข้างฝ่ายหน้า,พร้อมด้วยอำมาตย์มาตยา,ผาสุกสำราญหฤทัย
พอเห็นขุนช้างพลันมิทันช้า,อ้ายขุนแผนนั้นหวามันไปไหน,ไม่ร่วมเวรเกณฑ์กันฤๅฉันใด,อ้ายนี่ใช้สอยเรียบร้อยดี
ครานั้นขุนช้างฟังรับสั่ง,คิดถึงความหลังดังไฟจี้,ขุนแผนความแค้นของมันมี,ถ้าได้ทีนานไปคงใส่กู
เอาวันทองของมันมาจากข้าง,มันก็หมายจะล้างทำลายอยู่,กูจะผลาญชีวิตดังพิษงู,ครู่เดียวให้ยับดังสับปลา
คิดแล้วยกข้อขอเดชะ,ข้าพระพุทธเจ้าไม่มุสา,เข้าเวรร่วมกันหลายวันมา,เห็นบ่นถึงภรรยาอยู่ทุกวัน
วานนื้บอกว่าจะไปบ้าน,เกล้ากระหม่อมทัดทานก็หุนหัน,ขู่รู่ด่าว่าสารพัน,ครั้นดึกได้สักสามยามปลาย
ขุนแผนปีนข้ามกำแพงวัง,โอหังหยาบช้าเป็นเหลือหลาย,หม่อมฉันว่าก็จะฆ่าเสียให้ตาย,เห็นจะป่ายไปบ้านภรรยา
ครานั้นพระองค์ผู้ทรงภพ,ฟังจบก็กริ้วเป็นหนักหนา,กระทืบพระบาทตวาดมา,อ้ายนี่ตกว่าไม่เกรงใคร
อ้ายขุนช้างว่ากล่าวกลับห้าวหาญ,บังอาจปีนปราการออกไปได้,โทษถึงฆ่าฟันให้บรรลัย,เสียบหัวอย่าให้ดูเยี่ยงกัน
หากคิดนิดหนึ่งความชอบมี,ถ้าหาไม่ชีวีจะอาสัญ,อีเมียอย่างไรไม่จากกัน,ฤๅลอยมาแต่สวรรค์จึงลืมกลัว
เหวยราชามาตย์ไปบัดนี้,พาอีลาวทองมาจากผัว,อ้ายขุนแผนกูไม่ขอเห็นตัว,มันทำชั่วให้อยู่กาญจน์บุรี
ให้คุมไพร่ไปเที่ยวตระเวนด่าน,ต่อราชการเกิดศึกในกรุงศรี,จึงจะเกณฑ์มันให้ไปต่อตี,แต่ไนราตรีจงรีบไป
ฝ่ายราชามาตย์ก็รับสั่ง,ออกมาจากวังไม่ช้าได้,ขึ้นม้าพาพวกตำรวจใน,ออกจากเวียงชัยในราตรี
จะกล่าวถึงลาวทองผ่องโสภา,ค่อยคลายโรคาที่หมองศรี,กลางคืนนอนแนบแอบสามี,เปรมปรีดิ์จนหลับกับที่นอน
นางฝันว่ายักษ์ใหญ่เข้าในห้อง,จับลาวทองมัดลากไปจากหมอน,ไปใส่กรงเหล็กไว้ให้อาวรณ์,เดือดร้อนทุกข์ทนทั้งตาปี
ในฝันนั้นว่าผัวตัวตามไป,ก็ตกในเหวห้องคิรีศรี,ได้ความยากแค้นแสนทวี,แล้วมีชายหนึ่งเรืองฤทธิไกร
มาอุ้มเจ้าลาวทองกับขุนแผน,ออกจากแดนยักษ์ตรงมาส่งได้,สิ้นฝันพลันฟื้นตื่นตกใจ,ปลุกปลอบผัวให้ทำนายพลัน
ครานั้นขุนแผนแสนสนิท,นิ่งคิดความน้องลาวทองฝัน,เอ๊ะฤกษ์ยามร้ายเข้าพร้อมกัน,ในวันรุ่งพรุ่งนี้จะมีภัย
กูกับลาวทองจะต้องพราก,เกิดกรรมวิบากขึ้นโตใหญ่,ต่อเนิ่นนานจะค่อยคลายสบายใจ,จะมีผู้แก้ไขให้พบกัน
ครั้นจะทักทายว่าร้ายนัก,กลัวลาวทองน้องรักจักโศกศัลย์,จึงบอกแชแก้ไขไปฉับพลัน,ฝันนี้ไม่ร้ายไม่ดีนัก
เพราะธาตุแปรปรวนด้วยเป็นไข้,จึงฝันฟั่นเฟือนไปไม่ประจักษ์,พูดจากลบเกลื่อนเตือนเมียรัก,ชวนชักพูดอื่นให้ชื่นใจ
พระอาทิตย์เร่งรถมาเรื่อฟ้า,แสงทองส่องหล้ากระจ่างไข,เสียงดุเหว่าเร่าร้องคะนองไพร,เรไรหริ่งเรื่อยอยู่รวงรัง
พระพายพัดฮือกระพือกลิ่น,ภุมรินบินวู่อยู่คับคั่ง,สะกิดเจ้าลาวทองชวนน้องฟัง,วังเวงหวั่นหวาดวิเวกใจ
หนูกกจิ้งจกกระเจิงทัก,แมลงมุมทุ่มทรวงอักหาหยุดไม่,วิปริตผิดนักตระหนักใจ,ดังจะบอกเหตุให้ประจักษ์ตา
พอรุ่งตำรวจในก็ไปถึง,ลงจากม้าหน้าบึ้งขึ้นเคหา,ขุนแผนพอเห็นตำรวจมา,ดังใครควักชีวาออกจากกาย
แข็งใจไปหาราชามาตย์,ผู้คนเกลื่อนกลาดเป็นมากหลาย,ธุระสิ่งไรไปไหนนาย,ฤๅเกิดการวุ่นวายศึกเสือมี
ฝ่ายราชามาตย์ได้ฟังถาม,บอกความขุนแผนเป็นถ้วนถี่,ขุนช้างกราบทูลพระพันปี,ว่านายหนีปีนข้ามกำแพงมา
ขุนช้างว่าได้ขัดทัดทาน,กลับห้าวหาญหุนหันจะฟันฆ่า,โทษนายถึงที่มรณา,พระเมตตาว่าตีได้เชียงทอง
ห้ามเฝ้ามิให้เข้าไปวังใน,สั่งให้พรากเมียเสียจากห้อง,เหตุเพราะว่าผัวตัวลำพอง,เมียของท่านเราจะเอาไป
มือซ้ายก่ายหน้าขวากอดน้อง,นิจจาเจ้าลาวทองจะจากข้าง,ดังใครเอาดาบฟาดให้ขาดกลาง,อ้ายขุนช้างฆ่าพี่ครั้งนี้แล้ว
เมื่อมาลาจากฝากเวรไว้,ช่างพิไรทูลพระจอมกระหม่อมแก้ว,ความผิดของพี่ไม่มีแวว,มันเหมือนแร้วดักไว้ที่ในดง
พี่เหมือนนกผกผินบินอากาศ,เพราะประมาทเสียเชิงกระเจิงหลง,จะหาร่มลมจัดบินลัดลง,จำเพาะตรงเข้าแร้วที่ราวี
สำคัญว่ากิ่งไม้มิใช่แร้ว,ต้องติดตีนดิ้นแด่วจนเป็นผี,ทรงพระโกรธคาดโทษถึงชีวี,นี่หากมีความชอบแต่ก่อนมา
จึงยกไว้ให้เอาแต่เจ้าไป,โอ้ที่ไหนตายเป็นจะเห็นหน้า,สุดจิตรสุดใจไกลแก้วตา,สุดปัญญาพี่แล้วเจ้าลาวทอง
ลาวทองน้องรักประจักษ์จิตร,ดังคมกฤชกรีดทรวงออกเป็นสอง,สะอื้นออกปากว่าน้ำตานอง,พ่อครองเมียอยู่ไม่ถึงปี
จะจากอกเหมือนตกเมรุมาศ,จะกลิ้งตายกายขาดลงเป็นผี,กระดูกเย็นเช่นผงเถ้าธุลี,สิ้นสีทินกรไม่ผ่อนทุกข์
เดือนแรมน้องจะแรมไปตามเดือน,เดือนขึ้นฟั่นเฟือนไม่มีสุข,จนสิ้นมิคสัญญีกลียุค,จะเฝ้าปลุกปลํ้าโศกไม่เคลื่อนคลาย
โอ้กรรมใดหนอมาดลจิตร,สองคิดเคืองขุ่นไม่สูญหาย,ถ้าศึกเสือมาล้างให้วางวาย,ถึงจะตายนํ้าใจไม่ย่อท้อ
น้อยใจเวรใดมาดลจิตร,ให้หม่อมพลายวายคิดที่แค้นหนอ,มันคนผิดมาแต่หลังยังรั้งรอ,ในใจคอพ่อไม่เห็นว่ากฤชคด
ทั้งวันทองห้องหอก็หาญหัก,ชิงรักริบรวบเอาจนหมด,ดังแมลงป่องหางงอนช้อนชด,บอกพยศกูนี้ไม่มีตรง
พ่อยังไปไว้เนื้อเชื่อใจ,เหมือนพ่อเปิดช่องให้สมประสงค์,ทางเตียนฤๅไปเวียนเข้าในดง,ต่อเดินหลงแล้วจึงรู้ว่าผิดทาง
เข้าตาจนเพราะผลแห่งความสัตย์,เมียจะต้องพรากพลัดไปห่างข้าง,แสนระทมกรมใจร้องไห้พลาง,กลิ้งกลางห้องไห้ไม่สมประดี
ขุนแผนผินปลอบประโลมขวัญ,จะไกลกันไปแล้วนะแก้วพี่,พลัดแก้วแววตาด้วยปรานี,เพราะพี่มาเป็นเหตุให้จำไกล
รักเมียเหมือนชักให้รักร้าง,ดังพี่ขว้างเจ้าลงทะเลใหญ่,น้องเอ๋ยผลกรรมเราทำไว้,จะร้องไห้ไปจนเลือดตากระเด็น
อกพี่อกน้องจะพองพัง,ใครจะหยั่งในทรวงมาล่วงเห็น,รักษาตัวเถิดนะเจ้าทุกเช้าเย็น,เช่นชั่วฉันใดอย่าได้ทำ
เดชะบุญเราสร้างแต่ปางก่อน,คงมีวันผันผ่อนที่ครวญครํ่า,สิ่งดีมีอยู่เจ้าจงจำ,ทนกรรมไปกว่าจะบรรเทา
ท่านผูใดเป็นใหญ่ใช้สอยน้อง,จงปรองดองฝากตัวกลัวเกรงเขา,ปากคอรู้จักที่หนักเบา,ถือเอาแต่สัตย์เป็นประมาณ
อย่าโศกาช้านักก็ไม่ได้,ตำรวจในเขาจะรีบไปจากบ้าน,จัดของข้าวแล้วมิทันนาน,ไปหาท่านมารดาทั้งผัวเมีย
กราบกับบาทาน้ำตาหลั่ง,รับสั่งให้พรากลาวทองเสีย,เกิดเหตุเภทภัยดังไฟเลีย,ต้องพรากเมียครั้งนี้เพราะขุนช้าง
ลาวทองจะต้องไปอยู่วัง,เล่าให้แม่ฟังสิ้นทุกอย่าง,ลาวทองร้องไห้พิไรพลาง,แต่ลูกร้างแรมจากเชียงทองมา
พ่อแม่อยู่ไกลได้พึ่งคุณแม่,เผื่อแผ่ให้ลูกเป็นสุขา,ปรานีลูกนี้แต่วันมา,หวังว่าจะแทนพระคุณทำ
เมื่อคราวลูกเกิดเข็ญเป็นไข้,ก็อาศัยคุณแม่ทุกเช้าค่ำ,รักษาหยูกยาอุตส่าห์ทำ,หยอดข้าวน้ำปลอบลูกให้คลายใจ
ถึงกะไรให้ได้แทนพระคุณบ้าง,นี่มาร้างตายเป็นหาเห็นไม่,ต่างมีต่างจนต่างคนไกล,จะได้เห็นมารดาเวลาเดียว
ทองประศรีสงสารรำคาญใจ,น้ำตาไหลรินรํ่าดังน้ำเชี่ยว,ชะเนื้อกรรมนำชักไปจริงเจียว,แม่จะเหลียวเห็นใครเหมือนลาวทอง
ไม่แง่งอนสอนได้เหมือนใจแม่,โอ้จะแลหายลับทุกหับห้อง,กอดลูกโศกาน้ำตานอง,แม่หมายปองจะให้เจ้าเผามารดา
จะลับลี้หนีไปมิได้เผา,จะไกลเจ้าเช้าเย็นไม่เห็นหน้า,ถ้าอยู่ไปหลายเดือนเขาเคลื่อนคลา,จงมาหาแม่บ้างให้คลายใจ
จึงนับเงินออกให้ไปสามชั่ง,หมดแล้วทีหลังมาเอาใหม่,อีสีอีสาอย่าช้าไว,นางเวียงเป็นผู้ใหญ่กับนางวัน
ไปกับลูกข้าเป็นห้าคน,ผ่อนปรนอย่ารังเกียจเดียดฉันท์,ลุกออกมาว่ากับตำรวจพลัน,นายทั่นเมตตาได้ปรานี
เป็นลาวชาวไพรไม่รู้การ,ผิดชอบว่าขานแต่ควรที่,ราชามาตย์ตอบไปเป็นไรมี,ขุนแผนนี้กับข้าก็ชอบกัน
ค่อยอยู่เถิดหนาช้าไม่ได้,ว่าแล้วลุกไปขมีขมัน,ลาวทองกราบลามารดาพลัน,สะอื้นอั้นหันมาลาสามี
ยิ่งแข็งใจไหวหวั่นยิ่งพรั่นจิตร,ดังเหยียบแผ่นดินผิดถล่มหนี,ขุนแผนแสนชํ้าระกำทวี,ลาวทองโศกีสะอื้นไป
สงสารตัวสงสารผัวสงสารบ้าน,สงสารท่านมารดาน้ำตาไหล,สงสารสวนหวนหอมสุมาลัย,สงสารทั้งข้าไทสงสารกัน
ขุนแผนแสนโศกสงสารน้อง,สงสารห้องฟูกหมอนที่นอนนั่น,แต่แลแลลับไปเข้าไพรวัน,หันหับห้องร้องไห้ในที่นอน
ฝ่ายราชามาตย์มากลางทาง,ลาวทองขี่ช้างสะอื้นอ้อน,สองวันคืนหนึ่งถึงพระนคร,บ่าวไสช้างย้อนมาบ้านพลัน
ราชามาตย์ก็เข้าไปในวัง,ลาวทองตามหลังขมีขมัน,พาเข้าเฝ้าองค์พระทรงธรรม์,ผินผันพระพักตร์ชำเลืองมา
เอออีนี่ฤๅเมียอ้ายขุนแผน,ดูอ้อนแอ้นเอวกลมสมหน้า,ผ่องผิวคิ้วคางสำอางตา,ติดจะเคียงเข้ามากับเด็กกู
กระนี้ฤๅอ้ายขุนแผนจะละเลย,ปีนกำแพงแรงเตยไม่หยุดอยู่,เจ้าขรัวนายจงหมายสั่งประตู,คอยดูอย่าให้ออกไปนอกวัง
