w1,w2,w3,w4
พระองค์ทรงภพตบพระเพลา,กูจะเอาความจริงให้จงได้,เฮ้ยขุนนางข้าเฝ้าอย่าเข้าใคร,บรรดาไปช่วยงานเมื่อวานนี้
ใครรู้เห็นเป็นอย่างไรให้เร่งว่า,อย่าเห็นแก่หน้าขุนนางแลเศรษฐี,ขุนช้างว่าหมื่นไวยไล่ทุบตี,พาทีถึงเจ้ากล่าวหยาบคาย
เมื่อขุนช้างอ้างว่าฆ่าหมื่นไวย,เต็มเมาฤๅไม่สู้หนักหนา,อย่าได้เข้าข้างใครให้เจรจา,จงเร่งว่าอย่าได้เห็นกับบุคคล
บรรดาข้าเฝ้าเหล่าไปงาน,จึงกราบทูลพระโองการตามเหตุผล,กระหม่อมฉันจำไว้ได้ทุกคน,เป็นต้นด้วยขุนช้างไปช่วยงาน
รับพระราชทานเหล้าจนเมามาย,แล้ววุ่นวายว่ากล่าวห้าวหาญ,ขึ้นตั้งท่าอวดตนว่าหนุมาน,แล้วพูดจาเกี้ยวพานถึงวันทอง
พระนายอายหน้าว่าไม่ฟัง,จึงตึงตังต่อยตีกันมี่ก้อง,ขุนช้างโป้งปากหากคะนอง,ร้องลำเลิกความหลังออกคลั่งไป
ว่าเมื่อพระไวยอยู่กับมารดา,ขุนช้างเอาไปฆ่าในป่าใหญ่,เอาไม้ซีกสับลงที่ตรงไร,เอาขอนทุ่มทับไว้จะให้ตาย
พระไวยขัดใจก็เรียกบ่าว,มี่ฉาวชกซ้ำล้มคว่ำหงาย,ซึ่งจะท้าว่ากล่าวถึงเจ้านาย,กระหม่อมฉันทั้งหลายไม่ได้ยิน
แต่ขุนช้างกินเหล้าเมาเต็มประดา,จนเปลื้องผ้าจากกายความอายสิ้น,ไม่เข้าใครใส่กลเป็นมลทิน,พระภูมินทร์จงทราบพระบาทา
ครานั้นพระองค์ผู้ทรงธรรม,พิเคราะห์คำให้การพยานว่า,วินิจฉัยไปด้วยพระปรีชา,ซึ่งข้อที่หยาบช้านั้นสำคัญ
ความโจทก์กล่าวหาเป็นสาหัส,แม้นเป็นสัตย์ก็โทษถึงอาสัญ,ถ้าไม่เป็นสัตย์โทษโจทก์เหมือนกัน,อิกข้อนั้นซึ่งหาว่าฆ่าตี
ถ้าแพ้กับทานบนจนกับพยาน,ผู้ทำผิดต้องประหารให้เป็นผี,แต่หากเบาด้วยเมาอยู่เต็มที,ไม่รู้สึกสมประดีก็ว่าไป
จำจะซักหมื่นไวยให้กระจ่าง,จะเอาโทษขุนช้างยังไม่ได้,จึงตรัสว่าฮ้าเฮ้ยอ้ายหมื่นไวย,เมื่อแรกไอ้ขุนช้างมันฆ่าตี
ไยจึงนิ่งความไว้ไม่กล่าวหา,พึ่งมาว่าเมื่อเขาฟ้องไม่ต้องที่,ที่ป่าไหนมันฆ่าว่าให้ดี,มีผู้รู้เห็นบ้างฤๅอย่างไร
ขอเดชะปกเกล้าปกกระหม่อม,ด้วยยังย่อมเมื่อเขาทำจำไม่ได้,รู้แต่ว่าป่าหลังสุพรรณไป,ครั้นจะอ้างก็ไม่มีใครมา
จะร้องก็ไม่ได้ไกลบ้านคน,ครั้นจะหนีก็ไม่พ้นเป็นกลางป่า,เดชะบุญปลดปลอดรอดชีวา,จะไปร้องฟ้องหาก็เด็กนัก
ไม่รู้ว่ารั้วแขวงกรมการ,โรงศาลอยู่ที่ไหนไม่รู้จัก,จึงมิได้ว่าขานมานานนัก,จนอารักษ์ดลใจให้พาที
จะอ้างอิงนั้นไม่ได้เป็นในป่า,เหลือปัญญาขอพิสูจน์ไปตามที่,ถ้าแม้นแพ้แก่สัตย์ดำนัที,ขอถวายชีวีพระทรงธรรม์
ครานั้นพระองค์ทรงธรณินทร์,ได้ฟังสิ้นถ้อยคำหมื่นไวยนั่น,จึงมีสีหนาทประภาษพลัน,อ้ายไวยนั้นมันว่าก็ชอบกล
แล้วตรัสว่าฮ้าเฮ้ยอ้ายขุนช้าง,มึงอย่าพลางเล่าไขไปแต่ต้น,ถ้าแม้นว่าทำผิดคิดผ่อนปรน,อย่าอั้นอ้นบอกให้หมดอย่าปดกู
ขุนช้างฟังพระองค์ทรงถามซัก,เป็นทุกข์หนักมือประนมก้มหน้าอยู่,เหงื่อไหลหน้าหลังลงพรั่งพรู,เป็นครู่จึงทูลพระกรุณา
กระหม่อมฉันจนใจไร้พวกพ้อง,ได้อยู่ก็แต่ต้องพิสูจน์ถวาย,ถ้าแม้นแพ้จงล้างให้วางวาย,กระหม่อมฉันขอถวายซึ่งชีวี
ครานั้นพระองค์ผู้ทรงชัย,วินิจฉัยในสำนวนถ้วนถี่,อ้ายขุนช้างเอามุสามาพาที,ในคดีพิรุธทุกประการ
แต่พยานร่วมกันยังติดใจ,ผิดวิสัยความหลวงกระทรวงศาล,เดี๋ยวนี้แพ้ทานบนจนพยาน,อ้างเองยังกลับค้านทุกคนไป
ถึงจะพูดจาประสาเมา,ก็จัดเอาเป็นข้อพิรุธได้,ถ้าสั่งกรมเมืองให้ติดไม้,ครู่เดียวก็จะได้เท็จจริงกัน
จำจะต้องพิสูจน์ตามกระบวน,ให้มันสิ้นสำนวนที่ต่อสู้,เท็จจริงข้างใครให้คนดู,ตัวกูจึงจะพ้นคนนินทา
จึงตรัสว่าฮ้าเฮ้ยอ้ายขุนช้าง,มึงอ้างข้าราชการก็พร้อมหน้า,กูได้ถามความข้อว่าหยาบช้า,พวกขุนนางต่างว่าไม่ได้ยิน
อันความฉกรรจ์มหันตโทษ,พยานโจทก์กลับเจือจำเลยสิ้น,ครั้นอ้างเขาไม่รับก็กลับลิ้น,ปลิ้นไปติดใจค้านพยานตัว
กูเห็นแน่แท้เท็จสิ้นทั้งหมด,ถ้าใส่บทแล้วก็โทษถึงตัดหัว,ข้อหยาบช้ามึงมุสาไม่เกรงกลัว,แล้วทำชั่วถอดชื่ออ้ายหมื่นไวย
ข้อหาว่าทุบตีข้อนี้รับ,ที่ถอดชื่อพอจะปรับกันลงได้,ข้อหยาบช้าโทษมึงถึงบรรลัย,จะยกโทษให้ไอ้ขุนช้าง
ปรึกษาเสร็จตรัสสั่งสี่พระครู,ไปดูให้โจทก์จำเลยมันจัดหา,เครื่องสำหรับดำน้ำให้ทำมา,ไปปักหลักลงที่หน้าตำหนักแพ
เข้ามณฑลกันวันพรุ่งนี้,จนถึงที่วันดำน้ำเจ็ดค่ำแน่,ให้กำกับกันอยู่คอยดูแล,ให้พร้อมแต่เวลาบ่ายโมงปลาย
พนักงานกรมไหนให้ไปดู,พระครูจัดแจงแต่งบัตรหมาย,คุมตัวไว้ในวังทั้งสองนาย,พระสั่งเสร็จผันผายเข้าข้างใน
ครานั้นพระครูผู้รับสั่ง,ออกมานั่งยังที่ทิมดาบใหญ่,จัดแจงแต่งหมายแยกย้ายไป,สั่งให้เรียกหลักนครบาล
หมากพลูใส่กระทงประจงเจียน,ทั้งธูปเทียนดอกไม้บายศรี,เครื่องตั้งสังเวยกรุงพาลี,มีมะกรูดส้มป่อยกระแจะจันทน์
ผ้าขาวนุ่งผ้าขาวห่มพรมลาด,เสื่อสาดสายสิญจน์ให้จัดสรร,หม้อข้าวหม้อแกงใหม่และหม้อกรัณฑ์,กระโถนขันน้ำตั้งทั้งกระแชง
กระติกเหล้าข้าวสารเชิงกรานใหม่,ข่าตระไคร้หอมกระเทียมพริกแห้ง,ครกสากคนใช้ไก่พะแนง,ทั้งสองแห่งจัดหาให้เหมือนกัน
ขุนช้างกับพระไวยได้บัญชา,ก็รีบสั่งบ่าวข้าขมีขมัน,บัดเดี๋ยวใจได้มาสารพัน,ถ้วนจบครบครันดังบัญชา
เข้ามณฑลเสร็จถึงเจ็ดค่ำ,นักการทำไม้หลักไปปักท่า,ที่ตำหนักแพโถงโรงนาวา,ทำมะรงหาฆ้องไว้คอยตี
คำสาบานแช่งชักอาลักษณ์อ่าน,ตระลาการอ่านสำนวนถ้วนถี่,เอาเชือกผูกเอวไว้ให้ดิบดี,ประจำที่คอยท่าเสด็จมา
พวกชายหญิงวิ่งพรูดูดำน้ำ,ทั้งสาวหนุ่มกลุ้มกล้ำมาหนักหนา,ผู้ใหญ่เด็กเจ๊กฝรั่งทั้งละว้า,แขกข่ามอญลาวมี่ฉาวไป
ที่เถ้าแก่อยากดูไม่อยู่บ้าน,อุ้มลูกจูงหลานเป็นจ้าละหวั่น,ที่โรงเรือเหลือหลามคนครามครัน,ยัดเยียดเบียดกันอยู่วุ่นวาย
พวกท้าวนาวในวังทั้งปวง,โขลนจ่าข้าหลวงสิ้นทั้งหลาย,รู้ว่าขุนช้างกับพระนาย,เวลาบ่ายวันนี้จะดำน้ำ
ต่างอาบน้ำทาแป้งแต่งตัว,หวีหัวนุ่งห่มให้คมขำ,บ้างหาหมากใส่ซองสองสามคำ,บ้างชักนำเพื่อนฝูงจูงมือมา
ถึงที่ตำหนักแพแออัด,เบียดเสียดเยียดยัดกันหนักหนา,ออกเพียบแพแซ่ซ้องท้องคงคา,คอยท่าว่าเมื่อไหร่จะได้ดำ
ข้างพวกคนที่เหล่าเป็นชาวเรือ,ทั้งใต้เหนือตลอดจอดออกส่ำ,เรือเล็กเล็กน้อยน้อยออกลอยลำ,แน่นแม่น้ำเซ็งแซ่อยู่แจจัน
ทรงพระราชดำริตริตรึก,ระลึกถึงพลายงามเป็นความใหญ่,ดำน้ำกับขุนช้างจะอย่างไร,จนบ่ายได้เวลาสามโมงปลาย
จึงชำระสระสรงทรงเครื่อง,อร่ามเรืองเนาวรัตน์จำรัสฉาย,ทรงพระแสงกุดั่นพรรณราย,ผันผายจากที่มนเทียรทอง
ขึ้นเกยลาทรงมหายานุมาศ,พร้อมอำมาตย์ราชกระวีมี่ก้อง,ประโคมแตรสังข์ประดังกลอง,มาตามท้องฉนวนลงซึ่งคงคา
ครั้นถึงจึงเสด็จขึ้นบนอาสน์,หมู่อำมาตย์บังคมก้มหน้า,ตำรวจใหญ่ลงในเรือกัญญา,ทอดทุ่นกระสุนง่าว่าห้ามคน
ทำมะรงลงเรือขึ้นเหนือน้ำ,หลายลำขึ้นล่องออกสับสน,สิ่งอันใดลอยตายในสายชล,ก็เสือกไสให้พ้นไม่แผ้วพาน
พระครูผู้รับสั่งก็บังคับ,ตามตำรับอัยการโบราณร่ำ,พระหมื่นไวยให้ขึ้นข้างเหนือน้ำ,ขุนช้างดำฝ่ายใต้ให้สมควร
กับอนึ่งซึ่งเขาเป็นขุนนาง,ขุนช้างต้องดำข้างฝ่ายใต้,ปรึกษาเห็นพร้อมกันในทันใด,แล้วจึงคุมออกไปนอกมณฑล
พาดำเนินย่างย่องทั้งสองนาย,ผู้คุมรายกำกับอยู่สับสน,ชำระตัวสระหัวทั้งสองคน,ชนไก่แล้วก็ลงในคงคา
ผู้คุมกุมยึดหางเชือกไว้,จับลำไม้ไผ่คอยพาดบ่า,ที่ริมฝั่งตั้งขันนาฬิกา,ทำมะรงตั้งท่าเข้าข่มคอ
ตีฆ้องหม่งดำลงทั้งสองข้าง,พอขุนช้างดำมุดก็ผุดฝอ,ผู้คุมเอาโซ่ใหญ่เข้าใส่คอ,พวกคนดูด่าทอออกเพรียกมา
พวกผู้คุมกลุ้มฉุดไม่ละวาง,ขุนช้างร้องโปรดก่อนพุทธิเจ้าข้า,พระไวยคนนี้มีวิชา,เป่าซ้ำทำมาให้ต้องตน
ฤทธิเดชพระเวทเข้าจับใจ,ทนไม่ไหวหัวพองสยองขน,เอาจำเลยขึ้นเหนือน้ำดำข้างบน,เป่ามนตร์ลงมาข้าติดใจ
ด้วยสิ้นคิดมันก็บิดเอาซึ่งหน้า,มันแกล้งว่าจะให้ซ้ำดำอิกหน,อ้ายโกหกแผ่นดินลิ้นกะลาวน,ชอบแต่เฆี่ยนเสียให้ป่นคนเช่นนี้
แต่ซึ่งว่าให้จำเลยขึ้นเหนือน้ำ,ถ้อยคำมันร้องนั้นต้องที่,จะตัดสินก็ไม่สิ้นซึ่งราคี,ด้วยคดีเกิดขึ้นเพราะตัวมัน
ให้มันขึ้นเหนือน้ำดำอิกที,จงจัดแจงเดี๋ยวนี้ขมีขมัน,ถ้าแพ้เขาอิกครั้งอย่าฟังกัน,เอาไปฟันเสียบเสียให้สาใจ
พระครูรับพระโองการลนลานมา,อย่าช้านายช้างมาดำใหม่,เอาเชือกผูกบั้นเอวเร็วพระไวย,คุมออกไปยุดหลักทั้งสองนาย
เอาไม้พาดบ่าพลันแล้วลั่นฆ้อง,ข่มคอลงทั้งสองแล้วหย่อนสาย,พวกคนดูชุลมุนอยู่วุ่นวาย,ทั้งเรือพายแทรกเสียดเข้าเบียดกัน
ด้วยขุนช้างนั้นพิรุธทุจริต,พอดำมิดไม่ถึงสักกึ่งกลั้น,บันดาลเห็นเป็นงูเข้ารัดพัน,ตัวสั่นกลัวสุดผุดลนลาน
พระกาญจน์บุรีโดดน้ำตามลงไป,อุ้มพระไวยขึ้นมาต่อหน้าฉาน,เหล่าพวกผู้คุมนครบาล,เอาคลังใส่ไอ้หัวล้านลากขึ้นมา
พระองค์ทรงกริ้วกระทืบบาท,ยมราชเอาไปจำให้แน่นหนา,อ้ายเสี้ยนหนามแผ่นดินลิ้นลังกา,น้อยฤๅฆ่าคนได้ช่างไม่คิด
แต่กูมันยังคดปดเล่นได้,มันถือใจว่าไม่มีอาญาสิทธิ์,ลอยหน้าท้าทายถวายชีวิต,เดี๋ยวนี้ผิดแพ้เขาเข้าสองยก
บังอาจฆ่าคนได้แล้วไม่สา,แต่กูมันยังกล้ามาโกหก,อย่าเอาไว้ให้พื้นแผ่นดินรก,ไปผ่าอกเสียอย่าให้ดูเยี่ยงกัน
ขุนช้างถูกจำตรวนถ้วนสามชั้น,เคยย่างยาวก้าวสั้นก็ล้มปุก,ผู้คุมรุมไล่ก็ไม่ลุก,ทำเป็นจุกเจ็บท้องร้องอื้ออึง
ทำมะรงโกรธาคว้ามัดหวาย,ป่ายลงทั้งกำดังต้ำผึง,ตีซ้ำคว่ำหงายตายช่างมึง,ผิดก็เสียเฟื้องหนึ่งบอกศาลา
หยิบเอาก้อนขี้หมาไล่ปาคน,เอาหัวชนเสาเล่นเต้นเหยงเหยง,ลากตรวนโกรกกรากปากร้องเพลง,คนดูอัดวัดเป้งเข้าด้วยคา
ทำมะรงร้องขู่ว่าอุแหม่,กูจะแก้มึงด้วยหวายให้หายบ้า,อ้ายอัปรีย์เอาขี้เที่ยวไล่ปา,แก้ผ้าวิ่งโชนออกโพนเพน
พวกผู้หญิงแลมาหันหน้าหนี,สิ้นที่ร้องเบื่อมันเหลือเถน,อ้ายพวกหนุ่มคะนองมันร้องเกน,ไม่โจงกระเบนเสียบ้างนี่อย่างไร
พวกบ่าวมากับนายพลอยขายหน้า,วิ่งพวยฉวยผ้ามานุ่งให้,ทำมะรงฉุดคร่าพาตัวไป,เอาเข้าในคุกขึงจำตรึงตรา
คาไม้จริงยิงตะปูดูให้มั่น,โซ่ร้อยแหล่งแกล้งสรรให้แน่นหนา,เอาอิฐหนุนก้นโด่งโยงหัวคา,ใส่ขื่อมือยื้อคร่าให้ตึงตัว
ขุนช้างต้องพันธนาถึงสาหัส,มือรัดเอวโยงเอาโคลงหัว,จะไหวติงก็ไม่ได้ใจสั่นรัว,โอ้ตัวกูถึงวันจะบรรลัย
ผุดปากภาวนาหน้าเป็นหลัง,ปัตติสังขาเยเผลไพล่,การะนังยังมุระกุสะไล,มอลอกอขอไขคัจไฉมิ
หิรูปักขาหิราปักเข,สัมตันสันเตเยตะสิ,มุดทะกังทั้งกะทะคั้นกะทิ,ต่อยปะเตะตกกะติปากแตกตาย
ทำมะรงโกรธาด่าอึงมี่,สวดอะไรอย่างนี้อ้ายฉิบหาย,เขาจะได้ตรวจคนบ่นวุ่นวาย,มึงไม่รู้ฤทธิ์หวายฤๅอึงไป
ขุนช้างร้องขอโทษอย่าโกรธขึ้ง,เจ็ดตำลึงสิบสลึงลูกจะให้,จงลดก่อนผ่อนคลายให้หายใจ,แล้วจะให้ค่าลดสิบตำลึง
เออกระนั้นสิอย่าโกรธโทษถึงตาย,ครั้นมิทำมุลนายเขาโกรธขึ้ง,พอให้เขาตรวจตราอย่าอื้ออึง,ลั่นกุญแจแล้วจึงจะเคลื่อนคลาย
พออ้ายพลับกลับไปร้องไห้งอ,คุณพ่อเป็นความแพ้คุณแม่ขา,ส่งเข้าคุกประทุกทั้งขื่อคา,พระพันวษากริ้วกราดคาดโทษตาย
เขาเอาไว้สุดคนก้นกระซุง,ต้องจำนั่งยังรุ่งจนเช้าสาย,แขวนจนก้นพ้นกระดานสงสารนาย,เมื่อฉันมายังไม่คลายอิกขอรับ
พวกบ่าวข้อนอกตกตะลึง,อื้ออึงอัดแอเข้าแก้ไข,นวดเหยียบนัดยาทาน้ำดอกไม้,พอลมถอยค่อยได้สติพลัน
ลุกขึ้นลนลานคลานเข้าห้อง,ประจงจ้องจับกุญแจไขกำปั่น,เปิดฝาคว้าทองสองสามอัน,แล้วหยิบขันปากสลักตักเงินตรา
ใส่ลงในกระทายเป็นหลายขัน,ปากนั้นกอบเบี้ยเกลี่ยปิดหน้า,แล้วส่งให้อีเขียดกระเดียดมา,ทั้งข้าวปลาหาไปใส่ขันโต
แล้วจัดแจงสำรองของกำนัล,เนื้อฉมันน้ำผึ้งเป็นครึ่งโถ,ให้บ่าวเที่ยวหาซื้อปลาเทโพ,บรรทุกเรือแตงโมแล้วรีบมา
ครั้นถึงจอดเรือแล้วรีบไป,ข้าไทตามหลังมาหนักหนา,บ้างแบกโต๊ะของกำนัลขันข้าวปลา,ถึงริมคุกขึ้นหาพัศดีกลาง
ของกำนัลให้ท่านพัศดี,คุณพ่อได้ปรานีดีฉันบ้าง,จะขอไปส่งข้าวเจ้าขุนช้าง,คุกตะรางอย่างไรฉันไม่เคย
วันทองแข็งใจเข้าในคุก,แลเห็นคนทนทุกข์สยดสยอง,น่าเกลียดน่ากลัวหนังหัวพอง,ผอมกะหร่องร่างกายคล้ายสัตว์นรก
เขาใส่คาอาหารไม่พานไส้,เห็นวันทองขึ้นไปไหว้ประหลก,เอากล้วยทิ้งชิงกันตัวสั่นงก,ใครมีแรงแย่งฉกเอาไปกิน
สุดแต่มีของให้แล้วไม่เลือก,จนชั้นเปลือกก็ไม่ปอกขยอกสิ้น,เป็นหิดฝีพุพองหนองไหลริน,เหม็นกลิ่นราวกับศพตรลบไป
ตัวเล็นเป็นขนไต่บนกระบาน,นางก้าวหลีกลนลานไม่ดูได้,อุตส่าห์ทนจนถึงก้นคุกใน,ขุนช้างเห็นเมียไปร้องไห้แง
จะเดินเหินเข้าที่ไหนไปอย่าช้า,แม่เมตตาอย่าให้ตายในตรวนโซ่,เอาเงินใส่ในถุงให้โตโต,แล้วไปหาเจ๊กโล้ซื้อเหล้ามา
โอ๊ยลืมไปแล้วแม่ช่วยแก้ไข,แม่จะเดินข้างในฤๅข้างหน้า,ของกำนัลเลือกสรรจัดเอามา,ทั้งข้าวปลาเหล้าแกล้มหมูแนมญวน
วันทองขัดใจไอ้คนเคอะ,ยังซมเซอะไปจนคอจะเด็ดด้วน,เพราะกินเหล้าจึงต้องเข้าถึงโซ่ตรวน,ยังหลงเล่อลามลวนข้างเหล้ายา
ขุนช้างเห็นเมียโกรธขอโทษตัว,แม่ต่อยหัวพี่สักโขกก็ไม่ว่า,ใจคอท้อแท้แล้วแม่อา,ได้หน้าลืมหลังพลั้งพลาดไป
จะด่าทออย่างไรก็ไม่ว่า,เอาเงินตราค่าคุกนั้นมาให้,กับค่าลดสิบตำลึงให้ถึงใจ,เสียไหนเสียไปเถิดแม่คุณ
วันทองตอบว่าอย่าปรารมภ์,เงินทองมีถมอย่าว้าวุ่น,ข้าจะเอาออกไปให้นายมุล,ถึงเจ้าคุณบ้านนอกก็ปรานี
ขุนช้างฟังว่าคว้าชามข้าว,เปิบใส่ปากเปล่าไม่กลืนได้,เคี้ยวข้าวเป็นแป้งคอแห้งไป,เอาน้ำใส่กลั้วคอให้พอกลืน
จะกินได้แต่ละคำเอาน้ำกลั้ว,คิดถึงตัววางชามข้าวเฝ้าสะอื้น,วันทองปลอบว่าอุตส่าห์กลืน,ขืนใจกินเถิดพ่อพอมีแรง
เห็นผัวยังนั่งครางนางช่วยป้อน,เอาช้อนตักแกงแย้แก้คอแห้ง,ทั้งเนื้อพล่าปลาไหลไก่พะแนง,ขุนช้างแข็งใจกินสิ้นชามโคม
แล้วสั่นหัวบอกพลันเท่านั้นเถิด,ประดักประเดิดพี่นักอย่าหักโหม,คิดถึงตัวขึ้นมาน้ำตาโซม,โถมกอดคอภรรยาแล้วว่าวาน
แม่คุณทูนหัวจงรีบไป,เอาเงินติดท่านข้างในให้ว่าขาน,เพ็ดทูลผ่อนปรนช่วยบนบาน,ขอประทานโทษตนให้พ้นภัย
วันทองว่าหาใครไม่ได้ดอก,หนามยอกเอาหนามบ่งคงจะได้,วิ่งนักมักล้มก้มซวนไป,จะอ้อนวอนพ่อไวยดูสักที
ขุนช้างว่าจริงแท้แม่ทูนหัว,จะรอดตัวก็เพราะแม่ช่วยแก้พี่,ถ้าพ้นโทษโปรดถอดรอดชีวี,แม่ไปไหนจะให้ขี่ไปต่างวัว
วันทองว่าอย่าสำออยไปหน่อยเลย,พวกพ้องข้าไม่เคยขี่คอผัว,สิ้นชีวิตก็ไม่คิดเสียดายตัว,อย่ากลัวเลยอย่างไรไม่ทิ้งกัน
โถมเข้าส้วมสอดกอดพระไวย,ร้องไห้แทบสลบซบหน้า,พระหมื่นไวยสงสารกับมารดา,วันทาทำเป็นถามไปฉับพลัน
หม่อมแม่ทุกข์เข็ญเป็นอย่างไร,อย่าร้องไห้จงบอกออกกับฉัน,ฤๅปู่ย่าตายายวายชีวัน,ไม่ทันบอกออกก็ร่ำแต่โศกี
