w1,w2,w3,w4
ท้าวโกสัยได้ฟังพระสังฆราช,ผู้สิทธิ์ขาดเร่งรัดตัดวิถี,รีบขึ้นบกวกมาไม่ช้าที,ขึ้นพาชีรีบไปดั่งใจจง
ครั้นถึงเขาเจ้าประจันมิทันช้า,ลงจากม้ารีบไปฟังดั่งประสงค์,บาทหลวงเรียกขึ้นไปดั่งใจจง,แกพาตรงขึ้นตึกเหมือนนึกปอง
แล้วให้นั่งยังที่เก้าอี้ใหญ่,พลางปราศรัยโดยจิตสนิทสนอง,ว่าลูกเขยเองไปไหนดั่งใจปอง,หรือปรองดองพากันไปอยู่ในเรือ
จงบอกกูไปแต่จริงอย่านิ่งเฉย,การไม่เคยทำวลก็ล้นเหลือ,หรือเองพาไปไว้ที่ในเรือ,กูไม่เชื่อใครดอกบอกจริงจริง
ท้าวโกสัยได้ฟังสังฆราช,แกเกรี้ยวกราดเต็มที่ดั่งผีสิง,เราก็บอกเนื้อความไปตามจริง,แกก็ยิ่งขู่ตะคอกว่าหลอกลวง
แล้วจึ่งว่าข้าแต่อาจารย์เจ้า,จะมาเฝ้าสงสัยอย่างใช้ผี,จะซ่อนเหน็บเก็บไว้ทำไมมี,ไม่พอที่จะพะวงคิดสงกา
เมื่อเจ้าคุณให้ไปรับเป็นทัพหนุน,ก็ไปวุ่นจัดทหารการอาสา,คอยเสียงปืนครื้นครั่นดั่งสัญญา,เตรียมเภตราคอยประจญรณรงค์
บาทหลวงว่าถ้าเองไม่รู้เห็น,สาบานเป็นหรือไม่อย่าใหลหลง,เอาให้กูนับถือว่าซื่อตรง,จะได้ปลงอารมณ์ไม่ซมซาน
ท้าวโกสัยได้สดับรับว่าได้,แกจึ่งให้สบถทศฐาน,แม้นมึงไม่รู้จริงอย่านิ่งนาน,เร่งสาบานไปสิหวาว่าให้ดัง
ถ้าแม้นมึงเป็นใจกับอ้ายเขย,ให้หนีเลยลับไวเหมือนใจหวัง,ให้ตามึงบอดมิดเหมือนติดตัง,ทั้งไม้กังเขนขึงตรึงต้นคอ
ให้องค์พระเยซูผู้เป็นเจ้า,เอาไม้เท้ามาขยี้ตีหัวขอ,ทั้งเชือกหนังมามัดรัดเอาคอ,ให้ตกหม้อแกงตายวายชีวี
มันกลัวจะต้องรบหลบไปเสีย,พาเอาเมียไปเสียก่อนคิดผ่อนผัน,กูก็ไม่งอนง้อคิดรอมัน,เองช่วยกันตีได้เป็นไรมี
คอยฟังเสียงปืนใหญ่ไล่พหล,จงจัดพลเพิ่มเจือให้เหลือเหลิง,ข้างด้านน้ำเองเข้าแหกให้แตกเปิง,ดูชั้นเชิงพอเป็นทีตีเข้าไป
ข้างฝ่ายกูก็จะกรูกันขึ้นบก,อย่าวิตกเลยออเจ้าท้าวโกสัย,เอากำปั่นพันลำตีร่ำไป,ทั้งปืนใหญ่ปืนน้อยคอยระดม
ขึ้นบกได้ไฟจุดอย่าหยุดยั้ง,ตีประดังยกกันรุมเข้าทุ่มถม,มันคงได้ลังกาอย่าปรารมภ์,จะได้ชมบุญมึงให้ถึงลือ
ท้าวโกสัยได้ฟังสังฆราช,แกองอาจการทัพน่านับถือ,เหตุไฉนมังคลาระอามือ,ไม่นับถือครูบาดูน่าชัง
แต่นิ่งไว้ในจิตเพราะคิดเชื่อ,ลาไปเรือรีบไปเหมือนใจหวัง,จัดเรือรบพันร้อยลอยประดัง,จะคอยฟังเสียงปืนยืนประดา
จะกล่าวฝ่ายสังฆราชชาติอังกฤษ,เห็นสมคิดสารพันก็หรรษา,พอสุริยงลงลับบรรพตา,เรียกเสนานายหมวดให้ตรวจพล
พร้อมสะพรั่งตั้งตามพิชัยยุทธ์,กระบวนครุฑเร่งรัดจัดพหล,เป็นปีกขวาปีกซ้ายระบายพล,เป็นทัพปล้นทัพหนุนพร้อมมุลนาย
ครั้นฤกษ์ดีคลี่คลายขยายทัพ,ออกคั่งคับเร่งกันให้ผันผาย,พวกฝรั่งทั้งมหาเสนานาย,ก็ผันผายจากเขาเจ้าประจัน
สารถีตีม้าอาชาชาติ,เผ่นผงาดวิ่งกลมดั่งลมหวน,เดินในดงวงอ้อมพร้อมกระบวน,ทั้งพลทวนเกาทัณฑ์เป็นหลั่นไป
ปืนนกสับคาบศิลาระดาดาด,ดูเกลื่อนกลาดเร่งกันเสียงหวั่นไหว,ทั้งปืนล้อลากเรียงเคียงกันไป,พวกคบไฟสำหรับเข้าเผาบุรินทร์
บาทหลวงแสนแค้นจิตคิดระทด,มันคิดคดทำได้ดั่งใจถวิล,แม้นสมหวังได้ลังกาในธานินทร์,เป็นที่ถิ่นสุขเกษมเปรมอุรา
ถึงมันจะมาบระจบไม่คบไว้,ก็เห็นใจจริงจังสิ้นกังขา,อ้ายนี่ถูกถ้อยคำอย่างตำรา,เขาว่าปลาแรงเพราะหางอย่างทำนอง
เป็นเหตุผลด้วยอีเมียจึ่งเสียท่า,มันชักพาหมกมุ่นให้ขุ่นหมอง,แล้วหวนห้ามความหลังตั้งแต่ตรอง,มาในท้องแถวทางกลางอรัญ
ให้เร่งรถรีบมาเวลาค่ำ,จวนจะย่ำยามชัยพอไก่ขัน,ถึงลำเนาเขาเขินเนินอรัญ,หยุดพร้อมกันแต่บรรดาเสนานาย
บาทหลวงนั่งตั้งสง่าบนหน้ารถ,มาพร้อมหมดยืนคำนับรับกฎหมาย,จะคอยฟังสั่งงานการอุบาย,ทั้งไพร่นายข้างฝรั่งอย่างแต่เดิม
ฝ่ายตัวท่านสังฆราชพระบาทหลวง,พร้อมกระทรวงสมนึกให้ฮึกเหิม,จึงว่าเฮ้ยคนงานทหารเดิม,คิดเพิ่มเติมกองแซงแต่งกระบวน
เอาไฟจุดป่าไม้ไพรระหง,แล้วก็ตรงวิ่งกลมดั่งลมหวน,เร่งประจุปืนหินดินชนวน,ให้พร้อมถ้วนปืนหลักยักกะตรา
พอจุดเพลิงเริงแรงแสงสว่าง,ออกจากทางยิงพื้นแต่ปืนผา,ตรงเข้าไปเมืองด่านชานชลา,เอาโยธาเรียงล้อมป้อมกำแพง
อย่าให้มันรู้ตัวทั่วจังหวัด,เอาคบมัดให้สว่างกระจ่างแสง,โยนหม้อดินเข้าไปในกำแพง,ทหารแซงพร้อมกันฟันประตู
ทั้งปืนใหญ่เร่งลากจุกปากช่อง,ไปคอยมองทุกกระบอกกรอกดินหู,ทั้งสกัดตัดทางหว่างประตู,จัดเอาผู้กล้าหาญการณรงค์
ครั้นสั่งเสร็จรีบทัพขับพหล,กระบวนพลลัดในไพรระหง,ถึงทางแยกมรรคาปากป่าดง,เป็นชายพงออกทุ่งหลังกรุงไกร
จะกล่าวฝ่ายทัพหน้าพวกวาโหม,วาหุโลมคอยอยู่ทางหว่างไศล,เข้าซุ่มซ่อนนอนนั่งระวังภัย,ทั้งนายไพร่พร้อมพรั่งบ้างนั่งยาม
เห็นทัพบกยกมาเวลาดึก,เสียงครื้นครึกผู้คนออกล้นหลาม,ให้แอบแฝงหลีกไปไม่ไอจาม,จะฟังความซุ่มรายทั้งไพร่พล
แล้วสั่งให้ขุนนางใส่หางปีก,จงบินหลีกรีบไปในสิงหล,นำเอาข่าวไปแถลงแจ้งยุบล,เตรียมพหลรับรองไว้ป้องกัน
แต่ทัพเรานี้จะเข้าคอยตัดหลัง,จะรอรั้งอยู่ในป่าพนาสัณฑ์,แล้วจึงค่อยรุกรบประจบกัน,รับให้ทันเร็วราอย่าช้าที
ครั้นสั่งเสร็จขุนนางสอดหางปีก,ก็บินหลีกรีบไปในวิถี,ทั้งสองนายรีบมาไม่ช้าที,เข้าบุรีเมืองด่านชานนคร
รีบไปเฝ้าเจ้าบุรินทร์ปิ่นกษัตริย์,ตามรหัสเหตุทหารชาญสมร,คอยรับสั่งฟังกระแสให้แน่นอน,พระภูธรจะโองการสถานใด
ป่างพระองค์ทรงภพจบจังหวัด,โองการตรัสสนทนาแล้วปราศรัย,ว่าเร่งรีบการร้อนอย่านอนใจ,พระสั่งให้จัดแจงแต่งกระบวน
แต่บรรดาเตรียมไว้เร่งให้ยก,ไปทางบกตามระบอบคิดสอบสวน,จงเร่งไปเร็วหนาเวลาจวน,จัดกระบวนบอกให้ทั่วตัวขุนนาง
พระสั่งเสร็จแล้วเสด็จยุรยาตร,พร้อมอำมาตย์นับร้อยไปคอยขวาง,อ้อมสกัดตัดประชิดคอยปิดทาง,ที่ย่านกลางของนัดดาสุดสาคร
จะกล่าวฝ่ายสังฆราชชาติอังกฤษ,แกตามติดต้อนพหลพลขันธ์,ทั้งทัพหน้าทัพหลังประดังกัน,ไม่สำคัญว่าทัพคอยรับรอง
เร่งพหลพลรบเอาคบจุด,แกว่งอาวุธวิ่งถลันผันผยอง,สารวัตรนายหมวดตรวจทุกกอง,ออกจากช่องปากดงตรงออกไป
พอถึงทัพหัสไชยไฟสว่าง,ไหม้ยูงยางแดงป่าพฤกษาไสว,ให้ยิงปืนเป็นสัญญาก้องป่าไพร,พลไพร่ถึงกันฟันประดา
ฝ่ายพระจอมรมจักรนัคเรศ,รักษาเขตปากทางอยู่ข้างขวา,ให้ทหารขานโห่เป็นโกลา,เร่งพระยากัณฐัศว์อัสดร
เข้ารบรับทัพฝรั่งประดังเสียง,ทหารเคียงคั่งคับสลับสลอน,ถือแหลนหลาวง้าวโล่แลโตมร,พร้อมนิกรเกียกกายให้รายพล
ฝ่ายฝรั่งสังฆราชตาบาทหลวง,ครั้นตีล่วงเลยทางมากลางหน,ไม่ยับยั้งรั้งราพลาพล,หมายจะปล้นให้กระทั่งถึงลังกา
ระดมปืนครื้นครั่นสนั่นเสียง,ก้องสำเนียงควันกลุ้มคลุ้มเวหา,น้ำมันไฟไล่สาดดาษดา,ถูกโยธาทัพไทยบ้างไหม้พอง
ทั้งปวดเจ็บเหน็บชาถึงสาหัส,ยิ่งเป่าปัดแตกซ้ำเป็นน้ำหนอง,ศรีสุวรรณนั้นชำนาญการกระบอง,คอยปัดป้องไฟน้ำมันพอกันองค์
ให้ถอยทัพกลับหลังเข้ายังด่าน,แสนรำคาญที่ในจิตพิศวง,ทั้งไพร่พลบางเบาบรรเทาลง,จะทำสงครามไปก็ใช่ที
ว่าดูราข้าแต่อาจารย์เฒ่า,แถลงเล่าความจริงทุกสิ่งสรรพ์,มันเอาไฟกรดสาดฉกาจฉกรรจ์,เป็นน้ำมันไหม้กายเพียงวายปราณ
ฝ่ายครูเฒ่าผู้ชำนาญในการเวท,แกรู้เหตุโดยวิธีคัมภีร์ไสย,อันฝรั่งตั้งสาดน้ำมันไฟ,จะแก้ไขด้วยมนต์ให้ฝนมี
พระทรงฟังสั่งว่าถ้าเช่นนั้น,จงผ่อนผันจัดแจงเร่งแต่งของ,อย่าให้ทันรุ่งแจ้งไขแสงทอง,จงตรึกตรองเสียให้เสร็จสำเร็จการ
ฝ่ายครูพักตร์จักราพฤฒาเฒ่า,จึงก้มเกล้ารีบรัดมาจัดศาล,เอาผ้าขาววงลาดดาดเพดาน,ห้อยเป็นม่านตั้งพิธีพลีกรรม์
จะกล่าวฝ่ายพวกทมิฬกินปักษา,เข้าแอบป่าพุ่มไม้ในไพรสัณฑ์,เห็นทัพบกยกไปเป็นหลายพัน,แล้วกลับหันถาโถมเข้าโจมตี
กำลังไฟไหม้ป่าพวกวาโหม,โจนกระโจมลุยไล่ในวิถี,ฝรั่งตื่นครื้นวิ่งเป็นสิงคลี,ทมิฬตีแตกตายลงหลายกอง
ไม่รู้กลวนวิ่งทิ้งอาวุธ,อุตลุดสับสนปล้นเอาของ,ชิงอาวุธน้อยใหญ่ไว้เป็นกอง,ฝรั่งต้องปืนตายลงหลายพัน
พวกวาโหมโจมตีไม่หยุดยั้ง,จนกระทั่งทัพใหญ่พอไก่ขัน,จนเวลายามสามตามประจัญ,ไล่กระชั้นถึงทางหว่างคีริน
บาทหลวงเห็นทัพหลังมาคั่งคับ,บ้างแตกยับมาในป่าพนาสัณฑ์,ให้ตั้งทัพรับรองกองทมิฬ,เอาลูกดินยัดพลุประจุปืน
น้ำมันไฟไล่สาดเสียงฉาดฉับ,เป็นเพลิงวับไหม้มาไม่ฝ่าฝืน,ถูกพหลพลทมิฬทั้งดินปืน,เสียงครั่นครื้นโกลาทั้งป่าดง
น้ำมันไฟไหม้ปีกบ้างหลีกกลับ,แล้วถอยทัพเข้าในไพรระหง,ถอดปีกหางขว้างไปเสียในดง,เข้าแอบพงลัดแลงเที่ยวแฝงกาย
ท้าวโกสัยสุริย์วงศ์ทรงพระแสง,ออกกวัดแกว่งต้อนพหลพลอาสา,ให้เข้าตีเมืองด่านชานชลา,ทั้งกองหน้ากองหนุนหมุนเข้าไป
ปืนระดมสมทบเข้ารบพุ่ง,เกือบจะรุ่งรางรางสว่างไสว,ป่างพระจอมสินสมุทรวุฒิไกร,ออกจากค่ายทรงสิงโตให้โห่ดัง
วายุพัฒน์ราชบุตรทรงสินธพ,ไล่ตลบกำกับเป็นทัพหลัง,อ้ายยักษ์หมีถือกระบองมองระวัง,เดินข้างหลังมิ่งม้าอาชาชาญ
ใส่เสื้อแดงแต่งตัวหัวเหมือนเงาะ,แล้วใส่เกราะหนังเย็บเอวเหน็บขวาน,คาดปั้นเหน่งเรือนมณีทองสีลาน,ใส่สังวาลลูกปัดจัดประจง
มันรักงามกรุ่มกริ่มเดินยิ้มย่อง,ใส่ข้าวของชื่นชมสมประสงค์,สะพายย่ามใส่เสบียงเคียงม้าทรง,จัตุรงค์โห่เร้าจะเอาชัย
ถึงชายหาดดาษดาโยธาทัพ,ออกคั่งคับธงทิวปลิวไสว,ให้ตั้งที่นาคนามตามกันไป,โดยพิชัยสงครามตามตำรา
ฝ่ายทรงฤทธิ์อิศโรท้าวโกสัย,จวนอุทัยจะสร่างกลางเวหา,สั่งให้ยิงปืนหลักยักกะตรา,พร้อมเภตราตรงเข้าอ่าวบุรินทร์
ระดมปืนครื้นครั่นควันโขมง,เสียงผางโผงก้องท่าชลาสินธุ์,โจนขึ้นม้ายกพหลพลทมิฬ,พร้อมกันสิ้นแต่บรรดามาในเรือ
อเนกแน่นแสนยาล้วนกล้าหาญ,บ้างถือขวานตามพวกหมวกหนังสือ,เป็นทัพหน้ากล้ายกทั้งบกเรือ,ราวกับเสือโลดเต้นเผ่นทะยาน
กระบวนหลังคั่งคับคนนับแสน,อเนกแน่นถือสาตราล้วนกล้าหาญ,ยกเข้าตีพร้อมกันมิทันนาน,ประจัญบานรบรับกองทัพไทย
ยิงสนั่นครั่นครื้นล้วนปืนตับ,เสียงฉาดฉับก้องกังวานสะท้านไหว,เป็นควันคลุ้มกลุ้มแดงล้วนแสงไฟ,ข้างทัพไทยยิงประดังเสียงตังตึง
ถูกพหลพลไพร่บ้างตายกลาด,เอาดินสาดควันโขมงเสียงโผงผึง,ปล่อยปืนใหญ่ไฟฟูมเสียงตูมตึง,อึงคะนึงจนสว่างกระจ่างตา
บ้างล้มตายก่ายกองทั้งสองข้าง,พวกขุนนางเร่งร้นพลอาสา,อาวุธสั้นฟันฟาดถึงสาตรา,พิฆาตฆ่ากันตายลงหลายพัน
จะกล่าวฝ่ายจักราพฤฒาเฒ่า,แกเร่งเข้าพิธีขมีขมัน,ทางกสิณอภิญญาณชำนาญครัน,เสียงฟ้าลั่นครืนครืนพื้นอำพน
มหาเมฆตั้งมาบนอากาศ,สุนีบาตเปรี้ยงเปรี้ยงเป็นเสียงฝน,วลาหกตกปรายเป็นสายชล,นภาดลมืดมัวทั่วนภางค์
ปัจจุสมัยไก่แก้วจะแจ้วเจื้อย,เรไรเรื่อยท้องทุ่งพอรุ่งสาง,พิรุณโรยโปรยชื้นพื้นนภางค์,ทั้งน้ำค้างหยดย้อยลงพรอยพราย
พวกที่ต้องไฟกรดหมดทั้งนั้น,อันผิวพรรณแสบร้อนก็ผ่อนหาย,ที่ถูกมากเหลือทนกระวนกระวาย,ออกตากสายฝนเบาบรรเทาลง
ฝ่ายพระจอมนคเรศเกศกษัตริย์,โองการตรัสชื่นชมสมประสงค์,จะคิดการกำราบปราบณรงค์,เสด็จตรงไปพิธีพลีกรรม
แล้วจึงตรัสว่าท่านอาจารย์เฒ่า,จงโปรดเราช่วยชุบอุปถัมภ์,ปราบศัตรูหมู่ร้ายรายประจำ,ท่านจงทำตามกิจวิทยา
ฝ่ายครูเฒ่าเจ้าตำราว่าช้าก่อน,จะผันผ่อนดูแผนให้แน่นหนา,เขาก็เป็นคนดีมีวิชา,ข้างฝ่ายฝาหรั่งกลัวทั่วทุกคน
ขอตรองตรึกดูตำราวิชาก่อน,คิดผันผ่อนที่ในเรื่องเมืองสิงหล,ดูชะตาในประเทศเขตมณฑล,ถ้าแม้นพ้นเคราะห์ดีคงมีชัย
แล้วครูเฒ่าเอาตำราออกมาคลี่,ในคัมภีร์ยัญเวทข้างเพทไสย,พิเคราะห์ดูรู้แท้แน่แก่ใจ,จะชิงชัยก็ไม่สมอารมณ์ปอง
เพราะราหูเล็งลัคน์ชักให้ถอย,กำลังน้อยฝ่ายเรามักเศร้าหมอง,ต่อเทวดายกไปดั่งใจปอง,อีกสักสองเดือนครึ่งจึ่งจะดี
แล้วกราบทูลมูลความไปตามเรื่อง,ชะตาเมืองเศร้าหมองไม่ผ่องศรี,อย่าเพ่อยกโยธาออกราวี,จะเสียทีเปล่าเปล่าไม่เข้าการ
ฝ่ายพระองค์ทรงโลกเฉลิมภพ,ขจรจบนครินทร์ปิ่นมหา,ได้ทรงฟังครูพักตร์จักรา,พระปรีดาตรัสตอบว่าขอบคุณ
จะกล่าวฝ่ายโยธาพวกวาโหม,ไปคอยโจมตัดหลังหว่างสิงขร,ถูกไฟกรดแล้วพหลพลนิกร,ไปซอกซ่อนชายเขาลำเนาเนิน
ต้องน้ำฝนโปรยปรายก็หายพิษ,ยิ่งแค้นจิตขึ้นลำเนาภูเขาเขิน,เก็บก้อนหินศิลาที่หน้าเนิน,ตามแผ่นเผินเอามาไว้ได้ทุกคน
แล้วก็ทำปีกหางขึ้นอย่างเก่า,ครั้นรุ่งเช้าแฝงไม้ในไพรสณฑ์,จึ่งจัดแจงแต่งตัวทั่วทุกคน,ทั่งไพร่พลพร้อมทั่วตัวขุนนาง
ถือก้อนหินศิลาที่หาไว้,พลางสอดใส่สารพัดจัดปีกหาง,แล้วปีนขึ้นยังพื้นนภาพลาง,เอาหินขว้างไปในกองแล้วร้องพลัน
ว่าฮ้าเฮ้ยพวกฝรั่งอย่านั่งนิ่ง,ลุกขึ้นชิงชัยรับเป็นทัพขัน,เองก็มีไฟกรดหมดด้วยกัน,แต่กูนั้นมีแต่หินก้อนศิลา
แล้วโยนลงพร้อมกันสักพันก้อน,ถูกนิกรไพร่นายทั้งซ้ายขวา,พลฝรั่งตายกลาดดาษดา,ที่แขนขาหักบ้างยังไม่ตาย
