w1,w2,w3,w4
แสนยากใครจะยากเท่าลูกน้อย,ยากร้อยพันเท่าทุกแห่งหน,ถึงใครจนก็ไม่เหมือนที่ลูกจน,ทรพลพ่อแม่ไม่เห็นใคร
ได้เห็นแม่ก็แต่ยังเด็กเด็ก,หน้าพ่อเมื่อแต่เล็กหาเห็นไม่,ถามย่าย่าเล่าจึงเข้าใจ,หนีย่ามาในพนมชัฏ[๑]
ป่ากว้างช้างเสือก็เหลือหลาย,ยุงริ้นบินต่ายมันตอมกัด,อดอยากข้าวปลาสารพัด,หนามไหน่ไม้ลัดเป็นรอยริ้ว
ยามนอนกลางไพรใจอนาถ,น้ำค้างสาดกระเซ็นมาเย็นฉิว,ลมจัดพัดต้องใบไม้ปลิว,เดินเดียวเปลี่ยวลิ่วมาถึงกรุง
ครั้นถึงพ่อพ่อก็จนต้องทนทุกข์,ติดคุกขัดสนจนผ้านุ่ง,จึงพากเพียรเรียนวิชามาบำรุง,ไปรบพุ่งมีชัยจนได้ดี
ข้าไทเงินทองก็กองเกลื่อน,บ้านเรือนยศศักดิเกษมศรี,ได้เห็นหน้าบิดาทุกราตรี,ยังขาดแต่แม่นี้ไปอยู่ไกล
คิดถึงจึงไปรับแม่กลับมา,หมายว่าจะยกย่องให้ผ่องใส,มิรู้ว่าพาแม่มาบรรลัย,ดังลูกฆ่าแม่ให้มรณา
จึงหันมาว่าเหวยเพชฌฆาต,มาฟันฟาดเรานี้จะดีกว่า,ขอตายแทนตัวของมารดา,อย่าให้แม่ข้านี้บรรลัย
ครั้นค่อยฟื้นคืนขอขมาโทษ,แม่จงได้โปรดซึ่งเกศา,เมื่อเด็กอยู่ยังไม่รู้ซึ่งกิจจา,ได้เอื้อมสูงต่ำว่าให้เคืองใจ
หยิกกัดปัดตีแล้วเถียงด่า,มารดาจงงดอดโทษให้,อย่าให้เป็นเวรกรรมของลูกไป,ไหว้แล้วไหว้เล่าเฝ้าโศกา
โอ้ตะวันกะไรช่างรีบบ่าย,จะเร่งให้แม่ตายไม่เห็นหน้า,เจ็บไข้ฤๅจะได้หาหยูกยา,รักษาแม่มิให้ได้ร้อนรน
สิ่งของขันเชี่ยนจะซื้อขาย,ทั้งข้าไทวัวควายที่เกลื่อนกล่น,จะจำหน่ายให้หมอพอสินบน,แต่ชั้นจนตัวลูกกระทั่งเมีย
ขุนแผนแสนโศกสงสารน้อง,นิ่งนั่งฟังวันทองให้อัดอั้น,นางหันมากอดเท้าเข้าจาบัลย์,ขุนแผนนั้นหน้าซบกับหลังเมีย
สะท้อนสะทึกสะอึกสะอื้นไห้,ออกปากน้ำตาไหลลงราดเรี่ย,เสียแรงทรมานตัวทั้งผัวเมีย,เขี่ยดินเลี้ยงกันเหมือนหนึ่งนก
เที่ยวอาศัยในดงพงชัฏ,สู้ผลัดผ้านุ่งทำมุ้งปก,ขุดเผือกมันกินตามถิ่นรก,ตกยากเท่าไรไม่ไกลกัน
ข้ามห้วยตรวยโตรกชะโงกชะงัก,หักใบไม้คลุมเป็นซุ้มกั้น,ระวังนางล้างทัพเสียนับพัน,แต่สักวันมิได้พรากไปจากตัว
ถึงสุดแสนลำบากยากไร้,เจ้าสู้ทนได้ไปกับผัว,จนพฤกษาหายากกินรากบัว,ชั้นชั่วข้าวสักเม็ดไม่พานพบ
แปดเดือนเรือนชานมิได้เห็น,แสนเข็ญพาน้องวันทองหลบ,ครั้นมีครรภ์ลูกยามาสมทบ,ก็ปรารภควรระวังแต่ตั้งท้อง
พี่ขับม้าพาพอสะบัดย่าง,กลัวกระเทือนครรภ์นางจะหมางหมอง,ค่ำเช้าพี่เฝ้าประคับประคอง,จนเห็นท้องแก่เกรงจลาจล
จึงพาเจ้าเข้าหาพระพิจิตร,ก็ได้รอดชีวิตไม่ขัดสน,ถ้าเขาฆ่าเสียในป่าทั้งสองคน,ไม่น้อยใจเหมือนมาจนในครั้งนี้
ไหนไหนทุกข์ยากนั้นมากมาย,ก็ก้มหน้าพากันตายไปเมืองผี,ก็เพอิญไม่ตายวายชีวี,ถึงกรุงศรีอยุธยาได้ว่าความ
ครั้นชนะโปรดปรานประทานให้,พี่ดีใจว่าสิ้นซึ่งเสี้ยนหนาม,ไม่เสียทีที่อุตส่าห์พยายาม,แต่เวรตามตัวต้องไปติดคุก
ทนลำบากตรากตรำทุกค่ำเช้า,ทั้งห่วงเจ้าท้องไส้ไม่มีสุข,อ้ายขุนช้างชิงซ้ำกระหน่ำทุกข์,ดังไฟลุกขึ้นในอกสักหกกอง
เหมือนเจ้าตายจากพี่ทีหนึ่งแล้ว,ต้องคลาศแคล้วพี่ตั้งแต่เศร้าหมอง,อยู่ในคุกทุกข์ถึงคะนึงตรอง,สองทุกข์สามทุกข์เข้าทับใจ
ทุกข์ถึงเพื่อนยากเจ้าจากพี่,ไปคลอดลูกร้ายดีหาเห็นไม่,หญิงชายตายเป็นประการใด,เป็นหลายปีล่วงไปมิได้รู้
ต่อพลายงามตามพบมาบอกเล่า,จึงรู้ว่าตัวเจ้านี้ยังอยู่,หมายว่าออกได้จะตามดู,สู้กันอิกสักครั้งไม่ฟังเลย
เดชะบุญพลายงามมาตามขอ,ก็พอไปเชียงใหม่มิใช่เฉย,กลับมาจากเชียงใหม่ได้เสบย,เพอิญเลยลืมเจ้าเสียจวนปี
ครั้นลูกรักชักพาเจ้ามาห้อง,เหมือนวันทองเกิดใหม่ได้พบพี่,ก็เย็นใจอยู่ว่าภัยจะไม่มี,จะอยู่ดีด้วยกันคุ้มวันตาย
ได้พบผัวพูดกันในกลางคืน,พอนอนตื่นไม่ทันตะวันสาย,ก็เกิดความลามวุ่นขุ่นระคาย,ลงปลายน้องรักจักวายชนม์
อกเอ๋ยเคยยากก็หนักหนา,ศึกเสือสู้มาเป็นหลายหน,ร้อยทัพพันทัพไม่อับจน,ไพร่พลกองทัพไม่ยับเยิน
ถึงสาตราอาวุธเป็นห่าฝน,ก็คุ้มคนไว้ได้ไม่ฉุกเฉิน,ฝีมือลาวเชียงใหม่ไม่มีเกิน,แตกตะเพิ่นเพราะพระเวทวิเศษดี
แต่ชั้นม้าอาวุธก็ไม่เข้า,เอาไฟเผาไฟดับลงกับที่,จนเลื่องชื่อฦๅชาทั้งธานี,ครั้นนี้คิดมาน่าน้อยใจ
คนอื่นหมื่นแสนก็คุ้มรอด,ยอดรักคนเดียวไม่คุ้มได้,จำเพาะเด็ดดวงจิตรปลิดเอาไป,ช่างกะไรพ้นที่จะป้องกัน
แม้นข้าศึกสะอึกมาล้อมกรุง,อย่าหมายมุ่งว่าจะได้ไอศวรรย์,แต่คนเดียวจะอาสาเข้าฝ่าฟัน,ให้สิบพันสิบหมื่นไม่ย่อท้อ
นี่จนใจด้วยพระทูลกระหม่อมแก้ว,ได้สั่งแล้วว่ามิให้ผู้ใดขอ,เสด็จกลับเข้าวังไม่รั้งรอ,คอน้องเด็ดด้วยพระอาญา
โอ้พระคุณทูลกระหม่อมของลูกเอ๋ย,กะไรเลยกริ้วกราดเป็นหนักหนา,ถ้าโปรดปรานประทานซึ่งชีวา,พระจะทรงปรารถนาที่เมืองใด
แขกฝรั่งลาวลื้อฤๅมอญพม่า,จะผูกคอมันมาถวายให้,จะขอแต่วันทองที่ต้องใจ,เป็นไรก็ตามแต่เวรา
อยู่นี่พี่จะเข้าไปทูลขอ,วันทองว่าอย่าพ่ออย่าหาญกล้า,ครั้งขอลาวทองต้องขื่อคา,ครั้งนี้อาญาเมียถึงตาย
จะเอาความกระบือไปรื้อรบ,เกลื่อนกลบความวัวไม่ทันหาย,จะต้องโทษกับน้องเป็นสองตาย,พ่ออย่าหมายเลยว่าเมียจะเป็นตัว
ตายไปเมื่อไรจะได้เกิด,อยู่ทำบุญให้เถิดพ่อทูนหัว,นรกมืดมิดเมียคิดกลัว,ผัวอยู่จะได้สร้างกุศลไป
ขุนแผนฟังคำที่ร่ำว่า,ไม่ออกปากพูดจาต่อไปได้,สุดคิดอัดอั้นให้ตันใจ,สุดอาลัยล้มผางลงกลางดิน
ฝูงคนมาดูอยู่ที่นั่น,ไม่อาจกลั้นโศกได้ร้องไห้สิ้น,ทั้งหนุ่มสาวเถ้าชราน้ำตาริน,ได้ยินแต่ร้องไห้พิไรครวญ
ดังป่ารังประดังด้วยลมกล้า,พัดสาขากิ่งก้านสะท้านป่วน,ที่ใจอ่อนเป็นลมล้มซบซวน,ด้วยเห็นจวนตะวันบ่ายลงชายไพร
นางแก้วลาวทองศรีมาลา,สร้อยฟ้าโศกาสะอื้นไห้,ได้เมี่ยงหมากใส่พานคลานเข้าไป,กราบไหว้วอนว่าษมาพลัน
นางแก้วว่าข้าษมาพี่,อย่าให้มีเวราเมื่อหน้านั่น,เสียตัวร่วมผัวมาด้วยกัน,น้องขึ้งเคียดเดียดฉันท์ประการใด
ขออภัยอย่าได้ผูกเวรน้อง,วันทองว่าพี่หาถือไม่,พี่ได้ล่วงเกินบ้างเป็นอย่างไร,ขออภัยเจ้าแก้วกิริยา
นางแก้วรับษมาน้ำตานอง,ลาวทองโศกเศร้าเข้าไปหา,น้องได้ล่วงเกินแต่ก่อนมา,พี่จงอดโทษาในวันนี้
วันทองรับษมาเจ้าลาวทอง,น้องเอ๋ยพี่ได้ว่าเป็นถ้วนถี่,พี่ก็ขอษมาอย่าราคี,ต่างคนต่างก็มีซึ่งน้ำตา
สร้อยฟ้าศรีมาลาสะอื้นไห้,พิไรพลางทางขอษมาว่า,ลูกได้ผิดพลั้งแต่หลังมา,จนถึงวันชีวาแม่บรรลัย
อย่าเป็นเวรกรรมกับตัวข้า,ก้มหน้าลงแล้วก็ร้องไห้,วันทองรับษมายิ่งอาลัย,น้ำตาไหลโซมหน้าด้วยปรานี
แต่ลูกอยู่กับพ่อขุนแผน,ให้แม่แค้นอย่างไรที่ไหนนั่น,จนถึงเวลาเขาฆ่าฟัน,สิ้นเวรกรรมกันเถิดแม่คุณ
ทองประศรีงันงกยกมือรับ,ลมจับหกล้มลงจมฝุ่น,พอฟื้นตัวพรํ่าว่าอย่าทิ้งบุญ,ภาวนาให้ครุ่นไว้ลูกอา
หาดอกไม้ให้แม่ออไวยเอ๋ย,อย่าละเลยคุณพระจะดีกว่า,ออแผนร้องไห้ทำไมนา,ไปหาเชี่ยนขันมาให้กรวดน้ำ
ศรีมาลาไปหาข้าวสุกข้าวสาร,ทำกระบานเสียผีเถิดจวนคํ่า,แล้วจะได้ทำบุญสุนธรรม,ทองประศรีบ่นพรํ่าอยู่รํ่าไร
ชุมพลหลานคลานเข้าไปหาย่า,แกยกหลานใส่บ่าน้ำตาไหล,นึกถึงนางวันทองร้องไห้ไป,อุ้มชุมพลเข้าไว้ให้ดูดนม
เขาจะล้มจะตายอ้ายพลายน้อย,อย่าร้องไห้อ้ายจ้อยกินขนม,คายหมากจากปากให้หลานอม,จะเชยชมไม่เป็นสมประดี
ฝ่ายขุนช้างนั่งเหงาไม่เข้าใกล้,ร้องไห้หน้าขาวราวกับผี,เสียใจใหลเล่อเพ้อพาที,คราวนี้ตายแน่แล้วแม่คุณ
พุทโธ่อยู่หลัดหลัดมาพลัดกัน,โอ้แม่วันทองตายเพราะอ้ายขุน,เนื้อหนังเจ้าจะพังลงเป็นจุณ,เพราะอ้ายตุ่นโง่เง่าเข้ากราบทูล
ลูกเต้าเจ็บไข้แม่ไปเยือน,ลูกคิดเชือนว่าแม่แร่ไปสูญ,เขาก็มาบอกเล่าเป็นเค้ามูล,อ้ายหัวปูนผมเกลี้ยงขืนเถียงไป
ถึงลูกทูลเหตุผลต้นปลาย,ที่จริงหาได้ตายเพราะลูกไม่,พระองค์ทรงซักว่ารักใคร,แม่สองใจคิดยากหากเลโล
ให้การใหลหลงทรงโกรธเกรี้ยว,ถ้ารักช้างข้างเดียวขนมโก๋,จะได้อยู่เรือนเหย้าเสาโตโต,แกงเทโพกินเล่นให้เย็นใจ
แม่มาตายกลางดินเขานินทา,แม่ยอดฟ้าฝาบาตรกระจาดใหญ่,จะหาไหนเหมือนแม่แต่นี้ไป,แม้นไม่ได้เช่นนี้ไม่มีเมีย
เรือนเหย้าข้าวของถวายพระ,จะสละโกนหนวดไปบวชเสีย,ถึงลูกคุณหลานหม่อมจะยอมเยีย,มีเมียไปทำไมไม่เหมือนกัน
จะภาวนาให้หนักชักประคำ,แต่หัวคํ่ารํ่าไปจนไก่ขัน,ร้อยวษาพันวษาไม่ราวัน,ฉันแต่นางทั้งห้ากว่าจะตาย
ทองประศรีได้ฟังคลั่งนํ้าใจ,นั่นร้องไห้เยียใดไอ้ฉิบหาย,อ้ายชาติชั่วหัวล้านกระบานลาย,คนจะตายแล้วยังซนบ่นนินทา
ไม่เป็นอันฉันที่จะร้องไห้,ฝาบาตรกระจาดใหญ่ก็รํ่าว่า,พระหมื่นไวยขัดใจลุกออกมา,อ้ายชาติข้าหัวล้านประจานกู
วาจาเหมือนหมาสะบัดขี้,มึงกลัวกูจะตีมึงอย่าอยู่,ไม่ไปกูจะถองมึงลองดู,ฉุดหูกระชากลากออกมา
ขุนช้างร้องว้ายตะกายกลิ้ง,ฉันรักจริงสุดใจพระไวยขา,พระหมื่นไวยถองซ้ำคะมำมา,อ้ายขี้ข้ายังไม่ออกไปนอกวง
ขุนช้างลุกโผนโดนคนดู,หลีกหลบกันเป็นหมู่แล้วเตะส่ง,ขุนช้างโดดออกมานอกวง,ส่งเสียงร้องว่าข้าไม่เคย
ไปฟ้องที่ไหนไสหัวไป,ขุนช้างว่าทำไมข้าจะไปบ้าน,กลับเข้ามาแอบคนอยู่ลนลาน,เหยียบอีตานลูกอีแตร้องแซ่ไป
อีแตแร่เข้าข่วนเอาข้างฉีก,อ้ายหัวล้านมาอีกแล้วข้าไหว้,ขุนแผนร้องว่าอย่าพ่อไวย,มาจูงลูกกลับไปในศาลา
ครานั้นจึงโฉมเจ้าหมื่นไวย,เศร้าใจด้วยแม่เป็นหนักหนา,อาวรณ์ผ่อนคิดกับบิดา,ลูกว่าจะเห็นประการใด
ซึ่งจะเฝ้าร้องไห้พิไรว่า,เขาจะฆ่าเราจะคิดเป็นไฉน,พ่อจงอยู่รักษาข้าจะไป,เฝ้าไททูลองค์พระทรงฤทธิ
ครานั้นขุนแผนแสนสะท้าน,ฟังลูกคิดอ่านก็เห็นได้,แต่ครั้นจับยามดูรู้แจ้งใจ,จึงว่ากับพระไวยพ่อพลายงาม
อัฐกาลพานขัดอยู่หนักหนา,พ่อว่าประหนึ่งจะชิงห้าม,เจ้าจะไปทูลขอดูก็ตาม,ในยามว่าองค์พระทรงชัย
เจ้าไปทูลขอโทษคงโปรดแน่,แต่แม่เจ้าหาพ้นจากตายไม่,ดูหน้าหน้าก็นวลจวนบรรลัย,จะใกล้ในเวลานี้เข้าสี่โมง
ขีดชะตาลงดูกับแผ่นดิน,ก็ขาดสิ้นเคราะห์ร้ายเห็นตายโหง,เสาร์ทับลักขณากาจับโลง,ยามลิงล้วงโพรงจระเข้กิน
ใครต้องยามนี้มิได้รอด,พระไวยเห็นตลอดอยู่เสร็จสิ้น,น้ำตาอาบหน้าลงรินริน,ผินหน้าว่ากับพ่อว่าตามกรรม
เคราะห์ร้ายตายเป็นก็เห็นหมด,ลูกจะทดแทนคุณอุปถัมภ์,จะขอแม่จันทองสักสองคำ,แล้วแต่บุญกรรมจะนำไป
พ่อจงคุมอยู่ดูมารดา,อย่าเพ่อให้เขาฆ่าลงก่อนได้,ว่าแล้วเท่านั้นในทันใด,ไปหาพระยายมแล้ววันทา
เจ้าคุณงดโทษจงโปรดเกล้า,ดีฉันจะไปเฝ้าพระพันวษา,ทูลขอโทษทัณฑ์ของมารดา,เมตตาอย่าเพ่อให้บรรลัย
พระยายมดีใจไปเถิดพ่อ,อย่ารั้งรอรีบมาอย่าช้าได้,ถ้านานเนิ่นเกินล่วงเวลาไป,จะงดไว้ก็กลัวพระอาญา
พระไวยรับคำอำลาไป,รีบเร่งคลาไคลทั้งบ่าวข้า,ถึงวังนั่งพักผ่อนเวลา,ระงับใจบ่ายหน้าสู่บูรทิศ
อ่านมนตร์มหาละลวยเล่ห์,เป็นเสน่ห์ผูกพันกระสันจิตร,แป้งผงลงยันต์เทพนิมิต,ปิดมือลูบไล้ไม่มีรอย
แล้วตั้งสัตย์อธิษฐานพระพรชัย,ขอพระทัยเคืองกลับขยับถอย,พอได้ลมจันทร์สำคัญคอย,ก็คลานคล้อยเข้าพระโรงรัตนา
ครานั้นพระองค์ผู้ทรงเดช,ปิ่นปักนัคเรศบุรีศรี,เห็นพระไวยเข้ามาอัญชลี,พระภูมีให้ทรงพระเมตตา
ขอเดชะพระองค์ผู้ทรงภพ,เลิศลบลํ้าโลกทั้งน้อยใหญ่,จะควรมิควรประการใด,ชีวิตอยู่ใต้พระบาทา
ทรงชุบเกล้าชุบกระหม่อมเป็นหัวหมื่น,ทุกวันคืนพระคุณปกเกศา,ผาสุกทุกวันนิรันดร์มา,ยังมิได้ขายฝ่าบาทบงสุ์
มารดาข้าพระพุทธเจ้านี้,มิดีแสนชั่วด้วยมัวหลง,กำเริบราคมากใจไม่ตั้งตรง,ควรทรงพระพิโรธไม่โปรดปราน
ถ้าเพียงแต่พี่ป้าย่ายาย,จะทิ้งเสียให้ตายไม่สงสาร,นี่มารดาอุ้มท้องทรมาน,ได้เกิดมาเป็นนานเพราะมารดา
สารพัดพระคุณไม่นับได้,จะทิ้งไว้ไม่ควรเป็นหนักหนา,อนึ่งตั้งแต่กำเนิดเกิดมา,ยังมิได้พยาบาลประการใด
ชีวิตขอพระราชทานโทษ,โปรดแต่เฆี่ยนตีอย่าเข่นฆ่า,ตรากตรำจำไว้ให้เวทนา,ให้สาสมกับที่ผิดประเวณี
ครานั้นสมเด็จนเรนทร์สูร,ฟังจมื่นไวยทูลเป็นถ้วนถี่,ชอบพระทัยให้เมตตาปรานี,กูนี้สงสารอ้ายหมื่นไวย
เอ็งได้ทำดีมีความชอบ,กูก็ตอบแทนแล้วเป็นไหนไหน,แต่ยังมิถึงชอบที่ขอบใจ,จะยกโทษแม่ให้เป็นรางวัล
ถ้าผิดจากมึงแล้วกูไม่ให้,ใครขอก็จะพลอยมาอาสัญ,เหวยอ้ายท้ายน้ำจงเร็วพลัน,ออกไปด้วยกันกับหมื่นไวย
บอกกับเจ้ากรมยมราช,อย่าฟันฟาดวันทองให้ตักษัย,กูยกโทษโปรดให้จมื่นไวย,รีบไปอย่าให้ทันเขาฟันลง
ครานั้นจึงพระจมื่นไวย,ดีใจชื่นชมสมประสงค์,รับพระโองการกรานกราบลง,ตรงหน้าพระที่นั่งแล้วรีบไป
จึงปรึกษาว่ากับพระท้ายน้ำ,เวลาเย็นจวนคํ่าช้าไม่ได้,พระยายมจะฟันแม่บรรลัย,ร้องสั่งบ่าวไพร่ให้ผูกม้า
ได้แล้วขึ้นขี่คนละตัว,บ่าวไพร่พันพัวมาหนักหนา,ขับควบผางผางกลางมรรคา,เอาธงขาวโบกมาเป็นสำคัญ
ครานั้นทั่นพระยายมราช,เห็นประหลาดก็กลัวอยู่ตัวสั่น,ผลกรรมวันทองจะต้องฟัน,จึงเพอิญคิดกันให้ผิดไป
พระไวยเดินไปด้วยบาทา,นี่ใครขี่ม้ามาน่าสงสัย,โบกธงหลังม้ามาแต่ไกล,มิใช่พระไวยที่กลับมา
แน่แล้วพระไวยเข้าไปทูล,นเรนทร์สูรกริ้วโกรธว่าไม่ฆ่า,พวกเราก็ไม่ดีที่ชักช้า,เร็วเหวยเอามารีบฆ่าฟัน
เพชฌฆาตราชมัลเข้ายื้อยุด,ฉุดวันทองกลัวอยู่ตัวสั่น,เหลียวมาเรียกผัวกลัวเขาฟัน,ขุนแผนดันโดดข้ามผู้คุมมา
ขบฟันกั้นกอดวันทองไว้,ขุนช้างร้องไปชิงไว้หวา,เพชฌฆาตดาบยาวก้าวย่างมา,ขุนแผนโถมถาคร่อมเมียไว้
