w1,w2,w3,w4
หนักอกหนักใจลูกหนักหนา,แม่อย่ารักษามันไม่หาย,ทำกะไรจะได้เห็นหน้าพ่อพลาย,กอดสายทองเข้าสะอื้นไป
ครานั้นท่านยายศรีประจัน,ตัวสั่นน้ำตาลงหลั่งไหล,ดูลูกวิปริตเห็นผิดใจ,รำลึกขึ้นได้ถึงขรัวตา
แกจึงลุกออกมานอกห้อง,ร้องเรียกข้าไทอยู่ไหนหวา,หมากพลูใส่พานลนลานมา,เข้าในวัดป่าเลไลยพลัน
ใหลเล่อเพ้อพูดดังผีเข้า,ผอมโศกซูบเศร้าลงหนักหนา,เห็นจะไม่เป็นตัวแล้วขรัวตา,กรุณาช่วยดูให้แจ้งใจ
ครานั้นจึงท่านขรัวตาจู,พิเคราะห์จับยามดูหาช้าไม่,ครั้นดูรู้ประจักษ์ก็ทักไป,ออพิมพิลาไลยนี่เคราะห์ร้าย
มันตกลงที่นั่งนางสีดา,เมื่อทศพักตร์ลักพาไปสูญหาย,ถ้าแม้นไม่จากผัวตัวจะตาย,ถ้ายักย้ายแก้ไขไม่เป็นไร
ผลัดชื่อเสียพลันว่าวันทอง,จะครอบครองทรัพย์สินทั้งปวงได้,โรคนั้นพลันจะคลายหายไป,หาบรรลัยไม่ดอกสีกายาย
ศรีประจันรับคำแล้วอำลา,ดีใจขรัวตาแกว่าหาย,ถึงเรือนร้องไปว่าไม่ตาย,ขรัวตาตะแก่ทายกูแน่ใจ
แล้วก็จัดข้าวปลาแลกล้วยอ้อย,ขนมเล็กขนมน้อยเอาลงใส่,จะทำขวัญเจ้าพิมพิลาไลย,ข้าวของจัดไว้ก็ใส่ลง
ยายศรีประจันตักขวัญลูก,ผิดผิดถูกถูกแกว่าหลง,ขวัญเอ๋ยอย่าเที่ยวไปไพรพง,กลางดงคนเดียวอยู่เปลี่ยวดาย
อย่าหลงชมเสือสีห์หมีเม่น,กระแตกระเต็นเต้นตุ่นกระต่าย,อย่าหลงชมแรดช้างแลกวางทราย,ชะนีค่างนางกรายจะหลอนเลียน
แล้วก็ตักข้าวปลาเข้ามาฟาด,โรคภัยหายขาดบาดหนามเสี้ยน,เอาด้ายดำผูกมือรื้อดับเทียน,เปลี่ยนพิมผลัดชื่อวันทองพลัน
อยู่มาข้าวปลาก็กินได้,หลับใหลไม่เพ้อมะเมอฝัน,คลายคลี่มีเนื้อขึ้นทุกวัน,ศรีประจันค่อยสำราญบานใจ
จะกล่าวถึงโฉมเจ้าขุนช้าง,รู้ว่านางนั้นคลายหายไข้,พลายแก้วไปทัพก็หายไป,ไม่ได้ข่าวราวเรื่องว่าร้ายดี
เมื่อไรไหนมันจะได้กลับ,ลาวมันมิแหวะตับลงกลิ้งคี่,ฤทธิเดชเวทมนตร์อะไรมี,ถ้าตีเชียงทองได้จะกลับมา
อย่าเลยจะผลอขอวันทอง,ถนอมไว้ในห้องจะดีกว่า,จะพูดจาว่าขานกับมารดา,บอกศรีประจันว่าออแก้วตาย
จึงสั่งบ่าวไพร่ไปเร็วหวา,ไปหาป้ากลอยกับป้าสาย,ว่ากูเชิญมาในห้องทั้งสองยาย,อ้ายบ่าวรับคำนายวิ่งลนลาน
ครั้นถึงยายกลอยกับยายสาย,บอกว่านายให้เชิญเข้าไปบ้าน,ทั้งสองยายได้ฟังมาลนลาน,ถึงบ้านขุนช้างเข้าทันใด
ขุนช้างว่าวอนให้อ่อนจิตร,เงินทองไม่คิดจะเสียให้,จงปรานีตัวข้าพากันไป,ขอวันทองให้ข้าสักที
ออแก้วผัวนั้นมันไปทัพ,แตกยับลาวแทงเสียเป็นผี,ใครจะรอดมาได้ก็ไม่มี,บัดนี้นางพิมพิลาไลย
แม่ผลัดชื่อว่าเจ้าวันทอง,หมอทายว่าจะครองทรัพย์สินได้,จงช่วยเอ็นดูข้าพากันไป,ขอวันทองให้ข้าหน่อยรา
ครานั้นยายกลอยกับยายสาย,ไม่รู้แยบคายขุนช้างว่า,หลงใหลแต่จะได้เงินตรา,ก็รับคำอำลามาทันใด
ค่อยกระซิบกระซาบสั่งคดี,ธุระของกูมีเป็นหนักหนา,กูเคยไว้ใจแต่ไรมา,อย่าช้าเอ็งรีบออกไปวัด
เก็บเอากระดูกผีที่ป่าช้า,ใส่หม้อใหม่มาให้ถนัด,อ้ายบ่าวรีบมาป่าช้าชัฏ,จัดหม้อกระดูกได้ไวทันการ
ขุนช้างรับหม้อใหม่เข้าในห้อง,นุ่งผ้ายกทองแล้วห่มส่าน,จับกระจกขึ้นชูดูกระบาน,เห็นหัวตัวล้านรำคาญใจ
กูแค้นน่าแพ่นลงสักโขก,โสโครกไม่เอาแก้วเอาการได้,เกลี้ยงหน้าเกลี้ยงหลังดูจังไร,จับเขม่าเข้าใส่สักสองเพรียง
เปื้อนเปรอะเลอะหน้าเหมือนทาเล่น,หวีกระจายรายเส้นไม่มิดเกลี้ยง,เอาไม้น้อยสอยเส้นให้รายเรียง,มุหน่ายป้ายเคียงลงเต็มที
อ้ายหยอกหยอยมันน้อยกว่าที่เปล่า,ผมขี้เค้าน่าเกลียดขี้เกียจหวี,อนิจจาข้าวของเงินทองมี,ช่วยทาสีทาสาได้กว่าพัน
ซื้อช้างซื้อม้าก็กว่าร้อย,ผมหน่อยหนึ่งกะไรไม่มิดขวัญ,ถ้าซื้อได้กูจะใส่เสียให้ครัน,ตัดกันดูเล่นเส้นงามงาม
จับหม้อกระดูกผูกกระดาษ,บ่าวไพร่หมอบกลาดทั้งน้อยใหญ่,ขุนช้างเรียกบ่าวที่ไว้ใจ,ส่งหม้อกระดูกให้แล้วเดินมา
ลงจากเรือนพลันตะวันเที่ยง,สองยายเดินเรียงมาข้างหน้า,ถึงเรือนศรีประจันมิทันช้า,ถามหาท่านยายศรีประจัน
อีบ่าวบอกว่าอยู่ข้างใน,แล้ววิ่งไปบอกนายขมีขมัน,ว่าขุนช้างมาหาตาเป็นมัน,หยุดยั้งอยู่นั่นตีนบันได
ยายศรีประจันเปิดหน้าต่าง,แลเห็นขุนช้างร้องปราศรัย,เหงื่อไหลโซมหน้าพ่อมาไย,จะไปไหนเชิญขึ้นมาข้างบน
ขุนช้างก็ย่างขึ้นบันได,สองยายนั้นไซ้เดินติดกัน,นั่งลงแลมาตาเหลือกลน,ยกมือไหว้วนเป็นซนไฟ
ศรีประจันรับไหว้มิใคร่ทัน,หันหน้ามาเสือกเชี่ยนหมากให้,พ่อมาหลายคนทำวนอะไร,เป็นไฉนยายกลอยยายสายมา
ครานั้นจึงโฉมเจ้าขุนช้าง,ทำครวญครางอู้อี้แล้วยี่หน้า,น้ำตากระเด็นเป็นเม็ดเช็ดน้ำตา,เอาหม้อกระดูกมาตั้งลงไว้
นี่คือกระดูกออพลายแก้ว,ลาวแทงเสียแล้วเขาเอามาให้,พระยาเชียงทองมันสองใจ,เข้าด้วยเชียงใหม่แล้วกลับมา
ทำเป็นเข้าด้วยออพลายแก้ว,ยกทัพมาแล้วถึงกลางป่า,หยุดทัพหลับนอนมาหลายครา,ครั้นเพลาพลบคํ่าลงรำไร
พระยาเชียงทองย่องมาแทง,เลือดแดงตลอดจนปอดไหล,ร้องขึ้นอึงมี่มันหนีไป,ออแก้วก็สิ้นใจไปไม่ช้า
บ่าวมาถึงกรุงก็ติดคุก,หลายคนทนทุกข์อยู่หนักหนา,อ้ายมากฝากหม้อกระดูกมา,ว่าแล้วทำหน้าเป็นทุกข์คลาย
อายุมันสั้นเท่านั้นแล้ว,คิดคิดถึงออแก้วก็ใจหาย,ไม่พอที่จะกล้าอาสาตาย,ให้แม่พิมเป็นหม้ายอยู่เอกา
ครานั้นท่านยายศรีประจัน,ได้ยินขุนช้างนั้นรำพันว่า,ออแก้วตายแล้วนะอกอา,แม่นับวันคอยท่าอยู่ทุกวัน
วันทองเป็นไข้ก็ไม่ตาย,เคราะห์โศกโรคร้ายเป็นกวดขัน,ออพลายกลับตายเสียก่อนมัน,เข้าหอยังไม่ทันสักเท่าไร
วันทองร้องไห้มิได้งด,จะปลอบมันไม่อดร้องไห้ได้,เรียกหาวันทองร้องอึงไป,หัวใจเอ็งขาดแล้วแก้วแม่อา
ครานั้นจึงโฉมนางวันทอง,อยู่ในห้องได้ยินขุนช้างว่า,เสียงแม่ร้องไห้โฮโผล่ออกมา,เห็นหน้าขุนช้างก็ขัดใจ
ใครมาว่าชั่วผัวกูตาย,แกล้งใส่ความร้ายกูจะด่าให้,อ้ายงูเห่าเจ้าเล่ห์ทุกอย่างไป,หม้อใบละสิบเบี้ยสู้เสียมา
กระทืบตีนผางผางกลางประตู,โคตรแม่มึงกูขี้คร้านด่า,กลับเข้าในหอคลอน้ำตา,ทอดตัวโศกาในที่นอน
โอ้พ่อพลายแก้วของเมียเอ๋ย,เมียไม่เชื่อมันเลยอ้ายหัวกล้อน,มันแกล้งร้องระบุยุยอน,ซอกซอนส่อเสียดจนไปทัพ
คิดมาก็เป็นน่าน้อยใจ,ผัวไปเท่านี้มีคนว่า,ถ้าพ่อไม่ไปใครจะมา,สุดปัญญาเมียแล้วพ่อแก้วเอย
ศรีประจันได้ฟังลูกสาวด่า,รำคาญใจหนักหนาพ่อแม่เอ๋ย,ใครใครอย่าได้ถือมันหน่อยเลย,แต่ก่อนมันไม่เคยเป็นเช่นนี้
แต่เพียงเป็นไข้สันนิบาตคลั่ง,ว่าไรไม่ฟังบ่นอู้อี้,ด่าอึงคะนึงบานขี้คร้านตี,ไม่เห็นผีออแก้วแล้วแม่นา
ครานั้นยายกลอยกับยายสาย,ครั้นได้แยบคายแล้วจึงว่า,เข้าไปกระซิบกระหยิบตา,ว่านี่แน่คุณป้าศรีประจัน
กฎหมายตั้งไว้แต่ไรมา,ว่าใครกล้าอาสาไปทัพขันธ์,ถ้าเสียทัพกลับมาให้ฆ่าฟัน,กฎหมายตั้งมั่นตามกระทรวง
ถ้าแม้นตัวตายลงในทัพ,ลูกเมียให้จับเป็นหม้ายหลวง,ไพร่ซึ่งเสียทัพกลับทั้งปวง,ให้ติดพวงส่งเข้ายังคุกใน
วันทองจะต้องเป็นหม้ายหลวง,จะยากเย็นเป็นห่วงหาน้อยไม่,ยักย้ายถ่ายเทเสียเป็นไร,ขอให้ขุนช้างเอาเป็นเมีย
เขาจะคิดแก้ไขที่ในกรุง,เงินทองสักกี่ถุงจะสู้เสีย,อย่าให้เกิดความใหญ่เป็นไฟเลีย,ไกล่เกลี่ยเสียเถิดแต่ไกลไกล
ครานั้นท่านยายศรีประจัน,ตัวสั่นน้ำตาลงหลั่งไหล,วันทองเป็นหม้ายผัวตายไป,ไม่เห็นหน้าใครจะป้องกัน
ขุนช้างมั่งมีเศรษฐีใหญ่,เงินทองเสียได้ไม่คิดพรั่น,เห็นจะได้พึ่งพาข้างหน้าครัน,คิดแล้วเท่านั้นจึงว่าไป
วันทองเดี๋ยวนี้ก็ผัวตาย,จะนิ่งไว้เป็นหม้ายเห็นไม่ได้,เกิดความหนามเสี้ยนจะยากใจ,จะขอให้ก็ตามแต่ปัญญา
แต่ทว่าทุ่งกว้างหนทางไกล,กูนี้ไม่รู้แห่งที่จะว่า,ถ้าแม้นไม่ตายออพลายมา,เบื้องหน้าจะเกิดเนื้อความกัน
ครานั้นยายกลอยกับยายสาย,จึงว่าพลายแก้วตายเป็นแม่นมั่น,พวกไพร่ติดคุกอยู่ทุกวัน,แม้นว่าพลายแก้วนั้นรอดกลับมา
ท่านไม่รู้เห็นจะเป็นไร,เขาก็คงปรับไหมเอาแก่ข้า,ถ้าท่านยอมให้ปันจงสัญญา,ช้าอยู่ไม่ได้ภัยจะมี
ถ้าเขามาเกาะเอาตัวไป,ถ้อยความข้างในจะอึงมี่,ผันแปรแก้กันให้ทันที,แรมปลายเดือนนี้จะทำการ
ยายศรีประจันก็รับคำ,ว่าแรมสามคํ่าให้ถึงบ้าน,จงเร่งรีบมาอย่าช้านาน,ว่าขานแน่นอนไม่ผ่อนไป
ครานั้นจึงโฉมนางจันทอง,อยู่ในห้องได้ยินว่าแม่ให้,ลุกเต้นปัดปัดด้วยขัดใจ,ร้องด่าข้าไทแจ้วแจ้วมา
สายทองของน้องไปข้างไหน,ไปเรียกอ้ายพรมมาหาข้า,งานการเช้าคํ่าไม่นำพา,โคตรแม่มึงคิดว่าประการใด
ครานั้นสายทองผู้พี่เลี้ยง,ได้ยินเสียงน้องเรียกอยู่ไจ่ไจ่,ร้องเรียกตาพรมระงมไป,ไวไวมาหาแม่วันทอง
ฝ่ายว่าตาพรมนั้นหัวล้าน,ขานขาลุกออกมานอกห้อง,ลงนั่งเอี้ยมเฟี้ยมแล้วเยี่ยมมอง,แม่ร้องเรียกหาฉันว่าไร
วันทองชี้หน้าด่าประจาน,แม่มึงอ้ายหัวล้านหาดีไม่,จะรู้สึกสำนึกบ้างเป็นไร,เป็นบ่าวไพร่บ้านช่องไม่นำพา
ดีแต่เที่ยวโกหกพกลม,มันน่าตบให้ล้มจมขี้หมา,ให้หมาฝูงถนัดพลัดเข้ามา,มึงหลับตาเฝ้าประตูไม่ดูแล
มันมาเที่ยวเยี่ยวขี้มีแต่เปื้อน,อ้ายขี้เรื้อนเห่าระเบ็งเซ็งแซ่,อีตัวเมียก็บอนหอนแงแง,ปล่อยโคตรแม่มึงไว้ให้อึงคะนึง
ครานั้นยายกลอยกับยายสาย,วันทองด่าวุ่นวายนั่งหน้าบึ้ง,ขุนช้างทำไม่รู้ไขหูตึง,นิ่งอยู่ดูจะอึงเอาหนักไป
จึงชวนยายกลอยกับยายสาย,ว่าบ่ายแล้วเราลายกมือไหว้,ศรีประจันซ้ำว่าอย่านอนใจ,ที่สัญญากันไว้ให้รีบมา
วันทองร้องด่าไปอึงมี่,เหวยยายมีว่าไรไปไหนหวา,งานการเช้าคํ่าไม่นำพา,เสียงเฮฮาที่ไหนไปนั่งพูด
ยายกลอยยายสายนายขุนช้าง,ลุกจากหอกลางเดินเร็วรี่,รีบลงจากบันไดในทันที,ออกจากบ้านท่านศรีประจันไป
ยายกลอยยายสายว่ากูขายหน้า,ทีนี้หาปรารถนามาอิกไม่,โคตรเค้าเขาขุดเอาสุดใจ,ถึงเอาทองกองให้ก็ไม่มา
ขุนช้างว่าไม่เป็นเช่นนั้นดอก,วันทองแม่แกบอกเป็นปริศนา,ร้องบอกกับฉันเป็นมารยา,ว่าให้เชิญแม่เทพทองไป
หล่อนจึงขึ้นโคตรแม่แน่กระนั้น,ว่าให้ไปหากันตามผู้ใหญ่,คงจะได้เป็นเมียอย่าเสียใจ,หาที่ไหนไม่เหมือนแม่แก้วตา
วันพ่อม้วยมุดสุดชีวิต,เมียจะฝันสักนิดก็หาไม่,ลางร้ายก็ไม่มีให้แจงใจ,บ่าวไพร่ไปด้วยไม่เห็นมา
คิดคิดขึ้นมาน่าแค้นแม่,จะสืบสาวดูให้แน่หาได้ไม่,หลงใหลเชื่อฟังอ้ายจังไร,ยอมยกลูกให้ไอ้ขุนช้าง
โอ้ว่าอนิจจาวันทองเอ๋ย,กะไรเลยแสนยากนี้สุดอย่าง,แต่ระกำช้ำใจไม่วายวาง,นี่ได้สร้างกรรมไว้อย่างไรมา
มีผัวผัวอยู่สองสามวัน,จากกันไม่ได้มาเห็นหน้า,เมื่อวันจากหอคลอน้ำตา,กำชับไว้หนักหนาด้วยห่วงน้อง
ในจิตรคิดว่าจะกลับหลัง,สั่งแล้วสั่งเล่าทั้งเศร้าหมอง,ออกปากฝากข้ากับสายทอง,แล้วจึงไปจากห้องด้วยจำใจ
พอสายทองย่องเข้าไปดูน้อง,นางวันทองเห็นหน้าน้ำตาไหล,กอดคอสายทองร้องรํ่าไร,น้องไม่อยู่แล้วพี่สายทอง
สายทองปลอบว่าอย่าร้องไห้,รำคาญใจดูเจ้ายิ่งเศร้าหมอง,พี่น้องแนบหน้าน้ำตานอง,ร้องไห้สะอึกสะอื้นไป
ลดเลี้ยวเกี้ยวสกัดทั้งวัดบ้าน,อ้ายจัณฑาลคนนี้นี่หนักหนา,จนได้กับพ่อแก้วแววตา,มันยังส่อเสียดว่าทุกสิ่งอัน
เพ็ดทูลเจาะจงให้ทรงใช้,จนร้องไห้แทบเทียมจะอาสัญ,เดี๋ยวนี้มันยิ่งว่าสารพัน,ว่าหม่อมพลายแก้วนั้นเธอบรรลัย
เห็นจะเป็นเล่ห์กลอ้ายสอพลอ,เอากระดูกใส่หม้อมาส่งให้,ให้หลงว่าพ่อพลายนั้นตายไป,จึงได้มาขอแม่วันทอง
มันหมายว่าตัวมันมีทรัพย์,มีเงินแล้วจะนับให้คล่องคล่อง,แม่เถ้าของเราก็ปรองดอง,เราพี่น้องสองคนก็จนใจ
นี่เวรกรรมจะทำอย่างไรดี,จะหลบลี้หนีไปข้างไหนได้,แม่ผัวของเจ้าก็อยู่ไกล,ไม่รู้แห่งหนไหนกาญจน์บุรี
อย่าเลยนะเจ้าเราจะไป,วัดป่าเลไลยเจ้ากับพี่,ไปหาขรัวตาจูแกดูดี,ประเดี๋ยวนี้แม่ศรีประจันนอน
แม่อยู่ในห้องอย่าร้องไห้,พี่จะไปหาหมากกับพลูก่อน,หาได้ใส่ขันตะวันรอน,เร้นซ่อนซุบซิบกระหยิบตา
ออกมาจากห้องทั้งสองคน,ผ่อนปรนลอบลงจากเคหา,ถึงวัดเหยียบย่องมองเข้ามา,ขึ้นกุฎีขรัวตาด้วยทันใด
เอาหมากพลูส่งให้กับเจ้าเณร,จึงประเคนขรัวตาหาช้าไม่,ขรัวตามองป้องหน้าถามว่าใคร,นึกได้หัวร่ออ่อวันทอง
กูผลัดชื่อให้ไข้ก็หาย,เป็นไรไม่สบายหน้าตาหมอง,เมื่ออ้วนพีดีขึ้นเป็นก่ายกอง,เอ็งมาสองคนนี้ด้วยเหตุไร
ครานั้นวันทองกับสายทอง,พี่น้องยกมือขึ้นกราบไหว้,ดีฉันร้อนรนเป็นพ้นใจ,ด้วยผัวไปตีทัพไม่กลับมา
เขาบอกเรื่องราวเป็นข่าวร้าย,เขาว่าผัวฉันตายจริงฤๅขา,ขรัวปู่ช่วยดูตามตำรา,จะจริงเหมือนเขาว่าฤๅอย่างไร
ครานั้นจึงท่านขรัวตาจู,พิเคราะห์จับยามดูหาช้าไม่,ยามสูรย์ยามจันทร์ก็มั่นใจ,เห็นไม่เป็นไรก็ว่ามา
ทักทายตามที่ยามตรีเนตร,ใครบอกเหตุโกหกอย่าเชื่อหวา,ผัวเองมีชัยได้พารา,ข้าศึกเป็นจุณวิจุณไป
ได้ทั้งพัสดุเงินทอง,ข้าวของผู้คนเป็นไหนไหน,หน่อยหนึ่งก็จะมาอย่าตกใจ,เอ็งอย่าเชื่อใครใครไปวุ่นวาย
ครานั้นวันทองกับสายทอง,พี่น้องได้ฟังทุกข์โศกหาย,เช็ดน้ำตาล่อยล่อยค่อยสบาย,กราบลาผันผายมาบ้านพลัน
ครั้นถึงก็ขึ้นบนเคหา,สองราปรีดิ์เปรมเกษมสันต์,บอกแก่แม่เถ้าศรีประจัน,ตามท่านทายนั้นทุกสิ่งไป
ฉันออกไปหาท่านขรัวปู่,ท่านดูว่าหาเป็นไรไม่,หม่อมแก้วตีทัพกลับมีชัย,ได้ทั้งครอบครัวตัวจวนมา
อวดว่าดูแน่อุแหม่ลูก,ลางทีมันหาถูกสักนิดไม่,เอ็งอย่าพาซื่อเชื่อถือไป,ก็พวกไพร่ติดคุกอยู่ทุกคน
เขาจะเก็บเอาไปเป็นหม้ายหลวง,จะกอดเข่าเหงาง่วงลงครางร่น,ไม่มีใครติดตามด้วยความจน,ผ่อนปรนเสียเถิดอย่ารำคาญ
ออแก้วใช่แม่ไม่รักใคร่,มันบรรลัยไม่กลับมาถึงบ้าน,ขุนช้างมันชั่วแต่กระบาน,ถึงหัวล้านหัวเหลืองเครื่องในดี
วันทองได้ฟังคำแม่ว่า,ดังจะฆ่าตัวตายให้เป็นผี,ทอดตัวร้องไห้ไม่สมประดี,แม่ว่าอย่างนี้ก็จนใจ
ถึงคนไม่อายก็อายผี,อายุสิบหกปีมีผัวสอง,ถึงจะขืนยกให้ไม่ปรองดอง,ผัวของข้ายังไม่เป็นไร
เมื่อมดหมอทักทายว่าไม่ถูก,โพธิ์ปลูกเป็นสำคัญนั้นเป็นใหญ่,จะไปดูให้แน่แท้แก่ใจ,ถ้าหม่อมบรรลัยก็โพธิ์ตาย
ศรีประจันฮึดฮัดให้ขัดใจ,อย่าว่ายืดยาวไปอีฉิบหาย,มึงจะให้กูก้อยพลอยวุ่นวาย,จะรักอยู่เป็นหม้ายฤๅอย่างไร
ถึงต้นโพธิ์ต้นไทรจะไปสืบ,มิใช่ทางแค่คืบกูหาไปไม่,แม้นว่ายั่งยืนขืนขัดใจ,กูจะให้ขุนช้างเสียวันนี้
วันทองได้ฟังคำแม่ว่า,ทอดตัวโศกาอยู่กับที่,แผดร้องก้องไปใช่พอดี,ฆ่าตีเสียเถิดไม่น้อยใจ
เอากำเนิดเกิดใหม่ในชาติหน้า,หาปรารถนาเข้าท้องเลยอิกไม่,ร้อยกัปแสนกัลป์แต่นั้นไป,แม่เชื้ออะไรเป็นเช่นนี้
เห็นแต่สินทรัพย์สัปดน,จะเอาคนไปยกให้กับผี,จงฆ่าเสียให้ตายวายชีวี,ตีอกชกหัวทอดตัวไป
มันจะมาเมื่อไรไอ้หัวเกลี้ยง,กูจะเอาไม้เสี่ยงลงให้ได้,แปร้นแปรดแผดเสียงเปรี้ยงเปรี้ยงไป,กูไม่อยู่แล้วให้เป็นคน
ศรีประจันเต้นหรับจับไม้แร่,โคตรแม่มึงกูตีให้ปี้ป่น,ขอดค่อนเจรจาว่าซุกซน,ขึ้นบนหอพลันงกงันไป
ตีต้องวันทองร้องกรีดกรีด,เน้นนีดลงสีข้างผางใหญ่,ตะแคงพลิกหยิกซ้ำให้หนำใจ,แกหวดป่ายด้วยไม้จนเป็นแนว
วันทองไม่ร้องขอโทษตัว,ผัวตายก็จะตายตามผัวแก้ว,อ้ายขุนช้างผมดกนกเค้าแมว,เชื้อแถวหัวเกลี้ยงไม่เลี้ยงกัน
ศรีประจันหยิกเอาที่ฝีปาก,อิว่ายากมึงจะลายตลอดสัน,เขาเป็นเศรษฐีมั่งมีครัน,เขาจะตบเอาฟันมึงออกกอง
ลิ้นกระด้างคางแข็งแกล้งว่าขาน,หยาบช้าสามานย์อีจองหอง,ได้ขุนช้างไว้เหมือนขุมทอง,ร้องไปตีไปให้หลังพัง
วันทองร้องไห้ไม่วายเถียง,ตีลงส่งเสียงให้คลุ้มคลั่ง,ที่จะตีให้หยุดสุดกำลัง,แม่ไม่ฟังแล้วไม่ฟังกัน
ต้นโพธิ์ปลูกไว้ไม่ไปดู,ข้าจะอยู่ทำไมที่ไหนนั่น,พรุ่งนี้พอแจ้งแสงตะวัน,ตัวฉันจะลาแม่บรรลัย
ศรีประจันได้ฟังวันทองว่า,นึกสงสารขึ้นมาไม่ตีได้,กลัวจะผูกคอตายวุ่นวายไป,อย่าร้องไห้ไปเลยนะลูกอา
เจ้าจะไปดูโพธิ์ก็ตามใจ,พรุ่งนี้จึงไปฟังแม่ว่า,แม่ได้อุ้มท้องวันทองมา,จะขืนขัดลูกยาไม่ต้องการ
วันทองได้ฟังคำแม่ว่า,เสียแรงมารดาเลี้ยงดูฉาน,ถึงแม้นพ่อแก้วตายวายปราณ,จะขืนให้ไอ้หัวล้านไม่ยอมใจ
เมื่อปากมันมีแต่ขี้ฟัน,ลูกจะนอนกับมันอย่างไรได้,เหมือนเอาตัวไปขว้างเสียกลางไพร,แม่ไม่รักลูกแล้วฤๅนา
ศรีประจันปลอบลูกให้ถูกใจ,แม่มิอยากยกให้อย่าพักว่า,แม่รักลูกแก้วดังแววตา,จะขืนใจลูกยาไปทำไม
ดึกดื่นอยู่แล้วแก้วแม่อา,ฟังคำแม่ว่าอย่าร้องไห้,แกนอนกับวันทองที่ห้องใน,ครั้นจะไปกลัวลูกผูกคอตาย
ครานั้นจึงโฉมเจ้าขุนช้าง,ความสมัครรักนางไม่เหือดหาย,อยู่บ้านรำคาญใจไม่สบาย,ลอบมาบ้านท่านยายศรีประจัน
ได้ยินเสียงอึงคะนึงห้อง,แกตีวันทองร้องสนั่น,แล้วกลับยินยอมพร้อมใจกัน,จะไปดูโพธิ์สำคัญที่มั่นใจ
ขุนช้างฟังสังเกตตำแหน่งที่,แล้วรีบรี่กลับมาหาช้าไม่,ครั้นถึงบ้านเรียกหาพวกข้าไท,สั่งให้ไปผูกเอาช้างมา
ขุนช้างวางขึ้นบนหลังช้าง,จอบเสียมเตรียมวางมาหนักหนา,รีบรัดตัดมุ่งข้ามทุ่งนา,พอรุ่งถึงท่าบางลางพลัน
ปลงช้างดูทางสังเกตได้,ก็รีบข้ามน้ำไปขมีขมัน,พบโพธิ์ปลูกเรียงไว้เคียงกัน,ใบนั้นเขียวพุ่มชอุ่มตา
จับต้นกลางกระโชกโยกให้หนัก,เดชะอารักษ์เขารักษา,ด้วยพลายแก้วตั้งสัตย์ปฏิญา,กันจอบเสียมมีดพร้าให้ผิดไป
