w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แม้ฤกษ์ดี,วันไร,จะได้ยก,ไปข้างบ,กริมท่า,ชลาไหล,อ้ายพวกม้น,ก็จะแตก,แยกกันไป,เราแหกค่าย,พลอยประสม,ระดมยิง,แล้วสั่งให้,เลี้ยงดู,หมู่ทหาร,ทั้งคาวหวาน,เหล้าส้ม,ขนมผิง,อีกเป็ดไก่,เนื้อแพะ,แกะกระทิง,ของย่างปิ้ง,ต่างต่าง,วางในจาน
แล้วสั่งให้,เลี้ยงดู,หมู่ทหาร,ทั้งคาวหวาน,เหล้าส้ม,ขนมผิง,อีกเป็ดไก่,เนื้อแพะ,แกะกระทิง,ของย่างปิ้ง,ต่างต่าง,วางในจาน,บนโต๊ะใหญ่,หลายอย่าง,ข้างละแถว,สำเร็จแล้ว,รายเรียง,เลี้ยงทหาร,ให้กินอยู่,หลับนอน,ผ่อนสำราญ,เหล่าทหาร,กองหนุน,ทั้งขุนพล
ที่ตรงหน้า,พาชี,ดาวลูกไก่,เห็นไรไร,รูปทรง,เหมือนธงฉาน,โน่นดาวข่าง,กลางพื้น,โพยมมาน,ทิศอีสาน,ดาวสำเภา,มีเสาใบ,ถัดไปนั่น,ดาวโลง,มีกาจับ,ในตำหรับ,ทายที่,คัมภีร์ไสย,แม้กาจับ,หลายตัว,มักกลัวไป,ทายว่าไข้,ย่อมมี,มาบีฑา
ถึงเป็นตาย,ก็ไม่วาย,เสน่ห์น้อง,จะจากห้อง,บุษบง,อย่าสงสัย,พลางรับขวัญ,กัลยา,สุมาลัย,พระเคล้นไคล้,เคล้าพุ่ม,ปทุมทอง,บุษบง,นงเยาว์,เสาวรส,จงปรากฏ,เถิดอุบล,อย่าหม่นหมอง,เหมือนดวงจันทร์,ขวัญจิต,อย่าคิดปอง,ไม่เป็นสอง,ดวงดอก,พี่บอกจริง
บุษบง,นงเยาว์,เสาวรส,จงปรากฏ,เถิดอุบล,อย่าหม่นหมอง,เหมือนดวงจันทร์,ขวัญจิต,อย่าคิดปอง,ไม่เป็นสอง,ดวงดอก,พี่บอกจริง,ดังดวงจิต,เชษฐา,เจ้าอย่าแหนง,ไม่พรายแพร่ง,เป็นสอง,ดอกน้องหญิง,สุดาเดือน,เหมือนประสงค์,ที่ตรงจริง,สมรมิ่ง,เหมือนเดือน,เสมอดวง
จังหรีดร้อง,ลองไน,เรไรเรื่อย,สำเนียงเฉื่อย,เหมือนดนตรี,ดีดสีสังข์,ดุเหว่าแว่ว,แจ้วเจื้อย,ระเรื่อยดัง,วิเวกวัง,เวงรื่น,ชื่นกมล,พระพายพัด,รวยริน,กลิ่นเกสร,ละอองอ่อน,ซาบเย็น,ทุกเส้นขน,น้ำค้างย้อย,พรอยพราย,ดังสายชล,พระขึ้นบน,บาหลี,ที่ไสยา
พระพายพัด,รวยริน,กลิ่นเกสร,ละอองอ่อน,ซาบเย็น,ทุกเส้นขน,น้ำค้างย้อย,พรอยพราย,ดังสายชล,พระขึ้นบน,บาหลี,ที่ไสยา,ถนอมแนบ,แอบนุช,สุดที่ชื่น,สำราญรื่น,รับขวัญ,ต่างหรรษา,ค่อยคลายทุกข์,สุขเกษม,เปรมอุรา,สองไสยา,ร่วมพระแท่น,แสนสบาย
จะกล่าวถึง,สังฆราช,พระบาทหลวง,ค่อยสร่างทรวง,คิดสม,อารมณ์หมาย,จึ่งสั่งท้าว,โกสัย,ทั้งไพร่นาย,พลนิกาย,รวมรอม,ให้พร้อมกัน,ค่ำวันนี้,มีฤกษ์,จะยกทัพ,จงกำชับ,พวกพหล,พลขันธ์,จะปล่อยโคม,จักรไก,ไฟน้ำมัน,เอาให้ทัน,ฤกษ์พา,เวลาดี
ค่ำวันนี้,มีฤกษ์,จะยกทัพ,จงกำชับ,พวกพหล,พลขันธ์,จะปล่อยโคม,จักรไก,ไฟน้ำมัน,เอาให้ทัน,ฤกษ์พา,เวลาดี,ท้าวโกสัย,กำกับ,เป็นทัพหน้า,ให้ผูกม้า,เครื่องทอง,ละอองศรี,อานฝรั่ง,ลงยา,ราชาวดี,ใส่เสื้อสี,ดำขลับ,ระยับพลาย
ท้าวโกสัย,กำกับ,เป็นทัพหน้า,ให้ผูกม้า,เครื่องทอง,ละอองศรี,อานฝรั่ง,ลงยา,ราชาวดี,ใส่เสื้อสี,ดำขลับ,ระยับพลาย,ถือกระบี่,ฝักทอง,ประดับเพชร,แต่ละเม็ด,แจ่มจัด,จำรัสฉาย,ใส่หมวกฝัง,ทับทิม,ดูพริ้มพราย,สังวาลสาย,มรกต,ดูงดงาม
ถือกระบี่,ฝักทอง,ประดับเพชร,แต่ละเม็ด,แจ่มจัด,จำรัสฉาย,ใส่หมวกฝัง,ทับทิม,ดูพริ้มพราย,สังวาลสาย,มรกต,ดูงดงาม,เหน็บปืนสั้น,สองข้าง,อย่างฝรั่ง,พร้อมสะพรั่ง,พลไกร,ในสนาม,บาทหลวงใส่,เครื่องมณี,ล้วนสีคราม,ใส่หมวกสาม,ยอดสลับ,ประดับนิล
เหน็บปืนสั้น,สองข้าง,อย่างฝรั่ง,พร้อมสะพรั่ง,พลไกร,ในสนาม,บาทหลวงใส่,เครื่องมณี,ล้วนสีคราม,ใส่หมวกสาม,ยอดสลับ,ประดับนิล,เสียบขนนก,วายุภักษ์,ปักข้างขวา,เหมือนมาลา,เจ้าฝรั่ง,ดังถวิล,ถือกระบี่,ที่ท้าว,เจ้าบุรินทร์,มาพร้อมสิ้น,พลหมื่น,พื้นฉกรรจ์
เสียบขนนก,วายุภักษ์,ปักข้างขวา,เหมือนมาลา,เจ้าฝรั่ง,ดังถวิล,ถือกระบี่,ที่ท้าว,เจ้าบุรินทร์,มาพร้อมสิ้น,พลหมื่น,พื้นฉกรรจ์,แกขึ้นรถ,กำกับ,เป็นทัพหลวง,ทุกกระทรวง,เร่งรัด,ให้จัดสรรค์,เครื่องอาวุธ,ยุทธนา,สารพัน,ทั้งปืนสั้น,ปืนยาว,แลง้าวทวน
แกขึ้นรถ,กำกับ,เป็นทัพหลวง,ทุกกระทรวง,เร่งรัด,ให้จัดสรรค์,เครื่องอาวุธ,ยุทธนา,สารพัน,ทั้งปืนสั้น,ปืนยาว,แลง้าวทวน,ได้ฤกษ์ดี,สี่ทุ่ม,จึงจะยก,กระบวนบก,โดยระบอบ,คอยสอบสวน,แกบังคับ,ยับยั้ง,ตั้งกระบวน,เลือกแต่ล้วน,โยธี,มีฝีมือ
ได้ฤกษ์ดี,สี่ทุ่ม,จึงจะยก,กระบวนบก,โดยระบอบ,คอยสอบสวน,แกบังคับ,ยับยั้ง,ตั้งกระบวน,เลือกแต่ล้วน,โยธี,มีฝีมือ,เป็นทัพหน้า,กล้าหาญ,ในการรบ,ได้สมทบ,ยงยุทธ์,อาวุธถือ,ปืนคาบชุด,นกสับ,สำหรับมือ,แจกให้ถือ,ถ้วนทั่ว,ทุกตัวคน
เป็นทัพหน้า,กล้าหาญ,ในการรบ,ได้สมทบ,ยงยุทธ์,อาวุธถือ,ปืนคาบชุด,นกสับ,สำหรับมือ,แจกให้ถือ,ถ้วนทั่ว,ทุกตัวคน,พอสุริ,ยงลงลับ,พยับฟ้า,ดวงดารา,แจ่มกระจ่าง,กลางเวหน,บาทหลวงส่อง,กล้องคู่,ดูฤกษ์บน,พร้อมพหล,พลยุทธ์,ให้จุดไฟ
จะกล่าวฝ่าย,นายด่าน,เมืองปากน้ำ,ครั้นพลบค่ำ,สิ้นแสงพระ,สุริย์ฉาน,ให้ตีฆ้อง,กองไฟ,ไวปราการ,ทหารขาน,ยามให้ระ,ไวระวัง,พวกพหล,พลรบ,สมทบทัพ,ดูคั่งคับ,ดาษดา,ทั้งหน้าหลัง,พร้อมกษัตริย์,สุริย์วงศ์,ดำรงวัง,มาเฝ้าบัง,คมคัล,อัญชลี
พวกพหล,พลรบ,สมทบทัพ,ดูคั่งคับ,ดาษดา,ทั้งหน้าหลัง,พร้อมกษัตริย์,สุริย์วงศ์,ดำรงวัง,มาเฝ้าบัง,คมคัล,อัญชลี,สามพระองค์,ทรงศิล,มุนินทร์นาถ,ให้โอวาท,โดยจริต,กิจฤๅษี,จงยับยั้ง,ตั้งมั่น,ในขันตี,เพราะเป็นที่,ทางประโยชน์,โพธิญาณ
สามพระองค์,ทรงศิล,มุนินทร์นาถ,ให้โอวาท,โดยจริต,กิจฤๅษี,จงยับยั้ง,ตั้งมั่น,ในขันตี,เพราะเป็นที่,ทางประโยชน์,โพธิญาณ,อย่าโลภหลง,ปลงใน,พระไตรลักษณ์,จงประจักษ์,ที่ตั้ง,แห่งสังขาร,เป็นอนิจ,จังยังขัน,ธสันดาน,ให้สาธารณ์,มิได้ตั้ง,อยู่ยั่งยืน
อย่าโลภหลง,ปลงใน,พระไตรลักษณ์,จงประจักษ์,ที่ตั้ง,แห่งสังขาร,เป็นอนิจ,จังยังขัน,ธสันดาน,ให้สาธารณ์,มิได้ตั้ง,อยู่ยั่งยืน,เป็นเครื่องจม,ถมแผ่นสุ,ธาวาส,เพราะเป็นชาติ,ชรา,ไม่ฝ่าฝืน,อนัตตา,สูญลับ,ไม่กลับคืน,อย่าชมชื่น,ร่างกาย,หมายว่าดี
เป็นเครื่องจม,ถมแผ่นสุ,ธาวาส,เพราะเป็นชาติ,ชรา,ไม่ฝ่าฝืน,อนัตตา,สูญลับ,ไม่กลับคืน,อย่าชมชื่น,ร่างกาย,หมายว่าดี,กองกิเลส,ผูกพัน,นั่นคือห่วง,จงหลีกล่วง,หนีทุกข์,ให้สุขี,พระอภัย,เทศนา,ตามบาลี,อยู่ในที่,พลับพลา,หน้าเชิงเทิน
กองกิเลส,ผูกพัน,นั่นคือห่วง,จงหลีกล่วง,หนีทุกข์,ให้สุขี,พระอภัย,เทศนา,ตามบาลี,อยู่ในที่,พลับพลา,หน้าเชิงเทิน,พอสี่ทุ่ม,เห็นสว่าง,กลางอากาศ,เสียงประหลาด,ดูเหมือนนก,วิหคเหิน,ประสานซ้อง,ก้องดัง,ยังฟังเพลิน,เลียงกริ่งเกริ่น,บนเวหา,นภาลัย
ฝ่ายพระศรี,สุวรรณวงศ์,พงศ์กษัตริย์,โองการตรัส,ปรึกษา,บรรดาหลาน,ให้ยกพวก,พลไกร,อันชัยชาญ,ออกจากด่าน,ไปค่าย,ชายทะเล,พร้อมพหล,พลทัพ,สำหรับรบ,เร่งสมทบ,ไปให้ทัน,อย่าหันเห,รีบยกไป,ค่ายตั้ง,ฝั่งทะเล,ฝรั่งเฮ,ฮาล้อม,เข้าพร้อมเพรียง
พร้อมพหล,พลทัพ,สำหรับรบ,เร่งสมทบ,ไปให้ทัน,อย่าหันเห,รีบยกไป,ค่ายตั้ง,ฝั่งทะเล,ฝรั่งเฮ,ฮาล้อม,เข้าพร้อมเพรียง,บาทหลวงเร่ง,รถกำกับ,เป็นทัพหลวง,ทุกกระทรวง,โห่ลั่น,สนั่นเสียง,พอโคมกรด,ตกลง,ส่งสำเนียง,เสียงเปรี้ยงเปรี้ยง,ดินดัง,เสียงดังตึง
บาทหลวงเร่ง,รถกำกับ,เป็นทัพหลวง,ทุกกระทรวง,โห่ลั่น,สนั่นเสียง,พอโคมกรด,ตกลง,ส่งสำเนียง,เสียงเปรี้ยงเปรี้ยง,ดินดัง,เสียงดังตึง,ถูกพหล,พลไพร่,ตายออกกลาด,กระทบฉาด,แตกดัง,เสียงผางผึง,ถูกโรงร้าน,เป็นไฟ,ไหม้ตะบึง,คนหนีอึง,แตกเข้าย่าน,ชานบุรินทร์
ถูกพหล,พลไพร่,ตายออกกลาด,กระทบฉาด,แตกดัง,เสียงผางผึง,ถูกโรงร้าน,เป็นไฟ,ไหม้ตะบึง,คนหนีอึง,แตกเข้าย่าน,ชานบุรินทร์,หกกษัตริย์,ถอยทัพ,กลับเข้าด่าน,ฝรั่งหาญ,เหิมจิต,คิดถวิล,แหกเข้าค่าย,ชายชลา,หน้าบุรินทร์,พร้อมกันสิ้น,เข้าค้น,เที่ยววนวง
หกกษัตริย์,ถอยทัพ,กลับเข้าด่าน,ฝรั่งหาญ,เหิมจิต,คิดถวิล,แหกเข้าค่าย,ชายชลา,หน้าบุรินทร์,พร้อมกันสิ้น,เข้าค้น,เที่ยววนวง,ที่หนีไป,ไม่พ้น,จนความคิด,พวกอังกฤษ,เที่ยววน,จับคนหลง,มาซักความ,ถามไต่,ดังใจจง,แล้วก็ลง,ทัณฑกรรม,ให้จำตาย
ที่หนีไป,ไม่พ้น,จนความคิด,พวกอังกฤษ,เที่ยววน,จับคนหลง,มาซักความ,ถามไต่,ดังใจจง,แล้วก็ลง,ทัณฑกรรม,ให้จำตาย,เอาเชือกมัด,รัดคอ,แขวนหอรบ,ประจานศพ,ข้าศึก,เหมือนนึกหมาย,บาทหลวงสม,ความแค้น,แสนสบาย,เพราะแยบคาย,กลศึก,ดูตรึกตรอง
เอาเชือกมัด,รัดคอ,แขวนหอรบ,ประจานศพ,ข้าศึก,เหมือนนึกหมาย,บาทหลวงสม,ความแค้น,แสนสบาย,เพราะแยบคาย,กลศึก,ดูตรึกตรอง,ค่ำพรุ่งนี้,กูจะตี,เอาเมืองด่าน,จงเตรียมการ,แอบเอา,ทั้งข้าวของ,เข้าตั้งมั่น,อยู่ในค่าย,ดั่งใจปอง,แกคิดตรอง,หลายอย่าง,ทางอุบาย
ตามตำรา,ไสยเวท,ข้างเพทไสย,เป็นศึกใหญ่,อย่าให้ขุ่น,ถึงวุ่นฉาว,จงช่วยกัน,แว่นแคว้น,ทั้งแดนดาว,ที่เรื่องราว,แก้กัน,อันตราย,การที่จะ,รบรา,กับข้าศึก,เราจะตรึก,ตรองไว้,ดั่งใจหมาย,ท่านจงช่วย,ข้างมนต์,กลอุบาย,คิดยักย้าย,ตามแต่ท่าน,จะกันภัย
จะกล่าวถึง,สังฆราช,พระบาทหลวง,พอลับดวง,สุริยน,บนเวหา,จึงจัดแจง,ไฟกรด,ให้บดยา,น้ำมันทา,โคมลิ้น,ใส่ดินปืน,สายระยาง,กางไก,ใส่ไว้พร้อม,สั่งให้ล้อม,นครา,ใครฝ่าฝืน,ตีให้แตก,แหกให้พัง,ในกลางคืน,ระดมปืน,ใหญ่ยิง,ชิงเอาเมือง
สายระยาง,กางไก,ใส่ไว้พร้อม,สั่งให้ล้อม,นครา,ใครฝ่าฝืน,ตีให้แตก,แหกให้พัง,ในกลางคืน,ระดมปืน,ใหญ่ยิง,ชิงเอาเมือง,เฮ้ยออท้าว,โกสัย,ไปกำกับ,เป็นแม่ทัพ,เข่นฆ่า,ให้ตาเหลือง,กูคิดอ่าน,ตอบแทน,ที่แค้นเคือง,จะเอาเมือง,ด่านให้ได้,ดั่งใจปอง
เฮ้ยออท้าว,โกสัย,ไปกำกับ,เป็นแม่ทัพ,เข่นฆ่า,ให้ตาเหลือง,กูคิดอ่าน,ตอบแทน,ที่แค้นเคือง,จะเอาเมือง,ด่านให้ได้,ดั่งใจปอง,พอโคมตก,ไฟติด,คิดเข้าปล้น,จับเอาคน,ป่วยเจ็บ,เก็บเอาของ,พวกที่รบ,รบไป,ดั่งใจปอง,จัดสำรอง,เหล้ายา,หาไปกิน
จะกล่าวถึง,จักรา,พฤฒาเฒ่า,กำลังเข้า,บัดพลี,พิธีไสย,เป็นลมหวน,ป่วนปั่น,สนั่นไป,พยุใหญ่,พัดมา,ในทะเล,หอบเอาโคม,กรดไป,ในอากาศ,พยุกราด,ปั่นป่วน,ให้หวนเห,ไปตกลง,โผงผาง,กลางทะเล,ฝนก็เท,ตกลงกลาด,ดาษดา
หอบเอาโคม,กรดไป,ในอากาศ,พยุกราด,ปั่นป่วน,ให้หวนเห,ไปตกลง,โผงผาง,กลางทะเล,ฝนก็เท,ตกลงกลาด,ดาษดา,สุนีบาต,ฟาดเปรี้ยง,เสียงกระหึ่ม,ท้องฟ้าครึ้ม,คล้ำมัว,ทั่วทิศา,ฝนก็ตก,ท่วมนอง,ท้องสุธา,ฝ่ายพวกฝา,หรั่งหนาว,ทั้งหาวนอน
บาทหลวงกลับ,เข้าค่าย,ให้วิตก,ระกำอก,ดังใครเชือด,ให้เลือดไหล,อยู่ในค่าย,ชายทะเล,ว้าเหว่ใจ,ช่างกระไร,ฝนแกล้ง,เหมือนแช่งกัน,ถ้าฝนหาย,กูจะกลับ,เข้ารับรบ,ตีตลบ,เอาให้ได้,ไอศวรรย์,จนเกือบใกล้,รังสี,รวีวรรณ,ที่ฟ้าลั่น,ก็ค่อยเบา,บรรเทาคลาย
ถ้าฝนหาย,กูจะกลับ,เข้ารับรบ,ตีตลบ,เอาให้ได้,ไอศวรรย์,จนเกือบใกล้,รังสี,รวีวรรณ,ที่ฟ้าลั่น,ก็ค่อยเบา,บรรเทาคลาย,ทั้งฝนปราย,น้อยเม็ด,ท้องฟ้าขาว,ทั้งเดือนดาว,แจ่มกระจ่าง,สว่างฉาย,แสงอาทิตย์,สางสาง,สว่างพราย,แกสั่งนาย,ขุนหมวด,ให้ตรวจพล
ทั้งฝนปราย,น้อยเม็ด,ท้องฟ้าขาว,ทั้งเดือนดาว,แจ่มกระจ่าง,สว่างฉาย,แสงอาทิตย์,สางสาง,สว่างพราย,แกสั่งนาย,ขุนหมวด,ให้ตรวจพล,จะยกเข้า,ตีด่าน,เป็นการร้อน,อย่าหลับนอน,บอกให้ทั่ว,ตัวพหล,เอารถเหล็ก,สำหรับรบ,สมทบพล,จะเข้าปล้น,ปากน้ำ,ที่สำคัญ
ฝ่ายเสนา,ฝรั่ง,มาสั่งทั่ว,ให้เตรียมตัว,ทั้งพหล,พลขันธ์,พอรุ่งแจ้ง,สุริย์,ฉายพรายพรรณ,พลขันธ์,พร้อมถ้วน,กระบวนแซง,บาทหลวงขึ้น,นั่งรถมี,สารถี,ให้คลายคลี่,พวกทหาร,ชาญกำแหง,ท้าวโกสัย,ขับม้า,ดูร่าแรง,ใส่เสื้อแดง,คล้ายกับท้าว,เจ้าลงกา
บาทหลวงขึ้น,นั่งรถมี,สารถี,ให้คลายคลี่,พวกทหาร,ชาญกำแหง,ท้าวโกสัย,ขับม้า,ดูร่าแรง,ใส่เสื้อแดง,คล้ายกับท้าว,เจ้าลงกา,ให้ตีกลอง,เป่าแตร,แซ่สนั่น,พลขันธ์,เดินราย,ทั้งซ้ายขวา,ยกเข้าล้อม,ป้อมปราการ,ชานชลา,พวกโยธา,กึกก้อง,ร้องตะโกน
ให้ตีกลอง,เป่าแตร,แซ่สนั่น,พลขันธ์,เดินราย,ทั้งซ้ายขวา,ยกเข้าล้อม,ป้อมปราการ,ชานชลา,พวกโยธา,กึกก้อง,ร้องตะโกน,เอาธงปัก,ชักปัน,ยืนสะพรั่ง,ดูเหมือนอย่าง,ชาติเช่น,เขาเล่นโขน,บ้างโลดเต้น,ลำพอง,ทำนองโจร,ที่โลดโผน,แกว่งหลาว,ทั้งง้าวทวน
ฝ่ายพระจอม,มุนี,ฤๅษีสิทธ์,พระอภัย,คิดวิตก,ระหกเหิน,เวทนา,กองทัพ,จะยับเยิน,เกิดเผอิญ,รบพุ่ง,กันรุงรัง,ไมรู้สิ้น,รู้สุด,มนุษย์เอ๋ย,รบกันเลย,ร่ำไป,เพราะใจหวัง,จนพวกพล,ล้มตาย,วางชีวัง,ก็หลายครั้ง,หลายหน,แต่ต้นมา
ไมรู้สิ้น,รู้สุด,มนุษย์เอ๋ย,รบกันเลย,ร่ำไป,เพราะใจหวัง,จนพวกพล,ล้มตาย,วางชีวัง,ก็หลายครั้ง,หลายหน,แต่ต้นมา,จำจะไป,ปราบปราม,เหมือนห้ามทัพ,ข้อบังคับ,แจ้งเหตุ,เทศนา,พลางชวนดาบ,สีนี,ให้ลีลา,ไปพลับพลา,บนปราการ,ชานบุรินทร์
รักษาสัตย์,ปฏิญาณ,การกุศล,ไม่ทำวล,กรุงไกร,ไอศวรรย์,อย่ามาต้อง,รบรา,ถึงฆ่าฟัน,จะแบ่งปัน,ให้สักครึ่ง,กึ่งบุรินทร์,อยู่ด้วยกัน,โดยดี,ล้วนพี่น้อง,มาปรองดอง,เหมือนเราว่า,อย่าถวิล,ช่วยกินคิด,ปกป้อง,ครองแผ่นดิน,ให้เพิ่มภิญ,โญยศ,ปรากฏนาม
บาทหลวงฟัง,คั่งแค้น,แสนพิโรธ,ให้ฉุนโกรธ,ร้องไป,ขอไต่ถาม,นี่แน่เฮ้ย,พระอภัย,ใจตะกลาม,มาหยาบหยาม,ข่มเหง,ไม่เกรงใจ,กูก็เป็น,ฝรั่ง,ในจังหวัด,มาพิกัด,พูดไม่เก้อ,เออไฉน,อันลังกา,ธานินทร์,ถิ่นของใคร,มาสร้างไว้,หรือจะแสร้ง,มาแบ่งปัน
กูก็เป็น,ฝรั่ง,ในจังหวัด,มาพิกัด,พูดไม่เก้อ,เออไฉน,อันลังกา,ธานินทร์,ถิ่นของใคร,มาสร้างไว้,หรือจะแสร้ง,มาแบ่งปัน,กูก็ไม่,ง้องอน,อย่าค่อนแคะ,พูดเหลาะแหละ,ปั้นเจ๋อ,ละเมอฝัน,พลางลุกออก,จากรถา,ตาเป็นมัน,แล้วดุดัน,เกรี้ยวกราด,ตวาดไป
ก็เพราะมึง,ชั่วช้า,สิบ้าผัว,ต้องหมองมัว,ไปสิ้น,ทุกถิ่นฐาน,จนลูกเต้า,เผ่าพงศ์,ทั้งวงศ์วาน,จนถิ่นฐาน,แทบชีวิต,จะปลิดปลง,ไปอ่อนคอ,รอเรียง,เคียงหม่อมผัว,ชะไว้ตัว,ร้อยอย่าง,เจียวนางหงส์,สิบ้ากาม,ปัวเปีย,จนเสียวงศ์,จะต้องลง,ชื่อไว้,ในแผ่นดิน
