w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
คำนับลา,เจ้านิเวศน์,เขตจังหวัด,กลับไปวัด,ชื่นชม,ด้วยสมหมาย,เรียกดาวิด,มาช่วยคิด,การอุบาย,สมที่หมาย,ท่านท้าว,เจ้าบุรินทร์,รับธุระ,จะไปตี,บุรีให้,สบายใจ,ดั่งนิยม,สมถวิล,กูเข้าไป,สนทนา,ในธานินทร์,ด้วยเล่ห์ลิ้น,ไม่สู้ยาก,ลำบากใจ
ธรรมดา,พระฝรั่ง,ตั้งอำนาจ,ให้เปรื่องปราชญ์,ชี้แจง,แถลงไข,ให้มันเห็น,ทันตา,อย่าว่าใคร,พูดใกล้ไกล,เวียนวน,ริมขนตา,จะขู่เข็ญ,ให้มันเห็น,อย่างปืนใหญ่,ยิงออกไป,ถูกดิ้น,สิ้นสังขาร์,แม้นเองพูด,ให้มันเห็น,เช่นวาจา,อ้ายเสนา,ก็คงกลัว,หนังหัวพอง
นึกในใจ,ไปรบ,ก็คงยับ,ถึงยกทัพ,ไปก็เห็น,ไม่เป็นผล,จะไปลอง,ถ่ายเท,ด้วยเล่ห์กล,เขาก็คน,มิใช่เต่า,เอาแต่ใจ,แต่ต้องทน,ให้แกด่า,เหมือนข้าครอก,แม้นดาบหอก,นั่นแลจน,ทนไม่ไหว,เป็นแต่ลม,พัดบ้าง,ช่างเป็นไร,ถึงไหนไหน,ก็เป็นครู,ทำหูตึง
แต่ต้องทน,ให้แกด่า,เหมือนข้าครอก,แม้นดาบหอก,นั่นแลจน,ทนไม่ไหว,เป็นแต่ลม,พัดบ้าง,ช่างเป็นไร,ถึงไหนไหน,ก็เป็นครู,ทำหูตึง,แก่พ่นพร่ำ,ร่ำไป,มิใคร่หลับ,จนเดือนดับ,เพราะโกโร,โมโหหึง,ด้วยจิตเป็น,อันธพาล,สันดานดึง,คิดรำพึง,แต่จะทำ,การย่ำยี
ฝ่ายไทท้าว,เจ้าบุ,รินทร์โรมพัฒน์,สั่งให้จัด,กำปั่นรบ,ทั้งหลบหนี,เกณฑ์หัวเมือง,แขกชวา,ทุกธานี,จะไปตี,ลังกา,ให้อาจารย์,กำปั่นไฟ,ใหญ่น้อย,ห้าร้อยเศษ,คนในเขต,โรมพัฒน์,จัดทหาร,สิบห้าหมื่น,พื้นฉกรรจ์,อันชำนาญ,ถือหอกขวาน,เหน็บกริชฤ,ทธิรณ
กำปั่นไฟ,ใหญ่น้อย,ห้าร้อยเศษ,คนในเขต,โรมพัฒน์,จัดทหาร,สิบห้าหมื่น,พื้นฉกรรจ์,อันชำนาญ,ถือหอกขวาน,เหน็บกริชฤ,ทธิรณ,พร้อมปืนผา,หน้าไม้,ทั้งดั้งดาบ,ศรกำซาบ,กะเลหวัง,ตั้งพหล,เรือกระเชียง,เรียงราย,ทั้งไพร่พล,สั่งให้ขน,ลูกดิน,สิ้นทุกลำ
พร้อมปืนผา,หน้าไม้,ทั้งดั้งดาบ,ศรกำซาบ,กะเลหวัง,ตั้งพหล,เรือกระเชียง,เรียงราย,ทั้งไพร่พล,สั่งให้ขน,ลูกดิน,สิ้นทุกลำ,เครื่องเสบียง,ข้าวปลา,กระยาหาร,ทั้งคาวหวาน,บรรทุกที่,คนมี่สำ,ทั้งไก่แกะ,แพะเอาไป,ใส่ทุกลำ,คนประจำ,ทุกหมวด,เร่งตรวจตรา
เครื่องเสบียง,ข้าวปลา,กระยาหาร,ทั้งคาวหวาน,บรรทุกที่,คนมี่สำ,ทั้งไก่แกะ,แพะเอาไป,ใส่ทุกลำ,คนประจำ,ทุกหมวด,เร่งตรวจตรา,กำปั่นใหญ่,จัดให้,พระสังฆราช,กับพวกบาท,หลวงดาวิด,พวกศิษย์หา,ท่านท้าวไท,ไปด้วยกัน,ตามสัญญา,แต่งเภตรา,แล้วเสร็จ,สำเร็จการ
แดดพยับ,อับฟ้า,เวหาหน,พื้นอำพน,เรื่อแดง,ส่องแสงสาง,แกให้ยิง,ปืนใหญ่,ชักใบกาง,แล่นสล้าง,ตามกัน,จากสันดอน,โห่กระหึม,ครึ้มครวญ,แต่ล้วนแขก,เอาฤกษ์แรก,ออกชะวาก,ปากสิงขร,พ้นนิเวศน์,เขตแคว้น,แดนนคร,ชโลธร,ไหลเรื่อย,แล่นเฉื่อยไป
จะกลับกล่าว,เจ้าพารา,วายุภักษ์,กษัตริย์ศักดิ์,จอมนิเวศน์,ข้างเพทไสย,ให้หาครู,รู้วิชา,พาเอาไป,ยังกรุงไกร,ลังกา,สี่ห้าคน,แต่ล้วนถือ,วิทยา,วิชาขลัง,ลงที่นั่ง,ใช้ใบ,ไปสิงหล,ได้ลมคล่อง,ล่องมา,ในสาชล,ถึงสิงหล,ตั้งแต่มา,สิบห้าวัน
แต่ล้วนถือ,วิทยา,วิชาขลัง,ลงที่นั่ง,ใช้ใบ,ไปสิงหล,ได้ลมคล่อง,ล่องมา,ในสาชล,ถึงสิงหล,ตั้งแต่มา,สิบห้าวัน,กษัตริย์สุด,สาครถา,วรสวัสดิ์,โสมนัส,วายวิโยค,ที่โศกศัลย์,ได้ครูเมือง,เกี่ยวดอง,มาป้องกัน,พระทรงธรรม์,ทักถาม,ตามสงกา
กษัตริย์สุด,สาครถา,วรสวัสดิ์,โสมนัส,วายวิโยค,ที่โศกศัลย์,ได้ครูเมือง,เกี่ยวดอง,มาป้องกัน,พระทรงธรรม์,ทักถาม,ตามสงกา,จะสู้รบ,ไพรี,มีโอกาส,ด้วยอำนาจ,อย่างไร,ไฉนหนา,ทั้งสี่พราหมณ์,ทูลตาม,ความสงกา,ถึงศึกมา,ขับเคี่ยว,ที่เรี่ยวแรง
จะสู้รบ,ไพรี,มีโอกาส,ด้วยอำนาจ,อย่างไร,ไฉนหนา,ทั้งสี่พราหมณ์,ทูลตาม,ความสงกา,ถึงศึกมา,ขับเคี่ยว,ที่เรี่ยวแรง,จะทำให้,วารินกระ,สินธุ์สมุทร,แข็งประดุจ,ดั่งแก้ว,พรายแพร้วแสง,ถึงจะเดิน,ก็ไม่ได้,เป็นไฟแดง,ทั้งร้อนแรง,เท้าลอก,ถึงปอกพัง
จะทำให้,วารินกระ,สินธุ์สมุทร,แข็งประดุจ,ดั่งแก้ว,พรายแพร้วแสง,ถึงจะเดิน,ก็ไม่ได้,เป็นไฟแดง,ทั้งร้อนแรง,เท้าลอก,ถึงปอกพัง,ถึงเป็นนก,บินมา,ในอากาศ,ให้เกลื่อนกลาด,ตรงเข้ามา,แล้วอย่าหวัง,ว่าชีวิต,จะตลอด,รอดไปรัง,เหมือนหนึ่งดั่ง,ทูลองค์,พระทรงธรรม์
ถึงเป็นนก,บินมา,ในอากาศ,ให้เกลื่อนกลาด,ตรงเข้ามา,แล้วอย่าหวัง,ว่าชีวิต,จะตลอด,รอดไปรัง,เหมือนหนึ่งดั่ง,ทูลองค์,พระทรงธรรม์,อันเมืองข้า,ร้อยปี,ไม่มีศึก,มาหาญฮึ,กรบสู้,เป็นคู่ขัน,ด้วยความรู้,ครูผู้ใหญ่,ท่านให้ปัน,สำหรับกัน,นครา,ให้ถาวร
จะกล่าวข้าง,สังฆราช,พระบาทหลวง,แกอิ่มทรวง,สมปอง,ที่หมองหมาง,ยกทัพใหญ่,มาใน,วิถีทาง,พร้อมขุนนาง,เจ้าพารา,ปรึกษากัน,ที่บนท้าย,บาหลี,เก้าอี้ตั้ง,ชวนกันนั่ง,ปรีดิ์เปรม,เกษมสันต์,เจ้าดาวิด,เคียงข้าง,ไม่ห่างกัน,ดูขอบขัณฑ์,เขตแคว้น,ทุกแดนเมือง
ที่บนท้าย,บาหลี,เก้าอี้ตั้ง,ชวนกันนั่ง,ปรีดิ์เปรม,เกษมสันต์,เจ้าดาวิด,เคียงข้าง,ไม่ห่างกัน,ดูขอบขัณฑ์,เขตแคว้น,ทุกแดนเมือง,สุริยง,ลงลับ,พยับฟ้า,ดวงดารา,แจ่มกระจ่าง,สว่างเหลือง,พลางจุดโคม,ดาษแดง,แสงประเทือง,เรือก็เนื่อง,แล่นตาม,กันหลามมา
มารอรา,อยู่หน้าเกาะ,สุหรัด,ริมจังหวัด,กรุงไกร,ไอศวรรย์,วิถีทาง,จะมาถึง,อีกกึ่งวัน,ขุนด่านนั้น,ให้เสมียน,เขียนถ้อยคำ,แล้วพับใส่,ในผนึก,จารึกนอก,เป็นใบบอก,อักขรา,เลขาขำ,ประทับตรา,ดวงใหญ่,ไว้ประจำ,ใช้คนนำ,เข้าไป,ในนคร
