w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายนงเยาว์,เสาวคนธ์,วิมลพักตร์,กับน้องรัก,สิ้นทุกข์,สนุกสนาน,แต่งละคร,ฟ้อนรำ,เล่นสำราญ,ร้องนิทาน,พระมณี,เปรียบพี่ยา,ให้คนรำ,ทำบท,กำสรดเศร้า,คิดถึงเจ้า,ยอพระกลิ่น,ถวิลหา,เป็นทุกข์ร้อน,นอนอู้,อยู่ศาลา,แล้วรับช้า,ปี่นอก,แกล้งหยอกกัน
ฝ่ายยุพา,ลาลี,สองพี่น้อง,ถึงยามสอง,ดาวฤกษ์,ขึ้นเบิกแสง,ต่างขึ้นม้า,พากันออก,นอกกำแพง,ย่องตอดแต่ง,ตัวนำ,ช่วยกำบัง,มาริมค่าย,นายไพร่,มิได้เห็น,เสียงยังเล่น,ทุกพลับพลา,ทั้งหน้าหลัง,ค่อยลัดแลง,แฝงลับ,คอยตรับฟัง,ถึงที่ฝัง,อาถรรพณ์,เป็นควันโพลง
มาริมค่าย,นายไพร่,มิได้เห็น,เสียงยังเล่น,ทุกพลับพลา,ทั้งหน้าหลัง,ค่อยลัดแลง,แฝงลับ,คอยตรับฟัง,ถึงที่ฝัง,อาถรรพณ์,เป็นควันโพลง,เหมือนเพลิงพลาม,ลามไหม้,ในพิภพ,ย่องตอดหลบ,หลีกโลดกระ,โดดโหยง,ทั้งม้านาง,ต่างเต้น,เผ่นตะโพง,ฉุดชโลง,ลากไว้,มิใคร่ฟัง
เหมือนเพลิงพลาม,ลามไหม้,ในพิภพ,ย่องตอดหลบ,หลีกโลดกระ,โดดโหยง,ทั้งม้านาง,ต่างเต้น,เผ่นตะโพง,ฉุดชโลง,ลากไว้,มิใคร่ฟัง,ออกห่างค่าย,หายวับ,เพลิงดับหมด,เห็นปรากฏ,ว่าเขากัน,อาถรรพณ์ฝัง,สองนางใช้,ย่องตอด,ตาบอดบัง,กลับเข้ายัง,กองทัพ,ที่พลับพลา
ออกห่างค่าย,หายวับ,เพลิงดับหมด,เห็นปรากฏ,ว่าเขากัน,อาถรรพณ์ฝัง,สองนางใช้,ย่องตอด,ตาบอดบัง,กลับเข้ายัง,กองทัพ,ที่พลับพลา,น้าวธนู,ผู้หญิง,ขึ้นยิงข้าม,หลังคาพราหมณ์,ไพร่นาย,ทั้งซ้ายขวา,ภูมิเจ้าที่,หนีออก,นอกพลับพลา,เสียงโศกา,แซ่ซ้อง,กึกก้องไป
พอเสื่อมมนต์,คนเล่น,เห็นประหลาด,เสียงหวีดหวาด,เผืองฝา,หลังคาไหว,ย่องตอดเข้า,เป่ามนต์,ดลฤทัย,ทั้งนายไพร่,สามทัพ,หลับระเนน,นางละคร,ฟ้อนรำ,ยังทำบท,ล้มหลับหมด,มือเท้า,ยังกราวเขน,พวกหน้าที่,ตีฆ้อง,กลองตระเวน,ล้มระเนน,นิ่งเงียบ,เซียบสำเนียง
นางละคร,ฟ้อนรำ,ยังทำบท,ล้มหลับหมด,มือเท้า,ยังกราวเขน,พวกหน้าที่,ตีฆ้อง,กลองตระเวน,ล้มระเนน,นิ่งเงียบ,เซียบสำเนียง,เสนาะเสียง,จังหรีด,วะหวีดแว่ว,ทั้งแจ้วแจ้ว,จักจั่น,สนั่นเสียง,ฝ่ายพี่น้อง,สองรา,ขับม้าเรียง,ย่องตอดเคียง,เข้าประตู,ธนูควาย
เสนาะเสียง,จังหรีด,วะหวีดแว่ว,ทั้งแจ้วแจ้ว,จักจั่น,สนั่นเสียง,ฝ่ายพี่น้อง,สองรา,ขับม้าเรียง,ย่องตอดเคียง,เข้าประตู,ธนูควาย,มันขวิดขวับ,ตับปอด,ย่องตอดแตก,กระดูกแหลก,ย่อยยับ,แล้วกลับหาย,ชักพร้าโต้,โย้ตัว,ไม่กลัวตาย,เข้าฟันควาย,คึกคัก,จะหักคอ
มันขวิดขวับ,ตับปอด,ย่องตอดแตก,กระดูกแหลก,ย่อยยับ,แล้วกลับหาย,ชักพร้าโต้,โย้ตัว,ไม่กลัวตาย,เข้าฟันควาย,คึกคัก,จะหักคอ,แล้วฟันฟาด,พลาดมือ,กระบือสู้,สองนางรู้,แยบคาย,ว่าควายหมอ,น้าวธนู,คู่มือ,แล้วถือรอ,หมายแต่พอ,ตรงข้าง,สองนางยิง
แล้วฟันฟาด,พลาดมือ,กระบือสู้,สองนางรู้,แยบคาย,ว่าควายหมอ,น้าวธนู,คู่มือ,แล้วถือรอ,หมายแต่พอ,ตรงข้าง,สองนางยิง,พอถูกควาย,หายเห็น,แต่เส้นตอก,มนต์ต้องออก,หนีธนู,อีผู้หญิง,พลทั้งหลาย,นายไพร่,ไม่ไหวติง,ระเนนนิ่ง,นอนหลับ,ทุกทัพชัย
พอถูกควาย,หายเห็น,แต่เส้นตอก,มนต์ต้องออก,หนีธนู,อีผู้หญิง,พลทั้งหลาย,นายไพร่,ไม่ไหวติง,ระเนนนิ่ง,นอนหลับ,ทุกทัพชัย,แต่ปาโมกข์,โลกเชษฐ์,วิเศษขลัง,ร่ายมนต์บัง,นิ่งระงับ,ไม่หลับใหล,แต่ความรู้,ผู้หญิง,แก้สิ่งไร,ก็เสื่อมไป,เป็นว่าแก้,ได้แต่ตัว
เอายาใส่,ให้ผัว,ของตัวตื่น,พระหอมชื่น,ซาบชุ่ม,ทุกขุมขน,กลับคลุ้มคลั่ง,ดั่งเดิม,เคลิ้มสกนธ์,รู้สึกตน,ลืมตา,เห็นลาวัน,จึงผวา,คว้ากอด,สอดมือยุด,นางทำผลุด,ผลุนปัด,สะบัดหัน,สุดสาคร,ร้อนใจ,ดังไฟกัลป์,ตามลีวัน,วิ่งมา,ขึ้นพาชี
ให้นึกแสน,แค้นพวก,ชาวผลึก,เป็นข้าศึก,จะใคร่จับ,สับเกศา,แต่คิดกลัว,ผัวจะ,ขัดหัทยา,ไม่เข่นฆ่า,แต่จะทำ,ให้หนำใจ,ให้แจ้งความ,ว่าเรา,เข้ามาชิด,แม้จะปลิด,เอาศีรษะ,ก็จะได้,คิดแล้วลัก,ชักดาบ,อันปลาบไฟ,เอาพาดไว้,กับอุรา,นางมาลี
ให้แจ้งความ,ว่าเรา,เข้ามาชิด,แม้จะปลิด,เอาศีรษะ,ก็จะได้,คิดแล้วลัก,ชักดาบ,อันปลาบไฟ,เอาพาดไว้,กับอุรา,นางมาลี,แล้วเที่ยวส่อง,มองดู,ตามหมู่หญิง,ไม่ไหวติง,ต้องมนต์,สะกดผี,พลางเลี้ยววง,ตรงมา,เห็นสามี,หยิบขยี้,ยาใส่,ค่อยไหวติง
แล้วเที่ยวส่อง,มองดู,ตามหมู่หญิง,ไม่ไหวติง,ต้องมนต์,สะกดผี,พลางเลี้ยววง,ตรงมา,เห็นสามี,หยิบขยี้,ยาใส่,ค่อยไหวติง,สะดุ้งตื่น,กลืนน้ำนม,อารมณ์รื่น,ให้ฉุนชื่น,เชยสตรี,เพราะผีสิง,เห็นยุพา,มาใกล้,ดีใจจริง,ผวาวิ่ง,ตามมา,แล้วคว้ามือ
สะดุ้งตื่น,กลืนน้ำนม,อารมณ์รื่น,ให้ฉุนชื่น,เชยสตรี,เพราะผีสิง,เห็นยุพา,มาใกล้,ดีใจจริง,ผวาวิ่ง,ตามมา,แล้วคว้ามือ,พลางกอดจูบ,ลูบคลำ,แล้วซ้ำว่า,ไปไหนมา,ให้พี่คอย,น้อยไปหรือ,นางผลักไส,ไม่หยุด,พระยุดยื้อ,แล้วจูงมือ,กันออกมา,ขึ้นพาชี
พลางกอดจูบ,ลูบคลำ,แล้วซ้ำว่า,ไปไหนมา,ให้พี่คอย,น้อยไปหรือ,นางผลักไส,ไม่หยุด,พระยุดยื้อ,แล้วจูงมือ,กันออกมา,ขึ้นพาชี,ต่างควบขับ,กลับหลัง,เข้าวังใน,ต่างพาไป,เข้าห้อง,ทั้งสองศรี,เมื่อคราวผัว,มัวยา,ในราตรี,นางเมียมิ,อยากนอน,จนอ่อนแรง
ต่างควบขับ,กลับหลัง,เข้าวังใน,ต่างพาไป,เข้าห้อง,ทั้งสองศรี,เมื่อคราวผัว,มัวยา,ในราตรี,นางเมียมิ,อยากนอน,จนอ่อนแรง,ครั้นรุ่งเช้า,เป่ามนต์,ดลประทับ,เห็นเธอหลับ,แล้วไปเฝ้า,เล่าแถลง,ต่างยิ้มหัว,ผัวมา,หน้าตาแดง,ไม่หน้าแห้ง,เหมือนเมื่อผัว,จากตัวไป
นางวัณฬา,ว่าระวัง,นะครั้งนี้,หมอคงมี,มาเป็นแน่,จะแก้ไข,คอยป้องกัน,อันตราย,ข้างภายใน,แต่พอได้,ท่วงที,จะตีทัพ,จะเอาใจ,ไพร่นาย,ฝ่ายฝรั่ง,ให้พร้อมพรั่ง,ปกปิด,กิตติศัพท์,พรุ่งนี้ป่าว,ชาวพารา,ให้มารับ,จะแจกทรัพย์,ให้ทั่ว,ทุกตัวคน
เมื่อแรกเริ่ม,เดิมที,เราพี่น้อง,หมายจะครอง,ความรัก,เป็นพักผล,บุญหาไม่,ให้พี่จาก,นีฤมล,เป็นต่างคน,ขาดกัน,แต่นั้นมา,เดี๋ยวนี้พี่,มีคู่,ที่ชูชื่น,อันหญิงอื่น,ตัดขาดไม่,ปรารถนา,ซึ่งน้องตาม,ข้ามฝั่ง,มาลังกา,พระบิดา,จะให้อยู่,เป็นคู่ครอง
เดี๋ยวนี้พี่,มีคู่,ที่ชูชื่น,อันหญิงอื่น,ตัดขาดไม่,ปรารถนา,ซึ่งน้องตาม,ข้ามฝั่ง,มาลังกา,พระบิดา,จะให้อยู่,เป็นคู่ครอง,เดี๋ยวนี้พี่,เข้ารีต,ฝรั่งแล้ว,จะคลาดแคล้ว,เสาวคนธ์,อย่าหม่นหมอง,จะรับเจ้า,เข้ามาเลี้ยง,เคียงประคอง,ฝรั่งสอง,เมียห้าม,บอกตามจริง
เดี๋ยวนี้พี่,เข้ารีต,ฝรั่งแล้ว,จะคลาดแคล้ว,เสาวคนธ์,อย่าหม่นหมอง,จะรับเจ้า,เข้ามาเลี้ยง,เคียงประคอง,ฝรั่งสอง,เมียห้าม,บอกตามจริง,จึงออกมา,หาให้พบ,ประสบพักตร์,พอสมรัก,ร่วมห้อง,แม่น้องหญิง,จงกลับหลัง,ยังนคร,อย่าวอนวิง,อุส่าห์นิ่ง,นอนอยู่,กับบูรี
จึงออกมา,หาให้พบ,ประสบพักตร์,พอสมรัก,ร่วมห้อง,แม่น้องหญิง,จงกลับหลัง,ยังนคร,อย่าวอนวิง,อุส่าห์นิ่ง,นอนอยู่,กับบูรี,คงได้คู่,สู่ขอ,หน่อกษัตริย์,ครองสมบัติ,การะเวก,ภิเษกศรี,นี่เป็นหญิง,วิ่งมา,เหมือนกาลี,จะไม่มี,ใครสู่,เป็นคู่ครอง
คงได้คู่,สู่ขอ,หน่อกษัตริย์,ครองสมบัติ,การะเวก,ภิเษกศรี,นี่เป็นหญิง,วิ่งมา,เหมือนกาลี,จะไม่มี,ใครสู่,เป็นคู่ครอง,หรือรักเรา,เจ้าไม่กลับ,จะรับเลี้ยง,อย่าทุ่มเถียง,ทะเลาะเขา,เป็นเจ้าของ,จงวันทา,ลาลี,เป็นที่รอง,จะเลี้ยงลอง,ไว้สักครั้ง,ที่ลังกา
ยิ่งแค้นคั่ง,ดังชีวิต,จะปลิดปลด,โศกกำสรด,เศร้าทรวง,ดวงสมร,คิดเหมือนพี่,ที่กำเนิด,ร่วมอุทร,ควรหรือค่อน,ขอดน้อง,ให้หมองมัว,แต่เด็กมา,อายุ,ถึงเพียงนี้,ก็ยังมิ,ได้รู้จัก,รักชู้ผัว,มาตามพี่,มิได้คิด,ชีวิตตัว,กลับเป็น,ชั่วเชษฐา,ว่ากาลี
แต่เด็กมา,อายุ,ถึงเพียงนี้,ก็ยังมิ,ได้รู้จัก,รักชู้ผัว,มาตามพี่,มิได้คิด,ชีวิตตัว,กลับเป็น,ชั่วเชษฐา,ว่ากาลี,กรรมเอ๋ยกรรม,ซ้ำร้าย,อายอดสู,แม้ใครรู้,สารพัด,จะบัดสี,เพราะตามติด,ผิดพลั้ง,เสียครั้งนี้,ถึงจะดี,ก็เหมือนชั่ว,มัวมลทิน
กรรมเอ๋ยกรรม,ซ้ำร้าย,อายอดสู,แม้ใครรู้,สารพัด,จะบัดสี,เพราะตามติด,ผิดพลั้ง,เสียครั้งนี้,ถึงจะดี,ก็เหมือนชั่ว,มัวมลทิน,เป็นสาวแส้,แร่วิ่ง,มาชิงผัว,อันความชั่ว,ดังเอามีด,เข้ากรีดหิน,ถึงจะคิด,ปิดหน้า,สิ้นฟ้าดิน,ก็ไม่สิ้น,สุดอาย,เป็นลายมือ
