w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พระอภัย,มุนี,ฤๅษีสาม,เสด็จตาม,มรรคา,หน้าสิงขร,หยุดประทับ,รถา,พลากร,เจ้านคร,นครา,เมืองป่าตาล,เจ็ดกษัตริย์,ขึ้นประทับ,บนตึกใหญ่,พลไพร่พวก,พหล,พลทหาร,เข้ายับยั้ง,นั่งนอน,ผ่อนสำราญ,เสพอาหาร,ถ้วนทั่ว,ทุกตัวตน
ฝ่ายพระจอม,มุนินทร์,ปิ่นฤๅษี,ประทับที่,ป่าตาล,ริมชานผา,บนเก๋งใหญ่,ในประเทศ,เขตลังกา,ภาวนา,ทางธรรม,สำมดึงส์,มัธยัสถ์,ตัดห่วง,บ่วงสงสาร,หมายนิพพาน,ลุล่วง,ไม่หวงหึง,หวังประโยชน์,ทางธรรม,สำมดึงส์,กว่าจะถึง,พระนิพพาน,เหมือนการตรอง
มัธยัสถ์,ตัดห่วง,บ่วงสงสาร,หมายนิพพาน,ลุล่วง,ไม่หวงหึง,หวังประโยชน์,ทางธรรม,สำมดึงส์,กว่าจะถึง,พระนิพพาน,เหมือนการตรอง,ให้โอวาท,แต่บรรดา,ที่มาด้วย,พระหวังช่วย,เหล่าคน,ที่หม่นหมอง,เทศนา,สากล,ให้คนตรอง,โดยทำนอง,นักพรต,ให้อดใจ
ทุจริต,จิตชั่ว,อ้ายตัวโลภ,หลงละโมบ,เรี่ยวแรง,ต้องแข็งขืน,เกิดทิษฐิ,ที่ในจิต,ดั่งพิษปืน,ต้องแข็งขืน,มานะ,ในอารมณ์,คืนฉันทา,กล้านัก,มักให้ชั่ว,ต้องหมองมัว,หวานหาย,กลายเป็นขม,ผู้ที่จะ,เข้ามา,สมาคม,ไม่นิยม,รักกัน,เพราะฉันทา
พระปิ่นเกศ,เทศนา,คาถาจบ,พอค่ำพลบ,ผายผัน,ต่างหรรษา,บางหลับนอน,ผ่อนสบาย,คลายอุรา,ที่เมื่อยมา,ค่อยเป็นสุข,ที่ทุกข์ทน,ต่อรุ่งแจ้ง,แสงทอง,ส่องอากาศ,จึ่งจะยา,ตราทัพ,ขับพหล,ประเวศวัง,ลังกา,พลาพล,โดยตำบล,รัถยา,จากป่าตาล
ต่อรุ่งแจ้ง,แสงทอง,ส่องอากาศ,จึ่งจะยา,ตราทัพ,ขับพหล,ประเวศวัง,ลังกา,พลาพล,โดยตำบล,รัถยา,จากป่าตาล,จันทร์กระจ่าง,กลางฟ้า,เวหาห้อง,สกุณร้อง,ไก่กระชัน,ขันประสาน,โกกิลา,การ้อง,ก้องกังวาน,พระพายพาน,พัดพา,สุมาลัย
กำดัดดึก,เย็นเยียบ,เงียบสงัด,สำเนียงสัตว์,ร้องขานประ,สานถวาย,จังหรีดร้อง,กิ่งไทร,เรไรราย,ราวกับสาย,ซอสี,ปี่ชวา,เจ็ดกษัตริย์,สุริย์วงศ์,ทรงสดับ,สำเนียงจับ,โสตสิ้น,ถวิลหา,ที่มีคู่,อยู่ยัง,เมืองลังกา,ที่พารา,อยู่ไกล,พระทัยครวญ
เพราะบาทหลวง,เจ้ากรรม,มันทำวุ่น,จึงเคืองขุ่น,พากันมา,อนาโถ,จะตัดรัก,หักอาลัย,เห็นใหญ่โต,หัวอกโอ้,แสนช้ำ,ระกำทรวง,เจ็ดกษัตริย์,อัดอั้น,เหมือนกันหมด,โศกกำสรด,ร้อนพระทัย,เป็นใหญ่หลวง,อนาถนอน,กรประทับ,กับพระทรวง,ให้เหงาง่วง,ร้อนรัก,หนักอุรา
เจ็ดกษัตริย์,อัดอั้น,เหมือนกันหมด,โศกกำสรด,ร้อนพระทัย,เป็นใหญ่หลวง,อนาถนอน,กรประทับ,กับพระทรวง,ให้เหงาง่วง,ร้อนรัก,หนักอุรา,โอ้พระจันทร์,อันสว่าง,กลางเวหน,นำนิพนธ์,ไปถึงมิตร,กนิษฐา,ช่วยแจ้งโศก,โรครัก,หนักอุรา,ถึงสุดา,ดวงเดือน,เพื่อนที่นอน
ฝ่ายพระศรี,สุวรรณวงศ์,พงศ์กษัตริย์,โทมนัส,หวนคะนึง,ถึงสมร,แต่ขืนแข็ง,แสร้งตรัส,เหมือนตัดรอน,ว่าดูก่อน,ลูกหลาน,การกังวล,ประเวณี,มีทั่ว,ทุกตัวสัตว์,แม้นจะตัด,ญาติเห็น,ไม่เป็นผล,บังเกิดมี,ทุกข์ร้อน,ต้องผ่อนปรน,กว่าจะพ้น,ความเข็ญ,ค่อยเย็นใจ
ประเวณี,มีทั่ว,ทุกตัวสัตว์,แม้นจะตัด,ญาติเห็น,ไม่เป็นผล,บังเกิดมี,ทุกข์ร้อน,ต้องผ่อนปรน,กว่าจะพ้น,ความเข็ญ,ค่อยเย็นใจ,ไปถึงวัง,ลังกา,ถ้าเสร็จศึก,คงสมนึก,มั่นคง,อย่าสงสัย,เหมือนคำอา,ว่าวอน,อย่าอ่อนใจ,คงจะได้,คืนหลัง,ไปวังเวียง
ไปถึงวัง,ลังกา,ถ้าเสร็จศึก,คงสมนึก,มั่นคง,อย่าสงสัย,เหมือนคำอา,ว่าวอน,อย่าอ่อนใจ,คงจะได้,คืนหลัง,ไปวังเวียง,แต่เจ้าสุด,สาคร,เขานอนหลับ,พอทัพกลับ,ไปถึงถิ่น,ก็สิ้นเสียง,ไม่ต้องวิ่ง,สับสน,ขนเสบียง,จะฟังเสียง,เห็นไม่ได้,คงไสยา
แต่เจ้าสุด,สาคร,เขานอนหลับ,พอทัพกลับ,ไปถึงถิ่น,ก็สิ้นเสียง,ไม่ต้องวิ่ง,สับสน,ขนเสบียง,จะฟังเสียง,เห็นไม่ได้,คงไสยา,หกกษัตริย์,สรวลสันต์,พอกันทุกข์,ค่อยสนุก,เอะอะ,เสียงจ๊ะจ๋า,ฟังรับสั่ง,ปิ่นเกล้า,พระเจ้าอา,สนทนา,กันไป,พอใจคลาย
หกกษัตริย์,สรวลสันต์,พอกันทุกข์,ค่อยสนุก,เอะอะ,เสียงจ๊ะจ๋า,ฟังรับสั่ง,ปิ่นเกล้า,พระเจ้าอา,สนทนา,กันไป,พอใจคลาย,พอเดือนเที่ยง,เสียงนก,วิหคร้อง,ประสานซ้อง,จวนอุทัย,จะใกล้ฉาย,ไก่กระชั้น,ขันเกริ่น,บนเนินทราย,ดาวประกาย,พฤกษ์เผ่น,ขึ้นเด่นตรง
พอเดือนเที่ยง,เสียงนก,วิหคร้อง,ประสานซ้อง,จวนอุทัย,จะใกล้ฉาย,ไก่กระชั้น,ขันเกริ่น,บนเนินทราย,ดาวประกาย,พฤกษ์เผ่น,ขึ้นเด่นตรง,กระเหว่าดง,ส่งเสียง,สำเนียงแจ้ว,วิเวกแว่ว,ก้องใน,ไพรระหง,ดึกสงัด,สัตว์ป่า,คณาดง,ต่างก็ส่ง,เสียงร้อง,ก้องกังวาน
เครื่องจามร,ทอนตะวัน,เป็นหลั่นลด,ทั้งกลิ้งกลด,ราเชนทร์,เกณฑ์สนม,พอแสงทอง,ส่องสว่าง,น้ำค้างพรม,ตื่นประทม,พร้อมพระวงศ์,ต่างสรงชล,เต้าสุหร่าย,สายริน,กลิ่นกุหลาบ,ละอองอาบ,โปรยปรอย,ตั้งฝอยฝน,พนักงาน,คลานถวาย,สายสุคนธ์,จรุงปน,เครื่องอำพัน,จันทนา
ครั้นเสร็จสรง,ทรงเครื่อง,เรืองจรัส,เนาวรัตน์,ฉลององค์,ทรงภูษา,ปางพระจอม,มุนินทร์,ปิ่นประชา,ทรงชฎา,กลีบกระหวัด,จัดประจง,ดาบสินี,ชีสอง,ครองภูษิต,สำรวมกิจ,ยุรย่าง,ดังนางหงส์,พระดาบส,เสด็จตาม,กันสามองค์,พร้อมพระวงศ์,สิบกษัตริย์,รับจัดแจง
ดาบสินี,ชีสอง,ครองภูษิต,สำรวมกิจ,ยุรย่าง,ดังนางหงส์,พระดาบส,เสด็จตาม,กันสามองค์,พร้อมพระวงศ์,สิบกษัตริย์,รับจัดแจง,สามพระองค์,ทรงรถ,มีกลดกั้น,เป็นหลั่นหลั่น,พอสว่าง,กระจ่างแสง,พวกเสนา,พร้อมถ้วน,กระบวนแซง,ครบตำแหน่ง,ตามข้าง,อย่างโบราณ
สามพระองค์,ทรงรถ,มีกลดกั้น,เป็นหลั่นหลั่น,พอสว่าง,กระจ่างแสง,พวกเสนา,พร้อมถ้วน,กระบวนแซง,ครบตำแหน่ง,ตามข้าง,อย่างโบราณ,พวกฤๅษี,เสวกา,มาข้างหลัง,เดินสะพรั่ง,เสนา,โยธาหาญ,เจ็ดกษัตริย์,ทรงม้า,อาชาชาญ,แสนสำราญ,รีบเดิน,ดำเนินพล
พวกฤๅษี,เสวกา,มาข้างหลัง,เดินสะพรั่ง,เสนา,โยธาหาญ,เจ็ดกษัตริย์,ทรงม้า,อาชาชาญ,แสนสำราญ,รีบเดิน,ดำเนินพล,เดินกระบวน,ทวนธง,ตรงเข้าป่า,ชมรุกขา,เขาไม้,ไพรระหง,กระทุ่มกระ,ถินอินจันทน์,ต้นคันทรง,ประดู่ดง,กร่างไกร,ไทรพุ่มเรียง
เดินกระบวน,ทวนธง,ตรงเข้าป่า,ชมรุกขา,เขาไม้,ไพรระหง,กระทุ่มกระ,ถินอินจันทน์,ต้นคันทรง,ประดู่ดง,กร่างไกร,ไทรพุ่มเรียง,มะตูมแต้ว,แก้วเกด,พิกุลค้อม,พะยุงพะ,ยอมขวิดขวาด,มะหาดเหียง,โศกมะสัง,ยางสะคร้อ,สมอเรียง,ตะเคียนเคียง,ซึกสน,ต้นพะวา
มะตูมแต้ว,แก้วเกด,พิกุลค้อม,พะยุงพะ,ยอมขวิดขวาด,มะหาดเหียง,โศกมะสัง,ยางสะคร้อ,สมอเรียง,ตะเคียนเคียง,ซึกสน,ต้นพะวา,ชมวิหก,นกไม้,ก็หลายอย่าง,มีต่างต่าง,หลายหลาก,มากนักหนา,จะรำพัน,ฝูงสัตว์ที่,วัฒนา,ยุติกา,แต่พอควร,จะด่วนไป
รับเสด็จ,พระมุนินทร์,ปิ่นกษัตริย์,ขึ้นปรางค์รัตน์,โดยใน,พระทัยหวัง,เจ็ดกษัตริย์,สุริย์วงศ์,ดำรงวัง,มาคับคั่ง,วงศา,พลากร,ทั้งฤๅษี,เสนา,พวกข้าเฝ้า,ผู้เป็นเจ้า,คับคั่ง,นั่งสลอน,ให้เลี้ยงดู,หมู่พหล,พลนิกร,ราษฎร,อิ่มเอม,เกษมใจ
ป่างพระสุด,สาคร,บวรนาถ,อภิวาท,ทูลแจ้ง,แถลงไข,แต่พระองค์,ทรงสิกขา,ด้วยอาลัย,ขอเชิญไท,ธิบดินทร์,ปิ่นประชา,พวกพระวงศ์,พงศ์เผ่าเหล่า,พระญาติ,ขอโอวาท,จะได้จำ,คำสิกขา,จำเริญเรียน,เพียรไป,ในศรัทธา,ตามปัญญา,จะได้ทราบ,ที่บาปบุญ
ป่างพระจอม,ธิบดินทร์,มุนินทร์นาถ,ให้อนุ,ญาตขาดเหลือ,จะเกื้อหนุน,ว่าผู้ใด,ใจศรัทธา,จะการุญ,จะอุดหนุน,สอนสั่ง,อย่างบาลี,ตามวิสัย,ในจริต,กิจดาบส,คงปรากฏ,วายทุกข์,เป็นสุขี,ตามกุศล,ผลผลา,บารมี,ได้เป็นที่,พึ่งพัก,ประจักษ์ความ
ตามวิสัย,ในจริต,กิจดาบส,คงปรากฏ,วายทุกข์,เป็นสุขี,ตามกุศล,ผลผลา,บารมี,ได้เป็นที่,พึ่งพัก,ประจักษ์ความ,เจ็ดกษัตริย์,มัสการ,แล้วกรานกราบ,ศิโรราบ,พระมุนินทร์,ปิ่นสยาม,แล้วพระองค์,ทรงตรัส,ตัดเนื้อความ,ไม่ห้ามปราม,หลานบุตร,สุดแต่ใจ
พอจบธรรม,คำสอน,พระนักพรต,สิกขาบท,จึ่งค่อยแจ้ง,แถลงไข,เจ็ดพระองค์,ทรงฟัง,ตั้งพระทัย,แต่ยังไม่,อยากบวช,สวดสุบิน,เพราะยังไม่,ลุล่วง,ตัดห่วงได้,เป็นจนใจ,แต่ยังคิด,จิตถวิล,จะบวชเรียน,เขียนอ่าน,การแผ่นดิน,ยังไม่สิ้น,ศึกเสร็จ,สำเร็จความ
เพราะยังไม่,ลุล่วง,ตัดห่วงได้,เป็นจนใจ,แต่ยังคิด,จิตถวิล,จะบวชเรียน,เขียนอ่าน,การแผ่นดิน,ยังไม่สิ้น,ศึกเสร็จ,สำเร็จความ,เจ็ดกษัตริย์,ทรงฟัง,รับสั่งสอน,ชุลีกร,นอบนบ,คำรบสาม,มิได้ทูล,ข้อใด,ในใจความ,จะบวชตาม,ร้อนทรวง,ยังห่วงเมีย
เจ็ดกษัตริย์,ทรงฟัง,รับสั่งสอน,ชุลีกร,นอบนบ,คำรบสาม,มิได้ทูล,ข้อใด,ในใจความ,จะบวชตาม,ร้อนทรวง,ยังห่วงเมีย,แต่บรรดา,เผ่าพงศ์,วงศ์กษัตริย์,ให้อั้นอัด,ทรวงจริง,ต่างนิ่งเสีย,แม้นได้ช่อง,คิดจะลา,ไปหาเมีย,จะบวชเสีย,ก็ต้องอด,หมดทุกคน
จะกล่าวถึง,นครา,การะเวก,อดิเรก,รุ่งฟ้า,เวหาหน,เสด็จออก,พระโรงใหญ่,ไพชยนต์,ภูวดล,สั่งมหา,เสนานาย,ให้จัดลำ,กำปั่น,ที่สันทัด,จงรีบรัด,เร็วไป,เหมือนใจหมาย,เชิญเอาสาร,ไปลังกา,สักห้านาย,จงผันผาย,รีบไป,ดั่งใจจง
ให้จัดลำ,กำปั่น,ที่สันทัด,จงรีบรัด,เร็วไป,เหมือนใจหมาย,เชิญเอาสาร,ไปลังกา,สักห้านาย,จงผันผาย,รีบไป,ดั่งใจจง,บอกกษัตริย์,หัสไชย,ว่าให้กลับ,ตามบังคับ,กูไป,อย่าใหลหลง,ให้ทูลลา,บิตุราช,มาตุรงค์,ว่าสององค์,สร้อยสุวรรณ,จันทร์สุดา
บอกกษัตริย์,หัสไชย,ว่าให้กลับ,ตามบังคับ,กูไป,อย่าใหลหลง,ให้ทูลลา,บิตุราช,มาตุรงค์,ว่าสององค์,สร้อยสุวรรณ,จันทร์สุดา,ให้ปั่นป่วน,ครรภ์แก่,เกือบจะคลอด,จะทิ้งทอด,สองไว้,อย่างไรหนา,เองรีบไป,บอกเล่า,ให้เขามา,ตามบัญชา,กูสั่ง,อย่างคดี
ให้ปั่นป่วน,ครรภ์แก่,เกือบจะคลอด,จะทิ้งทอด,สองไว้,อย่างไรหนา,เองรีบไป,บอกเล่า,ให้เขามา,ตามบัญชา,กูสั่ง,อย่างคดี,ขุนเสนา,คลาไคล,รีบไปบอก,ให้เวรนอก,จัดหา,กะลาสี,ลงเรือใหญ่,ใส่เสบียง,เลี้ยงโยธี,ขุนเสนี,รับสาร,ใส่พานทอง
ขุนเสนา,คลาไคล,รีบไปบอก,ให้เวรนอก,จัดหา,กะลาสี,ลงเรือใหญ่,ใส่เสบียง,เลี้ยงโยธี,ขุนเสนี,รับสาร,ใส่พานทอง,เชิญลงลำ,กำปั่น,มิทันช้า,เสวกา,เข้าประมูล,ทูลฉลอง,ถวายบัง,คมลา,ฝ่าละออง,แล้วรับของ,เสื้อผ้า,ทูลลาไป
เชิญลงลำ,กำปั่น,มิทันช้า,เสวกา,เข้าประมูล,ทูลฉลอง,ถวายบัง,คมลา,ฝ่าละออง,แล้วรับของ,เสื้อผ้า,ทูลลาไป,ลงกำปั่น,ฤกษ์ดี,ให้ตีฆ้อง,ออกแล่นล่อง,ตามมหา,ชลาไหล,กะลาสี,คลี่สาย,ระบายใบ,ออกแล่นไป,เข็มตั้ง,ฝั่งลังกา
ลงกำปั่น,ฤกษ์ดี,ให้ตีฆ้อง,ออกแล่นล่อง,ตามมหา,ชลาไหล,กะลาสี,คลี่สาย,ระบายใบ,ออกแล่นไป,เข็มตั้ง,ฝั่งลังกา,สองเดือนครึ่ง,ถึงอ่าว,เมืองสิงหล,ประชาชน,ไพร่นาย,ทั้งซ้ายขวา,ลงเรือช่วง,ล่วงเข้า,ในลังกา,แวะเข้าหา,ขุนด่าน,ชานนคร
สองเดือนครึ่ง,ถึงอ่าว,เมืองสิงหล,ประชาชน,ไพร่นาย,ทั้งซ้ายขวา,ลงเรือช่วง,ล่วงเข้า,ในลังกา,แวะเข้าหา,ขุนด่าน,ชานนคร,แจ้งคดี,สาราเมือง,การะเวก,เสนาเอก,เชิญพาน,สารอักษร,พวกขุนด่าน,พาไป,ในนคร,แจ้งอักษร,กรมท่า,ศาลากลาง
แจ้งคดี,สาราเมือง,การะเวก,เสนาเอก,เชิญพาน,สารอักษร,พวกขุนด่าน,พาไป,ในนคร,แจ้งอักษร,กรมท่า,ศาลากลาง,ขุนนางรับ,ผู้ถือ,หนังสือสาร,กับขุนด่า,นรีบรัด,ไม่ขัดขวาง,เอาสารใส่,เสลี่ยงงา,มาตามทาง,พระกลดกาง,กั้นไป,จนในวัง
ขุนนางรับ,ผู้ถือ,หนังสือสาร,กับขุนด่า,นรีบรัด,ไม่ขัดขวาง,เอาสารใส่,เสลี่ยงงา,มาตามทาง,พระกลดกาง,กั้นไป,จนในวัง,ถึงพระโรง,รจนา,มุกดาหาร,ก็เชิญพาน,คลานเข้าไป,ดั่งใจหวัง,ปางพระศรี,สุวรรณวงศ์,ดำรงวัง,เสด็จออก,นั่งแท่นแก้ว,อันแพรวพราย
ถึงพระโรง,รจนา,มุกดาหาร,ก็เชิญพาน,คลานเข้าไป,ดั่งใจหวัง,ปางพระศรี,สุวรรณวงศ์,ดำรงวัง,เสด็จออก,นั่งแท่นแก้ว,อันแพรวพราย,พร้อมพระวงศ์,พงศาเส,นาสนอง,ทูลละออง,ธุลีบาท,เหมือนมาดหมาย,พระทรงศิล,ผินพักตร์,มาทักทาย,เสนานาย,ผู้ถือ,หนังสือมา
พร้อมพระวงศ์,พงศาเส,นาสนอง,ทูลละออง,ธุลีบาท,เหมือนมาดหมาย,พระทรงศิล,ผินพักตร์,มาทักทาย,เสนานาย,ผู้ถือ,หนังสือมา,แต่นคร,นครา,การะเวก,อำมาตย์เอก,ทูลถวาย,ลายเลขา,พระตรัสสั่ง,พระศรี,ผู้ปรีชา,คลี่สารา,อ่านถวาย,เป็นใจความ
ด้วยพระสุ,ณิสา,สองสมร,ตั้งอุทร,เศร้าหมอง,ไม่ผ่องใส,ครรภ์ก็แก่,สองบังอร,ร้อนพระทัย,ขอหัสไชย,สามี,ให้ลีลา,ด้วยสององค์,บังอร,อาวรณ์หวัง,ให้กลับหลัง,ไปพิทักษ์,อยู่รักษา,พระลูกน้อย,สร้อยสุวรรณ,จันทร์สุดา,ด้วยครรภา,เกือบจะคลอด,ยอดบังอร
พระพักตร์เศร้า,เหงาหงิม,ไม่ยิ้มแย้ม,เหมือนเดือนแจ่ม,เมฆตั้ง,บังประหาร,ก็อับแสง,ไม่จำรัส,ชัชวาล,เหมือนบัวบาน,ต้องอาทิตย์,ก็อิดโรย,จึ่งกราบทูล,พระเจ้าอา,ขอลากลับ,อันการทัพ,ก็ค่อยสร่าง,สว่างโหย,ด้วยพระน้อง,สองมิตร,จะอิดโรย,เห็นจะโกย,กองเศร้า,ทุกเช้าเย็น
ฝ่ายพระศรี,สุวรรณวงศ์,ทรงสดับ,พระทัยวับ,เอะของเรา,เล่าก็เห็น,เกือบจะคลอด,ลูกเต้า,ปะคราวเป็น,จะร้อนเย็น,หรืออย่างไร,ความไกลตา,จึงว่ากับ,หัสไชย,ไปสิหลาน,ข้อรำคาญ,อยู่ด้วยมิตร,กนิษฐา,ถึงตัวเจ้า,ก็วิตก,เหมือนอกอา,นางรำภา,เล่าก็ท้อง,จะต้องไป
จึงว่ากับ,หัสไชย,ไปสิหลาน,ข้อรำคาญ,อยู่ด้วยมิตร,กนิษฐา,ถึงตัวเจ้า,ก็วิตก,เหมือนอกอา,นางรำภา,เล่าก็ท้อง,จะต้องไป,แม้นช้าอยู่,ดูเหมือน,เราทิ้งขว้าง,จะอ้างว้าง,วิญญาณ์,เลือดตาไหล,วิสัยหญิง,จริงนะหลาน,แม้นนานไป,จะเห็นใจ,เสียเปล่าเปล่า,ไม่เข้าการ
แม้นช้าอยู่,ดูเหมือน,เราทิ้งขว้าง,จะอ้างว้าง,วิญญาณ์,เลือดตาไหล,วิสัยหญิง,จริงนะหลาน,แม้นนานไป,จะเห็นใจ,เสียเปล่าเปล่า,ไม่เข้าการ,จำจะไป,ทูลลา,พระดาบส,คิดเปลื้องปลด,ไปพารา,อากับหลาน,เจ้าสี่คน,เขาไม่ไป,ก็ใช่การ,เราอาหลาน,มาไปเฝ้า,เล่าคดี
จำจะไป,ทูลลา,พระดาบส,คิดเปลื้องปลด,ไปพารา,อากับหลาน,เจ้าสี่คน,เขาไม่ไป,ก็ใช่การ,เราอาหลาน,มาไปเฝ้า,เล่าคดี,พลางชวนพระ,หัสไชย,เข้าไปเฝ้า,แล้วก้มเกล้า,ทูลความตา,มสารศรี,เมืองการะ,เวกเวียงชัย,ให้มนตรี,นำคดี,สร้อยสุวรรณ,จันทร์สุดา
ป่างพระจอม,ธิบดินทร์,มุนินทร์นาถ,ตรัสประภาษ,ชี้แจง,แถลงไข,ธุระเจ้า,เล่าก็ร้อน,อย่านอนใจ,จงรีบไป,พารา,อย่าช้าที,แล้วพระองค์,อวยสวัสดิ์,พิพัฒน์ผล,ให้ผ่องพ้น,จากทุกข์,เป็นสุขี,ทิ้งพยาธิ,โรคา,อย่ายายี,จงเปรมปรีดิ์,ครองอาณา,ประชาชน
ฝ่ายพระจอม,โมลี,ศรีสุวรรณ,ทูลรำพัน,เล่าแจ้ง,แห่งนุสนธิ์,ว่ารำภา,เล่าก็ท้อง,หมองกมล,ไปอยู่คน,เดียวเปล่าเศร้า,วิญญาณ์,ขอลาไป,รมจักร,นัคเรศ,นางเทวษ,โดยดิ้น,ถวิลหา,เมื่อคลอดแล้ว,เสร็จสรรพ,จะกลับมา,อยู่ลังกา,บวชบ้าง,อย่างพระองค์
ไปถึงวัง,นั่งนอน,ก็เป็นสุข,มิใช่ทุกข์,ร้อนรน,ต้องขวนขวาย,ใช่ขุ่นข้อง,หมองหมาง,ระคางคาย,ตามสบาย,สารพัด,ไม่ขัดเคือง,ถึงศรัทธา,จริงจัง,ก็ยังขัด,ที่จะตัด,ญาติวงศ์,มาทรงเหลือง,เห็นเขาไม่,ยินยอม,พร้อมทั้งเมือง,พระจะเปลื้อง,ปลดปละ,สละมา
