w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จงไปเชิญ,เจ้าพารา,ขึ้นมาก่อน,มีทุกข์ร้อน,เป็นไฉน,จึ่งผายผัน,อันข้าวของ,เครื่องเสบียง,จะเลี้ยงกัน,เราให้ปัน,ดอกให้คน,มาขนไป,เสนารับ,อภิวันท์,รีบผันผาย,ไปบรรยาย,ทูลแจ้ง,แถลงไข,ฝ่ายท่านท้าว,ปตาหวี,ก็ดีใจ,จึ่งเล่าให้,กับท่าน,อาจารย์ฟัง
บาทหลวงเฒ่า,ดีใจ,ไปเถิดหวา,เจ้าพารา,ชื่นชม,แล้วสมหวัง,เขาเมตตา,ปรานี,ดีกว่าชัง,ขึ้นไปฟัง,เจ้าพารา,จะปรานี,กูไปด้วย,จะได้ช่วย,พูดประจบ,ให้เขาคบ,เขารัก,เป็นศักดิ์ศรี,ได้ผูกพัน,กันไว้,เป็นไมตรี,คุณจะมี,อยู่ดอกหวา,พากันไป
แล้วให้แต่ง,พระโรงคัล,ที่ชั้นนอก,เราจะออ,กรับสู้,ผู้มาหา,ตำมะหง,งรับรส,พจนา,คลานออกมา,สั่งเสร็จ,สำเร็จการ,พอเช้าตรู่,สุริยา,ภาณุมาศ,ให้เคลื่อนคลาด,พวกพหล,พลทหาร,เอารถรัตน์,เทียมม้า,อาชาชาญ,ออกทวาร,นครา,รีบคลาไคล
พอเช้าตรู่,สุริยา,ภาณุมาศ,ให้เคลื่อนคลาด,พวกพหล,พลทหาร,เอารถรัตน์,เทียมม้า,อาชาชาญ,ออกทวาร,นครา,รีบคลาไคล,เดินกระบวน,ทวนธง,ตรงไปด่าน,ถึงสถาน,เมืองท่า,ชลาไหล,ให้หยุดพวก,จัตุรงค์,ทั้งธงชัย,คอยท้าวไท,จะขึ้นมา,จากสาคร
กับสิ่งของ,ต่างต่าง,อย่างฝรั่ง,เครื่องแขวงตั้ง,สารพัด,แกจัดสรร,เอาขึ้นไป,ตามทำนอง,ของกำนัล,รีบผายผัน,มาถึงท่า,หน้าบุรินทร์,พวกเสนา,ลงมา,อยู่คอยรับ,ต่างคำนับ,ชื่นชม,สมถวิล,เชิญให้ขึ้น,รถา,ไปธานินทร์,พร้อมกันสิ้น,แห่เข้าไป,ในนคร
ฝ่ายไทท้าว,เจ้าบุรินทร์,ปิ่นกษัตริย์,ออกแท่นรัตน์,ขุนนางเข้า,เฝ้าสลอน,ขุนเสนี,กราบก้ม,ประนมกร,เจ้านคร,แล้วทูล,มูลคดี,ว่าบาทหลวง,กับพระยา,ขึ้นมาเฝ้า,เชิญให้เข้า,หยุดพัก,ตำหนักศรี,ฝ่ายพระจอม,จังหวัด,ปัถพี,ทราบคดี,สั่งมหา,เสนาใน
ฝ่ายไทท้าว,เจ้าพารา,ปตาหวี,อัญชลี,ท้าวไท,ไม่อายเหนียม,เพราะเธอแก่,แลเห็น,เป็นธรรมเนียม,แล้วฟุบเฟี้ยม,ยอบตัว,ต้องกลัวเกรง,ข้างบาทหลวง,แกคำนับ,พลางจับหัตถ์,ท้าวเธอตรัส,ไพเราะดู,เหมาะเหมง,ว่าดูก่อน,ท้าวกุลา,ท่านอย่าเกรง,ใจข้าเอง,นับเนื้อ,เหมือนเชื้อวงศ์
ข้างบาทหลวง,แกคำนับ,พลางจับหัตถ์,ท้าวเธอตรัส,ไพเราะดู,เหมาะเหมง,ว่าดูก่อน,ท้าวกุลา,ท่านอย่าเกรง,ใจข้าเอง,นับเนื้อ,เหมือนเชื้อวงศ์,จะต้องการ,สิ่งไร,มิได้ขัด,สารพัด,ข้าวของ,ต้องประสงค์,เราจงรัก,กันไว้,ดั่งใจจง,โดยจำนง,ตามกษัตริย์,ขัตติยา
จะต้องการ,สิ่งไร,มิได้ขัด,สารพัด,ข้าวของ,ต้องประสงค์,เราจงรัก,กันไว้,ดั่งใจจง,โดยจำนง,ตามกษัตริย์,ขัตติยา,ฝ่ายบาทหลวง,แกให้บ่าว,ยกข้าวของ,เครื่องเงินทอง,หลายอย่าง,ต่างภาษา,มาถวาย,ท่านท้าว,เจ้าพารา,ปรารถนา,จะประสงค์,เป็นวงศ์วาน
บาทหลวงเฒ่า,เสาวนา,ท้าวปราศรัย,แกอิ่มใจ,อิ่มอารมณ์,สมถวิล,จำจะให้,ไทท้าว,เจ้าแผ่นดิน,นิยมยิน,รักใคร่,ที่ในกู,จะได้เป็น,ที่หวัง,เห็นอย่างคิด,เอาเป็นศิษย์,อีกนคร,ให้อ่อนหู,แล้วจะได้,ตรึกตรอง,หาช่องคู,ปราบศัตรู,แก้แค้น,ที่แน่นทรวง
จะได้เป็น,ที่หวัง,เห็นอย่างคิด,เอาเป็นศิษย์,อีกนคร,ให้อ่อนหู,แล้วจะได้,ตรึกตรอง,หาช่องคู,ปราบศัตรู,แก้แค้น,ที่แน่นทรวง,แกจึงว่า,ข้าแต่ท้าว,เจ้าพิภพ,ขอนอบนบ,พระคุณไท้,นั่นใหญ่หลวง,ข้าพเจ้า,มิได้ปอง,ของทั้งปวง,อันในดวง,จิตข้า,ผู้อาจารย์
แกจึงว่า,ข้าแต่ท้าว,เจ้าพิภพ,ขอนอบนบ,พระคุณไท้,นั่นใหญ่หลวง,ข้าพเจ้า,มิได้ปอง,ของทั้งปวง,อันในดวง,จิตข้า,ผู้อาจารย์,หวังประโยชน์,แต่จะโปรด,คนมีทุกข์,ให้เป็นสุข,อิ่มเอม,เกษมศานต์,เที่ยวสั่งสอน,ศาสนา,มาช้านาน,ทุกถิ่นฐาน,นครา,ให้ถาวร
หวังประโยชน์,แต่จะโปรด,คนมีทุกข์,ให้เป็นสุข,อิ่มเอม,เกษมศานต์,เที่ยวสั่งสอน,ศาสนา,มาช้านาน,ทุกถิ่นฐาน,นครา,ให้ถาวร,พอไปถึง,พารา,ปตาหวี,ท้าวยินดี,ชวนให้อยู่,เป็นครูสอน,แล้วพากัน,เที่ยวมา,ในสาคร,เกิดทุกข์ร้อน,ลมวิบัติ,ให้ซัดมา
พอไปถึง,พารา,ปตาหวี,ท้าวยินดี,ชวนให้อยู่,เป็นครูสอน,แล้วพากัน,เที่ยวมา,ในสาคร,เกิดทุกข์ร้อน,ลมวิบัติ,ให้ซัดมา,แกเล่าความ,ตามเรื่อง,ที่เคืองขัด,ให้กษัตริย์,เธอฟัง,ที่กังขา,ครั้นเสร็จสิ้น,เรื่องยุบล,สนทนา,ท้าวให้หา,เครื่องเสวย,ทั้งเนยนม
ยกเก้าอี้,ฝรั่ง,มาตั้งเสร็จ,เชิญเสด็จ,เจ้าพารา,ปตาหวี,กับบาทหลวง,มาพลัน,ด้วยทันที,ขึ้นนั่งที่,เรียงตาม,กันสามองค์,ท้าวสินชัย,เชิญให้,บาทหลวงฉัน,พร้อมด้วยกัน,โดยในพระ,ทัยประสงค์,ท้าวสินชัย,นับเนื้อ,เหมือนเชื้อวงศ์,ด้วยจำนง,ชื่นบาน,สงสารครัน
ทั้งผู้คน,ปรนนิบัติ,ปัจถรณ์,ที่นั่งนอน,แต่งตั้ง,อย่างถวิล,เชิญไปพัก,ให้สบาย,ในบุรินทร์,จงอยู่กิน,เหมือนอย่างวงศ์,พงศ์ประยูร,กับท่านครู,อยู่ให้สุข,สิ้นทุกข์ร้อน,จึ่งค่อยจร,กลับไป,ยังไอศูรย์,ไปสำนัก,พักพารา,อย่าอาดูร,จงเพิ่มพูน,ภิญโญ,เดโชชัย
กับท่านครู,อยู่ให้สุข,สิ้นทุกข์ร้อน,จึ่งค่อยจร,กลับไป,ยังไอศูรย์,ไปสำนัก,พักพารา,อย่าอาดูร,จงเพิ่มพูน,ภิญโญ,เดโชชัย,ท้าวสั่งเสร็จ,แล้วเสด็จ,ยุรยาตร,เข้าปรางค์มาศ,นพรัตน์,จำรัสไข,แล้วตรัสสั่ง,มเหสี,ที่ข้างใน,เอาใจใส่,กินอยู่,ช่วยดูการ
ท้าวสั่งเสร็จ,แล้วเสด็จ,ยุรยาตร,เข้าปรางค์มาศ,นพรัตน์,จำรัสไข,แล้วตรัสสั่ง,มเหสี,ที่ข้างใน,เอาใจใส่,กินอยู่,ช่วยดูการ,เขาเป็นเจ้า,นครา,ปตาหวี,พลัดถิ่นที่,เอ้องค์,น่าสงสาร,แต่เรือซัด,ขัดขวาง,ทางกันดาร,โดยประมาณ,ห้าเดือน,ไม่เคลื่อนคลา
เขาเป็นเจ้า,นครา,ปตาหวี,พลัดถิ่นที่,เอ้องค์,น่าสงสาร,แต่เรือซัด,ขัดขวาง,ทางกันดาร,โดยประมาณ,ห้าเดือน,ไม่เคลื่อนคลา,มเหสี,ฟังสาร,โองการสั่ง,นางจัดทั้ง,เครื่องอาน,พานสลา,ทั้งสิ่งของ,เอมโอช,โภชนา,ทุกเวลา,จัดนาง,พวกข้างใน
มเหสี,ฟังสาร,โองการสั่ง,นางจัดทั้ง,เครื่องอาน,พานสลา,ทั้งสิ่งของ,เอมโอช,โภชนา,ทุกเวลา,จัดนาง,พวกข้างใน,ที่รูปทรง,รื่นรวย,สวยสะอาด,ให้เชิญภา,ชนะทอง,อันผ่องใส,ไปถวาย,กษัตรา,มาแต่ไกล,เอาใจใส่,มิให้ขาด,ราชการ
พระบิตุ,รงค์โองการ,ให้อยู่พัก,ในตำหนัก,กรุณา,เมตตาเขา,จึ่งรับสั่ง,ให้หา,มารดาเรา,ขึ้นไปเฝ้า,ที่ชานพัก,ตำหนักจันทน์,ให้เลี้ยงดู,อยู่กับ,พระฝรั่ง,สถิตวัง,ข้างฉนวน,ริมสวนขวัญ,นางจึ่งเรียก,พี่เลี้ยง,มาเร็วพลัน,พี่ชวนกัน,ออกไปดู,ครูอาจารย์
ให้เลี้ยงดู,อยู่กับ,พระฝรั่ง,สถิตวัง,ข้างฉนวน,ริมสวนขวัญ,นางจึ่งเรียก,พี่เลี้ยง,มาเร็วพลัน,พี่ชวนกัน,ออกไปดู,ครูอาจารย์,ว่ารูปร่าง,อย่างไร,พระสังฆราช,จึงองอาจ,ศักดา,ทั้งกล้าหาญ,พี่จงรีบ,ออกไปดู,อย่าอยู่นาน,พระอาจารย์,รูปร่าง,จะอย่างไร
กับท่านท้าว,เจ้าพารา,ปตาหวี,นั่งเก้าอี้,ทั้งสอง,กินของหวาน,ทั้งสี่นาง,หยุดดู,เป็นครู่นาน,เห็นอาจารย์,รูปร่าง,สำอางตา,แล้วดูท้าว,เจ้าพารา,ปตาหวี,ก็งาม,ดีหมดจด,สมยศถา,แต่ท่านครู,ผู้อาจารย์,พานชรา,ดูผิวหน้า,แดงก่ำ,เป็นน้ำนวล
พี่เลี้ยงเล่า,ชี้แจง,แถลงไข,เขาสวมใส่,หมวกดำ,ทำด้วยหนัง,ใส่เสื้อสี,ตากุ้ง,ไม่รุงรัง,ดูเหมือนอย่าง,พวกข้างเรา,เข้ากะดี,พี่เลี้ยงกล่าว,รูปทรง,ส่งสัณฐาน,พระอาจารย์,กับพระยา,ปตาหวี,พระนางได้,ทราบสิ้น,ก็ยินดี,ให้นึกมี,ใจจิต,คิดศรัทธา
บาทหลวงว่า,ข้าแต่ท้าว,เจ้าพิภพ,อย่าปรารภ,ขาดเหลือ,จะเกื้อหนุน,การวิชา,ขอเป็นของ,สนองคุณ,จะการุญ,บอกกล่าว,ให้ท้าวไท,ไม่อำพราง,ทางที่,จะประสงค์,แม้นจำนง,แล้วจะแจ้ง,แถลงไข,ท่านจะชอบ,วิชาการ,สถานใด,สุดแต่ใจ,เถิดจะบอก,ไม่หลอกลวง
บาทหลวงว่า,วันดี,ที่คำนับ,เชิญมารับ,เอาตำรา,อย่าถวิล,จะชี้แจง,ให้แก่ท้าว,เจ้าแผ่นดิน,ให้รู้สิ้น,การวิชา,สารพัน,พูดกันเสร็จ,ท้าวก็ลา,มาปราสาท,ยุรยาตร,เข้าข้างใน,ไอศวรรย์,ออกขุนนาง,ที่นั่งโถง,พระโรงคัล,อีกสามวัน,เราจะไป,ไหว้เทวา
พูดกันเสร็จ,ท้าวก็ลา,มาปราสาท,ยุรยาตร,เข้าข้างใน,ไอศวรรย์,ออกขุนนาง,ที่นั่งโถง,พระโรงคัล,อีกสามวัน,เราจะไป,ไหว้เทวา,ที่เขาใหญ่,ท้ายเมือง,จัดเครื่องสรวง,จะบำบวง,เทวฤทธิ์,ทุกทิศา,ตามเยี่ยงอย่าง,ปีใหม่,ไหว้วันทา,ขุนเสนา,เร่งรัด,ไปจัดการ
ที่เขาใหญ่,ท้ายเมือง,จัดเครื่องสรวง,จะบำบวง,เทวฤทธิ์,ทุกทิศา,ตามเยี่ยงอย่าง,ปีใหม่,ไหว้วันทา,ขุนเสนา,เร่งรัด,ไปจัดการ,ปลูกโรงครัว,เลี้ยงดู,หมู่พหล,เครื่องบวงบน,แกะไก่,ของไหว้ศาล,ทั้งเต้นรำ,ตามธรรมเนียม,จงเตรียมการ,พวกลูกหลาน,คนข้างใน,จะได้ดู
ท้าวสั่งเสร็จ,แล้วเสด็จ,ขึ้นจากอาสน์,ขุนอำมาตย์,เรียกกัน,สนั่นหู,แต่บรรดา,คนใช้,ให้ไปดู,หมายตามหมู่,นอกใน,ไพร่ทั้งปวง,ปลูกโรงร้าน,รายทาง,ข้างถนน,เร่งจ่ายคน,สมทบ,กับไพร่หลวง,หมู่ของใคร,เร่งไปทำ,ตามกระทรวง,เบิกของหลวง,ให้ทุกนาย,รายกันไป
ปลูกโรงร้าน,รายทาง,ข้างถนน,เร่งจ่ายคน,สมทบ,กับไพร่หลวง,หมู่ของใคร,เร่งไปทำ,ตามกระทรวง,เบิกของหลวง,ให้ทุกนาย,รายกันไป,ทั้งจอบเสียม,ไม้ไหล้,เร่งให้ขน,ถ้วนทุกคน,หาบหาม,ตามไสว,นายกำกับ,บ่าวตน,ให้ขนไป,ที่เขาใหญ่,ชักนำ,ให้ทำการ
ทั้งจอบเสียม,ไม้ไหล้,เร่งให้ขน,ถ้วนทุกคน,หาบหาม,ตามไสว,นายกำกับ,บ่าวตน,ให้ขนไป,ที่เขาใหญ่,ชักนำ,ให้ทำการ,ปลูกพลับพลา,ฝาเลื่อน,แต่งเรือนหลวง,ตามกระทรวง,เร่งรัด,ให้จัดศาล,แล้วแต่งทั้ง,บายศรี,พิธีการ,ดาดเพดาน,ม่านผูก,ทุกตำบล
ฝ่ายท้าวไท,บิตุรงค์,ขึ้นทรงรถ,มีกลิ้งกลด,เกณฑ์แห่,แลสลอน,สารถี,ตีกัณฐัศว์,อัสดร,จากนคร,แห่ไป,ท้ายบุรินทร์,ถึงสถาน,ที่พัก,ตำหนักใหม่,ฝ่ายท้าวไท,ชื่นชม,สมถวิล,มเหสี,พระธิดา,ยุพาพิน,พร้อมกับสิ้น,บนพลับพลา,หน้าคีรี
ถึงสถาน,ที่พัก,ตำหนักใหม่,ฝ่ายท้าวไท,ชื่นชม,สมถวิล,มเหสี,พระธิดา,ยุพาพิน,พร้อมกับสิ้น,บนพลับพลา,หน้าคีรี,แล้วจึ่งให้,ไปเชิญ,บาทหลวงเฒ่า,กับองค์ท้าว,เจ้าพารา,ปตาหวี,ให้เร่งรัด,แสนยา,พวกพาชี,ไปรับที่,เก๋งใหญ่,ที่ท้ายวัง
แล้วจึ่งให้,ไปเชิญ,บาทหลวงเฒ่า,กับองค์ท้าว,เจ้าพารา,ปตาหวี,ให้เร่งรัด,แสนยา,พวกพาชี,ไปรับที่,เก๋งใหญ่,ที่ท้ายวัง,ฝ่ายเสนี,ก็ไปรับ,คำนับน้อม,ว่าพระจอม,นครินทร์,ถวิลหวัง,ให้เชิญไป,เขาใหญ่,ที่ท้ายวัง,ท้าวเธอตั้ง,สรวงไหว้,ไทเทวา
ครั้นถึงที่,ประทับ,ก็ยับยั้ง,พร้อมสะพรั่ง,เกณฑ์แห่,แลไสว,ฝ่ายพระจอม,ธิบดินทร์,ท้าวสินชัย,เสด็จไป,คำนับ,รับอาจารย์,กับไทท้าว,เจ้าพารา,ปตาหวี,ให้นั่งที่,แท่นสุวรรณ,แล้วบรรหาร,เราเชิญเจ้า,กับพระครู,ผู้อาจารย์,มาดูการ,เต้นรำ,ตามทำนอง
กับไทท้าว,เจ้าพารา,ปตาหวี,ให้นั่งที่,แท่นสุวรรณ,แล้วบรรหาร,เราเชิญเจ้า,กับพระครู,ผู้อาจารย์,มาดูการ,เต้นรำ,ตามทำนอง,ในวันนี้,ปีใหม่,เคยไหว้ศาล,แต่งสักการ,นานาบู,ชาฉลอง,ท้าวกุลา,ว่าไป,ดั่งใจปอง,ในเมืองของ,ข้าเจ้า,เขาก็ทำ
ในวันนี้,ปีใหม่,เคยไหว้ศาล,แต่งสักการ,นานาบู,ชาฉลอง,ท้าวกุลา,ว่าไป,ดั่งใจปอง,ในเมืองของ,ข้าเจ้า,เขาก็ทำ,ท้าวสินชัย,ว่าไป,กับเราเถิด,เทพจะเชิด,ช่วยชุบ,อุปถัมภ์,เมื่อกลับไป,ถึงจังหวัด,จึ่งจัดทำ,เหมือนถ้อยคำ,เราว่า,อย่าอาวรณ์
ท้าวสินชัย,ว่าไป,กับเราเถิด,เทพจะเชิด,ช่วยชุบ,อุปถัมภ์,เมื่อกลับไป,ถึงจังหวัด,จึ่งจัดทำ,เหมือนถ้อยคำ,เราว่า,อย่าอาวรณ์,ท้าวกุลา,มาลี,ศรีสวัสดิ์,ประสานหัตถ์,ทูลบพิตร,อดิศร,ฝ่ายไทท้าว,เจ้านิเวศน์,เขตนคร,บทจร,เดินไป,ไหว้เทวา
ท้าวกุลา,มาลี,ศรีสวัสดิ์,ประสานหัตถ์,ทูลบพิตร,อดิศร,ฝ่ายไทท้าว,เจ้านิเวศน์,เขตนคร,บทจร,เดินไป,ไหว้เทวา,ทั้งไทท้าว,เจ้าพารา,ปตาหวี,ลุกจากที่,ตามไปพลัน,ด้วยหรรษา,บาทหลวงเฒ่า,ต่างนิสัย,ไม่ศรัทธา,ทำเป็นว่า,สรรเสริญ,เจริญดี
ทั้งไทท้าว,เจ้าพารา,ปตาหวี,ลุกจากที่,ตามไปพลัน,ด้วยหรรษา,บาทหลวงเฒ่า,ต่างนิสัย,ไม่ศรัทธา,ทำเป็นว่า,สรรเสริญ,เจริญดี,สองท้าวไท,ไปไหว้,แล้วบวงสรวง,ตามกระทรวง,จุดไฟ,ตั้งบายศรี,กับทั้งพวก,ฝ่ายพหล,แลมนตรี,ไปไหว้ที่,บนเขา,ลำเนาเนิน
สองท้าวไท,ไปไหว้,แล้วบวงสรวง,ตามกระทรวง,จุดไฟ,ตั้งบายศรี,กับทั้งพวก,ฝ่ายพหล,แลมนตรี,ไปไหว้ที่,บนเขา,ลำเนาเนิน,ทั้งสองท้าว,ไหว้เสร็จ,เสด็จกลับ,มาประทับ,บนแท่น,ที่แผ่นเผิน,ฝ่ายนงนุช,บุตรี,ที่จำเริญ,นางก็เชิญ,เครื่องสักการ,ตามมารดา
ทั้งสองท้าว,ไหว้เสร็จ,เสด็จกลับ,มาประทับ,บนแท่น,ที่แผ่นเผิน,ฝ่ายนงนุช,บุตรี,ที่จำเริญ,นางก็เชิญ,เครื่องสักการ,ตามมารดา,ยุรยาตร,นาดนวย,ระทวยทด,ดูอ่อนชด,งามขำ,ล้ำเลขา,ทั้งทรวดทรง,ราวกับหงส์,เหมรา,ลักขณา,พริ้มพร้อมละ,ม่อมละไม
ยุรยาตร,นาดนวย,ระทวยทด,ดูอ่อนชด,งามขำ,ล้ำเลขา,ทั้งทรวดทรง,ราวกับหงส์,เหมรา,ลักขณา,พริ้มพร้อมละ,ม่อมละไม,เหล่าสุรางค์,นางห้าม,ตามเสด็จ,ใส่แหวนเพชร,ดูก็งาม,ตามวิสัย,ท้าวกุลา,ดูเพลิน,จำเริญใจ,จะพิศไหน,งามสิ้น,ทั้งอินทรีย์
เหล่าสุรางค์,นางห้าม,ตามเสด็จ,ใส่แหวนเพชร,ดูก็งาม,ตามวิสัย,ท้าวกุลา,ดูเพลิน,จำเริญใจ,จะพิศไหน,งามสิ้น,ทั้งอินทรีย์,จนลืมตัว,มัวแต่ดู,พึ่งรู้จัก,กำเริบรัก,อิ่มเอม,เกษมศรี,นึกในใจ,แม้นได้,พระบุตรี,จะพลี,เทเวศร์,สักเจ็ดวัน
เครื่องกับข้าว,คาวหวาน,ใส่จานแก้ว,ตั้งเป็นแถว,ไก่ต้ม,ขนมผิง,เครื่องลูกไม้,หลายอย่างมะ,ปรางปริง,แต่ละสิ่ง,เอมโอช,โภชนา,ตั้งไว้บน,โต๊ะใหญ่,ใส่สำเร็จ,เชิญเสด็จ,เสวยพลัน,ด้วยหรรษา,ตั้งเก้าอี้,ที่สำหรับ,บนพลับพลา,ท้าวลีลา,มาทั้งสอง,แล้วร้องเชิญ
แล้วสั่งให้,เล่นงาน,การฉลอง,โดยทำนอง,จัดแจง,ทุกแห่งหน,บ้างรำเต้น,เล่นสนุก,ทั่วทุกคน,ตามถนน,พวกดู,เป็นหมู่มุง,ปะผู้หญิง,เดินตาม,ไล่ถามไต่,เข้าคว้าไขว่,รวบรุม,นางกุมถุง,พวกที่ตาม,นางดำเนิน,เชิญกระบุง,เดินออกยุ่ง,เกี้ยวพาน,สำราญใจ
ฝ่ายท่านท้าว,เจ้าพารา,เสวยเสร็จ,จะเสด็จ,ไปลำเนา,เขาไสว,จึ่งชวนองค์,พระอาจารย์,อันชาญชัย,กับท้าวไท,ปตาหวี,ให้ลีลา,ลงจากอาสน์,นาดกราย,ไปท้ายเขา,ตามลำเนา,สิงขร,ชะง่อนผา,เป็นโตรก,ตรอกซอกหิน,ล้วนศิลา,มีธารา,ไหลย้อยดู,พรอยพราย
ลงจากอาสน์,นาดกราย,ไปท้ายเขา,ตามลำเนา,สิงขร,ชะง่อนผา,เป็นโตรก,ตรอกซอกหิน,ล้วนศิลา,มีธารา,ไหลย้อยดู,พรอยพราย,ที่สีเขียว,ดูเขียวดั่ง,มรกต,เป็นหลั่นลด,สีแดง,ดั่งแสงฉาย,ที่ขาวช่วง,พวงพู่,ดูกระจาย,บ้างเป็นสาย,สีดำ,ดั่งน้ำนิล
ที่สีเขียว,ดูเขียวดั่ง,มรกต,เป็นหลั่นลด,สีแดง,ดั่งแสงฉาย,ที่ขาวช่วง,พวงพู่,ดูกระจาย,บ้างเป็นสาย,สีดำ,ดั่งน้ำนิล,มีธารท่า,หน้าชะง่อน,สิงขรเขา,เป็นวุ้งเว้า,ดั่งมหา,ชลาสินธุ์,มีโกสุม,ปทุมมาศ,ดูดาษดิน,ภุมริน,คลึงเคล้า,เสาวคนธ์
