w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เมื่อถึงคราว,ชาวนคร,จะร้อนนั้น,จะป้องกัน,ฉันใด,ก็ไม่หาย,ไม่ถึงกรรม,ทำอย่างไร,ก็ไม่ตาย,ถ้าถึงกรรม,ทำลาย,ต้องวายปราณ,อันพระหน่อ,วรนาถ,ชาติกษัตริย์,รู้จักจัด,เกลี้ยกล่อม,ซ้อมทหาร,เลี้ยงคนดี,มีปัญญา,วิชาชาญ,คิดทำการ,ต้องที่,ผู้มีบุญ
อันพระหน่อ,วรนาถ,ชาติกษัตริย์,รู้จักจัด,เกลี้ยกล่อม,ซ้อมทหาร,เลี้ยงคนดี,มีปัญญา,วิชาชาญ,คิดทำการ,ต้องที่,ผู้มีบุญ,เมื่อเกิดเข็ญ,เช่นนึก,มีศึกเสือ,ช่วยส่งเกลือ,ข้าวกิน,ดินกระสุน,เที่ยวตรวจตรา,ธานี,นั้นมีคุณ,ด้วยแรกรุ่น,รู้รอบ,เห็นชอบกล
เมื่อเกิดเข็ญ,เช่นนึก,มีศึกเสือ,ช่วยส่งเกลือ,ข้าวกิน,ดินกระสุน,เที่ยวตรวจตรา,ธานี,นั้นมีคุณ,ด้วยแรกรุ่น,รู้รอบ,เห็นชอบกล,ให้อยู่วัง,ดังสตรี,แม้มีศึก,ที่ตื้นลึก,ไม่สันทัด,จะขัดสน,เสด็จไป,ได้สังเกต,เขตตำบล,ที่ชุมพล,กลศึก,ได้ฝึกปรือ
ให้อยู่วัง,ดังสตรี,แม้มีศึก,ที่ตื้นลึก,ไม่สันทัด,จะขัดสน,เสด็จไป,ได้สังเกต,เขตตำบล,ที่ชุมพล,กลศึก,ได้ฝึกปรือ,จะหนีทุกข์,ยุคเข็ญ,เหมือนเช่นว่า,อยู่ใต้ฟ้า,หนีฝน,จะพ้นหรือ,แม้เมืองใด,ใช้คนดี,มีฝีมือ,จะเลื่องชื่อ,ลือเลิศ,ประเสริฐชาย
จะหนีทุกข์,ยุคเข็ญ,เหมือนเช่นว่า,อยู่ใต้ฟ้า,หนีฝน,จะพ้นหรือ,แม้เมืองใด,ใช้คนดี,มีฝีมือ,จะเลื่องชื่อ,ลือเลิศ,ประเสริฐชาย,ชาวชมพู,บุรินทร์,สิ้นทั้งนั้น,จะขยั้น,อยู่ไม่อาจ,ประมาทหมาย,จงโปรดให้,ไปตาม,ความสบาย,เธอเป็นชาย,ใช่สตรี,จะมีภัย
ฝ่ายองค์พระ,มังคลา,นราราช,ออกอำมาตย์,พร้อมสิ้น,เมื่อดินไหว,เป็นควันคลุ้ม,กลุ้มชลา,นภาลัย,ลูกคลื่นใหญ่,อย่างจะเท,ทะเลวน,เรือกำปั่น,พันถ้วน,เชือกพวนขาด,ขึ้นค้างหาด,ฟาดฝั่ง,หลังถนน,น้ำท่วมทั้ง,วังใหม่,นายไพร่พล,ขึ้นอยู่บน,เนินเขา,อดข้าวปลา
เรือกำปั่น,พันถ้วน,เชือกพวนขาด,ขึ้นค้างหาด,ฟาดฝั่ง,หลังถนน,น้ำท่วมทั้ง,วังใหม่,นายไพร่พล,ขึ้นอยู่บน,เนินเขา,อดข้าวปลา,ถึงสามวัน,ครั้นหาย,ฝ่ายฝรั่ง,กลับลงตั้ง,อยู่ในค่าย,ทั้งซ้ายขวา,ต้องซ่อมลำ,กำปั่น,ตอกหมันยา,พระมังคลา,ลอบสั่ง,โหรทั้งนั้น
ถึงสามวัน,ครั้นหาย,ฝ่ายฝรั่ง,กลับลงตั้ง,อยู่ในค่าย,ทั้งซ้ายขวา,ต้องซ่อมลำ,กำปั่น,ตอกหมันยา,พระมังคลา,ลอบสั่ง,โหรทั้งนั้น,ให้ทำนาย,ทายที่,ความดีไว้,ให้ชื่นใจ,ไพร่พหล,พลขันธ์,แล้วให้หา,มาประชุม,ชุมนุมกัน,ให้โหรนั้น,ทายลาง,จะอย่างไร
ทั้งดินฟ้า,สาคร,กระฉ่อนช่วย,ร้องอำนวย,พรเพิ่ม,เฉลิมศรี,แม้ขัดเคือง,เมืองไหน,ยกไปตี,ก็จะมี,ชัยสิ้น,ทั้งดินแดน,ด้วยเดชะ,พระมหา,อานุภาพ,จะได้ปราบ,เมืองอื่น,นับหมื่นแสน,บรรดาท้าว,เจ้าประเทศ,ทุกเขตแคว้น,จะพึ่งแผ่น,ดินฝรั่ง,กรุงลังกา
พระทรงฟัง,รางวัล,ให้โหรเฒ่า,พวกข้าเฝ้า,พลขันธ์,ต่างหรรษา,พอผู้ถือ,หนังสือสาร,พระมารดา,มาวันทา,ถวายองค์,พระทรงยศ,พระยินดี,คลี่สาร,อ่านอักษร,ว่าอวยพร,ลูกยา,ให้ปรากฏ,ด้วยบิตุ,รงค์ทรงธรรม์,สวรรคต,มีโอรส,รักเหมือนใจ,นัยนา
พระยินดี,คลี่สาร,อ่านอักษร,ว่าอวยพร,ลูกยา,ให้ปรากฏ,ด้วยบิตุ,รงค์ทรงธรรม์,สวรรคต,มีโอรส,รักเหมือนใจ,นัยนา,อนึ่งหลาน,ว่านเครือ,เชื้อกษัตริย์,เหมือนกรหัตถ์,อยู่กับกาย,ทั้งซ้ายขวา,แต่เจ้าไป,ไกลสถาน,ใจมารดา,ให้คิดปรา,รมภ์ร้อน,ไม่หย่อนเย็น
อนึ่งหลาน,ว่านเครือ,เชื้อกษัตริย์,เหมือนกรหัตถ์,อยู่กับกาย,ทั้งซ้ายขวา,แต่เจ้าไป,ไกลสถาน,ใจมารดา,ให้คิดปรา,รมภ์ร้อน,ไม่หย่อนเย็น,ประการหนึ่ง,ซึ่งสุธา,ลังกาไหว,เป็นลางใหญ่,ไพร่เมือง,จะเคืองเข็ญ,แม่คิดไป,ใจหาย,ไม่วายเว้น,ด้วยพ่อเป็น,ปิ่นจังหวัด,ปถพี
ประการหนึ่ง,ซึ่งรักษา,เมตตาตั้ง,ให้สัตว์ทั้ง,ปวงเป็นสุข,ทุกสถาน,ใครยากเย็น,เข็ญใจ,จงให้ทาน,อภิบาล,บำรุง,ทั้งกรุงไกร,หนึ่งคู่ครอง,ของเขา,มีเจ้าของ,อย่าได้ปอง,เป็นมิตร,พิสมัย,หนึ่งสมบัติ,พัสดุ,ของผู้ใด,อย่าอยากได้,ไปเอา,ของเขามา
หนึ่งคู่ครอง,ของเขา,มีเจ้าของ,อย่าได้ปอง,เป็นมิตร,พิสมัย,หนึ่งสมบัติ,พัสดุ,ของผู้ใด,อย่าอยากได้,ไปเอา,ของเขามา,ประการหนึ่ง,ซึ่งคำ,จะดำรัส,ดำรงสัตย์,ซื่อสุทธิ์,ไม่มุสา,หนึ่งผู้ผิด,มิตรญาติแล,อาตมา,จงตรึกตรา,ตัดสินความ,ตามสัจจัง
ประการหนึ่ง,ซึ่งคำ,จะดำรัส,ดำรงสัตย์,ซื่อสุทธิ์,ไม่มุสา,หนึ่งผู้ผิด,มิตรญาติแล,อาตมา,จงตรึกตรา,ตัดสินความ,ตามสัจจัง,อนึ่งบท,กฎหมาย,อย่าคลายเคลื่อน,อย่าลดเลื่อน,ละอย่าง,แต่ปางหลัง,หนึ่งใครนำ,คำเสนอ,อย่าเพ่อฟัง,เห็นจริงจัง,จึงค่อยตรัส,ตามสัตย์ธรรม์
พระฟังจบ,นบนอบ,เห็นชอบสิ้น,ให้ถือศิล,สัตย์ธรรม์,รำพันสอน,แต่ได้ใช้,ให้หลาน,ไปราญรอน,คืนแก้วก้อน,เก็จมา,ไว้ธานี,ต้องคิดอ่าน,การศึก,ฝึกทหาร,คอยรอนราญ,รบพุ่ง,กันกรุงศรี,แล้วพับสาร,มารดา,ไม่พาที,เก็บซ่อนไว้,ในที่,ศรีไสยา
ต้องคิดอ่าน,การศึก,ฝึกทหาร,คอยรอนราญ,รบพุ่ง,กันกรุงศรี,แล้วพับสาร,มารดา,ไม่พาที,เก็บซ่อนไว้,ในที่,ศรีไสยา,ทุกเช้าเย็น,พระไปเล่น,ท้องสนาม,หัดสงคราม,ครึกครื้น,ยิงปืนผา,คอยรอรั้ง,ฟังความ,สามพารา,แต่งลูกค้า,คอยเหตุ,ทุกเขตคัน
หวังเฉลิม,เพิ่มพูน,ประยูรยศ,ให้ปรากฏ,เกียรติบำรุง,ชาวกรุงศรี,สองเวียงชัย,ไพร่ฟ้า,ประชาชี,ได้เป็นที่,ชุ่มชื่น,ทุกคืนวัน,ฝ่ายฝรั่ง,ลังกา,วัณฬาราช,มีหน่อนาถ,เนื้อไขเจ้า,ไอศวรรย์,ให้นัดดา,วายุ,พัฒน์หัสกัน,คุมกำปั่น,ใหญ่น้อย,หกร้อยลำ
ฝ่ายฝรั่ง,ลังกา,วัณฬาราช,มีหน่อนาถ,เนื้อไขเจ้า,ไอศวรรย์,ให้นัดดา,วายุ,พัฒน์หัสกัน,คุมกำปั่น,ใหญ่น้อย,หกร้อยลำ,ไปพารา,เห็นว่าหลาน,เปิดด่านรับ,ด้วยใจนับ,ถือว่าจะ,อุปถัมภ์,ครั้นเข้าได้,ในบุรี,ได้ทีทำ,ทลายกำ,แพงเข้า,เผาพารา
ไปพารา,เห็นว่าหลาน,เปิดด่านรับ,ด้วยใจนับ,ถือว่าจะ,อุปถัมภ์,ครั้นเข้าได้,ในบุรี,ได้ทีทำ,ทลายกำ,แพงเข้า,เผาพารา,ครั้นเพลิงไหม้,ไล่ฆ่า,ประชาราษฎร์,ตายวินาศ,นับหมื่น,ถูกปืนผา,เข้าล้อมวัง,พังทวาร,พาลพูดจา,ว่าธิดา,ลักเพชร,แก้วเก็จไว้
ครั้นเพลิงไหม้,ไล่ฆ่า,ประชาราษฎร์,ตายวินาศ,นับหมื่น,ถูกปืนผา,เข้าล้อมวัง,พังทวาร,พาลพูดจา,ว่าธิดา,ลักเพชร,แก้วเก็จไว้,ครั้นข้าเฝ้า,ชาวบุรี,ตอบตีมั่ง,พวกฝรั่ง,รบต้าน,ทานไม่ไหว,ไปขุดเขา,เอาเพชร,แก้วเก็จไป,จับพวกไพร่,หญิงชาย,ไปหลายพัน
ครั้นข้าเฝ้า,ชาวบุรี,ตอบตีมั่ง,พวกฝรั่ง,รบต้าน,ทานไม่ไหว,ไปขุดเขา,เอาเพชร,แก้วเก็จไป,จับพวกไพร่,หญิงชาย,ไปหลายพัน,เพราะนับถือ,ซื่อตรง,เหมือนพงศ์เผ่า,จึงได้เผา,เมืองฆ่า,คนอาสัญ,ดูกิริ,ยาวายุ,พัฒน์หัสกัน,เหมือนผูกพัน,พยาบาท,ราชธิดา
เพราะนับถือ,ซื่อตรง,เหมือนพงศ์เผ่า,จึงได้เผา,เมืองฆ่า,คนอาสัญ,ดูกิริ,ยาวายุ,พัฒน์หัสกัน,เหมือนผูกพัน,พยาบาท,ราชธิดา,จะขัดเคือง,เรื่องไร,ก็ไม่รู้,ด้วยไปอยู่,กับสมเด็จ,พระเชษฐา,ครั้นกลับยัง,ธานี,ไพรีมา,ยกโทษผิด,ธิดา,ยุพาพาล
พอจบสาร,สุมาลี,ตีอุระ,น้อยหรือชะ,เคลือบแฝง,แถลงไข,แม่นงเยาว์,เสาวคนธ์,ขอเพชรไป,เราก็ได้,รู้เห็น,เป็นพยาน,กลับพาโล,โกหก,ว่าฉกลัก,ไม่รู้จัก,ชาติเชื้อ,มันเหลือหลาน,ช่างเหมือนแม่,แต่ละคน,พ้นประมาณ,สันดานพาล,พวกฝรั่ง,น่าชังครัน
นางฟังลา,อาลัย,ใจจะขาด,ด้วยหน่อนาถ,เปลี่ยวองค์,น่าสงสาร,สะอื้นพลาง,นางกษัตริย์,ก็ทัดทาน,พ่อฟังมาร,ดาว่า,อย่าเพ่อรบ,แม่จะให้,ไปเชิญ,เสด็จกลับ,ทั้งกองทัพ,พระเจ้าอา,มาบรรจบ,ทั้งลูกยา,มาด้วย,ช่วยสมทบ,เข้ารุมรบ,ไพรี,ให้มีชัย
นางฟังคำ,ซ้ำห้าม,ทรามสวาท,อย่าองอาจ,องค์เดียว,เปลี่ยวหนักหนา,เมื่อหักหาญ,ราญรอน,แต่ก่อนมา,พระพี่ยา,อยู่ด้วย,ได้ช่วยกัน,อย่าดูถูก,ลูกรัก,จงหนักหน่วง,จะเสียท่วง,ทีพา,คนอาสัญ,ซึ่งลูกรัก,จักไป,กรุงไกรนั้น,สองทรงธรรม์,คงละห้อย,น้อยพระทัย
อย่าดูถูก,ลูกรัก,จงหนักหน่วง,จะเสียท่วง,ทีพา,คนอาสัญ,ซึ่งลูกรัก,จักไป,กรุงไกรนั้น,สองทรงธรรม์,คงละห้อย,น้อยพระทัย,แม่จะทำ,คำสาร,ส่งไปด้วย,เจ้าจึงช่วย,ชี้แจง,แถลงไข,แล้วแต่งสาร,อ่านสอบ,ชอบพระทัย,ใส่กล่องให้,ผู้ถือ,หนังสือมา
พระกรเกย,เชยโฉม,ค่อยโลมลูบ,ประจงจูบ,แก้มซ้าย,แล้วย้ายขวา,นางตามใจ,ไม่ขัด,พระอัชฌา,สะอื้นอ้อน,วอนว่า,ด้วยอาลัย,น้องไม่มี,ที่เห็น,ด้วยเป็นหญิง,อย่าทอดทิ้ง,น้องรัก,ให้ตักษัย,กลัวแต่จะ,ละเลย,เชือนเฉยไป,สักเมื่อไร,จักได้มา,เห็นหน้าน้อง
พระว่าพี่,นี้ถึงไป,ก็ใจอยู่,มิได้รู้,เริศร้าง,อย่าหมางหมอง,แม่โฉมงาม,ทรามสงวน,นวลละออง,ทั้งสองน้อง,ครององค์,ให้จงดี,เสร็จธุระ,จะมา,ไม่ช้านัก,ไม่ลืมรัก,พักตร์น้อง,อย่าหมองศรี,มิเหมือนหมาย,สายสวาท,แล้วชาตินี้,พี่ไม่มี,เมียแล้ว,นะแก้วตา
เสร็จธุระ,จะมา,ไม่ช้านัก,ไม่ลืมรัก,พักตร์น้อง,อย่าหมองศรี,มิเหมือนหมาย,สายสวาท,แล้วชาตินี้,พี่ไม่มี,เมียแล้ว,นะแก้วตา,เป็นสัจจัง,หวังใจ,อยู่ในน้อง,แม่เหมือนสอง,นัยน์เนตร,ของเชษฐา,ทั้งสองนาง,ต่างสะอื้น,กลืนน้ำตา,พระโลมลา,ลุกขยับ,แล้วกลับยั้ง
เป็นสัจจัง,หวังใจ,อยู่ในน้อง,แม่เหมือนสอง,นัยน์เนตร,ของเชษฐา,ทั้งสองนาง,ต่างสะอื้น,กลืนน้ำตา,พระโลมลา,ลุกขยับ,แล้วกลับยั้ง,สะท้อนถอน,ฤทัย,อาลัยน้อง,กรประคอง,กอดจูบ,โลมลูบหลัง,อาลัยรัก,หนักหน่วง,เพียงทรวงพัง,เฝ้ารอรั้ง,สั่งสวาท,ไม่คลาดคลา
สะท้อนถอน,ฤทัย,อาลัยน้อง,กรประคอง,กอดจูบ,โลมลูบหลัง,อาลัยรัก,หนักหน่วง,เพียงทรวงพัง,เฝ้ารอรั้ง,สั่งสวาท,ไม่คลาดคลา,แล้วแข็งขืน,กลืนกล้ำ,ด้วยจำจาก,ออกนอกฉาก,แล้วก็ยัง,เหลียวหลังหา,ขืนแข็งใจ,ไปเข้า,เฝ้ามารดา,ชลีลา,แล้วสะท้อน,ถอนฤทัย
นางกษัตริย์,อัดอั้น,กลั้นสะอื้น,น้ำเนตรขืน,นองตก,ซกซกไหล,กันแสงร่ำ,พร่ำว่า,ด้วยอาลัย,เจ้าจะไป,จากแม่,จะแลลับ,โอ้อกเอ๋ย,เคยเห็น,อยู่เย็นเช้า,เมื่อไรเจ้า,สายใจ,จะได้กลับ,ต้องแคล้วคลาด,วาสนา,แม่อาภัพ,จะนั่งนับ,วันคอย,แก้วกลอยใจ
โอ้อกเอ๋ย,เคยเห็น,อยู่เย็นเช้า,เมื่อไรเจ้า,สายใจ,จะได้กลับ,ต้องแคล้วคลาด,วาสนา,แม่อาภัพ,จะนั่งนับ,วันคอย,แก้วกลอยใจ,พระบิดา,มาถึง,จึงจะเสร็จ,เชิญเสด็จ,ดับเข็ญ,ให้เย็นใส,พ่อไปดี,ศรีสวัสดิ์,กำจัดภัย,ความเจ็บไข้,คลาดแคล้ว,อย่าแผ้วพาน
พระรับพร,อ่อนเกล้า,ลงเคารพ,กันแสงซบ,พักตรา,น่าสงสาร,สะอื้นอั้น,ตันใจ,อาลัยลาน,เป็นช้านาน,จึงว่าเคราะห์,จำเพาะเป็น,มาพึ่งพา,ฝ่าละออง,สองกษัตริย์,เกิดวิบัติ,บ้านเมือง,ขุ่นเคืองเข็ญ,ไปปราบยุค,ทุกข์ร้อน,ค่อยหย่อนเย็น,จะมาเป็น,เกือกทอง,รองธุลี
แล้วกราบลา,มาลง,เรือกำปั่น,ออกพร้อมกัน,กับเรือถือ,หนังสือสาร,เป็นสามลำ,น้ำขึ้น,รื่นสำราญ,เหล่าทหาร,ขานโห่,ก้องโกลา,พอลมดี,คลี่ใบ,ขึ้นใส่รอก,ต่างแล่นออก,อาคเนย์,หมายเวหา,พระเหลียวกลับ,ลับอ่าวเปล่า,วิญญาณ์,ให้ห่วงหน้า,ห่วงหลัง,เป็นกังวล
เคยคิดบอก,ดอกสร้อย,กลอยสวาท,ประสานพาทย์,พิณเพราะ,เสนาะเสียง,เคยฟังน้อง,ร้องลำนำ,ฉ่ำสำเนียง,วิเวกเพียง,พิณเพลง,วังเวงใจ,โอ้ยามนี้,มาในลำ,เรือกำปั่น,ฟังแต่คลื่น,ครื้นครั่น,เสียงหวั่นไหว,จะแลเหลียว,เปลี่ยวสุด,สมุทรไท,ทั้งเปลี่ยวใจ,เปล่าตา,ในสาคร
โอ้ยามนี้,มาในลำ,เรือกำปั่น,ฟังแต่คลื่น,ครื้นครั่น,เสียงหวั่นไหว,จะแลเหลียว,เปลี่ยวสุด,สมุทรไท,ทั้งเปลี่ยวใจ,เปล่าตา,ในสาคร,เคยหอมชื่น,รื่นริน,กลิ่นกุหลาบ,มาเหม็นสาบ,ฝูงปลาเห,ราสลอน,เคยไสยาสน์,อาสน์สุวรรณ,จันทน์ขจร,มาจำนอน,น้ำค้าง,พรมพร่างพราว
เคยหอมชื่น,รื่นริน,กลิ่นกุหลาบ,มาเหม็นสาบ,ฝูงปลาเห,ราสลอน,เคยไสยาสน์,อาสน์สุวรรณ,จันทน์ขจร,มาจำนอน,น้ำค้าง,พรมพร่างพราว,โอ้ยามเข็ญ,เช่นนี้,เจ้าพี่เอ๋ย,ได้ชมเชย,โฉมฉาย,จะหายหนาว,จะอุ้มแอบ,แนบทรวง,ชมดวงดาว,จะหอมราว,รสสุคนธ์,สุมณฑา
เห็นร่มรื่น,ขึ้นไปนั่ง,บัลลังก์อาสน์,พร้อมมหาด,เล็กถวาย,เครื่องซ้ายขวา,พระผันแปร,แลชม,ยมนา,ดูฝูงปลา,แปลกอย่าง,ต่างต่างกัน,บ้างกลับกลาย,กายเป็น,เช่นฉนาก,มีปีกปาก,คางคอเหมือน,อรหัน,หางเป็นปลา,หน้าเป็นลิง,ลอยยิงฟัน,บ้างหน้ามัน,เหมือนวัว,ตัวเหมือนงู
บ้างกลับกลาย,กายเป็น,เช่นฉนาก,มีปีกปาก,คางคอเหมือน,อรหัน,หางเป็นปลา,หน้าเป็นลิง,ลอยยิงฟัน,บ้างหน้ามัน,เหมือนวัว,ตัวเหมือนงู,บางตัวเป็น,เช่นหอย,ผุดลอยรี่,ปากเหมือนหมี,ซี่ฟัน,มันเหมือนหนู,บ้างน่ากลัว,ตัวเป็น,เหมือนเช่นปู,หน้าเหมือนจีน,กินหมู,หางหนูยาว
บางตัวเป็น,เช่นหอย,ผุดลอยรี่,ปากเหมือนหมี,ซี่ฟัน,มันเหมือนหนู,บ้างน่ากลัว,ตัวเป็น,เหมือนเช่นปู,หน้าเหมือนจีน,กินหมู,หางหนูยาว,ฝูงหญิงชาย,ฝ่ายเงือก,ขึ้นเกลือกกลอก,ตามระลอก,ไล่คู่,เป็นชู้สาว,บ้างตัวปลา,หน้าเป็นเบื้อ,เป็นเสือดาว,กระกริวก,ราวเต่าผา,หน้าเป็นคน
ยิงปืนใหญ่,ไฟฟูม,ตึงตูมซ้ำ,มันจมน้ำ,วนเวียน,วงเหียนหัน,ต้องติดวน,จนเวลา,ลงสายัณห์,จึงกำปั่น,ออกไปพ้น,ที่วนปลา,รีบใช้ใบ,ไปตามคลื่น,ทุกคืนค่ำ,เห็นแต่น้ำ,ในทะเล,กับเวหา,ไม่คลาดเคลื่อน,เดือนครึ่ง,ตะบึงมา,ถึงกรุงกา,ระเวกเข้า,อ่าวบุรี
รีบใช้ใบ,ไปตามคลื่น,ทุกคืนค่ำ,เห็นแต่น้ำ,ในทะเล,กับเวหา,ไม่คลาดเคลื่อน,เดือนครึ่ง,ตะบึงมา,ถึงกรุงกา,ระเวกเข้า,อ่าวบุรี,เห็นรอยไฟ,ไหม้รอบ,ขอบจังหวัด,หน่อกษัตริย์,ขัดพระทัย,ให้หมองศรี,เข้าทอดท่า,หน้าวัง,ทั้งมนตรี,ไปเฝ้าที่,พระโรงรัตน์,ชัชวาล
พระเชษฐา,พาพระวงศ์,ไปปลงศพ,ตามโบราณ,ผ่านพิภพ,สบสมัย,ปีมะแม,เดือนเจ็ด,เสด็จไป,ยังมิได้,กลับมา,ถึงธานี,ซึ่งพระองค์,ส่งสาร,แจ้งการศึก,ฝรั่งฮึก,หักเข้า,เผากรุงศรี,แล้วจ้วงจาบ,หยาบช้า,พาลพาที,ว่าบุตรี,ลักเพชร,แก้วเก็จมา
ซึ่งพระองค์,ส่งสาร,แจ้งการศึก,ฝรั่งฮึก,หักเข้า,เผากรุงศรี,แล้วจ้วงจาบ,หยาบช้า,พาลพาที,ว่าบุตรี,ลักเพชร,แก้วเก็จมา,มันโกหก,ยกโทษ,เพราะโกรธแค้น,เหมือนตัดแผ่น,ดินขาด,นอกศาสนา,ซึ่งแก้วเก็จ,เพชรนั้น,นางวัณฬา,ให้ธิดา,ก็ได้รู้,อยู่ด้วยกัน
มันโกหก,ยกโทษ,เพราะโกรธแค้น,เหมือนตัดแผ่น,ดินขาด,นอกศาสนา,ซึ่งแก้วเก็จ,เพชรนั้น,นางวัณฬา,ให้ธิดา,ก็ได้รู้,อยู่ด้วยกัน,พระรับเคราะห์,เพราะเรื่อง,เมืองผลึก,จึงเกิดศึก,พาเหตุ,ถึงเขตขัณฑ์,ฝ่ายยุดา,วายุ,พัฒน์หัสกัน,ล้วนพงศ์พันธุ์,ภัสดา,ชะล่าลาม
