w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
คบเป็นมิตร,ของเรา,เขาคนซื่อ,ทั้งฝีมือ,คบไว้,เห็นไม่สูญ,มาเกลี้ยกล่อม,ไว้เป็นวงศ์,พงศ์ประยูร,คงเพิ่มพูน,ได้ไปตี,บุรีคืน,ประเดี๋ยวนี้,เขาก็มา,อยู่หน้าด่าน,เองคิดอ่าน,เป่าปัด,อย่าขัดขืน,คงจะเป็น,ที่หวัง,ไปยั่งยืน,ถึงคนอื่น,แต่สมัคร,ร่วมรักกัน
พอจบสาร,พระผู้ผ่าน,กำพลเพชร,เธอทราบเสร็จ,ตรองการ,ในสารศรี,จึงเอื้อนอรรถ,ตรัสพลัน,ในทันที,คงจะมี,แยบยล,กลอุบาย,เห็นครูเฒ่า,เจ้าเล่ห์,คงคิดหลอก,เหมือนเสี้ยนยอก,อยู่ในจิต,อย่าคิดหมาย,แม้นมิไป,ก็จะขุ่น,ต้องวุ่นวาย,เสนานาย,สั่งรถ,บทจร
เห็นครูเฒ่า,เจ้าเล่ห์,คงคิดหลอก,เหมือนเสี้ยนยอก,อยู่ในจิต,อย่าคิดหมาย,แม้นมิไป,ก็จะขุ่น,ต้องวุ่นวาย,เสนานาย,สั่งรถ,บทจร,พรุ่งนี้เช้า,เราจะรีบ,ลงไปด่าน,จัดทหาร,พันคู่,ธนูศร,กับทั้งพวก,เสโล่,แลโตมร,พลนิกร,แหลนหลาว,ทั้งง้าวปืน
พรุ่งนี้เช้า,เราจะรีบ,ลงไปด่าน,จัดทหาร,พันคู่,ธนูศร,กับทั้งพวก,เสโล่,แลโตมร,พลนิกร,แหลนหลาว,ทั้งง้าวปืน,จะไว้ใจ,ไกนั้นยาก,เป็นขวากหนาม,ฉวยลุกลาม,ต่อแย้ง,จะแข็งขืน,เหมือนกินข้าว,แค้นน้ำ,ต้องกล้ำกลืน,สุดจะฝืน,เหมือนอย่างเก่า,เพราะร้าวราน
จะไว้ใจ,ไกนั้นยาก,เป็นขวากหนาม,ฉวยลุกลาม,ต่อแย้ง,จะแข็งขืน,เหมือนกินข้าว,แค้นน้ำ,ต้องกล้ำกลืน,สุดจะฝืน,เหมือนอย่างเก่า,เพราะร้าวราน,ขุนเสนา,รับรส,พจนารถ,มาหมายบาด,สั่งเวน,เกณฑ์ทหาร,ทุกหมู่หมวด,ตรวจตรา,บัญชาการ,ราชยาน,รถที่นั่ง,บัลลังก์ทอง
ขุนเสนา,รับรส,พจนารถ,มาหมายบาด,สั่งเวน,เกณฑ์ทหาร,ทุกหมู่หมวด,ตรวจตรา,บัญชาการ,ราชยาน,รถที่นั่ง,บัลลังก์ทอง,กระบวนแห่,แตรฝรั่ง,หมายสั่งเสร็จ,รับเสด็จ,พลขันธ์,เจ็ดพันสอง,ให้เร่งกัน,มาจำเพาะ,แต่เคาะกลอง,ตามทำนอง,บาดหมายราย,บาญชี
เกิดนิมิต,ว่าอาทิตย์,บนเวหน,เป็นหมอกมน,มืดมิด,ทิศอิสาน,เข้าบังดวง,สุริยน,อนธการ,ไม่เบิกบาน,แจ่มแจ้ง,แสงอุทัย,แล้วเกิดเป็น,พายุระ,บุระบัด,มาหอบพัด,เอาปราสาท,ไม่หวาดไหว,ในฝันว่า,บุษบง,องค์อรไท,ติดขึ้นไป,บนปราสาท,ประหลาดลอย
แล้วเกิดเป็น,พายุระ,บุระบัด,มาหอบพัด,เอาปราสาท,ไม่หวาดไหว,ในฝันว่า,บุษบง,องค์อรไท,ติดขึ้นไป,บนปราสาท,ประหลาดลอย,แล้วกลับลง,มาที่,พอมีฝน,ในเบื้องบน,ตกนอง,เป็นฟองฝอย,แลเห็นพระ,จันทรา,ลีลาลอย,เหมือนจะย้อย,ลงมาใน,ที่ไสยา
อันนิมิต,พิสดาร,ในการฝัน,หรือเทวัญ,ที่ประสิทธิ์,สถิตสิง,จะหาผู้,รู้มาถาม,เอาความจริง,ก็นึกกริ่ง,จิตหมอง,ไม่ต้องการ,ตามแต่จะ,เป็นไป,เหมือนไม้ดัด,ถึงจะตัด,กิ่งใบ,หลายสถาน,ก็คงแตก,แยกย้าย,หลายประการ,ไม่ช้านาน,ก็คงผลัด,ระบัดใบ
ตามแต่จะ,เป็นไป,เหมือนไม้ดัด,ถึงจะตัด,กิ่งใบ,หลายสถาน,ก็คงแตก,แยกย้าย,หลายประการ,ไม่ช้านาน,ก็คงผลัด,ระบัดใบ,จำจะนิ่ง,เสียมิให้,ผู้ใดรู้,ผิดก็สู้,รบกัน,ไม่หวั่นไหว,พอเช้าตรู่,สุริโย,อโณทัย,จะตรึกไตร,ตรองตริ,ดำริพลาง
จำจะนิ่ง,เสียมิให้,ผู้ใดรู้,ผิดก็สู้,รบกัน,ไม่หวั่นไหว,พอเช้าตรู่,สุริโย,อโณทัย,จะตรึกไตร,ตรองตริ,ดำริพลาง,แล้วปลุกนุช,บุษบง,อนงค์นาฏ,ตื่นไสยาสน์,เถิดพระน้อง,อย่าหมองหมาง,จำจะไป,ธารท่า,ศาลากลาง,ที่ด่านทาง,ปากน้ำ,ด้วยจำเป็น
แล้วปลุกนุช,บุษบง,อนงค์นาฏ,ตื่นไสยาสน์,เถิดพระน้อง,อย่าหมองหมาง,จำจะไป,ธารท่า,ศาลากลาง,ที่ด่านทาง,ปากน้ำ,ด้วยจำเป็น,เพราะบาทหลวง,แกมา,จะว่าขาน,ที่การงาน,ข้อไร,จะได้เห็น,จะชวนน้อง,ไปด้วยกัน,ตะวันเย็น,แต่พอเห็น,หน้ากัน,ดั่งสัญญา
เพราะบาทหลวง,แกมา,จะว่าขาน,ที่การงาน,ข้อไร,จะได้เห็น,จะชวนน้อง,ไปด้วยกัน,ตะวันเย็น,แต่พอเห็น,หน้ากัน,ดั่งสัญญา,แล้วจะ,กลับมายัง,ปรางค์ปราสาท,สังฆราช,แกสั่งไว้,ให้ไปหา,ครั้นจะมิ,ลงไป,แม้นไกมา,จะด่าว่า,อายเขา,ชาวบุรินทร์
แล้วจะ,กลับมายัง,ปรางค์ปราสาท,สังฆราช,แกสั่งไว้,ให้ไปหา,ครั้นจะมิ,ลงไป,แม้นไกมา,จะด่าว่า,อายเขา,ชาวบุรินทร์,นางนบนอบ,ตอบสนอง,ขอรองบาท,ไม่ขอคลาด,บาทา,อย่าถวิล,เหมือนเกือกทอง,ฉลองบาท,พระภูมินทร์,กว่าจะสิ้น,ชีวา,นิคาลัย
นางนบนอบ,ตอบสนอง,ขอรองบาท,ไม่ขอคลาด,บาทา,อย่าถวิล,เหมือนเกือกทอง,ฉลองบาท,พระภูมินทร์,กว่าจะสิ้น,ชีวา,นิคาลัย,พระรับขวัญ,ขวัญตา,นิจจาเอ๋ย,ประคองเชย,ชมมิตร,พิสมัย,พลางจูงกร,กัลยา,ให้คลาไคล,เสด็จเข้า,ในห้องสรง,ทรงสุคนธ์
พระรับขวัญ,ขวัญตา,นิจจาเอ๋ย,ประคองเชย,ชมมิตร,พิสมัย,พลางจูงกร,กัลยา,ให้คลาไคล,เสด็จเข้า,ในห้องสรง,ทรงสุคนธ์,น้ำกุหลาบ,อาบละออง,เป็นฟองฝอย,อยู่งานคอย,ถวายเย็น,ทุกเส้นขน,พระทรงเครื่อง,ลายจำหลัก,ปักกุณฑล,มาลาขน,การะเวก,ลงเลขยันต์
เดินกระบวน,ทวนธง,ตรงไปด่าน,นายทหาร,กำกับ,เป็นทัพขันธ์,สารถี,ขับม้า,อาชาพลัน,พอตะวัน,สายกล้า,สักห้าโมง,ถึงวังด่าน,ธารท่า,สาคเรศ,พระทรงเดช,ขึ้นบัลลังก์,ที่นั่งโถง,มีเฟี้ยมกั้น,ชั้นใน,คล้ายพระโรง,ดูโอ่โถง,ทำสำหรับ,รับข้างใน
จะกล่าวฝ่าย,สังฆราช,พระบาทหลวง,เกษมทรวง,ภิญโญ,สโมสร,ให้จัดแจง,เรือที่นั่ง,ลำมังกร,พลสลอน,แขกชวา,มลายู,จึงชวนท้าว,เจ้าพารา,ปตาหวี,ไปดูอี,หญิงงอน,ให้อ่อนหู,แม้นชอบใจ,ลุกมานอก,จงบอกกู,เองไปดู,เล่นพลาง,พอสร่างทรวง
จึงชวนท้าว,เจ้าพารา,ปตาหวี,ไปดูอี,หญิงงอน,ให้อ่อนหู,แม้นชอบใจ,ลุกมานอก,จงบอกกู,เองไปดู,เล่นพลาง,พอสร่างทรวง,แม้นชอบใจ,กูจะได้,ไปว่ากล่าว,ในเรื่องราว,แม้นมิให้,การใหญ่หลวง,ยกเข้าตี,ปากน้ำ,ทำกลลวง,แม้นได้ท่วง,ทีเรา,เอาทั้งแดน
แม้นชอบใจ,กูจะได้,ไปว่ากล่าว,ในเรื่องราว,แม้นมิให้,การใหญ่หลวง,ยกเข้าตี,ปากน้ำ,ทำกลลวง,แม้นได้ท่วง,ทีเรา,เอาทั้งแดน,ถ้ามิยอม,ให้ผู้หญิง,เป็นมิ่งมิตร,จะเบี่ยงบิด,หนักหน่วง,ทำหวงแหน,เราไปบอก,ไทท้าว,ทุกด้าวแดน,เอาให้แน่น,เมืองด่าน,ชานบุรี
พลางเร่งเรือ,ตีกระเชียง,เสียงสนั่น,พลขันธ์,เซ็งแซ่,แลไสว,ท้าวกุลา,มาลี,เธอดีใจ,อยากจะใคร่,เห็นองค์,อนงค์นาง,เร่งกระบวน,เรือแห่,มาแออัด,ให้ตรงตัด,เข้าละเมาะ,ริมเกาะขวาง,ถึงปากอ่าว,เข้าช่อง,ตามร่องทาง,พวกขุนนาง,ชาวพารา,ที่มาคอย
เร่งกระบวน,เรือแห่,มาแออัด,ให้ตรงตัด,เข้าละเมาะ,ริมเกาะขวาง,ถึงปากอ่าว,เข้าช่อง,ตามร่องทาง,พวกขุนนาง,ชาวพารา,ที่มาคอย,นำเอาเรือ,คั่งคับ,ประทับท่า,เอารถา,เตรียมไว้,เคยใช้สอย,กับเครื่องแห่,แออัด,จัดไว้คอย,มิใช่น้อย,ตามยศ,ให้งดงาม
นำเอาเรือ,คั่งคับ,ประทับท่า,เอารถา,เตรียมไว้,เคยใช้สอย,กับเครื่องแห่,แออัด,จัดไว้คอย,มิใช่น้อย,ตามยศ,ให้งดงาม,บาทหลวงยิ้ม,อิ่มใจ,ดังได้แก้ว,อยู่กูแล้ว,พูดไป,ปราศรัยถาม,เองมารับ,สมยศ,ดูงดงาม,ก็ต้องตาม,ถือกู,ผู้อาจารย์
บาทหลวงยิ้ม,อิ่มใจ,ดังได้แก้ว,อยู่กูแล้ว,พูดไป,ปราศรัยถาม,เองมารับ,สมยศ,ดูงดงาม,ก็ต้องตาม,ถือกู,ผู้อาจารย์,แล้วชวนท้าว,เจ้าพารา,ปตาหวี,ขึ้นนั่งที่,รถฝรั่ง,สั่งทหาร,ให้เดินพล,คนแห่,แก่สำราญ,ขึ้นเมืองด่าน,หยุดประทับ,ที่พลับพลา
ฝ่ายพระปิ่น,มังคลา,นราราช,เห็นครูบาท,หลวงลง,ตรงมาหา,แต่จำเป็น,จำไป,ไม่ศรัทธา,ในอุรา,คับคั่ง,ดั่งอัคคี,ฝืนพระทัย,ไต่ถาม,ไปตามเรื่อง,แต่เต็มเคือง,เจ็บจิต,ดังพิษฝี,แล้วเชิญท้าว,เจ้าทมิฬ,เหมือนยินดี,ให้นั่งที่,อาสน์รัตน์,ชัชวาล
ฝืนพระทัย,ไต่ถาม,ไปตามเรื่อง,แต่เต็มเคือง,เจ็บจิต,ดังพิษฝี,แล้วเชิญท้าว,เจ้าทมิฬ,เหมือนยินดี,ให้นั่งที่,อาสน์รัตน์,ชัชวาล,ต่างปราศรัย,ไต่ถาม,กันตามเรื่อง,ถึงบ้านเมือง,เป็นสุข,สนุกสนาน,เหตุไฉน,จึ่งได้มา,กับอาจารย์,หรือต้องการ,สิ่งไร,ทั้งไพร่พล
ฝ่ายองค์พระ,มังคลา,นราราช,สั่งอำมาตย์,อดพระทัย,อย่าให้หมาง,อายกับเขา,เจ้าชวา,เห็นท่าทาง,แกพูดขวาง,หูแท้,ทั้งแง่งอน,จึงตรัสสั่ง,ให้ตั้ง,โต๊ะเสวย,ทั้งนมเนย,ยกมาเรียง,เคียงสลอน,ทั้งแพะแกะ,ไก่นก,ยกสุกร,มาวางซ้อน,ต่างต่าง,ล้วนอย่างดี
จึงตรัสสั่ง,ให้ตั้ง,โต๊ะเสวย,ทั้งนมเนย,ยกมาเรียง,เคียงสลอน,ทั้งแพะแกะ,ไก่นก,ยกสุกร,มาวางซ้อน,ต่างต่าง,ล้วนอย่างดี,เชิญให้ท้าว,เจ้าชวา,มาเสวย,เอาคนเคย,เครื่องอาน,พานพระศรี,แล้วเชิญบาท,หลวงพลัน,ด้วยทันที,ขึ้นเก้าอี้,พร้อมกัน,ต่างวันทา
เชิญให้ท้าว,เจ้าชวา,มาเสวย,เอาคนเคย,เครื่องอาน,พานพระศรี,แล้วเชิญบาท,หลวงพลัน,ด้วยทันที,ขึ้นเก้าอี้,พร้อมกัน,ต่างวันทา,ท้าวกุลา,มาลี,ศรีสวัสดิ์,สองกษัตริย์,เสวยพลัน,ต่างหรรษา,บาทหลวงแก,กินพลาง,ทางพูดจา,แล้วเรียกหา,บุษบง,อนงค์นาง
ท้าวกุลา,มาลี,ศรีสวัสดิ์,สองกษัตริย์,เสวยพลัน,ต่างหรรษา,บาทหลวงแก,กินพลาง,ทางพูดจา,แล้วเรียกหา,บุษบง,อนงค์นาง,มารู้จัก,กันไว้,เป็นไรหวา,ไปเบื้องหน้า,เพื่อวิบัติ,จะขัดขวาง,จะได้ช่วย,กันไป,ไว้เป็นทาง,แม้นขัดขวาง,คงสะดวก,เพราะพวกกัน
มารู้จัก,กันไว้,เป็นไรหวา,ไปเบื้องหน้า,เพื่อวิบัติ,จะขัดขวาง,จะได้ช่วย,กันไป,ไว้เป็นทาง,แม้นขัดขวาง,คงสะดวก,เพราะพวกกัน,พระมังคลา,พาซื่อ,ถือว่าพระ,อาจารย์จะ,ใคร่พบ,พูดขบขัน,จึงตรัสเรียก,พวกสุรางค์,นางกำนัล,ไปเชิญขวัญ,วรนุช,บุษบง
พระมังคลา,พาซื่อ,ถือว่าพระ,อาจารย์จะ,ใคร่พบ,พูดขบขัน,จึงตรัสเรียก,พวกสุรางค์,นางกำนัล,ไปเชิญขวัญ,วรนุช,บุษบง,ว่าองค์พระ,อาจารย์,มานานแล้ว,อยากพบแก้ว,กลอยจิต,คิดประสงค์,ฝ่ายสุรางค์,ย่างเข้า,ไปเฝ้าองค์,เชิญอนงค์,มาคำนับ,รับอาจารย์
ว่าองค์พระ,อาจารย์,มานานแล้ว,อยากพบแก้ว,กลอยจิต,คิดประสงค์,ฝ่ายสุรางค์,ย่างเข้า,ไปเฝ้าองค์,เชิญอนงค์,มาคำนับ,รับอาจารย์,โฉมพระนุช,บุษบง,อนงค์นาฏ,ยุรยาตร,ตรงมา,ที่หน้าฉาน,แล้วยื่นหัตถ์,น้อมคำนับ,รับอาจารย์,บาทหลวงพาล,นึกในใจ,เห็นได้ที
โฉมพระนุช,บุษบง,อนงค์นาฏ,ยุรยาตร,ตรงมา,ที่หน้าฉาน,แล้วยื่นหัตถ์,น้อมคำนับ,รับอาจารย์,บาทหลวงพาล,นึกในใจ,เห็นได้ที,แล้วปราศรัย,ไต่ถาม,ไปตามเรื่อง,ถึงบ้านเมือง,ยังสนุก,เป็นสุขี,ทั้งโรคัน,อันตราย,ไม่ยายี,ยังอยู่ดี,หมดด้วยกัน,หรือฉันใด
แล้วปราศรัย,ไต่ถาม,ไปตามเรื่อง,ถึงบ้านเมือง,ยังสนุก,เป็นสุขี,ทั้งโรคัน,อันตราย,ไม่ยายี,ยังอยู่ดี,หมดด้วยกัน,หรือฉันใด,นางคำนับ,รับคำ,แต่น้ำจิต,ยังหวนคิด,ถึงแกด่า,ไม่ปราศรัย,แต่หักห้าม,ความเก่า,พอเบาใจ,ลากลับไป,กับสุรางค์,นางกำนัล
ฝ่ายไทท้าว,เจ้าพารา,ปตาหวี,เห็นนารี,รักใคร่,ใจกระสัน,ลืมเสวย,เลยตะลึง,สักครึ่งวัน,ใท้ผูกพัน,รูปทรง,อนงค์นาง,บาทหลวงพูด,กลบเกลื่อน,ให้เงื่อนหาย,กินข้าวสาย,เป็นทุกที,คนผีสาง,พูดมิให้,มังคลา,รู้ท่าทาง,จะระคาง,เสียเพราะเมีย,จะเสียความ
บาทหลวงพูด,กลบเกลื่อน,ให้เงื่อนหาย,กินข้าวสาย,เป็นทุกที,คนผีสาง,พูดมิให้,มังคลา,รู้ท่าทาง,จะระคาง,เสียเพราะเมีย,จะเสียความ,ครั้นอิ่มหนำ,ทำว่า,เวลานี้,กูยังมี,ธุระ,จะไปถาม,พวกฝรั่ง,อังกฤษ,ที่ติดตาม,มาสักสาม,สิบคน,อยู่บนเรือ
ครั้นอิ่มหนำ,ทำว่า,เวลานี้,กูยังมี,ธุระ,จะไปถาม,พวกฝรั่ง,อังกฤษ,ที่ติดตาม,มาสักสาม,สิบคน,อยู่บนเรือ,พระจอมวัง,สั่งเสนา,พฤฒามาตย์,ไปส่งบาท,หลวงพล,ให้ล้นเหลือ,แม้นขัดสน,ขนเอา,ทั้งข้าวเกลือ,ไปส่งเรือ,เครื่องเสบียง,ได้เลี้ยงคน
ฝ่ายไทท้าว,เจ้าพารา,ปตาหวี,ให้เปรมปรีดิ์,ในจิตไม่,คิดฉงน,เชิญบาทหลวง,ร่วมใจ,กับไพร่พล,จรดล,รีบไป,ในเภตรา,เข้าในห้อง,ที่สบาย,ท้ายบาหลี,ให้เปรมปรีดิ์,นึกหวัง,เป็นฝั่งฝา,แล้วลุกไป,เชิญท่าน,อาจารย์มา,พลางปรึกษา,ถึงนาง,สำอางองค์
เข้าในห้อง,ที่สบาย,ท้ายบาหลี,ให้เปรมปรีดิ์,นึกหวัง,เป็นฝั่งฝา,แล้วลุกไป,เชิญท่าน,อาจารย์มา,พลางปรึกษา,ถึงนาง,สำอางองค์,บาทหลวงเฒ่า,เจ้าความคิด,บิดตะกูด,ทำเป็นพูด,ผูกพัน,เห็นมันหลง,แกทำเป็น,ปราศรัย,ดั่งใจจง,ดูอนงค์,เป็นอย่างไร,ใจของเรา
บาทหลวงเฒ่า,เจ้าความคิด,บิดตะกูด,ทำเป็นพูด,ผูกพัน,เห็นมันหลง,แกทำเป็น,ปราศรัย,ดั่งใจจง,ดูอนงค์,เป็นอย่างไร,ใจของเรา,จะชอบหรือ,ไม่ชอบ,คิดสอบสวน,ตามกระบวน,เถิดสิหวา,ได้ว่าเขา,กูจะไป,ไต่ถาม,เป็นสำเนา,เองบอกเล่า,ให้กระจ่าง,ในทางความ
พูดกับเขา,เจ้าของ,ลองดูก่อน,จะโอนอ่อน,อออือ,หรือไฉน,หรือเขาจะ,แข็งขัด,ตัดอาลัย,แม้นมิให้,โดยดี,ก็มิฟัง,คงจะคิด,รบพุ่ง,ให้ยุ่งยิ่ง,แล้วจึงชิง,นางให้,ดังใจหวัง,ปัญญาเอ็ง,คิดอย่างไร,จะใคร่ฟัง,บอกกูมั่ง,เหมือนอย่างนึก,ที่ตรึกตรอง
จำจะต้อง,เอาใจ,มันไว้ก่อน,ค่อยหลอกหลอน,มันดู,เรื่องผู้หญิง,แล้วจึ่งคิด,ถ่ายเท,ประเวประวิง,ให้เห็นจริง,ทุกอย่าง,ทางประโลม,แกจึงว่า,สาบาน,ให้กูแล้ว,จะกวาดแผ้ว,ให้ได้นาง,สำอางโฉม,พรุ่งนี้เช้า,กูจะเข้า,ไปเล้าโลม,ให้มันโส,มนัสใจ,คงได้การ
