w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ทั้งโยธา,วาหุโลม,วาโหมนั้น,ถึงเสียที,มิได้พรั่น,ประหวั่นไหว,ต่างตีฆ้อง,กลองสำหรับ,เรียกทัพชัย,ประชุมไพร่,พร้อมพรั่ง,ริมฝั่งชล,ยังเหลือตาย,หลายหมื่น,ดูดื่นดาษ,ยกเลียบหาด,ขึ้นไปตั้ง,หลังถนน,แล้วโฉมยง,นงเยาว์,เสาวคนธ์,รู้ผ่อนปรน,ปราบศึก,ตรองตรึกการ
จะยกทัพ,กลับไปตี,พรุ่งนี้เช้า,เข้าชิงเอา,เมืองใหม่,เหมือนใจหวัง,บอกอุบาย,นายไพร่,เล่าให้ฟัง,แต่งตัวเป็น,ฝรั่ง,ได้ตั้งพัน,ต่างแอบอ้อม,ปลอมเข้าไป,แต่ในดึก,กำลังศึก,สับสน,พลขันธ์,เข้าเมืองมั่ง,บ้างอยู่ค่าย,เรี่ยรายกัน,ใครไม่ทัน,เพ่งพิศ,ไม่คิดแคลง
ส่วนนงเยาว์,เสาวคนธ์,แบ่งพลทัพ,นายกำกับ,กองละพัน,ล้วนขันแข็ง,ห้าสิบสอง,กองสกัด,คัดจัดแจง,ตามตำแหน่ง,หนุนกัน,ให้ทันที,พระเชษฐา,พาทหาร,ไปชานเขา,คอยจับเจ้า,มังคลา,จะล่าหนี,พวกกองหน้า,วาหุโลม,เข้าโจมตี,เหล่าเสนี,น้อยใหญ่,เข้าในเมือง
พระเชษฐา,พาทหาร,ไปชานเขา,คอยจับเจ้า,มังคลา,จะล่าหนี,พวกกองหน้า,วาหุโลม,เข้าโจมตี,เหล่าเสนี,น้อยใหญ่,เข้าในเมือง,สกัดฆ่า,ฝรั่ง,สิ้นทั้งหลาย,ถึงมิตาย,รอดบ้าง,ก็คางเหลือง,พอจวนแจ้ง,แสงทอง,ขึ้นรองเรือง,ต่างยกเนื่อง,หนุนตาม,กันหลามไป
สกัดฆ่า,ฝรั่ง,สิ้นทั้งหลาย,ถึงมิตาย,รอดบ้าง,ก็คางเหลือง,พอจวนแจ้ง,แสงทอง,ขึ้นรองเรือง,ต่างยกเนื่อง,หนุนตาม,กันหลามไป,ถึงค่ายราย,ชายฝั่ง,ต่างตั้งโห่,กึกก้องโก,ลาลั่น,เสียงหวั่นไหว,ฝรั่งราย,ค่ายละหมื่น,ยิงปืนไฟ,ทั้งปืนใหญ่,ยิงลั่นเสียง,ครั่นครึก
ถึงค่ายราย,ชายฝั่ง,ต่างตั้งโห่,กึกก้องโก,ลาลั่น,เสียงหวั่นไหว,ฝรั่งราย,ค่ายละหมื่น,ยิงปืนไฟ,ทั้งปืนใหญ่,ยิงลั่นเสียง,ครั่นครึก,ฝ่ายพวกแต่ง,แปลงปลอม,อยู่พร้อมพรั่ง,ฟันฝรั่ง,ร้องว่า,พวกข้าศึก,ต่างหันเห,เซปะ,ทะอึกทึก,ทหารฮึก,หักโหม,รุกโรมรัน
ฝ่ายพวกแต่ง,แปลงปลอม,อยู่พร้อมพรั่ง,ฟันฝรั่ง,ร้องว่า,พวกข้าศึก,ต่างหันเห,เซปะ,ทะอึกทึก,ทหารฮึก,หักโหม,รุกโรมรัน,ฝรั่งวิ่ง,ทิ้งค่าย,ทั้งนายไพร่,กองทัพไล่,เลี้ยวลัด,สะพัดผัน,พวกปีกป้อง,กองแซง,รุมแทงฟัน,ค่อยหนุนกัน,กั้นสกัด,ตามจัดแจง
ฝรั่งวิ่ง,ทิ้งค่าย,ทั้งนายไพร่,กองทัพไล่,เลี้ยวลัด,สะพัดผัน,พวกปีกป้อง,กองแซง,รุมแทงฟัน,ค่อยหนุนกัน,กั้นสกัด,ตามจัดแจง,จนรุ่งเช้า,เจ้าวลา,วายุพัฒน์,พบพวกหัส,ไชยรบ,หลีกหลบแฝง,ต่างถอยทัพ,กลับเข้าไป,ในกำแพง,ทั้งพวกแปลง,ปลอมพล,พลอยปนไป
จนรุ่งเช้า,เจ้าวลา,วายุพัฒน์,พบพวกหัส,ไชยรบ,หลีกหลบแฝง,ต่างถอยทัพ,กลับเข้าไป,ในกำแพง,ทั้งพวกแปลง,ปลอมพล,พลอยปนไป,พวกนั่งป้อม,ล้อมวัง,สิ้นทั้งนั้น,ระดมปืน,ครื้นครั่น,เสียงหวั่นไหว,พวกวาโหม,โรมรบ,ขว้างคบไฟ,ที่เข้าใน,กำแพง,ปลอมแทงฟัน
พวกนั่งป้อม,ล้อมวัง,สิ้นทั้งนั้น,ระดมปืน,ครื้นครั่น,เสียงหวั่นไหว,พวกวาโหม,โรมรบ,ขว้างคบไฟ,ที่เข้าใน,กำแพง,ปลอมแทงฟัน,ไล่ฆ่าเหล่า,เฝ้าประตู,ผู้กำกับ,เปิดรับทัพ,ทั้งปวงทะ,ลวงถลัน,ต่างเข้าได้,ในเมือง,หนุนเนื่องกัน,ไล่ฆ่าฟัน,ไฟจุด,ไม่หยุดยั้ง
ไล่ฆ่าเหล่า,เฝ้าประตู,ผู้กำกับ,เปิดรับทัพ,ทั้งปวงทะ,ลวงถลัน,ต่างเข้าได้,ในเมือง,หนุนเนื่องกัน,ไล่ฆ่าฟัน,ไฟจุด,ไม่หยุดยั้ง,พระมังคลา,ข้าเฝ้า,เหล่าทหาร,เหลือต้านทาน,ทัพล้อม,เข้าพร้อมพรั่ง,ขึ้นทรงม้า,พาสนม,กรมวัง,ออกทางหลัง,เมืองใหม่,พลัดไพร่พล
พอพบน้อง,สองหลาน,ช่วยราญรบ,เลี้ยวตลบ,หลีกทาง,ไปข้างขวา,สาวสุ,รางค์นางห้าม,ตามหลามมา,พบสุดสา,ครขวาง,หนทางไว้,ตวาดถาม,ความว่า,เหวยฝรั่ง,ตัวชื่อมัง,คลาหรือ,ชื่อไฉน,ลงจากม้า,มาดีดี,อย่าหนีไป,จึงจะไว้,ชีวา,ไม่ฆ่าฟัน
ฝ่ายฝรั่ง,มังคลา,ควบม้าหนี,นางสุนี,ติดไป,ในไพรสัณฑ์,พระหน่อไท,ไล่ลัด,สกัดกัน,พอมาทัน,โถมจับ,กลับรับรบ,ด้วยฤทธา,ตราแก้ว,ให้แคล้วคลาด,ต่างฟันฟาด,พลาดเพลี่ยง,หลีกเลี่ยงหลบ,เห็นห่างหัน,ผันผิน,ขับสินธพ,ครั้นทันรบ,รับประจัญ,ฟาดฟันฟอน
ด้วยฤทธา,ตราแก้ว,ให้แคล้วคลาด,ต่างฟันฟาด,พลาดเพลี่ยง,หลีกเลี่ยงหลบ,เห็นห่างหัน,ผันผิน,ขับสินธพ,ครั้นทันรบ,รับประจัญ,ฟาดฟันฟอน,มังกรกัด,ฟัดม้า,เจ้าฝรั่ง,สิ้นกำลัง,ล้มกลิ้ง,ริมสิงขร,พระมังคลา,อาวุธ,หลุดจากกร,สุดสาคร,โจนจับ,ล้มทับกัน
เห็นเหมือนพี่,สีเขียว,มีเขี้ยวแฝง,ทั้งเนตรแดง,ดูพลาง,ขวางสกัด,ฝ่ายฝรั่ง,ยั้งหยุด,ยืนเยียดยัด,พอเห็นหัส,กันมา,เหมือนลาลี,จึงร้องห้าม,ตามภาษา,ข้างฝรั่ง,กูมาตั้ง,คอยจับ,อย่ากลับหนี,อ้ายนายทัพ,ขับพล,สองคนนี้,ลูกลาลี,นางยุพา,หรือว่าไร
ถึงฆ่าตาย,ภายหน้า,เกิดมาอีก,จะสับซีก,เล็กน้อย,สักร้อยหน,ไม่สาจิต,คิดดู,ผิดผู้คน,ช่างมืดมน,มิได้รู้,จักผู้ใด,กูพบปะ,จะสังหาร,ผลาญชีวิต,ก็ยังคิด,อายเหลือ,ว่าเนื้อไข,จะรั้งรอ,พอให้หัว,ติดตัวไว้,จับส่งไป,ถวาย,พระชนกา
กูพบปะ,จะสังหาร,ผลาญชีวิต,ก็ยังคิด,อายเหลือ,ว่าเนื้อไข,จะรั้งรอ,พอให้หัว,ติดตัวไว้,จับส่งไป,ถวาย,พระชนกา,ตามจะโปรด,โทษมึง,ที่ดึงดื้อ,ไม่นับถือ,ซื่อตรง,ต่อวงศา,อย่าเกะกะ,จะลำบาก,ลงจากม้า,ให้กูพา,ไปดีดี,ทั้งพี่น้อง
วายุพัฒน์,หัสกัน,พรั่นพรั่นจิต,มิได้คิด,นบนอบ,ตอบสนอง,ซึ่งชั่วดี,มีสติ,ต้องตริตรอง,ไม่ฟังฟ้อง,ฝ่ายโจทก์,กล่าวโทษทัณฑ์,ถ้าแม้ไม่,ไล่เลียง,ให้เที่ยงแล้ว,ใครว่าแก้ว,ในอุรา,ก็อาสัญ,จะผ่าแผ่,แล่เนื้อ,ด้วยเชื่อกัน,ไม่สัตย์ธรรม์,ธรรมดา,ปรึกษาความ
ถ้าแม้ไม่,ไล่เลียง,ให้เที่ยงแล้ว,ใครว่าแก้ว,ในอุรา,ก็อาสัญ,จะผ่าแผ่,แล่เนื้อ,ด้วยเชื่อกัน,ไม่สัตย์ธรรม์,ธรรมดา,ปรึกษาความ,ว่าเป็นพ่อ,ข้อนี้,ก็มิรู้,อย่าจู่ลู่,จ้วงจาบ,ทำหยาบหยาม,แม้จริงจิต,บิดร,จะผ่อนตาม,นี่ฟังความ,ขวางหู,อดสูใจ
ว่าเป็นพ่อ,ข้อนี้,ก็มิรู้,อย่าจู่ลู่,จ้วงจาบ,ทำหยาบหยาม,แม้จริงจิต,บิดร,จะผ่อนตาม,นี่ฟังความ,ขวางหู,อดสูใจ,จะมัดผูก,ลูกเต้า,ให้เขาอื่น,ไม่ผิดขืน,จะว่าผิด,คิดไฉน,ส่วนพวกพ้อง,ของท่าน,เข้ากันไป,ผิดวิสัย,ธรรมดา,ในฟ้าดิน
จะมัดผูก,ลูกเต้า,ให้เขาอื่น,ไม่ผิดขืน,จะว่าผิด,คิดไฉน,ส่วนพวกพ้อง,ของท่าน,เข้ากันไป,ผิดวิสัย,ธรรมดา,ในฟ้าดิน,แม้พ่อแม่,แลเห็น,ลูกเหลนหลาน,ย่อมสงสาร,มีจิต,คิดถวิล,แต่ร้ายกาจ,ชาติเสือ,เหลือทมิฬ,ก็ไม่กิน,ลูกหลาน,วงศ์ว่านเครือ
แม้พ่อแม่,แลเห็น,ลูกเหลนหลาน,ย่อมสงสาร,มีจิต,คิดถวิล,แต่ร้ายกาจ,ชาติเสือ,เหลือทมิฬ,ก็ไม่กิน,ลูกหลาน,วงศ์ว่านเครือ,นี่ว่าพ่อ,ก็จะมา,ฆ่าลูกหลาน,ผิดโบราณ,ร้ายกล้า,ยิ่งกว่าเสือ,จะนอบน้อม,ยอมตาย,เสียดายเนื้อ,กินข้าวเกลือ,เปลืองมาก,ไม่อยากตาย
นี่ว่าพ่อ,ก็จะมา,ฆ่าลูกหลาน,ผิดโบราณ,ร้ายกล้า,ยิ่งกว่าเสือ,จะนอบน้อม,ยอมตาย,เสียดายเนื้อ,กินข้าวเกลือ,เปลืองมาก,ไม่อยากตาย,แม้จริงจัง,ดังว่า,เมตตาบุตร,เหมือนมนุษย์,ในแผ่นดิน,สิ้นทั้งหลาย,อย่ากีดขวาง,กางกั้น,ทำอันตราย,ให้ไพร่นาย,ฝ่ายฝรั่ง,ไปลังกา
ก็ต้องกลอก,ออกให้สิ้น,มลทินโทษ,ถ้าลูกโฉด,ชาติชั่ว,เช่นหัวแข็ง,ใจจองหอง,ข้องขัด,เหลือดัดแปลง,ไม่ควรแต่ง,ต้องทำลาย,ให้วายวาง,แล้วขับม้า,ถาโถม,เข้าโจมจับ,ฝรั่งรับ,รบสกัด,คอยขัดขวาง,พระฟันฟาด,กลาดเกลื่อน,ลงกลางทาง,บ้างตายบ้าง,ครางล้ม,เสือกซมซบ
แล้วขับม้า,ถาโถม,เข้าโจมจับ,ฝรั่งรับ,รบสกัด,คอยขัดขวาง,พระฟันฟาด,กลาดเกลื่อน,ลงกลางทาง,บ้างตายบ้าง,ครางล้ม,เสือกซมซบ,วายุพัฒน์,หัสกัน,หนีดั้นป่า,ต่างขับม้า,พลัดแพลง,ลัดแลงหลบ,พระหน่อไท,ไล่จับ,ขับสินธพ,ตามไม่พบ,พอเวลา,จะราตรี
ได้ปืนผา,สารพัน,กำปั่นรบ,หอกดาบครบ,เครื่องเสบียง,เลี้ยงทหาร,พวกพารา,การะเวก,เลกรองงาน,ต่างพบพาน,เจ้านาย,สบายใจ,จับฝรั่ง,ลังกา,ได้กว่าหมื่น,ใช้ผ่าฟืน,ตักน้ำ,ตามวิสัย,คนสามพัน,บรรดา,พวกข้าไท,ส่งคืนไป,พารา,ด้วยปรานี
ฝ่ายฝรั่ง,ลังกา,พวกล่าทัพ,ต่างแตกยับ,แยกย้าย,พลัดพรายหนี,บุกรกเรี้ยว,เลี้ยวหลง,ในพงพี,เข้าราตรี,มิได้เห็น,เขม้นมอง,บ้างเดินโดน,โคนตอ,ยองย่อยอบ,ลงฟุบหมอบ,มือนวด,ปวดขมอง,บ้างบุกหนาม,ความกลัว,หนังหัวพอง,ตุ๊กแกร้อง,บ้างล้มกลิ้ง,บ้างวิ่งโทง
บ้างเดินโดน,โคนตอ,ยองย่อยอบ,ลงฟุบหมอบ,มือนวด,ปวดขมอง,บ้างบุกหนาม,ความกลัว,หนังหัวพอง,ตุ๊กแกร้อง,บ้างล้มกลิ้ง,บ้างวิ่งโทง,บ้างออกทุ่ง,มุ่งเมิน,เดินโก้งเก้ง,เสื้อกางเกง,ก็ไม่มี,เหมือนผีโป่ง,บ้างล้าเลื่อย,เหนื่อยบอบ,หิ้วหอบโครง,ลงโก้งโค้ง,คลานตาม,หนีความตาย
บ้างออกทุ่ง,มุ่งเมิน,เดินโก้งเก้ง,เสื้อกางเกง,ก็ไม่มี,เหมือนผีโป่ง,บ้างล้าเลื่อย,เหนื่อยบอบ,หิ้วหอบโครง,ลงโก้งโค้ง,คลานตาม,หนีความตาย,ครั้นกลางวัน,บรรดา,โยธาหาญ,ต่างพบพาน,พวกฝรั่ง,สิ้นทั้งหลาย,ต่างติดตาม,ถามข่าว,ถึงเจ้านาย,แล้วมุ่งหมาย,รีบมา,เมืองป่าตาล
ฝ่ายฝรั่ง,มังคลา,นราราช,สุนีบาต,อุ้มเที่ยว,ลดเลี้ยวหลง,พระเหนื่อยอ่อน,ซอนซบ,สลบลง,ระทวยองค์,แอบอังสา,ข้างขวานาง,นางสุนี,หนีมา,เวลาค่ำ,ถึงธารน้ำ,ลำเนา,ภูเขาขวาง,ยิ่งดึกดื่น,ชื่นฉ่ำ,ด้วยน้ำค้าง,เดือนกระจ่าง,แจ่มฟ้า,ดาราเรียง
นางสุนี,หนีมา,เวลาค่ำ,ถึงธารน้ำ,ลำเนา,ภูเขาขวาง,ยิ่งดึกดื่น,ชื่นฉ่ำ,ด้วยน้ำค้าง,เดือนกระจ่าง,แจ่มฟ้า,ดาราเรียง,จังหรีดร้อง,ลองไน,ก้องไพรสัณฑ์,จักจั่น,เจื้อยแจ้ว,แว่วแว่วเสียง,ไก่กระชั้น,ขันเร้า,ริมเขาเคียง,เสียงผึ้งเพียง,ฆ้องลั่นหวั่น,วิญญาณ์
จังหรีดร้อง,ลองไน,ก้องไพรสัณฑ์,จักจั่น,เจื้อยแจ้ว,แว่วแว่วเสียง,ไก่กระชั้น,ขันเร้า,ริมเขาเคียง,เสียงผึ้งเพียง,ฆ้องลั่นหวั่น,วิญญาณ์,ยามพระพาย,ชายเชย,ระเหยหวน,หอมลำดวน,ดอกไม้,ไพรพฤกษา,ค่อยแช่มชื่น,ฟื้นองค์,คิดสงกา,เห็นแต่หน้า,นางสุนี,ไม่มีใคร
ยามพระพาย,ชายเชย,ระเหยหวน,หอมลำดวน,ดอกไม้,ไพรพฤกษา,ค่อยแช่มชื่น,ฟื้นองค์,คิดสงกา,เห็นแต่หน้า,นางสุนี,ไม่มีใคร,คิดเป็นครู่,รู้ว่า,หนีข้าศึก,แล้วนิ่งนึก,นางนี้เยาว์,อุ้มเราไหว,ช่วยชีวิต,ชิดชอบ,คิดขอบใจ,จึงปราศรัย,ไต่ถาม,ดูตามแคลง
คิดเป็นครู่,รู้ว่า,หนีข้าศึก,แล้วนิ่งนึก,นางนี้เยาว์,อุ้มเราไหว,ช่วยชีวิต,ชิดชอบ,คิดขอบใจ,จึงปราศรัย,ไต่ถาม,ดูตามแคลง,เจ้าพาพี่,หนีมา,พ้นข้าศึก,กำดัดดึก,เดือนสว่าง,กระจ่างแสง,หยุดเสียบ้าง,ข้างเขา,ค่อยเบาแรง,ต่อรุ่งแจ้ง,จึงค่อยพา,กันคลาไคล
เจ้าพาพี่,หนีมา,พ้นข้าศึก,กำดัดดึก,เดือนสว่าง,กระจ่างแสง,หยุดเสียบ้าง,ข้างเขา,ค่อยเบาแรง,ต่อรุ่งแจ้ง,จึงค่อยพา,กันคลาไคล,แล้วให้นาง,วางองค์,ชวนนงลักษณ์,เข้าหยุดพัก,เพิงผา,พออาศัย,ตรัสถามทาง,กลางป่า,พนาลัย,ไกลเมืองใหม่,มาแล้ว,หรือแก้วตา
เป็นคราวเคราะห์,เพราะประมาท,จึงพลาดพลั้ง,ถึงสองครั้ง,ดังชีวา,จะอาสัญ,อนุชา,วายุ,พัฒน์หัสกัน,จะหลบลี้,หนีทัน,หรือบรรลัย,ยิ่งระลึก,ตรึกตรมอา,รมณ์เทวษ,น้ำพระเนตร,คลอคลอ,ชะลอไหล,ทั้งหิวโหย,โรยแรง,แข็งพระทัย,ปูสไบ,ลงบนแท่น,แผ่นศิลา
พระทรงฟัง,วังเวง,วิเวกเสียง,หวนสำเนียง,เสนาะน้ำ,คำเฉลย,ฉลาดขับ,จับใจ,กระไรเลย,น่าใคร่เชย,ชมโฉม,ประโลมลาน,แต่ดูเด็ก,เล็กเหลือ,หรือเนื้อน้อย,กระจ้อยร่อย,รูปทรง,น่าสงสาร,แล้วคิดแหนง,แรงล้น,พ้นประมาณ,เมื่อเสียด่าน,เดินมา,ตามม้าทัน
แต่ดูเด็ก,เล็กเหลือ,หรือเนื้อน้อย,กระจ้อยร่อย,รูปทรง,น่าสงสาร,แล้วคิดแหนง,แรงล้น,พ้นประมาณ,เมื่อเสียด่าน,เดินมา,ตามม้าทัน,เห็นท่วงที,มีฤทธิ์,นิมิตไว้,ตามวิสัย,สารพางค์,นางสวรรค์,แล้วอุ้มเรา,เข้าป่า,มากว่าวัน,เห็นแม่นมั่น,มิใช่ว่า,กุมารี
เห็นท่วงที,มีฤทธิ์,นิมิตไว้,ตามวิสัย,สารพางค์,นางสวรรค์,แล้วอุ้มเรา,เข้าป่า,มากว่าวัน,เห็นแม่นมั่น,มิใช่ว่า,กุมารี,ดำริพลาง,ทางดำรง,พระองค์นั่ง,ค่อยลูบหลัง,เลียบประโลม,นางโฉมศรี,พี่แสนยาก,จากวัง,มาครั้งนี้,เห็นสุนี,บาตเหมือน,เพื่อนชีวิต
ส่วนพิกล,สตรี,สุนีบาต,เมื่อหน่อนาถ,มังคลา,เธอปราศรัย,จึงนบนอบ,ตอบตาม,เนื้อความใน,พระเป็นใหญ่,ในฝรั่ง,ทั้งลังกา,ที่คู่บุญ,รุ่นราว,สาวสนม,ควรภิรมย์,สมรัก,นั้นหนักหนา,ฉันลูกเด็ก,เล็กน้อย,ติดต้อยมา,ช่วยรักษา,ฝ่ายุคล,ให้พ้นภัย
ที่คู่บุญ,รุ่นราว,สาวสนม,ควรภิรมย์,สมรัก,นั้นหนักหนา,ฉันลูกเด็ก,เล็กน้อย,ติดต้อยมา,ช่วยรักษา,ฝ่ายุคล,ให้พ้นภัย,เสร็จธุระ,จะต้องลา,ไม่ช้านัก,อย่ารื้อรัก,ชักชิด,พิสมัย,เชิญพระองค์,จงไปชม,สนมใน,ฉันมิใช่,คนชนิด,น่าชิดเชย
ช่วยอุ้มพี่,หนีได้,จึงใจพี่,ให้ปรานี,นึกรัก,เจ้าหนักหนา,จะปลูกฝัง,หวังสวาท,ไม่คลาดคลา,มิควรหนี,พี่ยา,ให้อาวรณ์,ไฉนเล่า,เจ้าจึงว่า,จะลาจาก,ประหลาดหลาก,เหลือเสียดาย,สายสมร,อย่าปละเปลื้อง,เคืองขัด,ถึงตัดรอน,จะผันผ่อน,หย่อนตาม,แต่ทรามวัย
นางฟังปลอบ,ขอบคุณ,การุญโปรด,สมาโทษ,ทูลแจ้ง,แถลงไข,ด้วยองค์พระ,มหา,สุราลัย,บัญชาให้,ฉันลงมา,เป็นทารก,ช่วยธุระ,พระองค์,ให้คงชีพ,แล้วกลับรีบ,ไปรัก,ษาพลาหก,แม้มีผัว,ชั่วช้า,อุลามก,จะต้องตก,อยู่แผ่นดิน,สุดสิ้นฤทธิ์
ช่วยธุระ,พระองค์,ให้คงชีพ,แล้วกลับรีบ,ไปรัก,ษาพลาหก,แม้มีผัว,ชั่วช้า,อุลามก,จะต้องตก,อยู่แผ่นดิน,สุดสิ้นฤทธิ์,ซึ่งอุ้มแอบ,แนบกาย,แต่ภายนอก,ก็ได้ดอก,ด้วยบัญชา,ประกาศิต,ซึ่งออกโอษฐ์,โปรดเกล้า,ให้เข้าชิด,เป็นจนจิต,จำขัด,พระอัธยา
พระฟังคำ,ร่ำว่า,นิจจาเอ๋ย,จะกลับเลย,ละให้,อาลัยหา,เคยอยู่ด้วย,ช่วยพี่,รอดชีวา,ทุกเวลา,เช้าเย็น,เคยเห็นกัน,แม้จากไป,ไหนพี่,จะมีสุข,จะแสนทุกข์,แทบชีวา,จะอาสัญ,ถึงสตรี,มีดื่น,สักหมื่นพัน,ไม่เหมือนขวัญ,เนตรพี่,เพื่อนชีวิต
พระยียวน,ชวนชิด,นางบิดพลิ้ว,แต่เพียงผิว,พอจะน้อม,ยอมถวาย,จะสิ้นฤทธิ์,คิดเฉลียว,เสียวเสียดาย,ต่อศึกวาย,วันอื่น,จึงชื่นชม,จะได้เดิน,เชิญพระองค์,ไปส่งด่าน,เป็นทหาร,แล้วจึงจะ,เป็นสนม,พลางแอบองค์,ทรงธรรม์,ให้บรรทม,เคลิ้มหลับใน,ไพรพนม,ใต้ร่มรัง
พอเช้าตรู่,รู้สึก,นึกวิตก,ศึกจะยก,วกทาง,มาข้างหลัง,พอเห็นทาง,นางสุนี,มีกำลัง,เชิญขึ้นนั่ง,บนบ่า,แบกพาเดิน,ผินพักตร์ต่อ,หรดี,วิถีทิศ,สำแดงฤทธิ์,เร็วเราะ,ดังเหาะเหิน,ข้ามละหาน,ชานเขา,ลำเนาเนิน,พระเพลิดเพลิน,พลอยสบาย,เคลื่อนคลายใจ
