w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เห็นพระองค์,ทรงนั่ง,อยู่เงื้อมเขา,จึงเคียงเข้า,ข้างแท่น,ที่แผ่นผา,น้อมคำนับ,กลับคิด,ถึงบิดา,ชลนา,ไหลหลั่ง,ลงพรั่งพราย,พระลดองค์,ลงแอบ,แนบถนอม,จงอดออม,อาดูร,ให้สูญหาย,เจ้าพาพี่,หนีรอด,ไม่วอดวาย,คุณของสาย,สวาทล้น,คณนา
พระลดองค์,ลงแอบ,แนบถนอม,จงอดออม,อาดูร,ให้สูญหาย,เจ้าพาพี่,หนีรอด,ไม่วอดวาย,คุณของสาย,สวาทล้น,คณนา,จะปกป้อง,ครองคู่,ไม่รู้ร้าง,ไม่เว้นว่าง,วายประโลม,โฉมมัจฉา,ประสายาก,ฝากรัก,กันสองรา,แก้วกานดา,ดวงจิต,อย่าบิดเบือน
นางเงือกน้ำ,คำนับ,อภิวาท,เชิงฉลาด,เหมือนมนุษย์,นั้นสุดเหมือน,จึงตอบคำ,ทำกระบวน,แกล้งชวนเชือน,พระมาเยือน,เยี่ยมนี้,น้องดีใจ,เหมือนบิดร,มารดา,มาให้เห็น,จะวายเว้น,เวลา,น้ำตาไหล,ขอเป็นข้า,กว่าชีวัน,จะบรรลัย,ไม่ไปไกล,บาทา,ฝ่าธุลี
เหมือนบิดร,มารดา,มาให้เห็น,จะวายเว้น,เวลา,น้ำตาไหล,ขอเป็นข้า,กว่าชีวัน,จะบรรลัย,ไม่ไปไกล,บาทา,ฝ่าธุลี,ซึ่งทรงฤทธิ์,คิดปอง,จะครองคู่,แสนอดสู,สารพัด,จะบัดสี,วิสัยสัตว์,มัจฉา,อยู่วารี,จะยินดี,ด้วยมนุษย์,นั้นสุดกลัว
ซึ่งทรงฤทธิ์,คิดปอง,จะครองคู่,แสนอดสู,สารพัด,จะบัดสี,วิสัยสัตว์,มัจฉา,อยู่วารี,จะยินดี,ด้วยมนุษย์,นั้นสุดกลัว,เพราะต่างชาติ,วาสนา,น้องน้อยนัก,อย่าริรัก,อนุกูล,เลยทูนหัว,จะพลอยพา,ฝ่าละออง,ให้หมองมัว,ขอฝากตัว,ตามประสา,เป็นข้าไท
พระแย้มยิ้ม,พริ้มพรายว่า,สายสวาท,แสนฉลาด,เหลือดี,จะมีไหน,น่าสงสาร,วานอย่าว่า,เป็นข้าไท,มิใช่ใจ,พี่นี้หมาย,เป็นนายน้อง,ถึงต่างชาติ,วาสนา,ได้มาพบ,ก็ควรคบ,เคียงชม,ประสมสอง,เจ้าโฉมงาม,ทรามสงวน,นวลละออง,อย่าขัดข้อง,คิดหมาง,ระคางใจ
ถึงต่างชาติ,วาสนา,ได้มาพบ,ก็ควรคบ,เคียงชม,ประสมสอง,เจ้าโฉมงาม,ทรามสงวน,นวลละออง,อย่าขัดข้อง,คิดหมาง,ระคางใจ,ประเวณี,มีทั่ว,ทุกตัวสัตว์,ไม่จำกัด,ห้ามปราม,ตามวิสัย,นาคมนุษย์,ครุฑา,สุราลัย,สุดแต่ใจ,ปรองดอง,จะครองกัน
ประเวณี,มีทั่ว,ทุกตัวสัตว์,ไม่จำกัด,ห้ามปราม,ตามวิสัย,นาคมนุษย์,ครุฑา,สุราลัย,สุดแต่ใจ,ปรองดอง,จะครองกัน,เจ้ากับพี่,นี้ก็เห็น,เป็นกุศล,จึงหนีพ้น,มารมา,ไม่อาสัญ,จะเคียงคู่,ชูชื่น,ทุกคืนวัน,โอ้เจ้าขวัญ,นัยนา,ได้ปรานี
เจ้ากับพี่,นี้ก็เห็น,เป็นกุศล,จึงหนีพ้น,มารมา,ไม่อาสัญ,จะเคียงคู่,ชูชื่น,ทุกคืนวัน,โอ้เจ้าขวัญ,นัยนา,ได้ปรานี,พลางอิงแอบ,แนบน้อง,ประคองเคล้า,ค่อยต้องเต้า,เต่งอุรา,มารศรี,พระเชยปราง,ทางฉะอ้อน,อ่อนอินทรีย์,ร่วมฤดี,เดือนหงาย,สบายใจ
พลางอิงแอบ,แนบน้อง,ประคองเคล้า,ค่อยต้องเต้า,เต่งอุรา,มารศรี,พระเชยปราง,ทางฉะอ้อน,อ่อนอินทรีย์,ร่วมฤดี,เดือนหงาย,สบายใจ,อัศจรรย์,ครั่นครื้น,เป็นคลื่นคลั่ง,เพียงจะพัง,แผ่นผา,สุธาไหว,กระฉอกฉาด,หาดเหว,เป็นเปลวไฟ,พายุใหญ่,เขยื้อนโยก,กระโชกพัด
อัศจรรย์,ครั่นครื้น,เป็นคลื่นคลั่ง,เพียงจะพัง,แผ่นผา,สุธาไหว,กระฉอกฉาด,หาดเหว,เป็นเปลวไฟ,พายุใหญ่,เขยื้อนโยก,กระโชกพัด,เมขลา,ล่อแก้ว,แววสว่าง,อสูรขว้าง,เขวี้ยงขวาน,ประหารหัต,พอฟ้าวาบ,ปลาบแปลบ,แฉลบลัด,เฉวียนฉ,วัดวงรอบ,ขอบพระเมรุ
สมพาสเงือก,เยือกเย็น,เหมือนเล่นน้ำ,ค่อยเฉื่อยฉ่ำ,ชื่นชม,ด้วยสมหมาย,สัมผัสพิง,อิงแอบ,เป็นแยบคาย,ไม่เคลื่อนคลาย,คลึงเคล้า,เยาวมาลย์,จนดาวเดือน,เลื่อนลับ,พยับฟ้า,จึงโลม,ลากลับหลัง,ยังสถาน,แต่เช้าไป,ค่ำมา,อยู่ช้านาน,จะประมาณ,เจ็ดเดือน,ไม่เคลื่อนคลา
