w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝูงนารี,ที่จะไป,ให้ใช้สอย,ทั้งใหญ่น้อย,สาวแก่,เซ็งแซ่เสียง,เชิญเครื่องอ่าน,พานเครื่องหอม,อยู่พร้อมเพรียง,แล้วแม่เลี้ยง,นำหน้า,มังคลาตาม,เสด็จออก,นอกวัง,ขุนนางกราบ,ถือหอกดาบ,ตามเสด็จ,ไม่เข็ดขาม,ลงที่นั่ง,เสนา,สง่างาม,ให้โห่สาม,ลาลั่น,สนั่นดัง
เสด็จออก,นอกวัง,ขุนนางกราบ,ถือหอกดาบ,ตามเสด็จ,ไม่เข็ดขาม,ลงที่นั่ง,เสนา,สง่างาม,ให้โห่สาม,ลาลั่น,สนั่นดัง,ได้ฤกษ์ดี,ตีฆ้อง,ยกกองทัพ,ดูคั่งคับ,โยธา,ทั้งหน้าหลัง,ออกมหา,สาชล,ในวนวัง,ต้นหนตั้ง,เข็มหมาย,ฝ่ายอุดร
ได้ฤกษ์ดี,ตีฆ้อง,ยกกองทัพ,ดูคั่งคับ,โยธา,ทั้งหน้าหลัง,ออกมหา,สาชล,ในวนวัง,ต้นหนตั้ง,เข็มหมาย,ฝ่ายอุดร,เดินกำปั่น,พันลำ,ในน้ำเขียว,เป็นเกลียวเกลียว,คลื่นกลิ้ง,เท่าสิงขร,ทุกคืนค่ำ,ร่ำมา,ในสาคร,หนทางจร,เจ็ดเดือน,ไม่เคลื่อนคลา
จะกล่าวถึง,พระวลา,ยุดาน้อง,แต่ตรึกตรอง,ถึงสมเด็จ,พระเชษฐา,ถึงเดือนเจ็ด,จะเสด็จ,ยกพลมา,จึงปรึกษา,เจนธนู,คู่ชีวี,พวกเรือใช้,ไปลังกา,กลับมาเล่า,ว่าพระเจ้า,ลุงถือ,เป็นฤๅษี,ป้าทั้งสอง,ครองพรตดาว,บสินี,ประเดี๋ยวนี้,พลัดพราย,สูญหายไป
พระวลา,ยุดา,ฟังว่าชอบ,จึงนบนอบ,สรรเสริญ,เจริญศรี,จะยกไป,ให้เขาเห็น,พอเป็นที,ท่านจงอยู่,บูรี,ให้ปรีดา,แล้วตรัสสั่ง,ทั้งสี่,เสนีใหญ่,เกณฑ์นายไพร่,ห้าสิบหมื่น,พร้อมปืนผา,ทั้งข้าวน้ำ,ลำเลียง,เลี้ยงโยธา,เรือรบห้า,ร้อยถ้วน,กระบวนทัพ
แล้วตรัสสั่ง,ทั้งสี่,เสนีใหญ่,เกณฑ์นายไพร่,ห้าสิบหมื่น,พร้อมปืนผา,ทั้งข้าวน้ำ,ลำเลียง,เลี้ยงโยธา,เรือรบห้า,ร้อยถ้วน,กระบวนทัพ,แล้วแต่งองค์,ลงที่นั่ง,นาคราช,เรือพิฆาต,คู่แข่ง,แซงสลับ,ได้ฤกษ์ดี,ดีห้อง,โห่ร้องรับ,แล้วยกทัพ,เรือมา,ในวารี
ฝ่ายหน่อนาถ,นัดดา,วายุพัฒน์,ตั้งกองหัด,ฝึกทหาร,ชาญชัยศรี,พอพวกอา,มาแถลง,แจ้งคดี,ให้ไปด้วย,ช่วยตี,เมืองลังกา,จึงบอกครู,สุริยัน,ว่าฉันนึก,จะทำศึก,สมมาด,ปรารถนา,จะเสี่ยงบุญ,ทูลขอ,พลพ่อตา,ไปลังกา,แก้มือ,ไว้ชื่อชาย
ฝ่ายท่านครู,ผู้ถือ,ศีลซื่อสัตย์,จึ่งทานทัด,หน่อนาถ,เหมือนมาดหมาย,ผลาญแม่พ่อ,ทรชน,ไม่พ้นอาย,ถึงตัวตาย,แล้วชื่อ,คงลือชา,บาทหลวงเฒ่า,เจ้าโมโห,ทำโอหัง,สอนให้มัง,คลาคิด,ผิดหนักหนา,เจ้าก็จง,สงสาร,กับมารดา,เสียลังกา,ก็เหมือนสูญ,ประยูรวงศ์
บาทหลวงเฒ่า,เจ้าโมโห,ทำโอหัง,สอนให้มัง,คลาคิด,ผิดหนักหนา,เจ้าก็จง,สงสาร,กับมารดา,เสียลังกา,ก็เหมือนสูญ,ประยูรวงศ์,ถึงไปด้วย,ช่วยสมทบ,อย่ารบพุ่ง,ถ้าได้กรุง,สมจิต,คิดประสงค์,อย่าสังหาร,ผลาญเหล่า,พวกเผ่าพงศ์,รับแต่องค์,มารดา,มาธานี
ถึงไปด้วย,ช่วยสมทบ,อย่ารบพุ่ง,ถ้าได้กรุง,สมจิต,คิดประสงค์,อย่าสังหาร,ผลาญเหล่า,พวกเผ่าพงศ์,รับแต่องค์,มารดา,มาธานี,ฝ่ายพ่อเจ้า,เขาบำรุง,กรุงผลึก,จะทำศึก,กันไปอีก,จงหลีกหนี,ช่วยแม่พ่อ,ต่อไป,จะได้ดี,อย่าถือที่,ทรยศ,ไม่งดงาม
วายุพัฒน์,ตรัสตอบ,ว่าชอบอยู่,เดิมไม่รู้,บุญบาป,จึ่งหยาบหยาม,เชิญไปด้วย,ช่วยแนะนำ,จะทำตาม,ให้ได้ความ,ชอบชิดข้าง,บิตุรงค์,แล้วเข้าเฝ้า,ท้าวทมิฬ,กบิลราช,อภิวาท,ทูลความ,ตามประสงค์,เดี๋ยวนี้อา,ข้าพเจ้า,กับเผ่าพงศ์,รณรงค์,รบพุ่ง,ซึ่งกรุงไกร
พระนบนอบ,ตอบรส,พจนารถ,คุณพระบาท,บิดา,จะหาไหน,ด้วยเดชะ,พระเดช,ปกเกศไป,คงมิให้,ได้อาย,ขายบาทา,แล้วลาออก,นอกวัง,ขึ้นนั่งอาสน์,สั่งอำมาตย์,มุลนาย,ทั้งซ้ายขวา,ให้เร่งรัด,จัดแจง,แต่งนาวา,เรือสักห้า,ร้อยสำหรับ,อยู่กับโรง
ปืนจังก้า,หน้าท้าย,ปืนรายกราบ,ศรกำซาบ,ดาบหอกซัด,ล้วนจัดสรร,แล้วเกณฑ์พล,คนประจำ,ลำละพัน,ล้วนฉกรรจ์,เก่งกาจ,ชาติทมิฬ,ที่นั่งทรง,ธงทอง,กั้นห้องท้าย,ฝาพระฉาย,ลายเลิศ,ล้วนเฉิดฉิน,พระที่นั่ง,หลังคา,รูปพานรินทร์,ท้าวกบิล,เคยทรง,ตามคงคา
ที่นั่งทรง,ธงทอง,กั้นห้องท้าย,ฝาพระฉาย,ลายเลิศ,ล้วนเฉิดฉิน,พระที่นั่ง,หลังคา,รูปพานรินทร์,ท้าวกบิล,เคยทรง,ตามคงคา,เลือกต้นหน,คนรู้,ล้วนผู้ใหญ่,ที่ดีได้,ให้เป็นนาย,หลายภาษา,ยี่สิบลำ,นำทาง,กลางคงคา,อังกฤษฝา,หรั่งพราหมณ์,แขกจามเจ๊ก
เลือกต้นหน,คนรู้,ล้วนผู้ใหญ่,ที่ดีได้,ให้เป็นนาย,หลายภาษา,ยี่สิบลำ,นำทาง,กลางคงคา,อังกฤษฝา,หรั่งพราหมณ์,แขกจามเจ๊ก,อ้ายยักษา,หน้าหมี,ลงที่นั่ง,ใส่เสื้อทั้ง,หมวกทอง,กระบองเหล็ก,ให้หมอบเมียง,เคียงอาสน์,มหาดเล็ก,หนุ่มหนุ่มเด็ก,เชิญพระแสง,แต่งตัวงาม
อ้ายยักษา,หน้าหมี,ลงที่นั่ง,ใส่เสื้อทั้ง,หมวกทอง,กระบองเหล็ก,ให้หมอบเมียง,เคียงอาสน์,มหาดเล็ก,หนุ่มหนุ่มเด็ก,เชิญพระแสง,แต่งตัวงาม,ได้ฤกษ์ดี,ตีเมือง,เสียงก้องกึก,ทหารฮึก,โห่แห่,เล็งแลหลาม,เป็นคู่เรียง,เคียงแข่ง,บ้างแซงตาม,ออกอ่าวข้าม,เข็มตั้ง,ตรงลังกา
เจ้าเป็นบุตร,สุดสาคร,บิดรเจ้า,เดี๋ยวนี้เล่า,ครองลังกา,อาณาจักร,ชอบเขาด้วย,ช่วยบิดา,สามิภักดิ์,จะคิดหัก,หาญพ่อเหมือน,ทรชน,พระมังคลา,ฝาหรั่งเชื่อ,สังฆราช,จึ่งเสียญาติ,ยากเย็น,ไม่เป็นผล,อันแม่พ่อ,ก็รักลูก,นั้นทุกคน,เป็นกังวล,บ่นบ้า,พะว้าพะวัง
พระมังคลา,ฝาหรั่งเชื่อ,สังฆราช,จึ่งเสียญาติ,ยากเย็น,ไม่เป็นผล,อันแม่พ่อ,ก็รักลูก,นั้นทุกคน,เป็นกังวล,บ่นบ้า,พะว้าพะวัง,ถึงลูกเป็น,ใบ้บ้า,นัยน์ตาบอด,ก็ไม่ทอด,ทิ้งลูก,ช่วยปลูกฝัง,แต่ลูกร้าย,คล้ายกับเสือ,เหลือกำลัง,ไม่ฟังสั่ง,สอนแสน,แค้นรำคาญ
พระฟังคำ,ร่ำว่า,สารภาพ,กลัวเกรงกราบ,เห็นจริง,ทุกสิ่งสรรพ์,แต่หลังคิด,ผิดพลั้ง,สิ้นทั้งนั้น,พลางก้มกัน,แสงสะอื้น,กลืนน้ำตา,แล้วตอบว่า,ข้านี้,เสียทีเกิด,หลงละเมิด,เมามัว,ชั่วนักหนา,จะอยู่ไป,ไม่สิ้น,คนนินทา,จะขอฆ่า,ตัวตาย,ด้วยอายใจ
แล้วตอบว่า,ข้านี้,เสียทีเกิด,หลงละเมิด,เมามัว,ชั่วนักหนา,จะอยู่ไป,ไม่สิ้น,คนนินทา,จะขอฆ่า,ตัวตาย,ด้วยอายใจ,สุบันเย,เพทุบาย,ภิปรายปลอบ,อันผิดชอบ,ชั่วดี,เป็นวิสัย,ถึงทำผิด,คิดเห็น,จะเป็นไร,ทำชอบให้,หายผิด,อย่าคิดตาย
สุบันเย,เพทุบาย,ภิปรายปลอบ,อันผิดชอบ,ชั่วดี,เป็นวิสัย,ถึงทำผิด,คิดเห็น,จะเป็นไร,ทำชอบให้,หายผิด,อย่าคิดตาย,ถึงม้วยแล้ว,แคล้วคลาด,แต่ชาตินี้,อันชั่วดี,มีอยู่,ไม่รู้หาย,อันช้างงา,สามารถ,เหมือนชาติชาย,ถึงตัวตาย,ไว้ชื่อ,ให้ลือดี
ถึงม้วยแล้ว,แคล้วคลาด,แต่ชาตินี้,อันชั่วดี,มีอยู่,ไม่รู้หาย,อันช้างงา,สามารถ,เหมือนชาติชาย,ถึงตัวตาย,ไว้ชื่อ,ให้ลือดี,ไม่ยกไป,ไม่งาม,เป็นความชั่ว,ไปแก้ตัว,เสียให้เลิศ,ประเสริฐศรี,ให้เห็นว่า,มากำราบ,ปราบไพรี,ได้พบพี่,พบอา,พูดจากัน
ไม่ยกไป,ไม่งาม,เป็นความชั่ว,ไปแก้ตัว,เสียให้เลิศ,ประเสริฐศรี,ให้เห็นว่า,มากำราบ,ปราบไพรี,ได้พบพี่,พบอา,พูดจากัน,ช่วยห้ามปราม,ตามธรรมเนียม,ดูเหลี่ยมเล่ห์,แม่โว้เว้,เนรคุณ,ทำหุนหัน,จึงตัวเจ้า,เข้าไปหา,มารดานั้น,ตามพงศ์พันธุ์,พวกบิดา,ให้ถาวร
พระหัสกัน,อัญชุลี,เห็นดีพร้อม,ประณตน้อม,ยอมฟัง,ที่สั่งสอน,แล้วลามา,หาพระน้อง,ตระกองกร,พลางอ้อนวอน,เวชายัน,จำนรรจา,พี่ธุระ,จะไปห้าม,ปราบปรามญาติ,เกิดวิวาท,ว้าวุ่น,ขุ่นหนักหนา,จะยืมพล,คนของพ่อ,กับเภตรา,ไปลังกา,พระน้อง,สักสองปี
พี่ธุระ,จะไปห้าม,ปราบปรามญาติ,เกิดวิวาท,ว้าวุ่น,ขุ่นหนักหนา,จะยืมพล,คนของพ่อ,กับเภตรา,ไปลังกา,พระน้อง,สักสองปี,จะเชิญครู,อยู่ด้วย,ช่วยพระน้อง,จงปกป้อง,ครองเมือง,ให้เรืองศรี,เสร็จธุระ,จะมา,ถึงธานี,ไม่ช้าที,หนีน้อง,อย่าหมองใจ
พระสวมสอด,กอดตระกอง,พระน้องรัก,ยังเยาว์นัก,เหนื่อยองค์,น่าสงสาร,ทั้งอาเขย,เคยประจญ,เป็นคนพาล,จะเกิดการ,โกลา,ที่ธานี,อยู่บำรุง,กรุงไกร,มไหสวรรย์,ฝากแม่วัน,ชายา,มารศรี,อย่าข้องขัด,หัทยา,เป็นนารี,จงปรานี,พี่น้อง,ปกครองกัน
ถึงยากเย็น,เป็นไฉน,ก็ไม่คิด,กว่าชีวิต,จะวายวาง,กลางสนาม,ไม่ไกลองค์,คงอุตส่าห์,พยายาม,นี่พระห้าม,เสียแล้วน้อง,ต้องจนใจ,การบำรุง,กรุงไกร,ไว้ธุระ,หม่อมฉันจะ,ดูแล,คิดแก้ไข,มิให้เกิด,เภทพาล,ประการใด,กว่าองค์พระ,ภูวไนย,จะกลับมา
พระว่าพ่อ,หน่อเนื้อ,เป็นเชื้อชาติ,ประชาราษฎร์,นั้นก็รัก,พ่อหนักหนา,เป็นเจ้าของ,ครองสมบัติ,ขัตติยา,อยู่รักษา,ธานี,ไม่มีภัย,พระปลอบโยน,โอนอ่อน,สั่งสอนน้อง,แล้วออกท้อง,พระโรงรัตน์,จำรัสไข,เห็นพร้อมพรั่ง,สั่งมหา,เสนาใน,เราจะไป,ลังกา,อย่าช้าการ
พระปลอบโยน,โอนอ่อน,สั่งสอนน้อง,แล้วออกท้อง,พระโรงรัตน์,จำรัสไข,เห็นพร้อมพรั่ง,สั่งมหา,เสนาใน,เราจะไป,ลังกา,อย่าช้าการ,จัดเภตรา,ห้าร้อยลำ,สำหรับรบ,บรรทุกครบ,เครื่องสาตรา,กระยาหาร,คนประจำ,ลำละพัน,ประจัญบาน,เร่งจัดการ,ให้สำเร็จ,ในเจ็ดวัน
จัดเภตรา,ห้าร้อยลำ,สำหรับรบ,บรรทุกครบ,เครื่องสาตรา,กระยาหาร,คนประจำ,ลำละพัน,ประจัญบาน,เร่งจัดการ,ให้สำเร็จ,ในเจ็ดวัน,ครั้นสั่งเสร็จ,เสด็จกลับ,ผู้รับสั่ง,ไม่รอรั้ง,รีบรัด,เร่งจัดสรร,เรือสำหรับ,ทัพรบ,มีครบครัน,โซมน้ำมัน,ใหม่เอี่ยม,ตระเตรียมการ
ฝ่ายพระหน่อ,วรนาถ,สวาทหวัง,จะจากวัง,สุลาลัย,ให้ละห้อย,เหมือนอาลัย,ในสอง,พี่น้องน้อย,ประคองค่อย,รับขวัญ,วันชายา,แม่อยู่วัง,ฟังคำ,พี่ร่ำสอน,จงผันผ่อน,พึ่งเดช,พระเชษฐา,อย่าดึ้อดึง,ขึงขัด,พระอัชฌา,แม่อุตส่าห์,ขึ้นเฝ้า,ทุกเช้าเย็น
แม่อยู่วัง,ฟังคำ,พี่ร่ำสอน,จงผันผ่อน,พึ่งเดช,พระเชษฐา,อย่าดึ้อดึง,ขึงขัด,พระอัชฌา,แม่อุตส่าห์,ขึ้นเฝ้า,ทุกเช้าเย็น,อันคนอื่น,หมื่นแสน,ไม่แม้นเหมือน,พระพี่เพื่อน,เจ็บไข้,จะได้เห็น,อย่าละเมิน,เหินห่าง,อย่าว่างเว้น,อย่าหลงเล่น,ตุ๊กตา,เลยหนาน้อง
พระไปไหน,ไปด้วย,จนม้วยมอด,จะเกาะกอด,องค์ไว้,มิให้หนี,ถ้าแม้นพระ,ไม่ให้,ไปดีดี,ให้ฟ้าผี่,เถิดไม่ให้,ลงไปเรือ,หรือไปวัง,ลังกา,จะหาคู่,พระไม่รู้,จักหรือ,ฉันชื่อเสือ,ถึงนางฟ้า,มาสนิท,มาชิดเชื้อ,มิฉีกเนื้อ,เสียก็ดู,เถิดพูคะ
หรือไปวัง,ลังกา,จะหาคู่,พระไม่รู้,จักหรือ,ฉันชื่อเสือ,ถึงนางฟ้า,มาสนิท,มาชิดเชื้อ,มิฉีกเนื้อ,เสียก็ดู,เถิดพูคะ,พระเป็นพี่,ดีฉันน้อง,ของเจ้าพี่,มเหสี,ก็กล้ามา,เถิดหนะ,ไม่ว่าเล่น,เห็นนิ่งนิ่ง,จริงจริงจ๊ะ,ที่จะละ,เชิงลา,นั่นอย่าแคลง
พระเป็นพี่,ดีฉันน้อง,ของเจ้าพี่,มเหสี,ก็กล้ามา,เถิดหนะ,ไม่ว่าเล่น,เห็นนิ่งนิ่ง,จริงจริงจ๊ะ,ที่จะละ,เชิงลา,นั่นอย่าแคลง,แม้นไม่ให้,ไปจริง,จะทิ้งน้อง,ฉันจะต้อง,เชิญพระองค์,ทรงพระแสง,ตัดศีรษะ,ฉะเชือด,ให้เลือดแดง,สิ้นเรี่ยวแรง,แล้วเมื่อไร,จึ่งไคลคลา
ทั้งลมแดง,แสงแดด,จะแผดเผา,จะโศกเศร้า,เสียรูป,ซีดซูบผอม,ยุงก็กิน,ริ้นก็ไต่,ไรก็ตอม,จะหายหอม,มอมแมม,ทั้งแก้มคาง,หนทางไป,ไกลนัก,ประดักประเดิด,ขืนไปเถิด,แก้มจะก่ำ,ดั่งน้ำฝาง,แม่เอาไพล,ไปด้วยนะ,อย่าละวาง,ไปทาคาง,ข้างนอก,แก้ชอกช้ำ
พระยิ้มพลาง,ทางว่า,เวลาฤกษ์,เสียงเอิกเกริก,อยู่แล้วห้าม,ปรามไม่ไหว,วางเถิดจ๊ะ,จะพา,ให้สาใจ,แล้วออกไป,สั่งสุรางค์,นางน้อยน้อย,กับทั้งสี่,พี่เลี้ยง,ตามเยี่ยงอย่าง,ไปกับนาง,ทางไกล,ได้ใช้สอย,จวนเวลา,ข้าเฝ้า,เขาจะคอย,ชวนน้องน้อย,สรงชล,สุคนธา
กับทั้งสี่,พี่เลี้ยง,ตามเยี่ยงอย่าง,ไปกับนาง,ทางไกล,ได้ใช้สอย,จวนเวลา,ข้าเฝ้า,เขาจะคอย,ชวนน้องน้อย,สรงชล,สุคนธา,พระทรงเครื่อง,เรืองรอง,ส่องพระฉาย,สุดสบาย,สำอาง,สางเกศา,กนิษฐ์น้อย,ช้อยพระหัตถ์,ผัดพักตรา,สั่งเทวา,นางสวรรค์,ชั้นโสฬส
แล้วลงลำ,กำปั่น,สุวรรณฉาย,ดาริ้วราย,เรียงสล้าง,กลางกระแส,ประโคมฆ้อง,กลองดัง,เป่าสังข์แตร,ทหารแห่,โห่ครื้น,ยิงปืนตึง,เสียงตูมตาม,สามหน,ยกพลออก,ปากอ่าวนอก,น้อยใหญ่,คลี่ใบขึง,บ้างโบกธง,ส่งฉาว,เกรียวกราวอึง,พอลมตึง,คลี่ใบ,เคลื่อนไคลคลา
เสียงตูมตาม,สามหน,ยกพลออก,ปากอ่าวนอก,น้อยใหญ่,คลี่ใบขึง,บ้างโบกธง,ส่งฉาว,เกรียวกราวอึง,พอลมตึง,คลี่ใบ,เคลื่อนไคลคลา,ทั้งสามเมือง,เนื่องไป,ค่อยใกล้เขต,สามเดือนเศษ,ถึงสิง,หลภาษา,เข้าทิศใต้,ฝ่ายฝั่ง,ข้างลังกา,ทั้งวลา,วายุ,พัฒน์หัสกัน
ทั้งสามเมือง,เนื่องไป,ค่อยใกล้เขต,สามเดือนเศษ,ถึงสิง,หลภาษา,เข้าทิศใต้,ฝ่ายฝั่ง,ข้างลังกา,ทั้งวลา,วายุ,พัฒน์หัสกัน,ต่างเปรมปรีดิ์,ดีใจ,ปราศรัยถาม,ต่างเล่าความ,ตามจริง,ทุกสิ่งสรรพ์,แต่มังคลา,มาไกล,ยังไม่ทัน,พระหัสกัน,นั้นจึงว่า,ด้วยอาลัย
ต่างเปรมปรีดิ์,ดีใจ,ปราศรัยถาม,ต่างเล่าความ,ตามจริง,ทุกสิ่งสรรพ์,แต่มังคลา,มาไกล,ยังไม่ทัน,พระหัสกัน,นั้นจึงว่า,ด้วยอาลัย,จะทำศึก,นึกดู,อดสูสุด,เหมือนมนุษย์,ทุจริต,ผิดวิสัย,แม้นจะทำ,ตามจิต,ที่คิดไว้,เสียผู้ใหญ่,ญาติวงศ์,พงศ์ประยูร
จะทำศึก,นึกดู,อดสูสุด,เหมือนมนุษย์,ทุจริต,ผิดวิสัย,แม้นจะทำ,ตามจิต,ที่คิดไว้,เสียผู้ใหญ่,ญาติวงศ์,พงศ์ประยูร,เหมือนต่อสู้,ปู่ย่า,ฆ่าพ่อแม่,จะมีแต่,ติฉิน,ไม่สิ้นสูญ,ทั้งสององค์,ทรงพระ,อนุกูล,ช่วยเพ็ดทูล,ทัดทั้ง,พระมังคลา
วายุพัฒน์,ตัดสินเหมือน,สินสมุทร,แม้นไม่หยุด,ยับยั้ง,เราทั้งสาม,จะขืดขาด,ญาติวงศ์,ทำสงคราม,ก็อย่าตาม,เธอจะทำ,กระไรใคร,แต่ก่อนมา,พาชั่ว,ให้มัวหมอง,ต้องจำจอง,เจียนจัก,ถึงตักษัย,หากหลบลี้,หนีทัน,ไม่บรรลัย,เธอก็ไม่,ช่วยแก้,มาแต่เธอ
คิดจะใคร่,ให้คนถือ,หนังสือลับ,ไปคำนับ,พระยุพา,สุลาศรี,ให้ทราบความ,สามพระ,ชนนี,ว่ามาดี,มิได้หมาย,ทำร้ายแรง,ต่างเห็นชอบ,ลอบทำ,คำหนังสือ,จัดคนถือ,สารา,ปากกล้าแข็ง,แต่ล้วนพราหมณ์,สามนาย,แต่งกายแปลง,ลงเรือน้อย,ค่อยแฝง,ลัดแลงมา
จึงหลบลี้,หนีตัว,กลัวพระเดช,ไปอยู่ประ,เทศธานินทร์,เป็นถิ่นฐาน,อันองค์พระ,มังคลา,ปรีชาชาญ,ไปสำราญ,ผ่านประเทศ,เพชรกำพล,ให้เรือใช้,ไปสัญญา,ว่าเดือนเจ็ด,จะเสด็จ,มาประเทศ,เขตสิงหล,ข้าทั้งสาม,ตามมา,ในสาชล,ยังพักพล,คอยฟัง,พระมังคลา
ให้เรือใช้,ไปสัญญา,ว่าเดือนเจ็ด,จะเสด็จ,มาประเทศ,เขตสิงหล,ข้าทั้งสาม,ตามมา,ในสาชล,ยังพักพล,คอยฟัง,พระมังคลา,เมื่อมาถึง,จึ่งจะเชิญ,ให้พระศพ,มาภักดี,ด้วยพระบาท,นาถนาถา,แม้นมิฟัง,ทั้งพระน้อง,สองนัดดา,จะอาสา,รบพุ่ง,กันกรุงไกร
