w1,w2,w3,w4
เห็นโศกใหญ่ใกล้น้ำระกำแฝง,ทั้งรักแซงแซมสวาดิ์ประหลาดเหลือ,เหมือนโศกพี่ที่ระกำก็ซ้ำเจือ,เพราะรักเรื้อแรมสวาดิ์มาคลาศคลาย
ถึงแขวงนนท์ชลมารถตลาดขวัญ,มีพ่วงแพแพรพรันเขาค้าขาย,ทั้งของสวนล้วนแต่เรือเรียงราย,พวกหญิงชายชุมกันทุกวันคืน
มาถึงบางธรณีทวีโศก,ยามวิโยคยากใจให้สอื้น,โอ้สุธาหนาแน่นเปนแผ่นพื้น,ถึงสี่หมื่นสองแสนทั้งแดนไตร
เมื่อเคราะห์ร้ายกายเราก็เท่านี้,ไม่มีที่พสุธาจะอาไศรย,ล้วนหนามเหน็บเจ็บแสบคับแคบใจ,เหมือนนกไร้รังเร่อยู่เอกา
ถึงเกร็ดย่านบ้านมอญแต่ก่อนเก่า,ผู้หญิงเกล้ามวยงามตามภาษา,เดี๋ยวนี้มอญถอนไรจุกเหมือนตุ๊กตา,ทั้งผัดหน้าจับกระเหม่าเหมือนชาวไทย
โอ้สามัญผันแปรไม่แท้เที่ยง,เหมือนอย่างเยี่ยงชายหญิงทิ้งวิไสย,นี่ฤๅจิตรคิดหมายมีหลายใจ,ที่จิตรใครจะเปนหนึ่งอย่าพึงคิด
ถึงบางพูดพูดดีเปนศรีศักดิ์,มีคนรักรศถ้อยอร่อยจิตร,แม้นพูดชั่วตัวตายทำลายมิตร,จะชอบผิดในมนุษย์เพราะพูดจา
ถึงบ้านใหม่ใจจิตรก็คิดอ่าน,จะหาบ้านใหม่มาดเหมือนปราถนา,ขอให้สมคะเนเถิดเทวา,จะได้ผาศุกสวัสดิ์กำจัดไภย
ถึงบางเดื่อโอ้มะเดื่อเหลือประหลาด,บังเกิดชาติแมลงหวี่มีในไส้,เหมือนคนพาลหวานนอกย่อมขมใน,อุประมัยเหมือนมะเดื่อเหลือระอา
ถึงบางหลวงเชิงรากเหมือนจากรัก,สู้เสียศักดิ์สังวาศพระสาสนา,เปนล่วงพ้นรนราคราคา,ถึงนางฟ้าจะมาให้ไม่ไยดี
ถึงสามโคกโศกถวิลถึงปิ่นเกล้า,พระพุทธเจ้าหลวงบำรุงซึ่งกรุงศรี,ประทานนามสามโคกเปนเมืองตรี,ชื่อประทุมธานีเพราะมีบัว
โอ้พระคุณสูญลับไม่กลับหลัง,แต่ชื่อตั้งก็ยังอยู่เขารู้ทั่ว,โอ้เรานี้ที่สุนทรประทานตัว,ไม่รอดชั่วเช่นสามโคกยิ่งโศกใจ
สิ้นแผ่นดินสิ้นนามตามเสด็จ,ต้องเที่ยวเตร็ดเตร่หาที่อาไศรย,แม้นกำเนิดเกิดชาติใดใด,ขอให้ได้เปนข้าฝ่าธุลี
สิ้นแผ่นดินขอให้สิ้นชีวิตรบ้าง,อย่ารู้ร้างบงกชบทศรี,เหลืออาไลยใจตรมระทมทวี,ทุกวันนี้ก็ซังตายทรงกายมา
ถึงบ้านงิ้วเห็นแต่งิ้วละลิ่วสูง,ไม่มีฝูงสัตว์สิงกิ่งพฤกษา,ด้วยหนามดกรกดาษระดะตา,นึกก็น่ากลัวหนามขามขามใจ
งิ้วนรกสิบหกองคุลีแหลม,ดังขวากแซมเซี่ยมแซกแตกไสว,ใครทำชู้คู่ท่านครั้นบรรไลย,ก็ต้องไปปีนต้นน่าขนพอง
เราเกิดมาอายุเพียงนี้แล้ว,ยังคลาศแคล้วครองตัวไม่มัวหมอง,ทุกวันนี้วิปริตผิดทำนอง,เจียนจะต้องปีนบ้างฤๅอย่างไร
โอ้คิดมาสารพัดจะตัดขาด,ตัดสวาดิ์ตัดรักมิยักไหว,ถวิลหวังนั่งนึกอนาถใจ,ถึงเกาะใหญ่ราชครามพอยามเย็น
ดูห่างย่านบ้านช่องทั้งสองฝั่ง,ระวังทั้งสัตว์น้ำจะทำเข็ญ,เปนที่อยู่ผู้ร้ายไม่วายเว้น,เที่ยวซ่อนเร้นตีเรือเหลือระอา
พระสุริยงลงลับพยับฝน,ดูมัวมนมืดมิดทุกทิศา,ถึงทางลัดตัดทางมากลางนา,ทั้งแฝกคาแขมกกขึ้นรกเรี้ยว
เปนเงาง้ำน้ำเจิ่งดูเวิ้งว้าง,ทั้งกว้างขวางขวัญหายไม่วายเหลียว,เห็นดุ่มดุ่มหนุ่มสาวเสียงกราวเกรียว,ล้วนเรือเพรียวพร้อมหน้าพวกปลาเลย
เขาถ่อคล่องว่องไวไปเปนยืด,เรือเราฝืดเฝือมานิจาเอ๋ย,ต้องถ่อค้ำร่ำไปทั้งไม่เคย,ประเดี๋ยวเสยสวบตรงเข้าพงรก
กลับถอยหลังรั้งรอเฝ้าถ่อถอน,เรือขย่อนโยกโยนกะโถนหก,เงียบสงัดสัตว์ป่าคณานก,น้ำค้างตกพร่างพรายพระพายพัด
ไม่เห็นคลองต้องค้างอยู่กลางทุ่ง,พอหยุดยุงฉูชุมมารุมกัด,เปนกลุ่มกลุ่มกลุ้มกายเหมือนทรายซัด,ต้องนั่งปัดแปะไปมิได้นอน
แสนวิตกอกเอ๋ยมาอ้างว้าง,ในทุ่งกว้างเห็นแต่แขมแซมสลอน,จนดึกดาวพราวพร่างกลางอัมพร,กะเรียนร่อนร้องก้องเมื่อสองยาม
ทั้งกบเขียดเกรียดกรีดจังหรีดเรื่อย,พระพายเฉื่อยฉิวฉิววะหวิวหวาม,วังเวงจิตรคิดคนึงรำพึงความ,ถึงเมื่อยามยังอุดมโสมนัศ
สำรวลกับเพื่อนรักสพรักพร้อม,อยู่แวดล้อมหลายคนปรนนิบัติ,โอ้ยามเข็ญเห็นอยู่แต่หนูพัด,ช่วยนั่งปัดยุงให้ไม่ไกลกาย
จนเดือนเด่นเห็นนกกระจับจอก,รดะดอกบัวเผื่อนเมื่อเดือนหงาย,เห็นร่องน้ำลำคลองทั้งสองฝ่าย,ข้างน่าท้ายถ่อมาในสาคร
จนแจ่มแจ้งแสงตวันเห็นพรรณผัก,ดูน่ารักบรรจงส่งเกสร,เหล่าบัวเผื่อนแลสล้างริมทางจร,ก้ามกุ้งซ้อนเสียดสาหร่ายใต้คงคา
สายติ่งแกมแซมสลับต้นตับเต่า,เปนเหล่าเหล่าแลรายทั้งซ้ายขวา,กระจับจอกดอกบัวบานผกา,ดาษดาดูขาวดั่งดาวพราย
โอ้เช่นนี้สีกาได้มาเห็น,จะลงเล่นกลางทุ่งเหมือนมุ่งหมาย,ที่มีเรือน้อยน้อยจะลอยพาย,เที่ยวถอนสายบัวผันสันตวา
ถึงตัวเราเล่าถ้ายังมีโยมหญิง,ไหนจะนิ่งดูดายอายบุบผา,คงจะใช้ให้ศิษย์ที่ติดมา,อุส่าห์หาเอาไปฝากตามยากจน
นี่จนใจไม่มีเท่าขี้เล็บ,ขี้เกียจเก็บเลยทางมากลางหน,พอรอนรอนอ่อนแสงพระสุริยน,ถึงตำบลกรุงเก่ายิ่งเศร้าใจ
มาทางท่าน่าจวนจอมผู้รั้ง,คิดถึงครั้งก่อนมาน้ำตาไหล,จะแวะหาถ้าท่านเหมือนเมื่อเปนไวย,ก็จะได้รับนิมนต์ขึ้นบนจวน
แต่ยามยากหากว่าถ้าท่านแปลก,อกมิแตกเสียฤๅเราเขาจะสรวล,เหมือนเข็ญใจใฝ่สูงไม่สมควร,จะต้องม้วนหน้ากลับอัประมาณ
มาจอดท่าหน้าวัดพระเมรุข้าม,ริมอารามเรือเรียงเคียงขนาน,บ้างขึ้นล่องร้องลำเล่นสำราญ,ทั้งเพลงการเกี้ยวแก้กันแซ่เซง
บ้างฉลองผ้าป่าเสภาขับ,ระนาดรับรัวคล้ายกับนายเส็ง,มีโคมรายแลอร่ามเหมือนสำเพ็ง,เมื่อคราวเคร่งก็มิใคร่จะได้ดู
อ้ายลำหนึ่งครึ่งท่อนกลอนมันมาก,ช่างยาวลากเลื้อยเจื้อยจนเหนื่อยหู,ไม่จบบทลดเลี้ยวเหมือนเงี้ยวงู,จนลูกคู่ขอทุเลาว่าหาวนอน
ได้ฟังเล่นต่างต่างที่ข้างวัด,จนสงัดเงียบหลับลงกับหมอน,ประมาณสามยามคล้ำในอัมพร,อ้ายโจรจรจู่จ้วงเข้าล้วงเรือ
นาวาเอียงเสียงกุกลุกขึ้นร้อง,มันดำล่องน้ำไปช่างไวเหลือ,ไม่เห็นหน้าสานุศิษย์ที่ชิดเชื้อ,เหมือนเนื้อเบื้อบ้าเคอะดูเซอะซะ
แต่หนูพัดจัดแจงจุดเทียนส่อง,ไม่เสียของขาวเหลืองเครื่องอัฏฐะ,ด้วยเดชะตบะบุญกับคุณพระ,ไชยชนะมารได้ดังใจปอง
ครั้นรุ่งเช้าเข้าเปนวันอุโบสถ,เจริญรศธรรมาบูชาฉลอง,ไปเจดีย์ที่ชื่อภูเขาทอง,ดูสูงล่องลอยฟ้านภาไลย
อยู่กลางทุ่งรุ่งโรจน์สันโดดเด่น,เปนที่เล่นนาวาคงคาใส,ที่พื้นลานฐานบัตรถัดบันได,คงคงไลยล้อมรอบเปนขอบคัน
มีเจดีย์วิหารเปนลานวัด,ในจังหวัดวงแขวงกำแพงกั้น,ที่องค์ก่อย่อเหลี่ยมสลับกัน,เปนสามชั้นเชิงชานตระหง่านงาม
บันไดมีสี่ด้านสำราญรื่น,ต่างชมชื่นชวนกันขึ้นชั้นสาม,ประทักษิณจินตนาพยายาม,ได้เสร็จสามรอบคำนับอภิวันท์
มีห้องถ้ำสำหรับจุดเทียนถวาย,ด้วยพระพายพัดเวียนอยู่เหียนหัน,เปนลมทักขิณาวัตรน่าอัศจรรย์,แต่ทุกวันนี้ชราหนักหนานัก
ทั้งองค์ฐานรานร้าวถึงเก้าแสก,เผลอแยกยอดสุดก็หลุดหัก,โอ้เจดีย์ที่สร้างยังร้างรัก,เสียดายนักนึกน่าน้ำตากระเด็น
กระนี้ฤๅชื่อเสียงเกียรติยศ,จะมิหมดล่วงน่าทันตาเห็น,เปนผู้ดีมีมากแล้วยากเย็น,คิดก็เปนอนิจจังเสียทั้งนั้น
ขอเดชะพระเจดีย์คิรีมาศ,บรรจุธาตุที่ตั้งนรังสรรค์,ข้าอุส่าห์มาเคารพอภิวันท์,เปนอนันต์อานิสงส์ดำรงกาย
จะเกิดชาติใดใดในมนุษย์,ให้บริสุทธสมจิตรที่คิดหมาย,ทั้งทุกข์โศกโรคไภยอย่าใกล้กราย,แสนสบายบริบูรณ์ประยูรวงค์
ทั้งโลโภโทโสแลโมหะ,ให้ชนะใจได้อย่าใหลหลง,ขอฟุ้งเฟื่องเรืองวิชาปัญญายง,ทั้งให้ทรงศีลขันธ์ในสันดาน
อีกสองสิ่งหญิงร้ายแลชายชั่ว,อย่าเมามัวหมายรักสมัคสมาน,ขอสมหวังตั้งประโยชน์โพธิญาณ,ตราบนิพพานภาคน่าให้ถาวร
พอกราบพระปะดอกประทุมชาต,พบพระธาตุสถิตย์ในเกสร,สมถวิลยินดีชุลีกร,ประคองช้อนเชิญองค์ลงนาวา
กับหนูพัดมัสการสำเร็จแล้ว,ใส่ขวดแก้ววางไว้ใกล้เกษา,มานอนกรุงรุ่งขึ้นจะบูชา,ไม่ปะตาตันอกยิ่งตกใจ
แสนเสียดายหมายจะชมบรมธาตุ,ใจจะขาดคิดมาน้ำตาไหล,โอ้บุญน้อยลอยลับครรไลไกล,เสียน้ำใจเจียนจะดิ้นสิ้นชีวัน
สุดจะอยู่ดูอื่นไม่ฝืนโศก,กำเริบโรคร้อนฤไทยเฝ้าใฝ่ฝัน,พอกรู่กรู่สุริฉายขึ้นพรายพรรณ,ให้ล่องวันหนึ่งมาถึงธานี
ประทับท่าน่าอรุณอารามหลวง,ค่อยสร่างทรวงทรงศีลพระชินศรี,นิราศเรื่องเมืองเก่าของเรานี้,ไว้เปนที่โสมนัสทัศนา
ด้วยได้ไปเคารพพระพุทธรูป,ทั้งสถูปบรมธาตุพระสาสนา,เปนนิไสยไว้เหมือนเตือนศรัทธา,ตามภาษาไม่สบายพอคลายใจ
ใช่จะมีที่รักสมัคมาด,แรมนิราศร้างมิตรพิศมัย,ซึ่งครวญคร่ำทำทีพิรี้พิไร,ตามนิไสยกาพย์กลอนแต่ก่อนมา
เหมือนแม่ครัวขั้วแกงแพนงผัด,สารพัดเพียญฉนังเครื่องมังสา,อันพริกไทยใบผักชีเหมือนสีกา,ต้องโรยหน้าเสียสักหน่อยอร่อยใจ
จงทราบความตามจริงทุกสิ่งสิ้น,อย่านึกนินทาแกล้งแหนงไฉน,นักเลงกลอนนอนเปล่าก็เศร้าใจ,จึงร่ำไรเรื่องร้างเล่นบ้างเอย
